qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end
tr|A0A0H2V957|A0A0H2V957_ECOL6	sp|P38055|YDJE_ECOLI	ydjE	ydjE				
tr|A0A0H2V481|A0A0H2V481_ECOL6	sp|P07822|FHUD_ECOLI	fhuD	fhuD		170574.0		171465.0
tr|A0A0H2V5B7|A0A0H2V5B7_ECOL6	sp|P75757|ZITB_ECOLI	c0827	zitB		784303.0		785245.0
tr|A0A0H2V7V0|A0A0H2V7V0_ECOL6	sp|P76230|YDJK_ECOLI	ydjK	ydjK				
tr|A0A0H2V9Y9|A0A0H2V9Y9_ECOL6	sp|P13445|RPOS_ECOLI	c3306	rpoS		2865214.0		2866207.0
tr|A0A0H2V983|A0A0H2V983_ECOL6	sp|P0A9C0|GLPA_ECOLI	glpA	glpA		2357316.0		2358945.0
tr|A0A0H2V968|A0A0H2V968_ECOL6	sp|P76459|ATOA_ECOLI	atoA	atoA		2328778.0		2329429.0
tr|A0A0H2VBU2|A0A0H2VBU2_ECOL6	sp|P0AET5|HDED_ECOLI	hdeD	hdeD		3982847.0		3983420.0
tr|A0A0H2V787|A0A0H2V787_ECOL6	sp|P00904|TRPGD_ECOLI	trpD	trpGD				
tr|A0A0H2VA86|A0A0H2VA86_ECOL6	sp|P76275|YEBW_ECOLI	yebW	yebW				
tr|A0A0H2V5D3|A0A0H2V5D3_ECOL6	sp|Q47534|YAIO_ECOLI	c0467	yaiO		379292.0		380066.0
tr|A0A0H2VD53|A0A0H2VD53_ECOL6	sp|P0AEJ4|ENVZ_ECOLI	envZ	envZ		4104547.0		4105900.0
tr|A0A0H2V8X9|A0A0H2V8X9_ECOL6	sp|P33941|YOJI_ECOLI	yojI	yojI		2310305.0		2311949.0
tr|A0A0H2V523|A0A0H2V523_ECOL6	sp|P77506|YBDJ_ECOLI	ybdJ	ybdJ				
tr|A0A0H2V9H5|A0A0H2V9H5_ECOL6	sp|P34209|YDCF_ECOLI	ydcF	ydcF				
tr|A0A0H2V749|A0A0H2V749_ECOL6	sp|P31600|NFRA_ECOLI	nfrA	nfrA		587204.0		590177.0
tr|A0A0H2VDW1|A0A0H2VDW1_ECOL6	sp|P45470|YHBO_ECOLI	c4536	yhbO		3298828.0		3299347.0
tr|A0A0H2V998|A0A0H2V998_ECOL6	sp|P76482|YFBL_ECOLI	yfbL	yfbL				
tr|A0A0H2V622|A0A0H2V622_ECOL6	sp|P37018|YADM_ECOLI	yadM	yadM				
tr|A0A0H2VE50|A0A0H2VE50_ECOL6	sp|P39208|IDNK_ECOLI	idnK	idnK		4499302.0		4499866.0
tr|A0A0H2VBN5|A0A0H2VBN5_ECOL6	sp|P36675|ARFA_ECOLI	yhdL	arfA		4201766.0		4201985.0
tr|A0A0H2VE66|A0A0H2VE66_ECOL6	sp|P31667|RPNA_ECOLI	yhgA	rpnA		4096370.0		4097249.0
tr|A0A0H2VAB1|A0A0H2VAB1_ECOL6	sp|P33366|YOHD_ECOLI	yohD	yohD				
tr|A0A0H2V7W7|A0A0H2V7W7_ECOL6	sp|P76256|TSAB_ECOLI	yeaZ	tsaB		1892285.0		1892981.0
tr|A0A0H2V5U1|A0A0H2V5U1_ECOL6	sp|P75849|GLO22_ECOLI	ycbL	gloC		984071.0		984719.0
tr|A0A0H2VA95|A0A0H2VA95_ECOL6	sp|P76280|YOBB_ECOLI	yobB	yobB				
tr|A0A0H2VE43|A0A0H2VE43_ECOL6	sp|P0AF90|RRAB_ECOLI	yjgD	rraB		4483152.0		4483569.0
tr|A0A0H2V813|A0A0H2V813_ECOL6	sp|P08395|SPPA_ECOLI	sppA	sppA		1850550.0		1852407.0
tr|A0A0H2VA31|A0A0H2VA31_ECOL6	sp|P76223|YNJB_ECOLI	c2155	ynjB				
tr|A0A0H2V7D1|A0A0H2V7D1_ECOL6	sp|Q2EER5|YMJC_ECOLI	c1800	ymjC				
tr|A0A0H2V4G3|A0A0H2V4G3_ECOL6	sp|P75616|YAAX_ECOLI	yaaX	yaaX				
tr|A0A0H2V4V9|A0A0H2V4V9_ECOL6	sp|Q46948|YAJL_ECOLI	thiJ	yajL		442274.0		442865.0
tr|A0A0H2V5N8|A0A0H2V5N8_ECOL6	sp|P45570|YBCI_ECOLI	ybcI	ybcI				
tr|A0A0H2V6D2|A0A0H2V6D2_ECOL6	sp|P75954|YCFS_ECOLI	ycfS	ycfS				
tr|A0A0H2VD92|A0A0H2VD92_ECOL6	sp|P37614|YHHL_ECOLI	yhhL	yhhL				
tr|A0A0H2VEF2|A0A0H2VEF2_ECOL6	sp|P37635|YHIS_ECOLI	c4303	yhiS				
tr|A0A0H2V4Z0|A0A0H2V4Z0_ECOL6	sp|P30147|HYI_ECOLI	gip	hyi		534933.0		535710.0
tr|A0A0H2VAI7|A0A0H2VAI7_ECOL6	sp|P37590|PMRD_ECOLI	pmrD	pmrD		2377941.0		2378208.0
tr|A0A0H2VBD0|A0A0H2VBD0_ECOL6	sp|P76460|ATOE_ECOLI	atoE	atoE				
tr|A0A0H2VCT9|A0A0H2VCT9_ECOL6	sp|P0A8Y3|YIHX_ECOLI	yihX	yihX		3560528.0		3561128.0
tr|A0A0H2V7G3|A0A0H2V7G3_ECOL6	sp|P0ACW4|YDCA_ECOLI	ydcA	ydcA				
tr|A0A0H2VCR9|A0A0H2VCR9_ECOL6	sp|P32128|YIHF_ECOLI	yihF	yihF				
tr|A0A0H2VBU1|A0A0H2VBU1_ECOL6	sp|Q46810|MOCA_ECOLI	ygfJ	mocA		3013815.0		3014394.0
tr|A0A0H2V5P6|A0A0H2V5P6_ECOL6	sp|P46119|YBJC_ECOLI	ybjC	ybjC				
tr|A0A0H2V6H8|A0A0H2V6H8_ECOL6	sp|P75823|LTAE_ECOLI	ybjU	ltaE		908714.0		909716.0
tr|A0A0H2V590|A0A0H2V590_ECOL6	sp|P36938|PGM_ECOLI	pgm	pgm		713979.0		715620.0
tr|A0A0H2VAN9|A0A0H2VAN9_ECOL6	sp|P76506|MLAA_ECOLI	vacJ	mlaA		2469697.0		2470453.0
tr|A0A0H2V5B2|A0A0H2V5B2_ECOL6	sp|P77736|YAHD_ECOLI	yahD	yahD				
tr|A0A0H2V7X4|A0A0H2V7X4_ECOL6	sp|P76245|DGCP_ECOLI	yeaP	dgcP		1879428.0		1880454.0
tr|A0A0H2V6P8|A0A0H2V6P8_ECOL6	sp|P77219|YAHC_ECOLI	yahC	yahC				
tr|A0A0H2VAH9|A0A0H2VAH9_ECOL6	sp|P31068|FLIH_ECOLI	fliH	fliH		2018004.0		2018691.0
tr|A0A0H2V4V8|A0A0H2V4V8_ECOL6	sp|P30864|YAFC_ECOLI	yafC	yafC				
tr|A0A0H2V566|A0A0H2V566_ECOL6	sp|P0AF18|NAGA_ECOLI	nagA	nagA		702024.0		703173.0
tr|A0A0H2V9D9|A0A0H2V9D9_ECOL6	sp|P37327|YFDC_ECOLI	yfdC	yfdC				
tr|A0A0H2V4Y0|A0A0H2V4Y0_ECOL6	sp|P77301|YBAP_ECOLI	ybaP	ybaP				
tr|A0A0H2VAJ3|A0A0H2VAJ3_ECOL6	sp|P76481|YFBK_ECOLI	yfbK	yfbK				
tr|A0A0H2V9S3|A0A0H2V9S3_ECOL6	sp|P77295|YGAV_ECOLI	ygaV	ygaV				
tr|A0A0H2VBD6|A0A0H2VBD6_ECOL6	sp|P76466|YFAT_ECOLI	yfaT	yfaT				
tr|A0A0H2V9V1|A0A0H2V9V1_ECOL6	sp|P05707|SRLD_ECOLI	srlD	srlD		2826392.0		2827172.0
tr|A0A0H2VFL1|A0A0H2VFL1_ECOL6	sp|P14377|ZRAS_ECOLI	hydH	zraS		3433357.0		3434755.0
tr|A0A0H2V9A7|A0A0H2V9A7_ECOL6	sp|P76540|EUTK_ECOLI	c2972	eutK		2560673.0		2561174.0
tr|A0A0H2VAS3|A0A0H2VAS3_ECOL6	sp|P45562|XAPB_ECOLI	xapB	xapB		2528174.0		2529431.0
tr|A0A0H2V7G0|A0A0H2V7G0_ECOL6	sp|P76156|YDFO_ECOLI	ydfO	ydfO				
tr|A0A0H2V516|A0A0H2V516_ECOL6	sp|P0AAT4|YBDG_ECOLI	ybdG	ybdG		602638.0		603886.0
tr|A0A0H2V663|A0A0H2V663_ECOL6	sp|P05825|FEPA_ECOLI	iroN	fepA		609476.0		611717.0
tr|A0A0H2V826|A0A0H2V826_ECOL6	sp|P76299|FLHB_ECOLI	flhB	flhB		1966756.0		1967905.0
tr|A0A0H2V6U6|A0A0H2V6U6_ECOL6	sp|P76010|YCGR_ECOLI	ycgR	ycgR				
tr|A0A0H2V906|A0A0H2V906_ECOL6	sp|P76470|RHMT_ECOLI	yfaV	rhmT				
tr|A0A0H2V700|A0A0H2V700_ECOL6	sp|P76027|OPPD_ECOLI	oppD	oppD	3788469.0	1306467.0	3789483.0	1307481.0
tr|A0A0H2VBH5|A0A0H2VBH5_ECOL6	sp|P20605|FIC_ECOLI	fic	fic				
tr|A0A0H2VET7|A0A0H2VET7_ECOL6	sp|P32719|ALSE_ECOLI	yjcU	alsE		4312460.0		4313156.0
tr|A0A0H2VBF6|A0A0H2VBF6_ECOL6	sp|P42912|AGAI_ECOLI	agaI	agaI				
tr|A0A0H2V7F8|A0A0H2V7F8_ECOL6	sp|P43329|HRPA_ECOLI	hrpA	hrpA		1484774.0		1488677.0
tr|A0A0H2V7Y3|A0A0H2V7Y3_ECOL6	sp|P0AD03|YEBS_ECOLI	yebS	yebS		1917971.0		1919255.0
tr|A0A0H2V5V9|A0A0H2V5V9_ECOL6	sp|P0AF24|NAGD_ECOLI	nagD	nagD		699995.0		700748.0
tr|A0A0H2V3Y2|A0A0H2V3Y2_ECOL6	sp|P21189|DPO2_ECOLI	polB	polB		63428.0		65780.0
tr|A0A0H2V7L4|A0A0H2V7L4_ECOL6	sp|P76192|YDHV_ECOLI	ydhV	ydhV				
tr|A0A0H2VBT1|A0A0H2VBT1_ECOL6	sp|P37769|KDUD_ECOLI	kduD	kduD		2981152.0		2981914.0
tr|A0A0H2V5W1|A0A0H2V5W1_ECOL6	sp|P75908|DGCT_ECOLI	ycdT	dgcT				
tr|A0A0H2V908|A0A0H2V908_ECOL6	sp|P33360|YEHX_ECOLI	yehX	yehX		2219814.0		2220741.0
tr|A0A0H2V9A0|A0A0H2V9A0_ECOL6	sp|P16701|CYST_ECOLI	cysU	cysU				
tr|A0A0H2VEA8|A0A0H2VEA8_ECOL6	sp|P0AEX7|LIVH_ECOLI	livH	livH		4044011.0		4044938.0
tr|A0A0H2V534|A0A0H2V534_ECOL6	sp|P10378|ENTE_ECOLI	entE	entE	4619518.0	625292.0	4621129.0	626903.0
tr|A0A0H2VEA1|A0A0H2VEA1_ECOL6	sp|P39404|BGLJ_ECOLI	bglJ	bglJ		4608839.0		4609517.0
tr|A0A0H2V9U0|A0A0H2V9U0_ECOL6	sp|P33644|POLOX_ECOLI	yfiH	yfiH				
tr|A0A0H2V7W2|A0A0H2V7W2_ECOL6	sp|P37766|YDIF_ECOLI	ydiF	ydiF				
tr|A0A0H2V7Y6|A0A0H2V7Y6_ECOL6	sp|P17410|CHBR_ECOLI	celD	chbR		1820318.0		1821161.0
tr|A0A0H2VDF2|A0A0H2VDF2_ECOL6	sp|P39288|QUEG_ECOLI	yjeS	queG		4397607.0		4398747.0
tr|A0A0H2VBS2|A0A0H2VBS2_ECOL6	sp|P37634|RLMJ_ECOLI	yhiR	rlmJ		3994187.0		3995030.0
tr|A0A0H2VB10|A0A0H2VB10_ECOL6	sp|P67660|YHAJ_ECOLI	yhaJ	yhaJ		3251973.0		3252870.0
tr|A0A0H2V6J1|A0A0H2V6J1_ECOL6	sp|P75831|MACB_ECOLI	c1016	macB		920768.0		922715.0
tr|A0A0H2V976|A0A0H2V976_ECOL6	sp|P0ACV2|LPXP_ECOLI	ddg	lpxP		2501090.0		2502011.0
tr|A0A0H2V4X9|A0A0H2V4X9_ECOL6	sp|P52067|FSR_ECOLI	fsr	fsr		502699.0		503920.0
tr|A0A0H2V4S7|A0A0H2V4S7_ECOL6	sp|P0AG90|SECD_ECOLI	secD	secD		426870.0		428718.0
tr|A0A0H2VCU9|A0A0H2VCU9_ECOL6	sp|P27833|WECE_ECOLI	wecE	wecE				
tr|A0A0H2V4Y5|A0A0H2V4Y5_ECOL6	sp|P77279|FETA_ECOLI	ybbL	fetA		515142.0		515820.0
tr|A0A0H2V7V5|A0A0H2V7V5_ECOL6	sp|P77499|SUFC_ECOLI	ynhD	sufC		1763479.0		1764226.0
tr|A0A0H2VDR2|A0A0H2VDR2_ECOL6	sp|P39328|YTFT_ECOLI	ytfT	ytfT				
tr|A0A0H2VD21|A0A0H2VD21_ECOL6	sp|P45524|YHET_ECOLI	yheT	yheT				
tr|A0A0H2VG93|A0A0H2VG93_ECOL6	sp|P39309|YTFA_ECOLI	c5304	ytfA				
tr|A0A0H2V930|A0A0H2V930_ECOL6	sp|P17994|YFAA_ECOLI	yfaA	yfaA				
tr|A0A0H2V969|A0A0H2V969_ECOL6	sp|P39173|YEAD_ECOLI	yeaD	yeaD				
tr|A0A0H2V9P2|A0A0H2V9P2_ECOL6	sp|P64548|YFIR_ECOLI	yfiR	yfiR				
tr|A0A0H2VC31|A0A0H2VC31_ECOL6	sp|P27129|RFAJ_ECOLI	rfaJ	rfaJ		3838415.0		3839432.0
tr|A0A0H2V5N9|A0A0H2V5N9_ECOL6	sp|P75828|YBJD_ECOLI	ybjD	ybjD				
tr|A0A0H2VA44|A0A0H2VA44_ECOL6	sp|P71237|WCAC_ECOLI	wcaC	wcaC		2132989.0		2134207.0
tr|A0A0H2V7W4|A0A0H2V7W4_ECOL6	sp|P22525|YCBB_ECOLI	ycbB	ycbB				
tr|A0A0H2VES0|A0A0H2VES0_ECOL6	sp|P0AF54|YJCH_ECOLI	yjcH	yjcH				
tr|A0A0H2VBK9|A0A0H2VBK9_ECOL6	sp|P37623|ACPT_ECOLI	yhhU	acpT		4026858.0		4027446.0
tr|A0A0H2VBK2|A0A0H2VBK2_ECOL6	sp|P76499|YFCP_ECOLI	yfcP	yfcP				
tr|A0A0H2VBJ0|A0A0H2VBJ0_ECOL6	sp|P18956|GGT_ECOLI	ggt	ggt		4053591.0		4055334.0
tr|A0A0H2V9J2|A0A0H2V9J2_ECOL6	sp|P37767|YFHH_ECOLI	yfhH	yfhH				
tr|A0A0H2VD34|A0A0H2VD34_ECOL6	sp|P32712|NRFG_ECOLI	nrfG	nrfG		4297132.0		4297729.0
tr|A0A0H2V7V6|A0A0H2V7V6_ECOL6	sp|P75839|YCAP_ECOLI	ycaP	ycaP				
tr|A0A0H2V9K8|A0A0H2V9K8_ECOL6	sp|P19317|NARW_ECOLI	narW	narW		1538327.0		1539023.0
tr|A0A0H2VCY4|A0A0H2VCY4_ECOL6	sp|P45767|YHDX_ECOLI	yhdX	yhdX				
tr|A0A0H2V565|A0A0H2V565_ECOL6	sp|P0AD59|IVY_ECOLI	ykfE	ivy		240342.0		240816.0
tr|A0A0H2VFH4|A0A0H2VFH4_ECOL6	sp|P32162|YIIS_ECOLI	yiiS	yiiS				
tr|A0A0H2V7Y8|A0A0H2V7Y8_ECOL6	sp|P64506|YEBY_ECOLI	yebY	yebY				
tr|A0A0H2V4S0|A0A0H2V4S0_ECOL6	sp|Q47539|TAUC_ECOLI	tauC	tauC		386194.0		387022.0
tr|A0A0H2VDZ9|A0A0H2VDZ9_ECOL6	sp|P0ACS5|ZNTR_ECOLI	yhdM	zntR		4201285.0		4201711.0
tr|A0A0H2V7U4|A0A0H2V7U4_ECOL6	sp|P76224|YNJC_ECOLI	ynjC	ynjC				
tr|A0A0H2V7D8|A0A0H2V7D8_ECOL6	sp|P76149|SAD_ECOLI	yneI	sad		1615028.0		1616417.0
tr|A0A0H2V5A5|A0A0H2V5A5_ECOL6	sp|P69054|DHSC_ECOLI	sdhC	sdhC	4508029.0	755583.0	4508419.0	755988.0
tr|A0A0H2VB09|A0A0H2VB09_ECOL6	sp|P71239|WCAE_ECOLI	wcaE	wcaE		2131040.0		2131787.0
tr|A0A0H2VB34|A0A0H2VB34_ECOL6	sp|P76417|YEGT_ECOLI	yegT	yegT				
tr|A0A0H2VAC9|A0A0H2VAC9_ECOL6	sp|P27253|SCPA_ECOLI	c3498	scpA		3059505.0		3061650.0
tr|A0A0H2VA11|A0A0H2VA11_ECOL6	sp|P64479|YDIZ_ECOLI	ydiZ	ydiZ				
tr|A0A0H2V7K0|A0A0H2V7K0_ECOL6	sp|P0DKB3|MNTS_ECOLI	c0902	mntS		853290.0		853419.0
tr|A0A0H2VDB3|A0A0H2VDB3_ECOL6	sp|P37631|YHIN_ECOLI	yhiN	yhiN				
tr|A0A0H2VCY2|A0A0H2VCY2_ECOL6	sp|P32687|YJBF_ECOLI	yjbF	yjbF				
tr|A0A0H2V9L6|A0A0H2V9L6_ECOL6	sp|P76585|YPHG_ECOLI	yphG	yphG				
tr|A0A0H2V8H1|A0A0H2V8H1_ECOL6	sp|P21418|YDFC_ECOLI	ydfC	ydfC				
tr|A0A0H2VCB0|A0A0H2VCB0_ECOL6	sp|P0AB77|KBL_ECOLI	kbl	kbl		3847863.0		3849060.0
tr|A0A0H2VDR8|A0A0H2VDR8_ECOL6	sp|P39384|YJIM_ECOLI	yjiM	yjiM				
tr|A0A0H2VEU2|A0A0H2VEU2_ECOL6	sp|P16692|PHNP_ECOLI	phnP	phnP		4319021.0		4319780.0
tr|A0A0H2VB91|A0A0H2VB91_ECOL6	sp|P76657|YQIJ_ECOLI	yqiJ	yqiJ				
tr|A0A0H2V5M1|A0A0H2V5M1_ECOL6	sp|P37057|OGRK_ECOLI	ogrK	ogrK		2169438.0		2169657.0
tr|A0A0H2VA10|A0A0H2VA10_ECOL6	sp|P0AAB6|GALF_ECOLI	galF	galF		2115570.0		2116464.0
tr|A0A0H2VBG7|A0A0H2VBG7_ECOL6	sp|P25960|LEP4_ECOLI	hofD	gspO		4174195.0		4174873.0
tr|A0A0H2VCC2|A0A0H2VCC2_ECOL6	sp|P25740|RFAG_ECOLI	rfaG	rfaG		3833347.0		3834472.0
tr|A0A0H2V4N8|A0A0H2V4N8_ECOL6	sp|P77536|YKGF_ECOLI	ykgF	ykgF				
tr|A0A0H2V4A5|A0A0H2V4A5_ECOL6	sp|P75672|YAFS_ECOLI	yafS	yafS				
tr|A0A0H2V6Y3|A0A0H2V6Y3_ECOL6	sp|P77473|PDEB_ECOLI	ylaB	pdeB		476290.0		477841.0
tr|A0A0H2VD81|A0A0H2VD81_ECOL6	sp|P23890|CADC_ECOLI	cadC	cadC		4365073.0		4366612.0
tr|A0A0H2V794|A0A0H2V794_ECOL6	sp|P0AAG3|GLTL_ECOLI	gltL	gltL		684951.0		685677.0
tr|A0A0H2VDH3|A0A0H2VDH3_ECOL6	sp|P0AAK7|NRFC_ECOLI	nrfC	nrfC		4293397.0		4294069.0
tr|A0A0H2V9M1|A0A0H2V9M1_ECOL6	sp|P77774|BAMB_ECOLI	yfgL	bamB		2636129.0		2637308.0
tr|A0A0H2V8M6|A0A0H2V8M6_ECOL6	sp|P77294|YDER_ECOLI	ydeR	ydeR				
tr|A0A0H2VC24|A0A0H2VC24_ECOL6	sp|P33634|YFIE_ECOLI	yfiE	yfiE				
tr|A0A0H2VDN7|A0A0H2VDN7_ECOL6	sp|P0ACN2|YTFH_ECOLI	ytfH	ytfH				
tr|A0A0H2VCI5|A0A0H2VCI5_ECOL6	sp|P61887|RMLA2_ECOLI	rffH	rffH				
tr|A0A0H2V713|A0A0H2V713_ECOL6	sp|P0AAS3|YBBJ_ECOLI	ybbJ	ybbJ				
tr|A0A0H2V5V7|A0A0H2V5V7_ECOL6	sp|P75862|ZAPC_ECOLI	ycbW	zapC		1006373.0		1006916.0
tr|A0A0H2VBC5|A0A0H2VBC5_ECOL6	sp|P0DMC5|RCSC_ECOLI	rcsC	rcsC		2322125.0		2324546.0
tr|A0A0H2V6Z6|A0A0H2V6Z6_ECOL6	sp|P08245|YCIH_ECOLI	yciH	yciH		1344371.0		1344698.0
tr|A0A0H2VFG8|A0A0H2VFG8_ECOL6	sp|P0AE88|CPXR_ECOLI	cpxR	cpxR		3531010.0		3531709.0
tr|A0A0H2VEP0|A0A0H2VEP0_ECOL6	sp|P28303|DINF_ECOLI	dinF	dinF		4261385.0		4262711.0
tr|A0A0H2VD17|A0A0H2VD17_ECOL6	sp|P13656|CHIA_ECOLI	yheB	chiA		4170562.0		4173256.0
tr|A0A0H2V832|A0A0H2V832_ECOL6	sp|P07363|CHEA_ECOLI	cheA	cheA		1975073.0		1977038.0
tr|A0A0H2V7P4|A0A0H2V7P4_ECOL6	sp|P77667|SUFA_ECOLI	ydiC	sufA		1765731.0		1766100.0
tr|A0A0H2V5S6|A0A0H2V5S6_ECOL6	sp|P75829|YBJX_ECOLI	ybjX	ybjX				
tr|A0A0H2VEU9|A0A0H2VEU9_ECOL6	sp|P0DP69|PHNE1_ECOLI	phnE	phnE1				
tr|A0A0H2V9V2|A0A0H2V9V2_ECOL6	sp|Q47534|YAIO_ECOLI	c2490	yaiO		379292.0		380066.0
tr|A0A0H2V4W2|A0A0H2V4W2_ECOL6	sp|P0AAS0|YLAC_ECOLI	ylaC	ylaC				
tr|A0A0H2V970|A0A0H2V970_ECOL6	sp|P0AFI0|OXC_ECOLI	c2909	oxc		2495701.0		2497396.0
tr|A0A0H2V5E3|A0A0H2V5E3_ECOL6	sp|P0AEZ9|MOAB_ECOLI	moaB	moaB		818476.0		818989.0
tr|A0A0H2VAH2|A0A0H2VAH2_ECOL6	sp|P31064|YEDE_ECOLI	yedE	yedE		2010413.0		2011619.0
tr|A0A0H2VDY8|A0A0H2VDY8_ECOL6	sp|P0AGC7|SMP_ECOLI	smp	ytjB				
tr|A0A0H2V7G7|A0A0H2V7G7_ECOL6	sp|P0AFS5|TQSA_ECOLI	c1993	tqsA		1675626.0		1676661.0
tr|A0A0H2VA97|A0A0H2VA97_ECOL6	sp|Q46800|XDHB_ECOLI	ygeT	xdhB		3001269.0		3002148.0
tr|A0A0H2VAI3|A0A0H2VAI3_ECOL6	sp|P15070|FLIN_ECOLI	fliN	fliN		2023224.0		2023638.0
tr|A0A0H2V773|A0A0H2V773_ECOL6	sp|P0AEV1|RSSB_ECOLI	hnr	rssB		1291818.0		1292832.0
tr|A0A0H2VAF6|A0A0H2VAF6_ECOL6	sp|P38521|YGGL_ECOLI	yggL	yggL				
tr|A0A0H2VCN3|A0A0H2VCN3_ECOL6	sp|P42599|YGJR_ECOLI	ygjR	ygjR				
tr|A0A0H2V7Z7|A0A0H2V7Z7_ECOL6	sp|P76000|YCGI_ECOLI	c1619	ycgI				
tr|A0A0H2VCG0|A0A0H2VCG0_ECOL6	sp|P31471|YIEL_ECOLI	yieL	yieL				
tr|A0A0H2V9Q5|A0A0H2V9Q5_ECOL6	sp|P38105|RSPB_ECOLI	rspB	rspB				
tr|A0A0H2VBB6|A0A0H2VBB6_ECOL6	sp|P45762|GSPK_ECOLI	yheJ	gspK		4176508.0		4177492.0
tr|A0A0H2VDW8|A0A0H2VDW8_ECOL6	sp|P0AF73|YJET_ECOLI	yjeT	yjeT				
tr|A0A0H2V8F9|A0A0H2V8F9_ECOL6	sp|P75961|YCFZ_ECOLI	ycfZ	ycfZ				
tr|A0A0H2V7N3|A0A0H2V7N3_ECOL6	sp|P75809|YBJI_ECOLI	c0929	ybjI		885737.0		886553.0
tr|A0A0H2VE38|A0A0H2VE38_ECOL6	sp|P31460|DGOR_ECOLI	c4616	dgoR		3765254.0		3765944.0
tr|A0A0H2V735|A0A0H2V735_ECOL6	sp|P04152|UMUC_ECOLI	umuC	umuC		1232762.0		1234031.0
tr|A0A0H2V3Z4|A0A0H2V3Z4_ECOL6	sp|P31550|THIB_ECOLI	tbpA	thiB		74496.0		75480.0
tr|A0A0H2VBC2|A0A0H2VBC2_ECOL6	sp|P37339|LHGD_ECOLI	ygaF	lhgD				
tr|A0A0H2VBE3|A0A0H2VBE3_ECOL6	sp|P45795|YRDB_ECOLI	yrdB	yrdB				
tr|A0A0H2VBM7|A0A0H2VBM7_ECOL6	sp|P52599|EMRK_ECOLI	emrK	emrK		2487621.0		2488785.0
tr|A0A0H2VFW6|A0A0H2VFW6_ECOL6	sp|P0DM85|CRFC_ECOLI	yjdA	crfC		4331812.0		4334041.0
tr|A0A0H2VCJ2|A0A0H2VCJ2_ECOL6	sp|P0AGH8|PSTC_ECOLI	pstC	pstC		3726282.0		3727242.0
tr|A0A0H2V5T1|A0A0H2V5T1_ECOL6	sp|P43674|YCAL_ECOLI	ycaL	ycaL		960685.0		961450.0
tr|A0A0H2V7U1|A0A0H2V7U1_ECOL6	sp|P77552|YDHQ_ECOLI	ydhQ	ydhQ				
tr|A0A0H2V8A0|A0A0H2V8A0_ECOL6	sp|P52627|FLIZ_ECOLI	fliZ	fliZ		2002609.0		2003161.0
tr|A0A0H2V996|A0A0H2V996_ECOL6	sp|P46068|DSDC_ECOLI	dsdC	dsdC		2482139.0		2483075.0
tr|A0A0H2V8C9|A0A0H2V8C9_ECOL6	sp|P31063|YEDD_ECOLI	yedD	yedD				
tr|A0A0H2VAA2|A0A0H2VAA2_ECOL6	sp|Q46809|YQEC_ECOLI	yqeC	yqeC		3012942.0		3013713.0
tr|A0A0H2V9N4|A0A0H2V9N4_ECOL6	sp|P46126|YFIM_ECOLI	yfiM	yfiM				
tr|A0A0H2V447|A0A0H2V447_ECOL6	sp|P36649|CUEO_ECOLI	yacK	cueO		137082.0		138633.0
tr|A0A0H2V4T4|A0A0H2V4T4_ECOL6	sp|P06971|FHUA_ECOLI	fhuA	fhuA		167483.0		169727.0
tr|A0A0H2VCT8|A0A0H2VCT8_ECOL6	sp|P69826|PTMCB_ECOLI	cmtA	cmtA		3076126.0		3077515.0
tr|A0A0H2V750|A0A0H2V750_ECOL6	sp|P0AFR2|DAUA_ECOLI	ychM	dauA		1260700.0		1262380.0
tr|A0A0H2V938|A0A0H2V938_ECOL6	sp|P76909|YNJD_ECOLI	ynjD	ynjD				
tr|A0A0H2V5T7|A0A0H2V5T7_ECOL6	sp|P0AE74|CITT_ECOLI	ybdS	citT		644339.0		645803.0
tr|A0A0H2VBW7|A0A0H2VBW7_ECOL6	sp|P0AAG0|DPPD_ECOLI	dppD	dppD		3936566.0		3937550.0
tr|A0A0H2V8W5|A0A0H2V8W5_ECOL6	sp|P77414|WCAA_ECOLI	wcaA	wcaA		2134694.0		2135534.0
tr|A0A0H2V8U9|A0A0H2V8U9_ECOL6	sp|P33342|YEHC_ECOLI	yehC	yehC				
tr|A0A0H2V598|A0A0H2V598_ECOL6	sp|P77379|RCLR_ECOLI	ykgD	rclR		319450.0		320305.0
tr|A0A0H2VB39|A0A0H2VB39_ECOL6	sp|P50466|AER_ECOLI	aer	aer		3216211.0		3217732.0
tr|A0A0H2V8E7|A0A0H2V8E7_ECOL6	sp|P76083|PAAH_ECOLI	c2467	paaH				
tr|A0A0H2VDU0|A0A0H2VDU0_ECOL6	sp|P45475|UBIV_ECOLI	yhbV	ubiV				
tr|A0A0H2VBH4|A0A0H2VBH4_ECOL6	sp|P24228|DACB_ECOLI	dacB	dacB		3328817.0		3330251.0
tr|A0A0H2V7M3|A0A0H2V7M3_ECOL6	sp|P0ACR2|YDHB_ECOLI	ydhB	ydhB				
tr|A0A0H2VDG7|A0A0H2VDG7_ECOL6	sp|P37661|EPTB_ECOLI	yhjW	eptB		3929939.0		3931631.0
tr|A0A0H2V915|A0A0H2V915_ECOL6	sp|P76208|YNIB_ECOLI	yniB	yniB				
tr|A0A0H2VA71|A0A0H2VA71_ECOL6	sp|P64490|YOAC_ECOLI	yoaC	yoaC				
