Locus_tag,gbk_locus_tag,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,norm_exp
b2764,BW25113_RS14380,2883458,2885257,2884357,,BW25113_2764,1,19.9811404869346
b2765,BW25113_RS14385,2885573,2885938,2885755,,BW25113_2765,0,1.97908357574862
b2766,BW25113_RS14390,2886016,2887287,2886651,,BW25113_2766,0,3.32714761358898
b2767,BW25113_RS14395,2887278,2887538,2887408,,BW25113_2767,0,2.12591978576494
b2768,BW25113_RS14400,2887555,2888130,2887842,,BW25113_2768,0,1.12202124544175
b2769,BW25113_RS14405,2888278,2889138,2888708,,BW25113_2769,1,0.54590895905698
b2770,BW25113_RS14410,2889135,2889914,2889524,,BW25113_2770,1,0
b2771,BW25113_RS14415,2889892,2891229,2890560,,BW25113_2771,1,0.0710524098206367
b2774,BW25113_RS14425,2892847,2893632,2893239,,BW25113_2774,1,0
b2775,BW25113_RS14430,2893951,2895228,2894589,,BW25113_2775,0,0.0204245412464215
b2776,BW25113_RS14435,2895255,2896733,2895994,,BW25113_2776,0,0.525484417810559
b2777,BW25113_RS14440,2898106,2898777,2898441,,BW25113_2777,1,2.6514042035755
b2778,BW25113_RS14450,2899070,2899942,2899506,,BW25113_2778,0,0.0947365464275156
b2779,BW25113_RS14455,2900002,2901300,2900651,,BW25113_2779,1,381.299961458712
b2780,BW25113_RS14460,2901388,2903025,2902206,pyrG,BW25113_2780,1,217.395732968918
b2781,BW25113_RS14465,2903253,2904044,2903648,,BW25113_2781,1,19.4838823870246
b2782,BW25113_RS14470,2904115,2904450,2904282,,BW25113_2782,1,74.0178170890089
b2783,BW25113_RS14475,2904450,2904698,2904574,,BW25113_2783,1,63.1806773847456
b2784,BW25113_RS14480,2904776,2907010,2905893,,BW25113_2784,1,77.1347872522942
b2785,BW25113_RS14485,2907058,2908359,2907708,rumA,BW25113_2785,1,18.8672727266336
b2786,BW25113_RS14490,2908416,2911172,2909794,,BW25113_2786,0,16.2658288334237
b2787,BW25113_RS14495,2911404,2912744,2912074,,BW25113_2787,1,2.79321104530095
b2788,BW25113_RS14500,2912765,2914105,2913435,,BW25113_2788,1,0.586758041549823
b2789,BW25113_RS14505,2914107,2915459,2914783,,BW25113_2789,1,0.0959284580908112
b2790,BW25113_RS14510,2915894,2916343,2916118,,BW25113_2790,1,13.173083617048
b2791,BW25113_RS14515,2916361,2917143,2916752,,BW25113_2791,1,12.6589943006672
b2792,BW25113_RS14520,2917143,2917472,2917307,,BW25113_2792,1,39.9368157536025
b2793,BW25113_RS14530,2918094,2918639,2918366,,BW25113_2793,1,22.998460288171
b2794,BW25113_RS14535,2918707,2919555,2919131,,BW25113_2794,0,85.0220737862892
b2795,BW25113_RS14540,2919667,2921031,2920349,,BW25113_2795,0,128.988031728593
b2796,BW25113_RS14545,2921588,2922877,2922232,,BW25113_2796,0,11.235029766106
b2797,BW25113_RS14550,2922935,2924302,2923618,,BW25113_2797,0,3.94390996087739
b2798,BW25113_RS14555,2924414,2925169,2924791,,BW25113_2798,0,6.44878480245165
b2799,BW25113_RS14560,2925224,2926372,2925798,,BW25113_2799,1,1.19307365526239
b2800,BW25113_RS14565,2926400,2927047,2926723,,BW25113_2800,1,3.21418013060262
b2801,BW25113_RS14570,2927594,2928910,2928252,,BW25113_2801,0,1.14570538204863
b2802,BW25113_RS14575,2928943,2930718,2929830,,BW25113_2802,0,2.67479036226655
b2803,BW25113_RS14580,2930827,2932245,2931536,,BW25113_2803,0,2.13791084302629
b2804,BW25113_RS14585,2932247,2932669,2932458,fucU,BW25113_2804,0,14.1880792808851
b2805,BW25113_RS14590,2932727,2933458,2933092,,BW25113_2805,0,22.0907700892899
b2806,BW25113_RS14595,2933502,2934602,2934052,,BW25113_2806,1,40.1766368988295
b2807,BW25113_RS14600,2934595,2934990,2934792,,BW25113_2807,1,43.1714204254515
b2808,BW25113_RS14605,2935009,2935926,2935467,,BW25113_2808,1,16.0724263102062
b2809,BW25113_RS14610,2936277,2936504,2936390,,BW25113_2809,1,60.0686199603751
b2810,BW25113_RS14615,2936696,2937901,2937298,,BW25113_2810,0,15.6679634826811
b2811,BW25113_RS14620,2937901,2938344,2938122,,BW25113_2811,0,10.9053932458358
b2812,BW25113_RS14625,2938395,2939201,2938798,,BW25113_2812,1,11.3415408927181
b2813,BW25113_RS14630,2939440,2940537,2939988,,BW25113_2813,1,11.9083978524115
b2817,BW25113_RS14650,2941116,2942369,2941742,amiC,BW25113_2817,1,2.91520746332523
b2818,BW25113_RS14655,2942601,2943932,2943266,,BW25113_2818,0,30.6121199645762
b2819,BW25113_RS14660,2943994,2945820,2944907,,BW25113_2819,1,8.74009699950809
b2820,BW25113_RS14665,2945820,2949362,2947591,,BW25113_2820,1,20.525424145051
b2821,BW25113_RS14670,2949355,2952243,2950799,,BW25113_2821,1,19.2313286316642
b2822,BW25113_RS14675,2952419,2955787,2954103,,BW25113_2822,1,23.9606883919592
b2823,BW25113_RS14680,2955800,2956123,2955961,,BW25113_2823,1,2.6753863180982
b2824,BW25113_RS14685,2956108,2956515,2956311,,BW25113_2824,1,1.19307365526239
b2825,BW25113_RS14690,2956512,2957075,2956793,,BW25113_2825,1,1.16938951865551
b2826,BW25113_RS14695,2957066,2957536,2957301,,BW25113_2826,1,0.224669953710637
b2827,BW25113_RS14700,2957720,2958514,2958117,,BW25113_2827,1,66.2584049173442
b2828,BW25113_RS14705,2958521,2959396,2958958,,BW25113_2828,1,62.6036981292771
b2829,BW25113_RS14710,2959547,2961793,2960670,,BW25113_2829,1,93.7834516355774
b2830,BW25113_RS14715,2961806,2962336,2962071,,BW25113_2830,1,219.821436629381
b2831,BW25113_RS14730,2963021,2963710,2963365,,BW25113_2831,0,15.5101208073061
b2832,BW25113_RS14735,2963779,2964492,2964135,,BW25113_2832,0,14.3625829200493
b2833,BW25113_RS14740,2964630,2964848,2964739,,BW25113_2833,0,25.2436765961532
b2834,BW25113_RS14745,2964956,2965996,2965476,,BW25113_2834,0,190.99593816019
b2835,BW25113_RS14750,2966028,2967221,2966624,,BW25113_2835,1,12.3659178364662
b2836,BW25113_RS14755,2967214,2969373,2968293,,BW25113_2836,1,8.9374793061573
b2837,BW25113_RS14760,2969958,2970989,2970473,,BW25113_2837,0,51.7253030334004
b2838,BW25113_RS14765,2970996,2972258,2971627,,BW25113_2838,1,9.14639233224141
b2839,BW25113_RS14770,2972380,2973315,2972847,,BW25113_2839,0,6.76147318965806
b2840,BW25113_RS14775,2973302,2973994,2973648,,BW25113_2840,1,23.3851176434143
b2841,BW25113_RS14780,2974123,2975541,2974832,,BW25113_2841,1,2.32976775920791
b2842,BW25113_RS14785,2975856,2976617,2976236,,BW25113_2842,1,9.02916356087031
b2843,BW25113_RS14790,2976647,2977483,2977065,,BW25113_2843,1,4.26383062879123
b2844,BW25113_RS14795,2977770,2978951,2978360,,BW25113_2844,1,5.85227493948425
b2845,BW25113_RS14800,2979206,2980435,2979820,,BW25113_2845,0,3.22395891668399
b2846,BW25113_RS14805,2980895,2981527,2981211,,BW25113_2846,0,0.0236841366068789
b2847,BW25113_RS14810,2981861,2982670,2982265,,BW25113_2847,0,1.07139337686754
b2848,BW25113_RS14815,2982663,2983145,2982904,,BW25113_2848,0,0
b2849,BW25113_RS14820,2983294,2983719,2983506,,BW25113_2849,1,0.0359731717840542
b2851,BW25113_RS14830,2984627,2985118,2984872,,BW25113_2851,0,0.0816981649856861
b2852,BW25113_RS14835,2985453,2986829,2986141,,BW25113_2852,0,0.0204245412464215
b2853,BW25113_RS14840,2986997,2987215,2987106,,BW25113_2853,0,2.62742208905279
b2860,BW25113_RS14875,2989731,2991004,2990367,,BW25113_2860,1,2.62742208905279
b2865,BW25113_RS14900,2992495,2993250,2992872,,BW25113_2865,1,103.544114445287
b2866,BW25113_RS14905,2993665,2995962,2994813,,BW25113_2866,0,5.93833444200262
b2867,BW25113_RS14910,2995973,2996851,2996412,,BW25113_2867,0,21.0553498842064
b2868,BW25113_RS14915,2996848,2997327,2997087,,BW25113_2868,0,0.525484417810559
b2869,BW25113_RS14920,2997367,2999145,2998256,,BW25113_2869,1,15.8592690807443
b2870,BW25113_RS14925,2999621,3000811,3000216,,BW25113_2870,0,0.0947365464275156
b2871,BW25113_RS14930,3000869,3002065,3001467,,BW25113_2871,0,0.585439704117316
b2872,BW25113_RS14935,3002123,3003334,3002728,,BW25113_2872,0,1.08694200740517
b2873,BW25113_RS14940,3003387,3004772,3004079,,BW25113_2873,0,4.78931504660179
b2874,BW25113_RS14945,3004820,3005752,3005286,,BW25113_2874,0,2.65110622565967
b2875,BW25113_RS14950,3005973,3007598,3006785,,BW25113_2875,1,1.12202124544175
b2876,BW25113_RS14955,3007646,3008416,3008031,,BW25113_2876,1,3.73966454841318
b2877,BW25113_RS14960,3008519,3009097,3008808,,BW25113_2877,0,23.1449985202715
b2878,BW25113_RS14965,3009419,3012517,3010968,,BW25113_2878,0,1.26680786632544
b2879,BW25113_RS14970,3012520,3013848,3013184,,BW25113_2879,0,0.54590895905698
b2880,BW25113_RS14975,3013899,3014678,3014288,,BW25113_2880,0,2.12562180784911
b2881,BW25113_RS14980,3014675,3017545,3016110,,BW25113_2881,0,6.38975041455616
b2882,BW25113_RS14985,3017710,3019110,3018410,,BW25113_2882,0,2.14930594445599
b2883,BW25113_RS14990,3019125,3020444,3019784,,BW25113_2883,0,12.1341058386883
b2886,BW25113_RS15000,3021883,3022371,3022127,,BW25113_2886,1,0.040849082492843
b2887,BW25113_RS15005,3022371,3024290,3023330,,BW25113_2887,1,0.0473682732137578
b2888,BW25113_RS15015,3024726,3026174,3025450,,BW25113_2888,0,0.0236841366068789
b2889,BW25113_RS15025,3026424,3026972,3026698,,BW25113_2889,0,122.963353767671
b2890,BW25113_RS15030,3027016,3028533,3027774,,BW25113_2890,1,94.6688933708862
b2891,BW25113_RS15035,3028543,3029541,3029042,,,1,406.697454620344
b2892,BW25113_RS15040,3029732,3031465,3030598,,BW25113_2892,1,21.2829363637196
b2893,BW25113_RS15045,3031471,3032181,3031826,,BW25113_2893,1,81.9000833561673
b2894,BW25113_RS15050,3032206,3033102,3032654,,BW25113_2894,1,45.1817909761356
b2895,BW25113_RS15055,3033214,3033735,3033474,,BW25113_2895,0,26.8737737535955
b2896,BW25113_RS15060,3033775,3034182,3033978,,BW25113_2896,1,26.5601644679778
b2897,BW25113_RS15065,3034163,3034429,3034296,,BW25113_2897,1,65.793471741672
b2898,BW25113_RS15070,3034672,3035652,3035162,,BW25113_2898,0,95.1319303478588
b2899,BW25113_RS15075,3035848,3036507,3036177,,BW25113_2899,1,767.089461532491
b2900,BW25113_RS15080,3036671,3036982,3036826,,BW25113_2900,1,24.6420476679534
b2901,BW25113_RS15085,3037021,3038460,3037740,,BW25113_2901,0,165.55443737941
b2902,BW25113_RS15090,3038517,3039260,3038888,,BW25113_2902,1,4.81541926281339
b2903,BW25113_RS15095,3039527,3042400,3040963,,BW25113_2903,1,60.7073343936105
b2904,BW25113_RS15100,3042519,3042908,3042713,,BW25113_2904,1,22.7037494812062
b2905,BW25113_RS15105,3042932,3044026,3043479,,BW25113_2905,1,75.8975862526861
b2906,BW25113_RS15110,3044474,3045676,3045075,,BW25113_2906,1,21.2831799721721
b2907,BW25113_RS15115,3045699,3046877,3046288,,BW25113_2907,1,17.0760268726135
b2908,BW25113_RS15120,3046874,3048199,3047536,,BW25113_2908,1,227.336412994198
b2909,BW25113_RS15125,3048225,3048803,3048514,,BW25113_2909,1,315.862537841235
b2910,BW25113_RS15130,3048971,3049300,3049135,,BW25113_2910,0,158.232887148974
b2912,BW25113_RS15135,3049546,3050148,3049847,,BW25113_2912,0,73.218506931145
b2913,BW25113_RS15140,3050537,3051769,3051153,,BW25113_2913,1,1009.84925195895
b2914,BW25113_RS15145,3052025,3052684,3052354,,BW25113_2914,1,442.220922305824
b2916,BW25113_RS15155,3053112,3054005,3053558,,BW25113_2916,0,113.214829328047
b2917,BW25113_RS15160,3054209,3056353,3055281,,BW25113_2917,0,3.39979107895959
b2918,BW25113_RS15165,3056346,3057341,3056843,,BW25113_2918,0,2.12591978576494
b2919,BW25113_RS15170,3057352,3058137,3057744,,BW25113_2919,0,5.80401273252303
b2920,BW25113_RS15175,3058161,3059639,3058900,,BW25113_2920,0,1.06295989288247
b2921,BW25113_RS15180,3059636,3060532,3060084,,BW25113_2921,1,2.62742208905279
b2922,BW25113_RS15185,3060699,3061439,3061069,,BW25113_2922,1,407.816757303486
b2923,BW25113_RS15190,3061532,3062167,3061849,,BW25113_2923,1,14.2354475540988
b2924,BW25113_RS15195,3062306,3063166,3062736,,BW25113_2924,1,2357.15038473614
b2925,BW25113_RS15200,3063524,3064603,3064063,,BW25113_2925,1,1252.09396336218
b2926,BW25113_RS15205,3064818,3065981,3065399,,BW25113_2926,1,422.502002459663
b2927,BW25113_RS15210,3066031,3067050,3066540,,BW25113_2927,1,147.673257999253
b2928,BW25113_RS15215,3067335,3068048,3067691,,BW25113_2928,1,78.235944975577
b2929,BW25113_RS15220,3068045,3068554,3068299,,BW25113_2929,1,39.6322377120453
b2930,BW25113_RS15225,3068576,3069541,3069058,,BW25113_2930,1,3.475284504103
b2933,BW25113_RS15235,3070830,3072218,3071524,,BW25113_2933,1,0.0479642290454056
b2934,BW25113_RS15240,3072246,3072689,3072467,cmtB,BW25113_2934,1,0.0204245412464215
b2935,BW25113_RS15245,3073003,3074994,3073998,,BW25113_2935,1,276.971137268657
b2936,BW25113_RS15250,3075272,3076030,3075651,,BW25113_2936,0,13.6492946256969
b2937,BW25113_RS15255,3076236,3077156,3076696,,BW25113_2937,1,34.1378526935791
b2938,BW25113_RS15260,3077294,3079270,3078282,,BW25113_2938,1,275.609891338599
b2939,BW25113_RS15265,3079279,3079410,3079344,,BW25113_2939,1,219.221738773431
b2940,BW25113_RS25270,3079546,3079761,3079653,,BW25113_2940,0,3.79681160770831
b2942,BW25113_RS15280,3080065,3081219,3080642,,BW25113_2942,0,76.6126882165364
b2943,BW25113_RS15285,3081643,3083037,3082340,,BW25113_2943,0,55.9964256742439
b2944,BW25113_RS15290,3083114,3083611,3083362,,BW25113_2944,0,9.22102047705193
b2945,BW25113_RS15295,3083706,3084413,3084059,,BW25113_2945,0,1.14570538204863
b2946,BW25113_RS15300,3084493,3085224,3084858,,BW25113_2946,0,99.43497564923
b2947,BW25113_RS15305,3085237,3086187,3085712,,BW25113_2947,0,238.593609822601
b2948,BW25113_RS15310,3086296,3086859,3086577,,BW25113_2948,0,385.766836296689
b2949,BW25113_RS15315,3086859,3087275,3087067,,BW25113_2949,0,30.7658816072848
b2950,BW25113_RS15320,3087459,3088439,3087949,,BW25113_2950,1,1.2830431269646
b2951,BW25113_RS15325,3088457,3089161,3088809,,BW25113_2951,0,32.0219985249188
b2952,BW25113_RS15330,3089179,3089745,3089462,,BW25113_2952,0,68.4550791350139
b2953,BW25113_RS15335,3089742,3090032,3089887,,BW25113_2953,0,63.0581301372671
b2954,BW25113_RS15340,3090040,3090633,3090336,,BW25113_2954,0,36.2992739114214
b2955,BW25113_RS15345,3090626,3091762,3091194,,BW25113_2955,0,7.44708498331611
b2956,BW25113_RS15350,3091917,3092924,3092420,,BW25113_2956,1,0.551588634022164
b2957,BW25113_RS15355,3093041,3094087,3093564,,BW25113_2957,1,6.99917223319618
b2958,BW25113_RS15360,3094263,3094982,3094622,,BW25113_2958,1,11.5810817330787
b2959,BW25113_RS15370,3095166,3095492,3095329,,BW25113_2959,1,44.7135437871112
b2960,BW25113_RS15375,3095492,3096211,3095851,,BW25113_2960,1,24.2921937918992
b2961,BW25113_RS15380,3096372,3097424,3096898,,BW25113_2961,0,83.7502456531272
b2962,BW25113_RS15385,3097452,3097727,3097589,,BW25113_2962,0,345.380933908719
b2963,BW25113_RS15390,3097792,3098871,3098331,,BW25113_2963,0,19.774501371487
b2964,BW25113_RS15395,3099073,3100329,3099701,,BW25113_2964,0,13.8950028166841
b2965,BW25113_RS15400,3100379,3102514,3101446,,BW25113_2965,1,10.8214558450063
b2966,BW25113_RS15405,3102912,3103619,3103265,,BW25113_2966,0,11.2510118047261
b2968,BW25113_RS15415,3103949,3104485,3104217,,BW25113_2968,1,1.08694200740517
b2971,BW25113_RS15430,3106426,3106836,3106631,,BW25113_2971,1,0.572852691024317
b2972,BW25113_RS15435,3106902,3107711,3107306,,BW25113_2972,1,7.92963454037214
b2975,BW25113_RS15450,3112956,3114638,3113797,,BW25113_2975,1,5.89874927895054
b2976,BW25113_RS15455,3114993,3117164,3116078,,BW25113_2976,1,18.4393228965833
b2977,BW25113_RS15460,3117186,3117590,3117388,,BW25113_2977,1,18.5118651959831
b2979,BW25113_RS15475,3119881,3121380,3120630,,BW25113_2979,1,8.5156702003211
b2980,BW25113_RS15480,3121631,3122395,3122013,,BW25113_2980,0,28.3761585617702
b2982,BW25113_RS15490,3123537,3124553,3124045,,BW25113_2982,0,238.59035022724
b2983,BW25113_RS15495,3124700,3125767,3125233,,BW25113_2983,1,1.07139337686754
b2984,BW25113_RS15500,3125813,3126571,3126192,,BW25113_2984,1,0.525484417810559
b2985,BW25113_RS15505,3126603,3127316,3126959,,BW25113_2985,1,0.627607124042666
b2986,BW25113_RS15510,3127490,3128182,3127836,,BW25113_2986,0,0.0119910572613514
b2987,BW25113_RS15515,3128231,3129730,3128980,,BW25113_2987,1,0.040849082492843
b2988,BW25113_RS15520,3130022,3131881,3130951,,BW25113_2988,1,115.142361124252
b2989,BW25113_RS15525,3132086,3132952,3132519,,BW25113_2989,0,142.374548258255
b2990,BW25113_RS15530,3133075,3133323,3133199,,BW25113_2990,1,12.9996923111354
b2991,BW25113_RS15535,3133336,3133677,3133506,,BW25113_2991,1,4.10730629084876
b2992,BW25113_RS15540,3133670,3134158,3133914,,BW25113_2992,1,5.03725353618445
b2993,BW25113_RS15545,3134151,3134645,3134398,,BW25113_2993,1,2.07382012217613
b2994,BW25113_RS15550,3134645,3136348,3135496,,BW25113_2994,1,4.87749665080905
b2995,BW25113_RS15555,3136345,3137523,3136934,,BW25113_2995,1,1.61938811418621
b2996,BW25113_RS15560,3137513,3138499,3138006,,BW25113_2996,1,1.78030122687465
b2997,BW25113_RS15565,3138502,3139620,3139061,,BW25113_2997,1,6.98718117593483
b2998,BW25113_RS15575,3139809,3140096,3139952,,BW25113_2998,1,0.648031665289088
b3001,BW25113_RS15585,3141256,3142296,3141776,,BW25113_3001,0,17.6569974799214
b3002,BW25113_RS15590,3142336,3142830,3142583,,BW25113_3002,1,18.5814277162246
b3003,BW25113_RS15595,3143021,3143905,3143463,,BW25113_3003,0,34.9270660704539
b3005,BW25113_RS15600,3144177,3144602,3144389,,BW25113_3005,1,54.2196315809151
b3006,BW25113_RS15605,3144609,3145343,3144976,,BW25113_3006,1,1355.43747076289
b3008,BW25113_RS15615,3145595,3146782,3146188,,BW25113_3008,0,41.7531445217245
b3009,BW25113_RS15620,3146922,3147581,3147251,,BW25113_3009,0,68.2079184545814
b3010,BW25113_RS15625,3147621,3148577,3148099,,BW25113_3010,1,29.1097351564015
b3011,BW25113_RS15635,3148714,3149877,3149295,,BW25113_3011,0,57.2079772994717
b3012,BW25113_RS15640,3149982,3150809,3150395,,BW25113_3012,0,388.966388695166
b3013,BW25113_RS15645,3151009,3151935,3151472,,BW25113_3013,0,1.45945966054955
b3014,BW25113_RS15650,3151986,3152243,3152114,,BW25113_3014,0,3.24320964083165
b3017,BW25113_RS15660,3154616,3156028,3155322,,BW25113_3017,1,15.4522053459681
b3018,BW25113_RS15665,3156103,3156840,3156471,,BW25113_3018,1,44.7845961969319
b3019,BW25113_RS15670,3157074,3159332,3158203,,BW25113_3019,1,40.7761897618971
b3020,BW25113_RS15675,3159470,3161077,3160273,,BW25113_3020,1,8.04362181094731
b3021,BW25113_RS15680,3161210,3161605,3161407,,BW25113_3021,1,4.75304389690191
b3022,BW25113_RS15685,3161607,3161903,3161755,,BW25113_3022,1,99.8420393840061
b3023,BW25113_RS15690,3162108,3162590,3162349,,BW25113_3023,1,116.19201162244
b3024,BW25113_RS15695,3162643,3163035,3162839,,BW25113_3024,1,557.037167015799
b3025,BW25113_RS15700,3163187,3163846,3163516,,BW25113_3025,0,9.97433498282816
b3026,BW25113_RS15705,3163843,3165192,3164517,,BW25113_3026,0,11.769381008835
b3027,BW25113_RS15710,3165238,3165570,3165404,,BW25113_3027,1,0.0236841366068789
b3028,BW25113_RS15715,3165889,3166470,3166179,,BW25113_3028,0,31.0275627653457
b3029,BW25113_RS15720,3166501,3166815,3166658,,BW25113_3029,0,125.077282496174
b3030,BW25113_RS15725,3166863,3168755,3167809,,BW25113_3030,1,41.1876415813078
b3031,BW25113_RS15730,3168784,3169365,3169074,,BW25113_3031,1,50.8542000566996
b3032,BW25113_RS15735,3169365,3170192,3169778,,BW25113_3032,1,58.6885020948126
b3033,BW25113_RS15740,3170217,3170639,3170428,,BW25113_3033,1,46.4105035689881
b3034,BW25113_RS15745,3170640,3171269,3170954,,BW25113_3034,1,20.9432322020331
b3035,BW25113_RS15750,3171474,3172955,3172214,,BW25113_3035,0,521.049651588775
b3037,BW25113_RS15760,3173103,3173774,3173438,,BW25113_3037,0,303.029853295526
b3038,BW25113_RS15765,3173780,3174940,3174360,,BW25113_3038,0,52.1337405331584
b3039,BW25113_RS15770,3174978,3175766,3175372,,BW25113_3039,1,12.1720113311519
b3040,BW25113_RS15775,3175909,3176682,3176295,,BW25113_3040,0,270.113103913577
b3041,BW25113_RS15785,3177172,3177825,3177498,,BW25113_3041,1,293.853709071454
b3042,BW25113_RS15790,3178139,3178489,3178314,,BW25113_3042,0,63.3423397765496
b3043,BW25113_RS15795,3178773,3179324,3179048,,BW25113_3043,0,0.999167149948137
b3044,BW25113_RS15805,3179501,3180774,3180137,,BW25113_3045,0,77.7716938359627
b3047,BW25113_RS15815,3183240,3183989,3183614,,BW25113_3047,0,0
b3048,BW25113_RS15820,3183991,3185055,3184523,,BW25113_3048,0,0
b3049,BW25113_RS15825,3185098,3185298,3185198,,BW25113_3049,1,110.351727740217
b3050,BW25113_RS15830,3185567,3186196,3185881,,BW25113_3050,0,1.06295989288247
b3051,BW25113_RS15835,3186223,3187884,3187053,,BW25113_3051,0,2.38411767123492
b3053,BW25113_RS15855,3190160,3193000,3191580,,BW25113_3053,1,34.0728154923826
b3054,BW25113_RS15860,3193023,3194324,3193673,,BW25113_3054,1,8.33226486268908
b3055,BW25113_RS15870,3194566,3195186,3194876,,BW25113_3055,0,43.6616094153656
b3056,BW25113_RS15875,3195250,3196488,3195869,,BW25113_3056,0,30.0506623749816
b3057,BW25113_RS15880,3196669,3197490,3197079,,BW25113_3057,1,7.40318458643707
b3058,BW25113_RS15885,3197580,3197948,3197764,folB,BW25113_3058,1,1.87622968496546
b3059,BW25113_RS15890,3198053,3198670,3198361,,BW25113_3059,0,20.7544177972875
b3060,BW25113_RS15895,3198683,3199615,3199149,,BW25113_3060,1,6.95384467901579
b3061,BW25113_RS15900,3199822,3200733,3200277,,BW25113_3061,0,0.729332391253533
b3062,BW25113_RS15905,3200730,3201335,3201032,,BW25113_3062,0,0.0359731717840542
b3063,BW25113_RS15910,3201383,3202846,3202114,,BW25113_3063,0,0.549168554417438
b3064,BW25113_RS15915,3202889,3203902,3203395,,BW25113_3064,1,13.6830194043209
