Locus_tag,gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,norm_exp
b2801,fucP,2934235,2935551,2934893,fucP,,0,47.1521887267134
b2802,fucI,2935584,2937359,2936471,fucI,,0,136.535518912368
b2803,fucK,2937468,2938886,2938177,fucK,,0,79.0255653644617
b2804,fucU,2938888,2939310,2939099,fucU,,0,36.0179465071334
b2805,fucR,2939368,2940099,2939733,fucR,,0,114.570163376906
b2806,rlmM,2940143,2941243,2940693,rlmM,,1,85.8061667465511
b2807,ygdD,2941236,2941631,2941433,ygdD,,1,18.5290155179442
b2808,gcvA,2941650,2942567,2942108,gcvA,,1,34.1209902879722
b2809,ygdI,2942918,2943145,2943031,ygdI,,1,42.2118255750398
b2810,csdA,2943337,2944542,2943939,csdA,,0,119.199383460407
b2811,csdE,2944542,2944985,2944763,csdE,,0,53.5190121421644
b2813,mltA,2946081,2947178,2946629,mltA,,1,72.7972435228791
b2817,amiC,2947757,2949010,2948383,amiC,,1,72.3951836779628
b2818,argA,2949242,2950573,2949907,argA,,0,110.872655800177
b2819,recD,2950635,2952461,2951548,recD,,1,67.9959241092159
b2820,recB,2952461,2956003,2954232,recB,,1,186.244244082332
b2821,ptrA,2955996,2958884,2957440,ptrA,,1,107.791025582389
b2822,recC,2959060,2962428,2960744,recC,,1,157.590533054209
b2823,ppdC,2962441,2962764,2962602,ppdC,,1,5.9508951501554
b2824,ygdB,2962749,2963156,2962952,ygdB,,1,6.16546959956937
b2825,ppdB,2963153,2963716,2963434,ppdB,,1,7.66018351090332
b2826,ppdA,2963707,2964177,2963942,ppdA,,1,5.10753323273696
b2827,thyA,2964361,2965155,2964758,thyA,,1,133.403976465813
b2828,lgt,2965162,2966037,2965599,lgt,,1,137.130581006374
b2829,ptsP,2966188,2968434,2967311,ptsP,,1,407.733946464757
b2830,rppH,2968447,2968977,2968712,rppH,,1,226.215602955271
b2831,mutH,2969662,2970351,2970006,mutH,,0,28.9824241880094
b2832,ygdQ,2970420,2971133,2970776,ygdQ,,0,38.5121071667085
b2833,ygdR,2971271,2971489,2971380,ygdR,,0,39.6801375854112
b2834,tas,2971597,2972637,2972117,tas,,0,173.369686364179
b2835,lplT,2972669,2973862,2973265,lplT,,1,57.012170629049
b2836,aas,2973855,2976014,2974934,aas,,1,114.155792315829
b2837,galR,2976599,2977630,2977114,galR,,0,126.562315101999
b2838,lysA,2977637,2978899,2978268,lysA,,1,78.1132217564965
b2839,lysR,2979021,2979956,2979488,lysR,,0,20.4634852685072
b2840,ygeA,2979943,2980635,2980289,ygeA,,1,46.152759654503
b2841,araE,2980764,2982182,2981473,araE,,1,35.6704557986466
b2842,kduD,2982497,2983258,2982877,kduD,,1,10.4753192757137
b2843,kduI,2983288,2984124,2983706,kduI,,1,8.69459632831497
b2844,yqeF,2984411,2985592,2985001,yqeF,,1,124.478132011499
b2845,yqeG,2985847,2987076,2986461,yqeG,,0,35.936991230049
b2846,yqeH,2987536,2988168,2987852,yqeH,,0,4.44443775736086
b2847,yqeI,2988502,2989311,2988906,yqeI,,0,8.67695138937826
b2848,yqeJ,2989304,2989786,2989545,yqeJ,,0,1.52410502197756
b2849,yqeK,2989935,2990360,2990147,yqeK,,1,0.584826181898329
b2851,ygeG,2991268,2991759,2991513,ygeG,,0,0.653008198427832
b2852,ygeH,2992094,2993470,2992782,ygeH,,0,1.43626556160694
b2853,ygeI,2993638,2993856,2993747,ygeI,,0,0.703687510203469
b2865,ygeR,2999136,2999891,2999513,ygeR,,1,107.221040547033
b2866,xdhA,3000345,3002603,3001474,xdhA,,0,187.007719873378
b2867,xdhB,3002614,3003492,3003053,xdhB,,0,58.365096859424
b2868,xdhC,3003489,3003968,3003728,xdhC,,0,35.8905140231483
b2869,ygeV,3004008,3005786,3004897,ygeV,,1,503.148644624901
b2870,ygeW,3006262,3007452,3006857,ygeW,,0,132.873770031333
b2871,ygeX,3007510,3008706,3008108,ygeX,,0,102.582303811733
b2872,ygeY,3008764,3009975,3009369,ygeY,,0,110.530131890974
b2873,hyuA,3010028,3011413,3010720,hyuA,,0,93.63385938694
b2874,yqeA,3011461,3012393,3011927,yqeA,,0,94.3585702628005
b2875,yqeB,3012614,3014239,3013426,yqeB,,1,314.149229151992
b2876,yqeC,3014287,3015057,3014672,yqeC,,1,180.109483940187
b2877,mocA,3015160,3015738,3015449,mocA,,0,102.804820559545
b2878,ygfK,3016060,3019158,3017609,ygfK,,0,374.214937020983
b2879,ssnA,3019161,3020489,3019825,ssnA,,0,112.444849524544
b2880,ygfM,3020540,3021319,3020929,ygfM,,0,61.6632509691328
b2881,xdhD,3021316,3024186,3022751,xdhD,,0,221.372802855588
b2882,xanQ,3024351,3025751,3025051,xanQ,,0,53.848671050436
b2883,guaD,3025766,3027085,3026425,guaD,,0,54.557767649296
b2886,ygfS,3028524,3029012,3028768,ygfS,,1,30.6002080831951
b2887,ygfT,3029012,3030931,3029971,ygfT,,1,132.896247484034
b2888,uacT,3031367,3032815,3032091,uacT,,0,131.065559631299
b2889,idi,3033065,3033613,3033339,idi,,0,33.3061452904195
b2890,lysS,3033657,3035174,3034415,lysS,,1,483.252016571633
b2891,prfB,3035184,3036282,3035733,prfB,,1,373.986835409565
b2892,recJ,3036373,3038106,3037239,recJ,,1,196.41390330993
b2893,dsbC,3038112,3038822,3038467,dsbC,,1,109.930984481929
b2894,xerD,3038847,3039743,3039295,xerD,,1,97.7849056705603
b2895,fldB,3039855,3040376,3040115,fldB,,0,115.050923558322
b2896,cptA,3040416,3040823,3040619,cptA,,1,92.0011044118814
b2898,ygfZ,3041313,3042293,3041803,ygfZ,,0,381.872248651247
b2899,yqfA,3042489,3043148,3042818,yqfA,,1,185.738578397541
b2900,yqfB,3043312,3043623,3043467,yqfB,,1,32.9700927580995
b2901,bglA,3043662,3045101,3044381,bglA,,0,222.452680688214
b2902,ygfF,3045158,3045901,3045529,ygfF,,1,41.8571759737285
b2903,gcvP,3046168,3049041,3047604,gcvP,,1,901.911599452892
b2904,gcvH,3049160,3049549,3049354,gcvH,,1,368.522698691008
b2905,gcvT,3049573,3050667,3050120,gcvT,,1,728.498012584595
b2907,ubiH,3052340,3053518,3052929,ubiH,,1,244.774961443043
b2908,pepP,3053515,3054840,3054177,pepP,,1,415.983061857354
b2909,ygfB,3054866,3055444,3055155,ygfB,,1,274.668298475435
b2910,zapA,3055612,3055941,3055776,zapA,,0,238.371118370672
b2912,fau,3056241,3056789,3056515,fau,,0,95.6397684908293
b2913,serA,3057178,3058410,3057794,serA,,1,257.791526941498
b2914,rpiA,3058666,3059325,3058995,rpiA,,1,237.697827746987
b2916,argP,3059753,3060646,3060199,argP,,0,86.1882178936642
b2917,scpA,3060850,3062994,3061922,scpA,,0,16.8813293932397
b2918,argK,3062987,3063982,3063484,argK,,0,5.68899481436674
b2919,scpB,3063993,3064778,3064385,scpB,,0,2.90846257823035
b2920,scpC,3064802,3066280,3065541,scpC,,0,9.59379735318555
b2921,ygfI,3066277,3067173,3066725,ygfI,,1,9.23299972080818
b2922,yggE,3067340,3068080,3067710,yggE,,1,147.215156510609
b2923,argO,3068173,3068808,3068490,argO,,1,46.3279462405938
b2924,mscS,3068947,3069807,3069377,mscS,,1,144.999883566389
b2925,fbaA,3070165,3071244,3070704,fbaA,,1,1887.9090290454
b2926,pgk,3071459,3072622,3072040,pgk,,1,1595.62889770774
b2927,epd,3072672,3073691,3073181,epd,,1,407.507915790292
b2928,yggC,3073976,3074689,3074332,yggC,,1,44.1541211291665
b2929,yggD,3074686,3075195,3074940,yggD,,1,45.3285991804214
b2930,yggF,3075217,3076182,3075699,yggF,,1,6.84693540116663
b2933,cmtA,3077471,3078859,3078165,cmtA,,1,2.71974523276173
b2934,cmtB,3078887,3079330,3079108,cmtB,,1,1.5236927934109
b2935,tktA,3079644,3081635,3080639,tktA,,1,946.092055614547
b2936,loiP,3081913,3082671,3082292,loiP,,0,168.810288753737
b2937,speB,3082877,3083797,3083337,speB,,1,198.386756069051
b2938,speA,3083935,3085911,3084923,speA,,1,734.330830095927
b2939,yqgB,3085920,3086051,3085985,yqgB,,1,13.9548809743252
b2940,yqgC,3086187,3086402,3086294,yqgC,,0,49.6696309301854
b2942,metK,3086706,3087860,3087283,metK,,0,301.497583364733
b2943,galP,3088284,3089678,3088981,galP,,0,75.8306143761928
b2944,yggI,3089755,3090252,3090003,yggI,,0,5.60607562944681
b2945,endA,3090347,3091054,3090700,endA,,0,9.28380540759631
b2946,rsmE,3091134,3091865,3091499,rsmE,,0,101.191550637848
b2947,gshB,3091878,3092828,3092353,gshB,,0,187.680855111332
b2948,yqgE,3092937,3093500,3093218,yqgE,,0,111.012464559384
b2949,yqgF,3093500,3093916,3093708,yqgF,,0,62.4057761017406
b2950,yggR,3094100,3095080,3094590,yggR,,1,6.28664168854038
b2951,yggS,3095098,3095802,3095450,yggS,,0,85.8489739417126
b2952,yggT,3095820,3096386,3096103,yggT,,0,37.7888910648121
b2953,yggU,3096383,3096673,3096528,yggU,,0,14.7118212168039
b2954,rdgB,3096681,3097274,3096977,rdgB,,0,55.1312099950668
b2955,yggW,3097267,3098403,3097835,yggW,,0,53.7421090054209
b2956,yggM,3098558,3099565,3099061,yggM,,1,34.0987616668421
b2957,ansB,3099682,3100728,3100205,ansB,,1,2560.73244052949
b2958,yggN,3100904,3101623,3101263,yggN,,1,40.5949529679052
b2959,yggL,3101807,3102133,3101970,yggL,,1,134.415519793675
b2960,trmI,3102133,3102852,3102492,trmI,,1,193.354697929139
b2961,mutY,3103013,3104065,3103539,mutY,,0,59.7232987296733
b2962,yggX,3104093,3104368,3104230,yggX,,0,27.1795596069917
b2963,mltC,3104433,3105512,3104972,mltC,,0,34.8278403838842
b2964,nupG,3105714,3106970,3106342,nupG,,0,102.10019114362
b2965,speC,3107020,3109155,3108087,speC,,1,149.143094445712
b2966,yqgA,3109553,3110260,3109906,yqgA,,0,64.0630234046109
b2968,yghD,3110590,3111126,3110858,yghD,,1,5.44648591501452
b2971,yghG,3113067,3113477,3113272,yghG,,1,0.439254871241529
b2972,pppA,3113543,3114352,3113947,pppA,,1,6.40575880459196
b2975,glcA,3119597,3121279,3120438,glcA,,1,59.4736139456399
b2976,glcB,3121634,3123805,3122719,glcB,,1,231.219399788073
b2977,glcG,3123827,3124231,3124029,glcG,,1,50.2844624616543
b2979,glcD,3126522,3128021,3127271,glcD,,1,102.583184788441
b2980,glcC,3128272,3129036,3128654,glcC,,0,39.2881960082448
b2983,yghQ,3131341,3132408,3131874,yghQ,,1,7.48678517408392
b2984,yghR,3132454,3133212,3132833,yghR,,1,1.91907701900294
b2985,yghS,3133244,3133957,3133600,yghS,,1,0.568000079262211
b2986,yghT,3134131,3134823,3134477,yghT,,0,0.569507938687783
b2987,pitB,3134872,3136371,3135621,pitB,,1,4.51114095716966
b2988,gss,3136663,3138522,3137592,gss,,1,166.956206483132
b2989,yghU,3138727,3139593,3139160,yghU,,0,116.137185762434
b2990,hybG,3139716,3139964,3139840,hybG,,1,35.9756523310653
b2991,hybF,3139977,3140318,3140147,hybF,,1,52.5302979827562
b2992,hybE,3140311,3140799,3140555,hybE,,1,103.095378815199
b2993,hybD,3140792,3141286,3141039,hybD,,1,201.404406187039
b2994,hybC,3141286,3142989,3142137,hybC,,1,579.798041043241
b2995,hybB,3142986,3144164,3143575,hybB,,1,415.158155096212
b2996,hybA,3144154,3145140,3144647,hybA,,1,543.139919864758
b2997,hybO,3145143,3146261,3145702,hybO,,1,818.374544217558
b2998,yghW,3146450,3146737,3146593,yghW,,1,1.1479842875211
b3001,gpr,3147897,3148937,3148417,gpr,,0,276.465026170073
b3002,yqhA,3148977,3149471,3149224,yqhA,,1,174.394228896117
b3003,yghA,3149662,3150546,3150104,yghA,,0,27.3069974493718
b3005,exbD,3150818,3151243,3151030,exbD,,1,69.3186605869147
b3006,exbB,3151250,3151984,3151617,exbB,,1,146.739034218118
b3008,metC,3152236,3153423,3152829,metC,,0,142.301638266636
b3009,yghB,3153563,3154222,3153892,yghB,,0,164.049498358345
b3010,yqhC,3154262,3155218,3154740,yqhC,,1,26.5907284041527
b3011,yqhD,3155355,3156518,3155936,yqhD,,0,175.334994228425
b3012,dkgA,3156623,3157450,3157036,dkgA,,0,140.088270444656
b3013,yqhG,3157650,3158576,3158113,yqhG,,0,7.69230112319811
b3014,yqhH,3158627,3158884,3158755,yqhH,,0,3.70420953529573
b3017,ftsP,3161257,3162669,3161963,ftsP,,1,200.370479407382
b3018,plsC,3162744,3163481,3163112,plsC,,1,57.0471552525028
b3019,parC,3163715,3165973,3164844,parC,,1,255.591122793972
b3020,ygiS,3166111,3167718,3166914,ygiS,,1,79.6065855452211
b3021,mqsA,3167851,3168246,3168048,mqsA,,1,34.6711295906453
b3022,mqsR,3168248,3168544,3168396,mqsR,,1,32.1737471841976
b3023,ygiV,3168749,3169231,3168990,ygiV,,1,42.1627845534262
b3024,ygiW,3169284,3169676,3169480,ygiW,,1,101.998403683882
b3025,qseB,3169828,3170487,3170157,qseB,,0,22.9235129313914
b3026,qseC,3170484,3171833,3171158,qseC,,0,27.6764495860901
b3027,ygiZ,3171879,3172211,3172045,ygiZ,,1,0.836741169106506
b3028,mdaB,3172530,3173111,3172820,mdaB,,0,29.4491011502462
b3029,ygiN,3173142,3173456,3173299,ygiN,,0,159.056040803265
b3030,parE,3173504,3175396,3174450,parE,,1,329.280572996761
b3031,yqiA,3175425,3176006,3175715,yqiA,,1,124.76368113372
b3032,cpdA,3176006,3176833,3176419,cpdA,,1,316.258794174314
b3033,yqiB,3176858,3177280,3177069,yqiB,,1,94.6070982833457
b3034,nudF,3177281,3177910,3177595,nudF,,1,60.8764321023878
b3035,tolC,3178115,3179596,3178855,tolC,,0,690.133431733287
b3037,ygiB,3179744,3180415,3180079,ygiB,,0,338.182147641161
b3038,ygiC,3180421,3181581,3181001,ygiC,,0,416.233817760761
b3039,ygiD,3181619,3182407,3182013,ygiD,,1,21.3802061992158
b3040,zupT,3182550,3183323,3182936,zupT,,0,115.440255498351
b3041,ribB,3183813,3184466,3184139,ribB,,1,212.015111164039
b3042,yqiC,3184840,3185130,3184985,yqiC,,0,51.2718897320084
b3043,ygiL,3185414,3185965,3185689,ygiL,,0,2.46643173852177
b3047,yqiH,3189881,3190630,3190255,yqiH,,0,2.02658657920455
b3048,yqiI,3190632,3191696,3191164,yqiI,,0,7.57658088255044
b3049,glgS,3191739,3191939,3191839,glgS,,1,45.6051593797058
b3050,yqiJ,3192208,3192837,3192522,yqiJ,,0,23.5204250997659
b3051,yqiK,3192864,3194525,3193694,yqiK,,0,42.3751404088095
b3052,hldE,3195320,3196753,3196036,hldE,,1,206.016704516249
b3053,glnE,3196801,3199641,3198221,glnE,,1,283.498541845988
b3054,ygiF,3199664,3200965,3200314,ygiF,,1,126.021218211242
b3055,ygiM,3201207,3201827,3201517,ygiM,,0,152.298002125286
b3056,cca,3201891,3203129,3202510,cca,,0,192.206455640885
b3057,bacA,3203310,3204131,3203720,bacA,,1,56.5361725166275
b3058,folB,3204221,3204589,3204405,folB,,1,40.3292860925382
b3059,plsY,3204694,3205311,3205002,plsY,,0,48.9869329217214
b3060,ttdR,3205324,3206256,3205790,ttdR,,1,25.4555344979017
b3061,ttdA,3206463,3207374,3206918,ttdA,,0,2.73533447209823
b3062,ttdB,3207371,3207976,3207673,ttdB,,0,3.37612155797101
b3063,ttdT,3208024,3209487,3208755,ttdT,,0,9.57194260059173
b3064,tsaD,3209530,3210543,3210036,tsaD,,1,106.42501788909
b3065,rpsU,3210781,3210996,3210888,rpsU,,0,429.299436364555
b3066,dnaG,3211107,3212852,3211979,dnaG,,0,209.555651167817
b3067,rpoD,3213047,3214888,3213967,rpoD,,0,769.170869599761
b3068,mug,3214967,3215473,3215220,mug,,1,74.860576655534
b3070,yqjH,3215727,3216491,3216109,yqjH,,1,34.7633181251048
b3071,yqjI,3216779,3217402,3217090,yqjI,,0,45.4073174315609
b3072,aer,3217556,3219076,3218316,aer,,1,91.9735446963165
b3073,patA,3219494,3220873,3220183,patA,,0,59.4516528001367
b3074,ygjH,3220915,3221247,3221081,ygjH,,1,7.9424823117035
b3075,ebgR,3221466,3222449,3221957,ebgR,,0,93.8598653635739
b3076,ebgA,3222633,3225725,3224179,ebgA,,0,21.8479156810144
b3077,ebgC,3225722,3226171,3225946,ebgC,,0,2.52590461774843
b3078,ygjI,3226234,3227667,3226950,ygjI,,0,3.45925204534148
b3079,ygjJ,3227801,3228871,3228336,ygjJ,,0,1.93939399849561
b3080,ygjK,3228888,3231239,3230063,ygjK,,0,11.4789645158215
b3081,fadH,3231665,3233683,3232674,fadH,,0,109.664140700679
b3082,higA,3233728,3234144,3233936,higA,,1,10.7119812845048
b3083,higB,3234141,3234455,3234298,higB,,1,6.78843355792105
b3084,rlmG,3234739,3235875,3235307,rlmG,,1,45.4038205096133
b3085,ygjP,3235960,3236463,3236211,ygjP,,0,14.0834898362241
b3086,ygjQ,3236540,3237232,3236886,ygjQ,,0,4.88054857979016
b3087,ygjR,3237311,3238297,3237804,ygjR,,0,233.003070047447
b3088,alx,3238580,3239545,3239062,alx,,0,34.7944323067383
b3089,sstT,3239944,3241188,3240566,sstT,,0,190.100180233138
b3090,ygjV,3241193,3241744,3241468,ygjV,,1,10.2655480386036
b3091,uxaA,3241827,3243314,3242570,uxaA,,1,129.820687833808
b3092,uxaC,3243329,3244741,3244035,uxaC,,1,163.353288326564
b3093,exuT,3245224,3246522,3245873,exuT,,0,72.9870246574738
b3094,exuR,3246652,3247428,3247040,exuR,,0,168.292170308507
b3095,yqjA,3247773,3248435,3248104,yqjA,,0,114.560920679703
b3096,mzrA,3248439,3248822,3248630,mzrA,,0,57.6738175085652
b3097,yqjC,3248969,3249337,3249153,yqjC,,0,207.0858528482
b3098,yqjD,3249375,3249680,3249527,yqjD,,0,168.386807092998
b3099,yqjE,3249683,3250087,3249885,yqjE,,0,190.237621933667
b3100,yqjK,3250077,3250376,3250226,yqjK,,0,132.755387500375
b3101,yqjF,3250562,3250954,3250758,yqjF,,0,10.4754031246731
b3102,yqjG,3251024,3252010,3251517,yqjG,,0,61.3007863299551
b3103,yhaH,3252304,3252669,3252486,yhaH,,0,46.6031603766284
b3104,yhaI,3252911,3253267,3253089,yhaI,,0,2.06089788351755
b3105,yhaJ,3253318,3254214,3253766,yhaJ,,1,53.9714426782756
b3106,yhaK,3254319,3255020,3254669,yhaK,,0,13.0340777144178
b3107,yhaL,3255043,3255207,3255125,yhaL,,0,15.0208678301992
b3110,yhaO,3256679,3258010,3257344,yhaO,,1,66.7615363505644
b3113,tdcF,3259721,3260110,3259915,tdcF,,1,66.5718229340465
b3114,tdcE,3260124,3262418,3261271,tdcE,,1,264.108788038157
b3115,tdcD,3262452,3263660,3263056,tdcD,,1,149.396538152336
b3116,tdcC,3263686,3265017,3264351,tdcC,,1,201.40468387213
b3117,tdcB,3265039,3266028,3265533,tdcB,,1,153.855037132794
b3118,tdcA,3266127,3267065,3266596,tdcA,,1,196.718979302882
b3119,tdcR,3267380,3267598,3267489,tdcR,,0,0.202322085002081
b3120,yhaB,3267854,3268393,3268123,yhaB,,0,3.4827773929042
b3121,yhaC,3268415,3269602,3269008,yhaC,,0,0.903141172072308
b3124,garK,3270625,3271770,3271197,garK,,1,128.547480613017
b3125,garR,3271867,3272751,3272309,garR,,1,117.024101408656
b3126,garL,3272787,3273557,3273172,garL,,1,70.8709659879196
b3127,garP,3273573,3274907,3274240,garP,,1,119.175190163671
b3128,garD,3275282,3276853,3276067,garD,,0,164.546883172715
b3129,prlF,3277002,3277337,3277169,prlF,,0,46.6136848279878
b3130,yhaV,3277337,3277801,3277569,yhaV,,0,56.395813077978
b3131,agaR,3277856,3278665,3278260,agaR,,1,91.0991949159593
b3132,kbaZ,3278914,3280194,3279554,kbaZ,,0,10.9699811394194
b3133,agaV,3280217,3280690,3280453,agaV,,0,7.54621089877967
b3136,agaS,3281976,3283130,3282553,agaS,,0,6.21851395330706
b3137,kbaY,3283143,3284003,3283573,kbaY,,0,0.914107558662412
b3138,agaB,3284170,3284646,3284408,agaB,,0,0.234562503401156
b3139,agaC,3284685,3285488,3285086,agaC,,0,1.03099002498989
b3140,agaD,3285478,3286269,3285873,agaD,,0,1.66509478300441
b3141,agaI,3286270,3287025,3286647,agaI,,0,2.30881537809454
b3142,yraH,3287426,3288010,3287718,yraH,,0,8.10293755469408
b3143,yraI,3288090,3288785,3288437,yraI,,0,1.38125370348706
b3144,yraJ,3288814,3291330,3290072,yraJ,,0,31.0460513337899
b3145,yraK,3291341,3292432,3291886,yraK,,0,16.6065525133407
b3146,rsmI,3292475,3293335,3292905,rsmI,,1,34.5274254482075
b3147,lpoA,3293400,3295436,3294418,lpoA,,0,263.035832065365
b3148,yraN,3295394,3295789,3295591,yraN,,0,44.3735615011445
b3149,diaA,3295809,3296399,3296104,diaA,,0,103.825444771537
b3150,yraP,3296409,3296984,3296696,yraP,,0,126.169875952003
b3151,yraQ,3297098,3298138,3297618,yraQ,,1,43.6347310145339
b3152,yraR,3298211,3298846,3298528,yraR,,1,25.3179030578599
b3153,yhbO,3298974,3299492,3299233,yhbO,,0,17.8413965244069
b3154,yhbP,3299472,3299915,3299693,yhbP,,1,32.4920013671915
b3155,yhbQ,3299966,3300268,3300117,yhbQ,,0,35.4206054276327
b3156,yhbS,3300255,3300758,3300506,yhbS,,1,266.132209534283
b3157,yhbT,3300752,3301276,3301014,yhbT,,1,447.168640398022
b3158,yhbU,3301485,3302480,3301982,yhbU,,0,111.727247705539
b3159,yhbV,3302489,3303367,3302928,yhbV,,0,80.3412198606695
b3160,yhbW,3303448,3304455,3303951,yhbW,,0,112.288285463457
b3161,mtr,3304573,3305817,3305195,mtr,,1,121.13034532069
b3162,deaD,3305971,3307860,3306915,deaD,,1,871.823570712596
b3163,nlpI,3308040,3308924,3308482,nlpI,,1,1952.17304151703
b3164,pnp,3309033,3311168,3310100,pnp,,1,2356.98929147755
b3165,rpsO,3311415,3311684,3311549,rpsO,,1,445.392119038979
b3166,truB,3311833,3312777,3312305,truB,,1,173.845174206193
b3167,rbfA,3312777,3313178,3312977,rbfA,,1,74.4250894160076
b3168,infB,3313342,3316014,3314678,infB,,1,1510.71884828661
b3169,nusA,3316039,3317526,3316782,nusA,,1,648.380316956797
b3170,rimP,3317554,3318006,3317780,rimP,,1,342.024082823359
b3172,argG,3318637,3319980,3319308,argG,,0,206.907130267327
b3173,yhbX,3319988,3321613,3320800,yhbX,,1,8.16971662012946
b3175,secG,3322173,3322505,3322339,secG,,1,494.987334795721
b3176,glmM,3322733,3324070,3323401,glmM,,1,590.097077356084
b3177,folP,3324063,3324911,3324487,folP,,1,97.7353752610097
b3178,ftsH,3325001,3326935,3325968,ftsH,,1,1224.74894501402
b3179,rlmE,3327035,3327664,3327349,rlmE,,1,249.488905577477
b3180,yhbY,3327790,3328083,3327936,yhbY,,0,226.463052387745
b3181,greA,3328239,3328715,3328477,greA,,1,131.358554451091
b3182,dacB,3328963,3330396,3329679,dacB,,0,61.5545161056985
b3183,obgE,3330582,3331754,3331168,obgE,,1,194.341726165565
b3184,yhbE,3331770,3332735,3332252,yhbE,,1,82.5915379240289
b3185,rpmA,3332862,3333119,3332990,rpmA,,1,521.31158908046
b3186,rplU,3333140,3333451,3333295,rplU,,1,799.167814633965
b3187,ispB,3333710,3334681,3334195,ispB,,0,280.506092101166
b3188,sfsB,3334909,3335187,3335048,sfsB,,0,13.362179640933
b3189,murA,3335235,3336494,3335864,murA,,1,232.95290713156
b3190,ibaG,3336549,3336803,3336676,ibaG,,1,74.1497482379503
b3191,mlaB,3336963,3337256,3337109,mlaB,,1,62.7192503924554
b3192,mlaC,3337256,3337891,3337573,mlaC,,1,156.251920960488
b3193,mlaD,3337910,3338461,3338185,mlaD,,1,68.8712436493262
b3194,mlaE,3338466,3339248,3338857,mlaE,,1,103.60384963162
b3195,mlaF,3339256,3340065,3339660,mlaF,,1,126.376293727961
b3196,yrbG,3340275,3341252,3340763,yrbG,,0,67.4831999495192
b3197,kdsD,3341266,3342252,3341759,kdsD,,0,278.855193230521
b3198,kdsC,3342273,3342839,3342556,kdsC,,0,138.669121279621
b3199,lptC,3342836,3343411,3343123,lptC,,0,118.344870345134
b3200,lptA,3343380,3343937,3343658,lptA,,0,157.93664200061
b3201,lptB,3343944,3344669,3344306,lptB,,0,188.69101831549
b3202,rpoN,3344717,3346150,3345433,rpoN,,0,411.870135918394
b3203,hpf,3346173,3346460,3346316,hpf,,0,109.227438862718
b3204,ptsN,3346578,3347069,3346823,ptsN,,0,153.737863544983
b3205,yhbJ,3347115,3347969,3347542,yhbJ,,0,179.840633780678
b3206,npr,3347966,3348238,3348102,npr,,0,22.7034287659954
b3207,yrbL,3348452,3349084,3348768,yrbL,,0,261.748902966888
b3208,mtgA,3349081,3349809,3349445,mtgA,,1,107.07762935128
b3209,elbB,3349806,3350459,3350132,elbB,,1,136.683514264407
b3210,arcB,3350689,3353025,3351857,arcB,,1,344.657080461003
b3211,yhcC,3353121,3354050,3353585,yhcC,,1,37.0699038910838
b3212,gltB,3354725,3359185,3356955,gltB,,0,438.700863268529
b3213,gltD,3359198,3360616,3359907,gltD,,0,149.167384835521
