locus_tag,gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,gbk_strand,norm_exp
ECDH10B_2407,yfaW,2449219,2450424,2449821,rhmD,ECDH10B_RS12245,1,2.62567881604263
ECDH10B_2408,yfaX,2450439,2451221,2450830,,ECDH10B_RS12250,1,1.74319941277249
ECDH10B_2409,yfaY,2451441,2452643,2452042,,ECDH10B_RS12255,1,167.89541757376
ECDH10B_2410,yfaZ,2452743,2453285,2453014,,ECDH10B_RS12260,1,13.1975795360927
ECDH10B_2411,yfaO,2453564,2453989,2453776,nudI,ECDH10B_RS12265,0,15.5863189559919
ECDH10B_2412,ais,2454028,2454630,2454329,,ECDH10B_RS12270,1,1.70990910969145
ECDH10B_2413,arnB,2454938,2456077,2455507,arnB,ECDH10B_RS12275,0,0.0678830310207802
ECDH10B_2414,arnC,2456081,2457049,2456565,arnC,ECDH10B_RS12280,0,0
ECDH10B_2415,arnA,2457049,2459031,2458040,arnA,ECDH10B_RS12285,0,0
ECDH10B_2416,yfbH,2459028,2459918,2459473,,ECDH10B_RS12290,0,0
ECDH10B_2417,arnT,2459918,2461570,2460744,arnT,ECDH10B_RS12295,0,0
ECDH10B_2418,yfbW,2461567,2461902,2461734,arnE,ECDH10B_RS12300,0,0
ECDH10B_2419,yfbJ,2461902,2462288,2462095,arnF,ECDH10B_RS12305,0,0
ECDH10B_2420,pmrD,2462282,2462548,2462415,pmrD,ECDH10B_RS12310,1,0
ECDH10B_2421,menE,2462658,2464013,2463335,menE,ECDH10B_RS12315,1,0
ECDH10B_2422,menC,2464010,2464972,2464491,menC,ECDH10B_RS12320,1,0.0678830310207802
ECDH10B_2423,menB,2464972,2465829,2465400,menB,ECDH10B_RS12325,1,0
ECDH10B_2424,yfbB,2465844,2466602,2466223,menH,ECDH10B_RS12330,1,0
ECDH10B_2425,menD,2466599,2468269,2467434,menD,ECDH10B_RS12335,1,0
ECDH10B_2426,menF,2468358,2469653,2469005,menF,ECDH10B_RS12340,1,0
ECDH10B_2427,elaB,2469732,2470037,2469884,elaB,ECDH10B_RS12345,1,0.418829095437928
ECDH10B_2428,elaA,2470092,2470553,2470322,,ECDH10B_RS12350,1,0
ECDH10B_2431,elaD,2472500,2473711,2473105,elaD,ECDH10B_RS12365,0,0.622478188500269
ECDH10B_2433,yfbL,2475647,2476618,2476132,,ECDH10B_RS12375,0,0.13576606204156
ECDH10B_2434,yfbM,2476721,2477224,2476972,,ECDH10B_RS12380,0,4.628879443585
ECDH10B_2435,yfbN,2477497,2478213,2477855,,ECDH10B_RS12385,1,1.25648728631378
ECDH10B_2436,yfbO,2478422,2478844,2478633,,ECDH10B_RS12390,0,0.475181217145462
ECDH10B_2437,yfbP,2478903,2479751,2479327,,ECDH10B_RS12395,0,2.00320062754237
ECDH10B_2438,nuoN,2479835,2481292,2480563,nuoN,ECDH10B_RS12400,1,859.281462636508
ECDH10B_2439,nuoM,2481299,2482828,2482063,nuoM,ECDH10B_RS12405,1,829.979055054157
ECDH10B_2440,nuoL,2482992,2484833,2483912,nuoL,ECDH10B_RS12410,1,1243.45917894769
ECDH10B_2441,nuoK,2484830,2485132,2484981,nuoK,ECDH10B_RS12415,1,11.2302740613487
ECDH10B_2442,nuoJ,2485129,2485683,2485406,nuoJ,ECDH10B_RS12420,1,154.294638040534
ECDH10B_2443,nuoI,2485695,2486237,2485966,nuoI,ECDH10B_RS12425,1,126.486577736669
ECDH10B_2444,nuoH,2486252,2487229,2486740,nuoH,ECDH10B_RS12430,1,296.318806246225
ECDH10B_2445,nuoG,2487226,2489952,2488589,nuoG,ECDH10B_RS12435,1,1806.22692139009
ECDH10B_2446,nuoF,2490005,2491342,2490673,nuoF,ECDH10B_RS12440,1,764.914932543612
ECDH10B_2447,nuoE,2491339,2491839,2491589,nuoE,ECDH10B_RS12445,1,258.721453716337
ECDH10B_2448,nuoC,2491842,2493644,2492743,nuoC,ECDH10B_RS12450,1,1488.62985006658
ECDH10B_2449,nuoB,2493738,2494400,2494069,,ECDH10B_RS12455,1,379.882469580022
ECDH10B_2450,nuoA,2494416,2494859,2494637,nuoA,ECDH10B_RS12460,1,649.471338555147
ECDH10B_2451,lrhA,2495490,2496428,2495959,lrhA,ECDH10B_RS12465,1,122.046829798286
ECDH10B_2452,yfbQ,2497348,2498565,2497956,,ECDH10B_RS12470,0,327.555229000238
ECDH10B_2453,yfbR,2498649,2499248,2498948,yfbR,ECDH10B_RS12475,0,50.4542144860178
ECDH10B_2455,yfbT,2501226,2501876,2501551,hxpA,ECDH10B_RS12485,1,108.427816317038
ECDH10B_2456,yfbU,2501887,2502381,2502134,,ECDH10B_RS12490,1,160.777355057788
ECDH10B_2457,yfbV,2502464,2502919,2502691,,ECDH10B_RS12495,1,62.8639758286487
ECDH10B_2458,ackA,2503257,2504459,2503858,ackA,ECDH10B_RS12505,0,1809.29683710341
ECDH10B_2459,pta,2504534,2506678,2505606,pta,ECDH10B_RS12510,0,2502.77159305345
ECDH10B_2460,yfcC,2506868,2508388,2507628,yfcC,ECDH10B_RS12515,0,32.4034585299537
ECDH10B_2461,yfcD,2508421,2508963,2508692,yfcD,ECDH10B_RS12520,1,136.274185709004
ECDH10B_2462,yfcE,2509021,2509572,2509296,yfcE,ECDH10B_RS12525,1,123.934912247111
ECDH10B_2463,yfcF,2509628,2510272,2509950,yfcF,ECDH10B_RS12530,1,38.123676169306
ECDH10B_2464,yfcG,2510408,2511055,2510731,yfcG,ECDH10B_RS12535,0,4.18829095437928
ECDH10B_2465,folX,2511112,2511474,2511293,folX,ECDH10B_RS12540,0,71.5762565323501
ECDH10B_2466,yfcH,2511495,2512388,2511941,,ECDH10B_RS12545,0,131.385495965064
ECDH10B_2467,yfcI,2512436,2513326,2512881,,ECDH10B_RS12550,1,11.1597861806105
ECDH10B_2468,hisP,2513523,2514296,2513909,hisP,ECDH10B_RS12555,1,16.9927080633779
ECDH10B_2469,hisM,2514304,2515020,2514662,,ECDH10B_RS12560,1,5.86490976098969
ECDH10B_2470,hisQ,2515017,2515703,2515360,,ECDH10B_RS12565,1,21.9649099366429
ECDH10B_2471,hisJ,2515793,2516575,2516184,hisJ,ECDH10B_RS12570,1,132.643476590651
ECDH10B_2472,argT,2516796,2517578,2517187,argT,ECDH10B_RS12575,1,107.940183594551
ECDH10B_2473,ubiX,2517844,2518413,2518128,,ECDH10B_RS12580,1,21.9161814496725
ECDH10B_2474,purF,2518508,2520025,2519266,purF,ECDH10B_RS12585,1,83.9657518204869
ECDH10B_2475,cvpA,2520062,2520550,2520306,cvpA,ECDH10B_RS12590,1,92.1362707008807
ECDH10B_2476,dedD,2520809,2521471,2521140,dedD,ECDH10B_RS12595,1,118.746418861027
ECDH10B_2477,folC,2521461,2522729,2522095,folC,ECDH10B_RS12600,1,126.60820803968
ECDH10B_2478,accD,2522799,2523713,2523256,accD,ECDH10B_RS12605,1,695.62045965438
ECDH10B_2479,dedA,2523869,2524528,2524198,,ECDH10B_RS12610,1,195.334679694016
ECDH10B_2480,truA,2524611,2525423,2525017,truA,ECDH10B_RS12615,1,72.4267480573979
ECDH10B_2481,usg,2525423,2526436,2525929,,ECDH10B_RS12620,1,160.717668404749
ECDH10B_2482,pdxB,2526502,2527638,2527070,pdxB,ECDH10B_RS12625,1,256.675654897288
ECDH10B_2483,flk,2527737,2528732,2528234,,ECDH10B_RS12630,0,75.0896244510977
ECDH10B_2484,yfcJ,2528729,2529907,2529318,,ECDH10B_RS12635,1,19.3827499081359
ECDH10B_2485,fabB,2530172,2531392,2530782,fabB,ECDH10B_RS12640,1,1655.24533670657
ECDH10B_2486,mnmC,2531551,2533557,2532554,mnmC,ECDH10B_RS12645,0,87.8977579202573
ECDH10B_2487,yfcL,2533678,2533956,2533817,,ECDH10B_RS12650,1,57.9061006288294
ECDH10B_2488,yfcM,2533990,2534538,2534264,,ECDH10B_RS12655,1,30.556671847777
ECDH10B_2489,yfcA,2534538,2535347,2534942,,ECDH10B_RS12660,1,38.7206786038774
ECDH10B_2490,mepA,2535347,2536171,2535759,mepA,ECDH10B_RS12665,1,53.6011981564589
ECDH10B_2491,aroC,2536175,2537260,2536717,aroC,ECDH10B_RS12670,1,219.570415107708
ECDH10B_2492,prmB,2537295,2538227,2537761,prmB,ECDH10B_RS12675,1,218.435176295576
ECDH10B_2493,yfcN,2538393,2538944,2538668,smrB,ECDH10B_RS12680,0,99.2239956162731
ECDH10B_2494,yfcO,2539015,2539836,2539425,,ECDH10B_RS12685,1,25.2642093634585
ECDH10B_2495,yfcP,2539838,2540377,2540107,,ECDH10B_RS12690,1,0.350946064417148
ECDH10B_2496,yfcQ,2540374,2540862,2540618,,ECDH10B_RS12695,1,0.203649093062341
ECDH10B_2497,yfcR,2540859,2541371,2541115,,ECDH10B_RS12700,1,0.849189100189103
ECDH10B_2498,yfcS,2541371,2542123,2541747,,ECDH10B_RS12705,1,0.271532124083121
ECDH10B_2500,yfcU,2542143,2544788,2543465,yfcU,ECDH10B_RS12710,1,8.17163039083752
ECDH10B_2502,yfcV,2544870,2545433,2545151,,ECDH10B_RS12715,1,1.96991032446133
ECDH10B_2503,sixA,2546114,2546599,2546356,sixA,ECDH10B_RS12720,1,53.4321417913363
ECDH10B_2504,fadJ,2546802,2548946,2547874,fadJ,ECDH10B_RS12725,1,87.6199045862957
ECDH10B_2505,fadI,2548946,2550256,2549601,fadI,ECDH10B_RS12730,1,38.6232216299366
ECDH10B_2506,yfcZ,2550437,2550721,2550579,,ECDH10B_RS12735,1,152.649243454486
ECDH10B_2507,fadL,2551093,2552433,2551763,fadL,ECDH10B_RS12740,0,372.775747058948
ECDH10B_2508,yfdF,2552799,2553857,2553328,,ECDH10B_RS12745,0,7.64139947684322
ECDH10B_2509,vacJ,2554039,2554794,2554416,mlaA,ECDH10B_RS12750,1,161.15304719452
ECDH10B_2510,yfdC,2555088,2556020,2555554,,ECDH10B_RS12755,0,9.48577222371753
ECDH10B_2511,argW,2556096,2556170,2556133,,ECDH10B_RS12760,0,0.0678830310207802
ECDH10B_2512,intS,2556332,2557489,2556910,intS,ECDH10B_RS12765,0,21.5306426573156
ECDH10B_2513,yfdG,2557642,2558004,2557823,,ECDH10B_RS12770,0,18.3196832304299
ECDH10B_2514,yfdH,2558001,2558921,2558461,,ECDH10B_RS12775,0,84.9507069827175
ECDH10B_2515,yfdI,2558918,2560249,2559583,,ECDH10B_RS12780,0,165.556518151275
ECDH10B_2516,tfaS,2560602,2560892,2560747,,ECDH10B_RS12785,0,10.3567207176744
ECDH10B_2517,yfdK,2560864,2561304,2561084,,ECDH10B_RS12790,1,1.93531759652159
ECDH10B_2518,yfdL,2561331,2561849,2561590,,ECDH10B_RS12795,1,0
ECDH10B_2519,yfdM,2561899,2562174,2562036,,ECDH10B_RS12800,1,0
ECDH10B_2520,yfdN,2562174,2562668,2562421,,ECDH10B_RS12805,1,0
ECDH10B_2521,yfdO,2562665,2563033,2562849,,ECDH10B_RS26060,1,0
ECDH10B_2522,yfdP,2563391,2563753,2563572,,ECDH10B_RS12815,0,2.10567638650289
ECDH10B_2523,yfdQ,2563819,2564643,2564231,,ECDH10B_RS12820,0,2.58085760364835
ECDH10B_2524,yfdR,2564771,2565307,2565039,yfdR,ECDH10B_RS12825,0,0.215180002375587
ECDH10B_2525,yfdS,2565298,2565660,2565479,,ECDH10B_RS12830,0,0
ECDH10B_2526,yfdT,2565660,2565965,2565812,,ECDH10B_RS12835,0,0
ECDH10B_2528,torI,2566097,2566297,2566197,torI,ECDH10B_RS12840,0,33.4806609666903
ECDH10B_2529,dsdC,2566481,2567416,2566948,dsdC,ECDH10B_RS12845,1,20.3459456765987
ECDH10B_2530,dsdX,2567634,2568971,2568302,dsdX,ECDH10B_RS12850,0,419.340553636702
ECDH10B_2531,dsdA,2568989,2570317,2569653,dsdA,ECDH10B_RS12855,0,1029.76523848633
ECDH10B_2532,emrY,2570425,2571963,2571194,emrY,ECDH10B_RS12860,1,2.9318036680655
ECDH10B_2533,emrK,2571963,2573126,2572544,emrK,ECDH10B_RS12865,1,1.5510812290234
ECDH10B_2534,evgA,2573542,2574156,2573849,evgA,ECDH10B_RS12870,0,81.5128457297279
ECDH10B_2536,yfdE,2577810,2578955,2578382,yfdE,ECDH10B_RS12880,1,1.10919031495898
ECDH10B_2537,yfdV,2579029,2579973,2579501,yfdV,ECDH10B_RS12885,1,2.09414547718964
ECDH10B_2538,oxc,2580043,2581737,2580890,oxc,ECDH10B_RS12890,1,4.21135277300577
ECDH10B_2539,frc,2581791,2583041,2582416,frc,ECDH10B_RS12895,1,6.56680188982399
ECDH10B_2540,yfdX,2583554,2584189,2583871,,ECDH10B_RS12900,1,4.22288368231902
ECDH10B_2541,ypdI,2584485,2584760,2584622,ypdI,ECDH10B_RS12905,0,0.758244250541829
ECDH10B_2542,yfdY,2584837,2585079,2584958,,ECDH10B_RS12915,1,42.5693634887378
ECDH10B_2543,lpxP,2585432,2586352,2585892,lpxP,ECDH10B_RS12920,0,106.331447818961
ECDH10B_2544,yfdZ,2586844,2588082,2587463,alaC,ECDH10B_RS12925,1,61.000448537724
ECDH10B_2545,ypdA,2588458,2590155,2589306,,ECDH10B_RS12930,0,33.0106894489797
ECDH10B_2546,ypdB,2590170,2590904,2590537,,ECDH10B_RS12935,0,16.514921996515
ECDH10B_2547,ypdC,2590917,2591774,2591345,,ECDH10B_RS12940,0,12.4943849823997
ECDH10B_2548,ypdD,2591777,2594272,2593024,ptsP,ECDH10B_RS12945,1,9.23730191826091
ECDH10B_2549,ypdE,2594297,2595334,2594815,ypdE,ECDH10B_RS12950,1,1.26801819562703
ECDH10B_2550,ypdF,2595334,2596419,2595876,ypdF,ECDH10B_RS12955,1,0.814596372249363
ECDH10B_2551,ypdG,2596434,2597681,2597057,,ECDH10B_RS12960,1,0.837658190875856
ECDH10B_2552,ypdH,2597703,2598029,2597866,,ECDH10B_RS12965,1,0.339415155103901
ECDH10B_2553,glk,2598248,2599213,2598730,glk,ECDH10B_RS12970,1,256.470130636122
ECDH10B_2554,yfeO,2599417,2600673,2600045,,ECDH10B_RS12975,0,8.60199039558869
ECDH10B_2555,ypeC,2600788,2601114,2600951,,ECDH10B_RS12980,0,28.8633124324186
ECDH10B_2556,mntH,2601255,2602493,2601874,mntH,ECDH10B_RS12990,1,49.3334932617456
ECDH10B_2557,nupC,2602829,2604031,2603430,nupC,ECDH10B_RS12995,0,365.650060908238
ECDH10B_2558,insL-3,2604118,2605230,2604674,,ECDH10B_RS13000,0,8.72752797317571
ECDH10B_2559,yfeA,2605430,2607619,2606524,,ECDH10B_RS13005,1,39.3801634556198
ECDH10B_2560,alaX,2607828,2607903,2607865,,ECDH10B_RS13010,1,0
ECDH10B_2561,alaW,2607943,2608018,2607980,,ECDH10B_RS13015,1,0.917072131209883
ECDH10B_2562,yfeC,2608254,2608598,2608426,,ECDH10B_RS13020,0,54.3068066454543
ECDH10B_2563,yfeD,2608621,2608992,2608806,,ECDH10B_RS13025,0,35.482559169374
ECDH10B_2564,gltX,2609044,2610459,2609751,gltX,ECDH10B_RS13030,1,1042.07862038942
ECDH10B_2565,valU,2610718,2610793,2610755,,ECDH10B_RS13035,0,0.713423038147542
ECDH10B_2566,valX,2610838,2610913,2610875,,ECDH10B_RS13040,0,0.0678830310207802
ECDH10B_2567,valY,2610960,2611035,2610997,,ECDH10B_RS13045,0,0
ECDH10B_2568,lysV,2611040,2611115,2611077,,ECDH10B_RS13050,0,0
ECDH10B_2569,xapR,2611380,2612264,2611822,xapR,ECDH10B_RS13055,1,17.0695171539945
ECDH10B_2570,xapB,2612516,2613772,2613144,xapB,ECDH10B_RS13065,1,10.9215443596085
ECDH10B_2571,xapA,2613832,2614665,2614248,xapA,ECDH10B_RS13070,1,0.826127281562609
ECDH10B_2572,yfeN,2614914,2615678,2615296,,ECDH10B_RS13075,0,2.32085638887847
ECDH10B_2573,yfeR,2615717,2616643,2616180,,ECDH10B_RS13080,1,6.11207764158762
ECDH10B_2574,yfeH,2616733,2617731,2617232,,ECDH10B_RS13085,0,224.487185455295
ECDH10B_2575,ypeB,2617728,2617946,2617837,,ECDH10B_RS13090,1,3.97311095200369
ECDH10B_2576,ligA,2617948,2619963,2618955,ligA,ECDH10B_RS13095,1,225.13981032996
ECDH10B_2577,zipA,2620034,2621020,2620527,zipA,ECDH10B_RS13100,1,361.280071168979
ECDH10B_2578,cysZ,2621250,2622011,2621630,cysZ,ECDH10B_RS13105,0,52.3575442043171
ECDH10B_2579,cysK,2622196,2623167,2622681,cysK,ECDH10B_RS13110,0,358.121556589225
ECDH10B_2580,ptsH,2623551,2623808,2623679,ptsH,ECDH10B_RS13115,0,953.9728563206
ECDH10B_2581,ptsI,2623853,2625580,2624716,ptsI,ECDH10B_RS13120,0,2751.25264472755
ECDH10B_2582,crr,2625621,2626130,2625875,crr,ECDH10B_RS13125,0,650.806060319258
ECDH10B_2583,pdxK,2626173,2627024,2626598,pdxK,ECDH10B_RS13130,1,76.0358886963974
ECDH10B_2584,yfeK,2627129,2627503,2627316,,ECDH10B_RS13135,0,3.2494594294016
ECDH10B_2585,yfeS,2627536,2628270,2627903,,ECDH10B_RS13140,0,5.17324611660994
ECDH10B_2586,cysM,2628459,2629370,2628914,cysM,ECDH10B_RS13145,1,37.8227610167179
ECDH10B_2587,cysA,2629504,2630601,2630052,cysA,ECDH10B_RS13150,1,17.6330383710699
ECDH10B_2588,cysW,2630591,2631466,2631028,cysW,ECDH10B_RS13155,1,3.03427942702602
ECDH10B_2589,cysU,2631466,2632299,2631882,cysT,ECDH10B_RS13160,1,3.52099155348472
ECDH10B_2590,cysP,2632299,2633315,2632807,,ECDH10B_RS13165,1,12.4956874072584
ECDH10B_2591,ucpA,2633619,2634410,2634014,ucpA,ECDH10B_RS13170,1,760.715615471072
ECDH10B_2592,yfeT,2634539,2635396,2634967,murR,ECDH10B_RS13175,1,19.0496559629104
ECDH10B_2593,murQ,2635560,2636456,2636008,murQ,ECDH10B_RS13180,0,74.8498892908218
ECDH10B_2594,murP,2636460,2637884,2637172,murP,ECDH10B_RS13185,0,33.6151246038732
ECDH10B_2595,yfeW,2637889,2639193,2638541,pbp4b,ECDH10B_RS13190,0,27.727153024257
ECDH10B_2596,yfeX,2639433,2640332,2639882,yfeX,ECDH10B_RS13195,1,277.706752093973
ECDH10B_2597,yfeY,2640428,2641003,2640715,,ECDH10B_RS13200,1,59.7837636787847
ECDH10B_2598,yfeZ,2641064,2641513,2641288,,ECDH10B_RS13205,1,3.9282897396094
ECDH10B_2599,ypeA,2641500,2641925,2641712,,ECDH10B_RS13210,1,14.355498338022
ECDH10B_2600,amiA,2642139,2643008,2642573,amiA,ECDH10B_RS13215,0,52.8377442064823
ECDH10B_2601,hemF,2643012,2643911,2643461,hemF,ECDH10B_RS13220,0,25.5498772465723
ECDH10B_2602,yfeG,2643917,2644969,2644443,eutR,ECDH10B_RS13225,1,7.46973826200322
ECDH10B_2603,yffI,2645015,2645515,2645265,eutK,ECDH10B_RS13230,1,8.03586432879596
ECDH10B_2604,eutL,2645528,2646187,2645857,eutL,ECDH10B_RS13235,1,8.61352130490194
ECDH10B_2605,eutC,2646197,2647084,2646640,,ECDH10B_RS13240,1,17.7265880704345
ECDH10B_2606,eutB,2647105,2648466,2647785,,ECDH10B_RS13245,1,24.4842057191489
ECDH10B_2607,intZ,2648645,2649853,2649249,,ECDH10B_RS13250,0,49.2912768990687
ECDH10B_2608,yffL,2650044,2650685,2650364,,ECDH10B_RS13255,0,15.2353728915748
ECDH10B_2609,yffM,2651155,2651400,2651277,,ECDH10B_RS13260,0,0.283063033396367
ECDH10B_2610,yffN,2651412,2651780,2651596,,ECDH10B_RS13265,0,0.203649093062341
ECDH10B_2611,yffO,2651898,2652314,2652106,,ECDH10B_RS13270,0,0.634009097813515
ECDH10B_2612,yffP,2652311,2652904,2652607,,ECDH10B_RS13275,0,2.70509275637666
ECDH10B_2613,yffQ,2653379,2653756,2653567,,ECDH10B_RS13280,0,1.188604255293
ECDH10B_2614,yffR,2653767,2654159,2653963,,ECDH10B_RS13285,0,3.47486791623174
ECDH10B_2615,yffS,2654310,2655119,2654714,,ECDH10B_RS13290,0,47.506972634063
ECDH10B_2616,eutA,2655268,2656671,2655969,eutA,ECDH10B_RS13295,1,1.0413072839382
ECDH10B_2617,eutH,2656668,2657894,2657281,eutH,ECDH10B_RS13300,1,1.31283940802132
ECDH10B_2618,eutG,2658111,2659298,2658704,eutG,ECDH10B_RS13305,1,1.09765940564573
ECDH10B_2619,eutJ,2659288,2660124,2659706,eutJ,ECDH10B_RS13310,1,0.407298186124681
ECDH10B_2620,eutE,2660135,2661538,2660836,,ECDH10B_RS13315,1,1.66378547243847
ECDH10B_2621,cchB,2661550,2661837,2661693,eutN,ECDH10B_RS13320,1,0.215180002375587
ECDH10B_2622,cchA,2661944,2662237,2662090,eutM,ECDH10B_RS13325,1,0.610947279187022
ECDH10B_2623,eutD,2662276,2663292,2662784,pta,ECDH10B_RS13330,1,0.984955162230663
ECDH10B_2624,eutT,2663289,2664092,2663690,eutT,ECDH10B_RS13335,1,1.40378425766859
ECDH10B_2625,eutQ,2664089,2664790,2664439,eutQ,ECDH10B_RS13340,1,0.996486071543909
ECDH10B_2626,eutP,2664765,2665244,2665004,eutP,ECDH10B_RS13345,1,0.203649093062341
ECDH10B_2627,ypfE,2665257,2665592,2665424,eutS,ECDH10B_RS13350,1,0.339415155103901
ECDH10B_2628,maeB,2665885,2668164,2667024,maeB,ECDH10B_RS13355,1,594.836995516686
ECDH10B_2629,talA,2668453,2669403,2668928,,ECDH10B_RS13360,0,55.6696769653047
ECDH10B_2630,tktB,2669423,2671426,2670424,tkt,ECDH10B_RS13365,0,102.631171415899
ECDH10B_2631,ypfG,2671521,2672564,2672042,,ECDH10B_RS13370,1,19.0740202063956
ECDH10B_2632,yffH,2672690,2673265,2672977,nudK,ECDH10B_RS13375,1,56.1217963638237
ECDH10B_2633,aegA,2673333,2675312,2674322,aegA,ECDH10B_RS13380,1,11.9756849777186
ECDH10B_2634,narQ,2675518,2677218,2676368,narQ,ECDH10B_RS13385,0,18.7089383829478
ECDH10B_2635,acrD,2677382,2680495,2678938,acrD,ECDH10B_RS13390,0,18.7896547481405
ECDH10B_2636,yffB,2681034,2681390,2681212,,ECDH10B_RS13400,0,13.8085268152797
ECDH10B_2637,dapE,2681394,2682521,2681957,dapE,ECDH10B_RS13405,0,61.9790824900762
ECDH10B_2638,ypfN,2682549,2682749,2682649,,ECDH10B_RS13410,0,7.16491583483906
ECDH10B_2639,ypfH,2682859,2683557,2683208,ypfH,ECDH10B_RS13415,1,52.3099272277904
ECDH10B_2640,ypfI,2683631,2685646,2684638,,ECDH10B_RS13420,1,67.3355207308394
ECDH10B_2641,ypfJ,2685661,2686524,2686092,,ECDH10B_RS13425,1,87.6799730681644
ECDH10B_2642,purC,2686692,2687405,2687048,purC,ECDH10B_RS13430,1,129.853760194506
ECDH10B_2643,nlpB,2687618,2688652,2688135,bamC,ECDH10B_RS13440,1,807.637880237536
ECDH10B_2644,dapA,2688669,2689547,2689108,dapA,ECDH10B_RS13445,1,775.524726546886
ECDH10B_2645,gcvR,2689693,2690265,2689979,,ECDH10B_RS13450,0,102.451695651907
ECDH10B_2646,bcp,2690265,2690735,2690500,bcp,ECDH10B_RS13455,0,156.375568354722
ECDH10B_2647,hyfA,2690988,2691605,2691296,hyfA,ECDH10B_RS13460,0,1.50495759177041
ECDH10B_2648,hyfB,2691605,2693623,2692614,hyfB,ECDH10B_RS13465,0,3.71310973723382
ECDH10B_2649,hyfC,2693634,2694581,2694107,hyfC,ECDH10B_RS13470,0,1.34743213596106
ECDH10B_2650,hyfD,2694598,2696037,2695317,,ECDH10B_RS13475,0,0.905541221896636
ECDH10B_2651,hyfE,2696049,2696699,2696374,hyfE,ECDH10B_RS13480,0,0.0678830310207802
ECDH10B_2652,hyfF,2696704,2698284,2697494,hyfF,ECDH10B_RS13485,0,4.65194126221149
ECDH10B_2653,hyfG,2698274,2699941,2699107,hyfG,ECDH10B_RS13490,0,9.20270919032117
ECDH10B_2654,hyfH,2699951,2700496,2700223,hyfH,ECDH10B_RS13495,0,0.486712126458708
ECDH10B_2655,hyfI,2700493,2701251,2700872,hyfI,ECDH10B_RS13500,0,1.26801819562703
ECDH10B_2656,hyfJ,2701244,2701657,2701450,hyfJ,ECDH10B_RS13505,0,0.339415155103901
ECDH10B_2657,hyfR,2701687,2703699,2702693,,ECDH10B_RS13510,0,3.76946185894135
ECDH10B_2658,focB,2703721,2704569,2704145,,ECDH10B_RS13515,0,2.09414547718964
ECDH10B_2659,yfgO,2704607,2705668,2705137,,ECDH10B_RS13520,1,69.5358583271506
ECDH10B_2660,yfgC,2705881,2707344,2706612,bepA,ECDH10B_RS13525,0,98.9050374300783
ECDH10B_2661,yfgD,2707365,2707724,2707544,arsC,ECDH10B_RS13530,0,37.6882973795351
ECDH10B_2662,hda,2707862,2708608,2708235,hda,ECDH10B_RS13535,1,98.3032071249021
ECDH10B_2663,uraA,2708658,2709947,2709302,uraA,ECDH10B_RS13540,1,51.6441211661696
ECDH10B_2664,upp,2710033,2710659,2710346,upp,ECDH10B_RS13545,1,238.538972876596
ECDH10B_2665,purM,2710984,2712021,2711502,purM,ECDH10B_RS13550,0,66.6862643635516
ECDH10B_2666,purN,2712021,2712659,2712340,purN,ECDH10B_RS13555,0,41.3500737800811
ECDH10B_2667,ppk,2712831,2714897,2713864,ppk1,ECDH10B_RS13560,0,208.273178611368
ECDH10B_2668,ppx,2714902,2716443,2715672,ppx,ECDH10B_RS13565,0,120.622779486123
ECDH10B_2669,yfgF,2716482,2718725,2717603,pdeF,ECDH10B_RS13570,1,7.51586189925621
ECDH10B_2670,yfgG,2719077,2719268,2719172,,ECDH10B_RS13580,0,37.2257585821465
ECDH10B_2671,yfgH,2719579,2720097,2719838,,ECDH10B_RS13585,0,3.14698367044108
ECDH10B_2672,yfgI,2720113,2720652,2720382,,ECDH10B_RS13590,0,4.66347217152474
ECDH10B_2673,guaA,2720745,2722322,2721533,guaA,ECDH10B_RS13595,1,3179.33383147997
ECDH10B_2674,guaB,2722391,2723857,2723124,guaB,ECDH10B_RS13600,1,1810.06001115269
ECDH10B_2675,xseA,2724019,2725389,2724704,xseA,ECDH10B_RS13605,0,183.345049871682
ECDH10B_2676,yfgJ,2725386,2725601,2725493,,ECDH10B_RS13610,1,20.3842547646995
ECDH10B_2677,engA,2725671,2727143,2726407,der,ECDH10B_RS13615,1,480.647890684109
ECDH10B_2678,yfgL,2727261,2728439,2727850,bamB,ECDH10B_RS13620,1,517.771903188909
ECDH10B_2679,yfgM,2728450,2729070,2728760,,ECDH10B_RS13625,1,120.575162509597
ECDH10B_2680,hisS,2729088,2730362,2729725,hisS,ECDH10B_RS13630,1,631.652694124622
ECDH10B_2681,ispG,2730473,2731591,2731032,ispG,ECDH10B_RS13635,1,423.460770645645
ECDH10B_2682,yfgA,2731618,2732631,2732124,rodZ,ECDH10B_RS13640,1,365.11408152761
ECDH10B_2683,yfgB,2732916,2734070,2733493,trmG/rlmN,ECDH10B_RS13645,1,241.324625059797
ECDH10B_2684,ndk,2734220,2734651,2734435,ndk,ECDH10B_RS13650,1,573.734714733696
ECDH10B_2685,pbpC,2734800,2737112,2735956,pbpC,ECDH10B_RS13655,1,20.1614511275868
ECDH10B_2686,yfhM,2737113,2742074,2739593,yfhM,ECDH10B_RS13660,1,381.798789570862
ECDH10B_2687,sseA,2742281,2743126,2742703,sseA,ECDH10B_RS13665,0,246.474393552904
ECDH10B_2689,sseB,2743944,2744720,2744332,sseB,ECDH10B_RS13670,1,126.549251068255
