gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,GSE94978_1,GSE94978_2
DR76_RS16005,3283561,3285417,3284489,,DR76_3071,1,4506,5629
DR76_RS16010,3285360,3285524,3285442,,,1,3,0
DR76_RS16015,3285578,3286129,3285853,,DR76_3072,0,4511,4093
DR76_RS16020,3286155,3286304,3286229,,,0,40,26
DR76_RS16025,3286246,3287289,3286767,,DR76_3073,0,9338,9017
DR76_RS16030,3287294,3289240,3288267,,DR76_3074,0,7938,6155
DR76_RS16035,3289359,3290159,3289759,,DR76_3075,0,64,57
DR76_RS16040,3290229,3291929,3291079,,DR76_3076,0,64,30
DR76_RS16045,3291926,3293869,3292897,,DR76_3077,0,104,131
DR76_RS16050,3293925,3295268,3294596,,DR76_3078,1,4110,5758
DR76_RS16055,3295504,3295776,3295640,,DR76_3080,0,356,391
DR76_RS16060,3295742,3296149,3295945,,DR76_3079,1,290,394
DR76_RS16065,3296236,3296856,3296546,,DR76_3081,0,609,464
DR76_RS16070,3296865,3298172,3297518,,DR76_3082,1,1045,1469
DR76_RS16075,3298239,3298892,3298565,,DR76_3083,1,191,262
DR76_RS16080,3298892,3300427,3299659,,DR76_3084,1,461,589
DR76_RS16085,3300400,3301566,3300983,,DR76_3085,1,567,776
DR76_RS16090,3301576,3302124,3301850,,DR76_3086,1,170,167
DR76_RS16095,3302124,3302831,3302477,,DR76_3087,1,199,148
DR76_RS16100,3302845,3303522,3303183,,DR76_3088,1,253,232
DR76_RS16105,3303527,3304237,3303882,,DR76_3089,1,244,201
DR76_RS16110,3304404,3305210,3304807,,DR76_3090,1,1391,1778
DR76_RS16115,3305656,3306876,3306266,,DR76_3091,0,217,112
DR76_RS16120,3306873,3307820,3307346,,DR76_3092,0,121,76
DR76_RS16125,3307904,3309382,3308643,,DR76_3093,0,148,98
DR76_RS16130,3309379,3310722,3310050,,DR76_3094,0,217,116
DR76_RS16135,3310715,3311683,3311199,,DR76_3095,0,112,105
DR76_RS16140,3312013,3312498,3312255,,DR76_3096,0,3137,2173
DR76_RS16145,3312701,3313276,3312988,,DR76_3098,0,836,599
DR76_RS16150,3313236,3314123,3313679,,DR76_3097,1,8074,4566
DR76_RS16160,3314353,3315180,3314766,,DR76_3099,1,1643,4095
DR76_RS16165,3315382,3315720,3315551,,DR76_3100,0,3759,3628
DR76_RS16170,3316020,3316340,3316180,,DR76_3101,0,402,802
DR76_RS16175,3316425,3317783,3317104,,DR76_3102,0,289,402
DR76_RS16180,3317834,3318184,3318009,,DR76_3103,0,183,221
DR76_RS16185,3318192,3319034,3318613,,DR76_3104,0,466,376
DR76_RS16190,3319137,3320489,3319813,,DR76_3105,0,530,486
DR76_RS16195,3320502,3321260,3320881,,DR76_3106,0,748,844
DR76_RS16200,3321307,3323568,3322437,,DR76_3107,1,435,565
DR76_RS16205,3323751,3324014,3323882,,DR76_3108,0,532,478
DR76_RS16210,3324061,3325452,3324756,,DR76_3109,1,7557,17423
DR76_RS16215,3325585,3326175,3325880,,DR76_3110,1,1044,984
DR76_RS16220,3326339,3327007,3326673,,DR76_3111,1,1694,2458
DR76_RS16225,3327154,3327690,3327422,,DR76_3112,0,2044,1649
DR76_RS16230,3327731,3328591,3328161,,DR76_3113,1,8059,5715
DR76_RS16235,3328697,3328987,3328842,,DR76_3114,1,859,943
DR76_RS16240,3329088,3330017,3329552,,DR76_3115,1,3836,3428
DR76_RS16245,3330304,3331062,3330683,,DR76_3116,0,633,337
DR76_RS16250,3331115,3331222,3331168,,DR76_3117,1,136,116
DR76_RS16260,3332945,3334873,3333909,,DR76_3119,0,165775,170609
DR76_RS16265,3334877,3335419,3335148,,,0,73939,91394
DR76_RS16270,3335516,3335713,3335614,,DR76_3121,0,18476,25211
DR76_RS16275,3335766,3336122,3335944,,DR76_3122,0,22536,32883
DR76_RS16285,3336573,3337556,3337064,,DR76_3123,0,5410,10066
DR76_RS16290,3337571,3339958,3338764,,DR76_3124,0,14952,25253
DR76_RS16295,3339963,3340262,3340112,,DR76_3125,0,8556,8457
DR76_RS16300,3340363,3341343,3340853,,DR76_3126,0,1254,876
DR76_RS16305,3341405,3341956,3341680,,DR76_3127,0,853,886
DR76_RS16310,3341956,3342705,3342330,,DR76_3128,0,850,852
DR76_RS16315,3342783,3343247,3343015,,DR76_3129,0,1569,1102
DR76_RS16320,3343494,3344207,3343850,,DR76_3130,0,2859,1542
DR76_RS16325,3344270,3345706,3344988,,DR76_3131,0,1652,1917
DR76_RS16330,3345710,3345901,3345805,,DR76_3132,1,218,125
DR76_RS16335,3346033,3347079,3346556,,DR76_3133,1,5776,3389
DR76_RS16340,3347236,3348069,3347652,,DR76_3134,1,4037,5789
DR76_RS16345,3348181,3348348,3348264,,,0,78,76
DR76_RS16350,3348402,3350780,3349591,,DR76_3135,0,151763,225506
DR76_RS16355,3350837,3352483,3351660,,DR76_3136,1,509,529
DR76_RS16360,3352540,3352833,3352686,,DR76_3137,1,11,31
DR76_RS16365,3352830,3354119,3353474,,DR76_3138,1,77,75
DR76_RS16370,3354174,3355112,3354643,,DR76_3139,1,70,86
DR76_RS16375,3355132,3355896,3355514,,DR76_3140,1,111,110
DR76_RS16380,3355933,3356109,3356021,,DR76_3141,0,25,17
DR76_RS16385,3356212,3357123,3356667,,DR76_3142,0,402,353
DR76_RS16390,3357166,3358317,3357741,,DR76_3143,1,87,280
DR76_RS16395,3358331,3359926,3359128,,DR76_3144,1,36,319
DR76_RS16400,3360072,3360830,3360451,,DR76_3145,1,745,1810
DR76_RS16405,3360861,3361727,3361294,,DR76_3146,1,43,296
DR76_RS16410,3361739,3363004,3362371,,DR76_3147,1,44,189
DR76_RS16415,3363231,3364445,3363838,,DR76_3148,1,90,74
DR76_RS16420,3364545,3364901,3364723,,DR76_3149,1,53,37
DR76_RS16425,3365330,3366442,3365886,,DR76_3150,1,1573,1526
DR76_RS16430,3366656,3369712,3368184,,DR76_3151,0,7710,12455
DR76_RS16435,3369709,3370119,3369914,,DR76_3152,0,1075,2238
DR76_RS16440,3370138,3370407,3370272,,DR76_3153,0,1749,968
DR76_RS16445,3370956,3371324,3371140,,DR76_3154,0,137,38
DR76_RS16450,3371333,3372820,3372076,,DR76_3155,0,570,274
DR76_RS16455,3372830,3373576,3373203,,DR76_3156,0,266,137
DR76_RS16460,3373551,3374822,3374186,,DR76_3157,0,443,291
DR76_RS16465,3374819,3376039,3375429,,DR76_3158,0,309,300
DR76_RS16470,3376052,3376468,3376260,,DR76_3159,0,113,116
DR76_RS16475,3376617,3377621,3377119,,DR76_3160,0,2566,1333
DR76_RS16480,3377684,3377920,3377802,,DR76_3161,1,137675,233828
DR76_RS16485,3378231,3379643,3378937,,DR76_3162,1,5105,10341
DR76_RS16490,3380201,3380410,3380305,,DR76_3163,0,477,545
DR76_RS16495,3380866,3381492,3381179,,DR76_3164,0,5489,14015
DR76_RS16500,3381513,3383615,3382564,,DR76_3165,0,10851,50001
DR76_RS16505,3383619,3384266,3383942,,DR76_3166,0,2171,11469
DR76_RS16510,3384330,3384998,3384664,,DR76_3167,0,1131,6863
DR76_RS16515,3384995,3385780,3385387,,DR76_3168,0,1120,8141
DR76_RS16520,3385784,3386596,3386190,,DR76_3169,0,948,6887
DR76_RS16525,3386602,3388212,3387407,,DR76_3170,1,457,910
DR76_RS16530,3388338,3388643,3388490,,DR76_3171,1,1370,841
DR76_RS16535,3388752,3388828,3388790,,DR76_3172,1,124,68
DR76_RS16540,3388833,3388909,3388871,,DR76_3173,1,17,9
DR76_RS16545,3389217,3390473,3389845,,DR76_3174,0,2707,3116
DR76_RS16550,3390514,3391887,3391200,,DR76_3175,1,2924,2513
DR76_RS16555,3392102,3392743,3392422,,DR76_3176,0,4457,6796
DR76_RS16560,3392783,3393931,3393357,,DR76_3177,1,5233,4384
DR76_RS16565,3394222,3395433,3394827,,DR76_3178,1,717,249
DR76_RS16570,3395546,3396478,3396012,,DR76_3180,0,1455,1220
DR76_RS16575,3396475,3397500,3396987,,DR76_3179,1,2683,2784
DR76_RS16580,3397799,3397888,3397843,,DR76_3181,0,174,119
DR76_RS16585,3398054,3399223,3398638,,DR76_3182,0,846,565
DR76_RS16590,3399369,3399950,3399659,,DR76_3183,1,48461,46205
DR76_RS16595,3400078,3400905,3400491,,DR76_3184,1,1521,2460
DR76_RS16600,3401240,3401587,3401413,,DR76_3185,0,4679,7178
DR76_RS16610,3401959,3402606,3402282,,DR76_3186,1,1491,1176
DR76_RS16615,3402709,3403116,3402912,,DR76_3187,1,3133,5374
DR76_RS16620,3403197,3404294,3403745,,DR76_3188,1,6069,7706
DR76_RS16625,3404331,3404930,3404630,,DR76_3189,1,1306,765
DR76_RS16630,3405033,3405272,3405152,,DR76_3190,0,123,115
DR76_RS16635,3405321,3406217,3405769,,DR76_3191,0,1339,2954
DR76_RS16640,3406298,3406819,3406558,,DR76_3193,0,498,620
DR76_RS16645,3406820,3408832,3407826,,DR76_3192,1,544,417
DR76_RS16650,3408832,3409689,3409260,,DR76_3194,1,382,216
DR76_RS16655,3409692,3409928,3409810,,DR76_3195,1,276,173
DR76_RS16660,3410129,3410563,3410346,,DR76_3196,0,17347,16230
DR76_RS16665,3410610,3411077,3410843,,DR76_3197,1,12285,11853
DR76_RS16670,3411351,3412460,3411905,,DR76_3198,0,3130,6272
DR76_RS16675,3412558,3412887,3412722,,DR76_3199,0,3539,2563
DR76_RS16680,3412946,3413602,3413274,,DR76_3200,0,4031,3206
DR76_RS16685,3413731,3415005,3414368,,DR76_3201,0,10915,14993
DR76_RS16690,3415064,3415927,3415495,,DR76_3202,0,2190,3524
DR76_RS16695,3415971,3416576,3416273,,DR76_3203,1,9603,8581
DR76_RS16700,3416682,3418184,3417433,,DR76_3204,1,3626,3365
DR76_RS16705,3418467,3418667,3418567,,,1,95,51
DR76_RS16710,3418795,3419430,3419112,,DR76_3205,1,499,518
DR76_RS16715,3419430,3420125,3419777,,DR76_3206,1,447,461
DR76_RS16720,3420129,3420749,3420439,,DR76_3207,1,469,530
DR76_RS16725,3420753,3421811,3421282,,DR76_3208,1,670,551
DR76_RS16730,3421812,3423944,3422878,,DR76_3209,1,1502,1235
DR76_RS16735,3423937,3424515,3424226,,DR76_3210,1,662,446
DR76_RS16740,3424515,3425096,3424805,,DR76_3211,1,569,337
DR76_RS16745,3425173,3425613,3425393,,DR76_3212,1,1186,881
DR76_RS16750,3425699,3425914,3425806,,DR76_3213,1,396,317
DR76_RS16755,3426187,3426312,3426249,,,1,446,304
DR76_RS16760,3426555,3427595,3427075,,DR76_3214,0,3378,5326
DR76_RS16765,3427631,3428632,3428131,,DR76_3215,1,4738,2887
DR76_RS16770,3428736,3429908,3429322,,DR76_3216,1,1921,2359
DR76_RS16775,3429918,3431510,3430714,,DR76_3217,1,934,1329
DR76_RS16780,3431685,3432713,3432199,,DR76_3218,0,3380,3524
DR76_RS16785,3432825,3433592,3433208,,DR76_3219,0,1980,2084
DR76_RS16790,3433821,3434411,3434116,,DR76_3220,0,5171,4673
DR76_RS16795,3434801,3436612,3435706,,DR76_3221,0,190,350
DR76_RS16800,3436609,3437982,3437295,,DR76_3222,0,79,94
DR76_RS16805,3438021,3439286,3438653,,DR76_3223,0,53,97
DR76_RS16810,3439331,3440839,3440085,,DR76_3224,1,8154,12362
DR76_RS16815,3440940,3442115,3441527,,DR76_3225,1,5999,7674
DR76_RS16820,3442314,3443960,3443137,,DR76_3226,0,21977,12381
DR76_RS16825,3444103,3445506,3444804,,DR76_3228,0,3030,1910
DR76_RS16830,3445503,3446432,3445967,,DR76_3227,1,336,335
DR76_RS16835,3446508,3447809,3447158,,DR76_3229,1,1053,1357
DR76_RS16840,3447813,3448532,3448172,,DR76_3230,1,850,971
DR76_RS16845,3448661,3448996,3448828,,DR76_3232,0,235,152
DR76_RS16850,3448993,3449715,3449354,,DR76_3231,1,514,498
DR76_RS16855,3449752,3451134,3450443,,DR76_3233,1,944,591
DR76_RS16860,3451320,3452264,3451792,,DR76_3234,1,9043,20230
DR76_RS16865,3452788,3454320,3453554,,DR76_3235,0,4065,9284
DR76_RS16870,3454331,3455719,3455025,,DR76_3236,0,3726,8252
DR76_RS16875,3455744,3456778,3456261,tqsA,DR76_3237,1,2165,1086
DR76_RS16880,3457190,3457555,3457372,,DR76_3238,0,8577,4160
DR76_RS16885,3457542,3457871,3457706,,DR76_3239,0,3266,1811
DR76_RS16890,3457910,3458731,3458320,,DR76_3240,1,2130,1304
DR76_RS16895,3458831,3458914,3458872,,,1,61,19
DR76_RS16900,3459007,3459342,3459174,,DR76_3241,1,217,213
DR76_RS16905,3459727,3460980,3460353,,DR76_3242,1,965,777
DR76_RS16910,3461087,3461980,3461533,,DR76_3243,0,402,465
DR76_RS16915,3462115,3463335,3462725,,DR76_3244,0,2118,2347
DR76_RS16920,3463460,3464155,3463807,,DR76_3246,0,4745,4407
DR76_RS16925,3464108,3465400,3464754,,DR76_3245,1,573,399
DR76_RS16930,3465559,3466173,3465866,,DR76_3247,1,1774,3707
DR76_RS16935,3466216,3467070,3466643,,DR76_3248,1,5052,12381
DR76_RS16940,3467072,3467689,3467380,,DR76_3249,1,2679,6781
DR76_RS16945,3467700,3470123,3468911,,DR76_3250,1,13548,30542
DR76_RS16950,3470184,3472610,3471397,,DR76_3251,1,11646,16037
DR76_RS16955,3472809,3473114,3472961,,DR76_3252,1,1435,1152
DR76_RS16960,3473222,3473932,3473577,,DR76_3253,0,683,514
DR76_RS16965,3473935,3474495,3474215,,DR76_3254,1,4383,3025
DR76_RS16970,3474530,3474871,3474700,,DR76_3255,1,4792,3444
DR76_RS16975,3475006,3475332,3475169,,DR76_3256,0,170,140
DR76_RS16980,3475538,3476752,3476145,,DR76_3257,0,355,1715
DR76_RS16985,3476764,3477783,3477273,,DR76_3258,0,169,679
DR76_RS16990,3477971,3479266,3478618,,DR76_3259,1,202,180
DR76_RS16995,3479286,3479537,3479411,,DR76_3260,1,45,28
DR76_RS17000,3479610,3482081,3480845,,DR76_3261,1,219,149
DR76_RS17005,3482174,3482365,3482269,,DR76_3262,1,5,4
DR76_RS17010,3482362,3482550,3482456,,DR76_3263,1,10,2
DR76_RS17015,3483037,3483654,3483345,,DR76_3264,1,670,404
DR76_RS17020,3483614,3483769,3483691,,DR76_3265,1,52,27
DR76_RS17025,3483938,3484345,3484141,,DR76_3266,1,1190,891
DR76_RS17030,3484426,3484653,3484539,,DR76_3267,0,8,3
DR76_RS17035,3484637,3485158,3484897,,DR76_3268,0,55,44
DR76_RS17040,3485085,3486104,3485594,,DR76_3269,0,158,99
DR76_RS17045,3486145,3486546,3486345,,DR76_3270,0,208,141
DR76_RS17050,3486765,3488552,3487658,,DR76_3271,1,3267,2791
DR76_RS17055,3488808,3489011,3488909,,,0,209,110
DR76_RS17060,3489170,3489382,3489276,,DR76_3273,0,9042,20865
DR76_RS17065,3489599,3489850,3489724,,DR76_3274,0,84,44
DR76_RS17075,3490197,3491246,3490721,,DR76_3275,0,98,59
DR76_RS17080,3491260,3492012,3491636,,DR76_3276,0,160,171
DR76_RS17085,3492187,3492389,3492288,,,1,167,79
DR76_RS17090,3492688,3492903,3492795,,DR76_3277,0,35205,15512
DR76_RS17095,3493658,3493873,3493765,,DR76_3278,0,25,6
DR76_RS17100,3493878,3494189,3494033,,DR76_3279,0,31,10
DR76_RS17105,3494186,3494719,3494452,,DR76_3280,0,45,23
DR76_RS17110,3494716,3495213,3494964,,DR76_3281,0,165,85
DR76_RS17115,3495576,3495788,3495682,,DR76_3282,0,25065,19470
DR76_RS17120,3496135,3496290,3496212,,,0,1876,890
DR76_RS17125,3496462,3496635,3496548,,DR76_3283,0,1216,2118
DR76_RS17130,3496787,3497197,3496992,,DR76_3284,1,41,38
DR76_RS17135,3497498,3497704,3497601,,DR76_3285,0,616,350
DR76_RS17145,3498264,3498803,3498533,,DR76_3287,0,301,285
DR76_RS17150,3498812,3500911,3499861,,DR76_3288,0,798,621
DR76_RS17155,3500902,3501120,3501011,,DR76_3289,0,45,38
DR76_RS17160,3501048,3502628,3501838,,DR76_3290,0,223,316
DR76_RS17165,3502642,3504600,3503621,,DR76_3291,0,202,351
DR76_RS17170,3504642,3505010,3504826,,DR76_3292,0,33,20
DR76_RS17175,3505003,3505278,3505140,,DR76_3293,0,24,13
DR76_RS17180,3505290,3505868,3505579,,DR76_3294,0,46,51
DR76_RS17185,3505853,3506266,3506059,,DR76_3295,0,40,44
DR76_RS17190,3506278,3507021,3506649,,DR76_3296,0,235,213
DR76_RS17195,3507082,3507468,3507275,,DR76_3297,0,35,24
DR76_RS17200,3507477,3507806,3507641,,DR76_3298,0,21,19
DR76_RS17205,3507778,3510843,3509310,,DR76_3299,0,453,533
DR76_RS17210,3510843,3511172,3511007,,DR76_3300,0,25,44
DR76_RS17215,3511182,3511880,3511531,,DR76_3301,0,78,89
DR76_RS17220,3511885,3512628,3512256,,DR76_3302,0,31,58
DR76_RS17225,3512526,3513173,3512849,,DR76_3303,0,14,21
DR76_RS17230,3513234,3516629,3514931,,DR76_3304,0,267,333
DR76_RS17235,3516697,3517296,3516996,,DR76_3305,0,29,29
DR76_RS17260,3520759,3521334,3521046,,DR76_3307,0,260,108
DR76_RS17265,3521432,3522022,3521727,,DR76_3308,1,4574,2002
DR76_RS17270,3522339,3522572,3522455,,DR76_3309,1,9365,5316
DR76_RS17275,3523359,3524642,3524000,,DR76_3310,0,286,170
DR76_RS17280,3524731,3526191,3525461,,DR76_3311,0,657,507
DR76_RS17285,3526227,3526430,3526328,,DR76_3312,1,692,533
DR76_RS17290,3526607,3527293,3526950,,DR76_3313,1,4226,2566
DR76_RS17295,3527382,3528128,3527755,,DR76_3314,1,5560,10741
DR76_RS17300,3528265,3530310,3529287,,DR76_3315,0,2731,4457
DR76_RS17305,3530402,3530563,3530482,,,0,42,39
DR76_RS17310,3530817,3531707,3531262,,DR76_3316,0,5390,2758
DR76_RS17320,3531927,3532022,3531974,,DR76_3317,1,505,399
DR76_RS17325,3532149,3533336,3532742,,DR76_3318,1,502,400
DR76_RS17330,3533531,3534430,3533980,,DR76_3319,0,551,673
DR76_RS17335,3534475,3535173,3534824,,DR76_3320,1,104,78
DR76_RS17340,3535372,3535683,3535527,,DR76_3321,0,53,72
DR76_RS17345,3535798,3537120,3536459,,DR76_3322,0,49,91
DR76_RS17350,3537148,3537459,3537303,,DR76_3323,0,6,15
DR76_RS17355,3537514,3539187,3538350,,DR76_3324,0,49,152
DR76_RS17360,3539212,3540651,3539931,,DR76_3325,0,249,372
DR76_RS17365,3540708,3540926,3540817,,DR76_3326,1,95,94
DR76_RS17370,3540958,3541341,3541149,,DR76_3327,1,533,490
DR76_RS17375,3541362,3541796,3541579,,DR76_3328,1,305,228
DR76_RS17380,3542008,3542673,3542340,,DR76_3329,0,502,543
DR76_RS17385,3542698,3543888,3543293,,DR76_3330,1,819,579
DR76_RS17390,3544227,3545108,3544667,,DR76_3331,1,459,678
DR76_RS17395,3545209,3546598,3545903,,,0,17455,50632
DR76_RS17400,3546662,3547588,3547125,,DR76_3334,0,2483,4441
DR76_RS17405,3547588,3547947,3547767,,DR76_3335,0,474,549
DR76_RS17410,3548557,3549504,3549030,,DR76_3336,0,1247,1169
DR76_RS17415,3549731,3551182,3550456,,DR76_3337,0,1807,4452
DR76_RS17420,3551229,3551429,3551329,,,1,1,0
DR76_RS17425,3551379,3552293,3551836,,DR76_3338,0,355,167
DR76_RS17430,3552297,3553055,3552676,,DR76_3339,1,204,207
DR76_RS17435,3553363,3553629,3553496,,DR76_3340,0,130,85
DR76_RS17440,3553629,3554951,3554290,,DR76_3341,0,548,362
DR76_RS17455,3556401,3557183,3556792,,DR76_3344,0,145,73
DR76_RS17465,3557959,3558522,3558240,,DR76_3346,0,731,1202
DR76_RS17470,3558875,3559594,3559234,,DR76_3347,0,146,137
DR76_RS17475,3559636,3562287,3560961,,DR76_3348,0,143,167
DR76_RS17480,3562301,3562831,3562566,,DR76_3349,0,17,21
DR76_RS17485,3562844,3563347,3563095,,DR76_3350,0,12,15
DR76_RS17490,3563407,3564321,3563864,,DR76_3351,0,34,44
DR76_RS17495,3564660,3566939,3565799,,DR76_3352,0,362,376
DR76_RS17500,3567187,3567384,3567285,,DR76_3353,0,7,1
DR76_RS17505,3567460,3568221,3567840,,DR76_3354,0,18,15
DR76_RS17510,3568623,3570305,3569464,,DR76_3355,0,5671,28708
DR76_RS17515,3570357,3571514,3570935,,DR76_3356,0,328,565
DR76_RS17520,3571805,3573490,3572647,,DR76_3357,0,53,45
DR76_RS17525,3573528,3575900,3574714,,DR76_3358,0,188,129
DR76_RS17530,3575945,3578740,3577342,,DR76_3359,0,305,223
DR76_RS17540,3579102,3580502,3579802,,DR76_3360,0,152,1053
DR76_RS17545,3580658,3582193,3581425,,DR76_3361,0,298,752
DR76_RS17550,3582324,3583643,3582983,,DR76_3362,0,1145,1072
DR76_RS17555,3583967,3584185,3584076,,,0,376,247
DR76_RS17560,3584210,3586609,3585409,,DR76_3363,0,1884,1190
DR76_RS17565,3586798,3587229,3587013,,DR76_3364,1,4627,3386
DR76_RS17570,3587574,3587789,3587681,,DR76_3365,0,1532,1185
DR76_RS17575,3587891,3588028,3587959,rpsV,DR76_3366,0,5624,5729
DR76_RS17580,3588185,3589882,3589033,,DR76_3367,0,12893,24235
DR76_RS17585,3590016,3591026,3590521,,DR76_3369,0,1015,1368
DR76_RS17590,3591212,3591490,3591351,,DR76_3370,0,511,683
DR76_RS17595,3591490,3591774,3591632,,DR76_3371,0,451,615
DR76_RS17600,3592003,3592656,3592329,,DR76_3372,1,365,599
DR76_RS17605,3592649,3593533,3593091,,DR76_3373,1,259,668
DR76_RS17610,3593546,3596593,3595069,,,1,982,2006
DR76_RS17620,3596826,3597707,3597266,,DR76_3376,0,203,332
DR76_RS17625,3597980,3599368,3598674,,DR76_3377,0,139,129
DR76_RS17630,3599463,3603203,3601333,,DR76_3378,0,514,635
DR76_RS17635,3603200,3604744,3603972,,DR76_3379,0,205,258
DR76_RS17640,3604744,3605439,3605091,,DR76_3380,0,70,85
DR76_RS17645,3605439,3606116,3605777,,DR76_3381,0,233,260
DR76_RS17650,3606196,3607089,3606642,,DR76_3382,0,1894,2244
DR76_RS17655,3607185,3608030,3607607,,DR76_3383,1,1446,1145
DR76_RS17660,3608205,3608774,3608489,,DR76_3384,0,84,126
DR76_RS17665,3608840,3609004,3608922,,,1,11,2
DR76_RS17670,3609091,3609306,3609198,,DR76_3385,1,33,24
DR76_RS17680,3609769,3610395,3610082,,,1,6,8
DR76_RS17685,3610398,3610598,3610498,,,1,1,0
DR76_RS17690,3610829,3611650,3611239,,DR76_3388,1,30,10
DR76_RS17695,3611619,3612221,3611920,,DR76_3389,1,20,20
DR76_RS17700,3612208,3614613,3613410,,DR76_3390,1,201,220
DR76_RS17705,3614632,3614916,3614774,,DR76_3391,1,90,64
DR76_RS17710,3615028,3616041,3615534,,DR76_3392,1,799,659
DR76_RS17715,3616082,3617632,3616857,,DR76_3393,1,266,278
DR76_RS17720,3617654,3618496,3618075,,DR76_3394,1,160,144
DR76_RS17725,3618493,3620451,3619472,,DR76_3395,1,293,303
DR76_RS17730,3620470,3620754,3620612,,DR76_3396,1,49,59
DR76_RS17735,3621295,3621723,3621509,,,1,1,2
DR76_RS17740,3621737,3621913,3621825,,DR76_3397,1,15,11
DR76_RS17745,3622180,3623679,3622929,,DR76_3398,0,450,362
DR76_RS17750,3623792,3624853,3624322,,DR76_3399,1,970,455
DR76_RS17755,3625095,3627197,3626146,,DR76_3400,0,691,414
DR76_RS17760,3627235,3627423,3627329,,DR76_3401,1,100,75
DR76_RS17765,3627678,3628196,3627937,,DR76_3402,0,717,992
DR76_RS17770,3628193,3628642,3628417,,DR76_3403,0,295,260
DR76_RS17775,3628643,3628876,3628759,,DR76_3404,1,1907,1804
DR76_RS17780,3628962,3629183,3629072,,DR76_3405,1,252,180
DR76_RS17790,3629522,3630945,3630233,,,1,204,202
DR76_RS17795,3630967,3631761,3631364,,DR76_3408,1,39,24
DR76_RS17800,3631751,3632692,3632221,,DR76_3409,1,78,70
DR76_RS17805,3632693,3633706,3633199,,DR76_3410,1,32,41
DR76_RS17810,3633724,3634869,3634296,,DR76_3411,1,121,106
DR76_RS17815,3635114,3636520,3635817,,DR76_3412,1,905,677
DR76_RS17820,3636599,3636802,3636700,,,1,42,19
DR76_RS17825,3637014,3637244,3637129,,DR76_3413,0,114,59
DR76_RS17830,3637336,3639297,3638316,,DR76_3414,1,1611,1203
DR76_RS17835,3639370,3639906,3639638,,DR76_3415,1,325,295
DR76_RS17840,3639959,3641170,3640564,,DR76_3416,0,346,323
DR76_RS17845,3641205,3641873,3641539,,DR76_3417,1,1133,1615
DR76_RS17850,3642176,3642769,3642472,,DR76_3418,1,1087,2027
DR76_RS17855,3642766,3643758,3643262,,DR76_3419,1,783,730
DR76_RS17860,3643882,3644862,3644372,,DR76_3421,0,357,228
DR76_RS17865,3644854,3645393,3645123,,DR76_3420,1,5151,4112
DR76_RS17870,3645456,3645680,3645568,,DR76_3422,1,68958,25479
DR76_RS17875,3645696,3645899,3645797,,,0,28,23
DR76_RS17880,3645820,3647475,3646647,mdoD,DR76_3423,1,7813,10291
DR76_RS17885,3647700,3649043,3648371,,DR76_3424,1,535,411
DR76_RS17890,3649260,3650183,3649721,,DR76_3425,0,1884,968
DR76_RS17905,3650848,3651021,3650934,,DR76_3427,1,398,464
DR76_RS17910,3651266,3651796,3651531,,DR76_3428,1,1933,1915
DR76_RS17915,3651985,3652986,3652485,,DR76_3429,0,481,453
DR76_RS17920,3653028,3654467,3653747,,DR76_3430,1,2832,1261
DR76_RS17925,3654664,3655464,3655064,,DR76_3431,1,3167,1310
DR76_RS17930,3655737,3659639,3657688,,DR76_3432,1,9853,9321
DR76_RS17935,3659840,3660445,3660142,,DR76_3433,0,1298,3366
DR76_RS17940,3660499,3661791,3661145,,DR76_3434,1,273,277
DR76_RS17945,3661805,3663562,3662683,,DR76_3435,1,479,425
DR76_RS17950,3663578,3664474,3664026,,DR76_3436,1,66,43
DR76_RS17955,3664474,3665079,3664776,,DR76_3437,1,121,89
DR76_RS17960,3665378,3666238,3665808,,DR76_3438,1,1635,2365
DR76_RS17965,3666457,3674553,3670505,,,1,4151,2872
DR76_RS17970,3674928,3675254,3675091,,DR76_3440,1,314,172
DR76_RS17975,3675262,3675447,3675354,,DR76_3441,1,238,178
DR76_RS17980,3675444,3678083,3676763,,DR76_3442,1,4451,2803
DR76_RS17985,3678291,3679280,3678785,,DR76_3443,0,431,1141
DR76_RS17990,3679391,3679813,3679602,,DR76_3445,0,3719,2860
DR76_RS17995,3679810,3680076,3679943,,DR76_3444,1,857,1080
DR76_RS18000,3680350,3683874,3682112,,DR76_3446,0,6279,4910
DR76_RS18005,3684240,3685373,3684806,,DR76_3447,0,154,166
DR76_RS18010,3685514,3685948,3685731,,DR76_3448,0,40852,26068
DR76_RS18030,3688274,3689209,3688741,,DR76_3450,0,1617,1200
DR76_RS18035,3689338,3690711,3690024,,DR76_3451,1,1738,1156
DR76_RS18040,3690741,3690914,3690827,,DR76_3452,1,31,28
