Locus_tag,gene_id,GSE98890_1,GSE98890_2,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,gbk_strand
ECDH10B_2571,xapA,1,9,2613832,2614665,2614248,xapA,ECDH10B_RS13070,1
ECDH10B_2572,yfeN,7,12,2614914,2615678,2615296,,ECDH10B_RS13075,0
ECDH10B_2573,yfeR,12,52,2615717,2616643,2616180,,ECDH10B_RS13080,1
ECDH10B_2574,yfeH,512,1684,2616733,2617731,2617232,,ECDH10B_RS13085,0
ECDH10B_2575,ypeB,9,30,2617728,2617946,2617837,,ECDH10B_RS13090,1
ECDH10B_2576,ligA,704,1085,2617948,2619963,2618955,ligA,ECDH10B_RS13095,1
ECDH10B_2577,zipA,760,2913,2620034,2621020,2620527,zipA,ECDH10B_RS13100,1
ECDH10B_2578,cysZ,143,318,2621250,2622011,2621630,cysZ,ECDH10B_RS13105,0
ECDH10B_2579,cysK,751,2895,2622196,2623167,2622681,cysK,ECDH10B_RS13110,0
ECDH10B_2580,ptsH,1726,8582,2623551,2623808,2623679,ptsH,ECDH10B_RS13115,0
ECDH10B_2581,ptsI,4841,25184,2623853,2625580,2624716,ptsI,ECDH10B_RS13120,0
ECDH10B_2582,crr,1043,6281,2625621,2626130,2625875,crr,ECDH10B_RS13125,0
ECDH10B_2583,pdxK,136,689,2626173,2627024,2626598,pdxK,ECDH10B_RS13130,1
ECDH10B_2584,yfeK,11,13,2627129,2627503,2627316,,ECDH10B_RS13135,0
ECDH10B_2585,yfeS,13,35,2627536,2628270,2627903,,ECDH10B_RS13140,0
ECDH10B_2586,cysM,107,218,2628459,2629370,2628914,cysM,ECDH10B_RS13145,1
ECDH10B_2587,cysA,28,171,2629504,2630601,2630052,cysA,ECDH10B_RS13150,1
ECDH10B_2588,cysW,10,13,2630591,2631466,2631028,cysW,ECDH10B_RS13155,1
ECDH10B_2589,cysU,11,17,2631466,2632299,2631882,cysT,ECDH10B_RS13160,1
ECDH10B_2590,cysP,24,108,2632299,2633315,2632807,,ECDH10B_RS13165,1
ECDH10B_2591,ucpA,1544,6312,2633619,2634410,2634014,ucpA,ECDH10B_RS13170,1
ECDH10B_2592,yfeT,39,157,2634539,2635396,2634967,murR,ECDH10B_RS13175,1
ECDH10B_2593,murQ,145,643,2635560,2636456,2636008,murQ,ECDH10B_RS13180,0
ECDH10B_2594,murP,60,305,2636460,2637884,2637172,murP,ECDH10B_RS13185,0
ECDH10B_2595,yfeW,38,288,2637889,2639193,2638541,pbp4b,ECDH10B_RS13190,0
ECDH10B_2596,yfeX,665,1983,2639433,2640332,2639882,yfeX,ECDH10B_RS13195,1
ECDH10B_2597,yfeY,163,364,2640428,2641003,2640715,,ECDH10B_RS13200,1
ECDH10B_2598,yfeZ,11,23,2641064,2641513,2641288,,ECDH10B_RS13205,1
ECDH10B_2599,ypeA,44,72,2641500,2641925,2641712,,ECDH10B_RS13210,1
ECDH10B_2600,amiA,114,417,2642139,2643008,2642573,amiA,ECDH10B_RS13215,0
ECDH10B_2601,hemF,67,164,2643012,2643911,2643461,hemF,ECDH10B_RS13220,0
ECDH10B_2602,yfeG,12,72,2643917,2644969,2644443,eutR,ECDH10B_RS13225,1
ECDH10B_2603,yffI,14,74,2645015,2645515,2645265,eutK,ECDH10B_RS13230,1
ECDH10B_2604,eutL,17,73,2645528,2646187,2645857,eutL,ECDH10B_RS13235,1
ECDH10B_2605,eutC,42,128,2646197,2647084,2646640,,ECDH10B_RS13240,1
ECDH10B_2606,eutB,57,180,2647105,2648466,2647785,,ECDH10B_RS13245,1
ECDH10B_2607,intZ,142,276,2648645,2649853,2649249,,ECDH10B_RS13250,0
ECDH10B_2608,yffL,32,123,2650044,2650685,2650364,,ECDH10B_RS13255,0
ECDH10B_2609,yffM,1,1,2651155,2651400,2651277,,ECDH10B_RS13260,0
ECDH10B_2610,yffN,0,3,2651412,2651780,2651596,,ECDH10B_RS13265,0
ECDH10B_2611,yffO,2,3,2651898,2652314,2652106,,ECDH10B_RS13270,0
ECDH10B_2612,yffP,5,24,2652311,2652904,2652607,,ECDH10B_RS13275,0
ECDH10B_2613,yffQ,3,8,2653379,2653756,2653567,,ECDH10B_RS13280,0
ECDH10B_2614,yffR,7,29,2653767,2654159,2653963,,ECDH10B_RS13285,0
ECDH10B_2615,yffS,105,367,2654310,2655119,2654714,,ECDH10B_RS13290,0
ECDH10B_2616,eutA,2,9,2655268,2656671,2655969,eutA,ECDH10B_RS13295,1
ECDH10B_2617,eutH,2,13,2656668,2657894,2657281,eutH,ECDH10B_RS13300,1
ECDH10B_2618,eutG,1,13,2658111,2659298,2658704,eutG,ECDH10B_RS13305,1
ECDH10B_2619,eutJ,0,6,2659288,2660124,2659706,eutJ,ECDH10B_RS13310,1
ECDH10B_2620,eutE,3,15,2660135,2661538,2660836,,ECDH10B_RS13315,1
ECDH10B_2621,cchB,1,0,2661550,2661837,2661693,eutN,ECDH10B_RS13320,1
ECDH10B_2622,cchA,0,9,2661944,2662237,2662090,eutM,ECDH10B_RS13325,1
ECDH10B_2623,eutD,3,5,2662276,2663292,2662784,pta,ECDH10B_RS13330,1
ECDH10B_2624,eutT,4,8,2663289,2664092,2663690,eutT,ECDH10B_RS13335,1
ECDH10B_2625,eutQ,4,2,2664089,2664790,2664439,eutQ,ECDH10B_RS13340,1
ECDH10B_2626,eutP,0,3,2664765,2665244,2665004,eutP,ECDH10B_RS13345,1
ECDH10B_2627,ypfE,0,5,2665257,2665592,2665424,eutS,ECDH10B_RS13350,1
ECDH10B_2628,maeB,1358,4458,2665885,2668164,2667024,maeB,ECDH10B_RS13355,1
ECDH10B_2629,talA,130,408,2668453,2669403,2668928,,ECDH10B_RS13360,0
ECDH10B_2630,tktB,276,637,2669423,2671426,2670424,tkt,ECDH10B_RS13365,0
ECDH10B_2631,ypfG,47,132,2671521,2672564,2672042,,ECDH10B_RS13370,1
ECDH10B_2632,yffH,128,421,2672690,2673265,2672977,nudK,ECDH10B_RS13375,1
ECDH10B_2633,aegA,26,94,2673333,2675312,2674322,aegA,ECDH10B_RS13380,1
ECDH10B_2634,narQ,33,171,2675518,2677218,2676368,narQ,ECDH10B_RS13385,0
ECDH10B_2635,acrD,40,150,2677382,2680495,2678938,acrD,ECDH10B_RS13390,0
ECDH10B_2636,yffB,26,121,2681034,2681390,2681212,,ECDH10B_RS13400,0
ECDH10B_2637,dapE,165,390,2681394,2682521,2681957,dapE,ECDH10B_RS13405,0
ECDH10B_2638,ypfN,15,58,2682549,2682749,2682649,,ECDH10B_RS13410,0
ECDH10B_2639,ypfH,80,517,2682859,2683557,2683208,ypfH,ECDH10B_RS13415,1
ECDH10B_2640,ypfI,188,396,2683631,2685646,2684638,,ECDH10B_RS13420,1
ECDH10B_2641,ypfJ,198,664,2685661,2686524,2686092,,ECDH10B_RS13425,1
ECDH10B_2642,purC,335,851,2686692,2687405,2687048,purC,ECDH10B_RS13430,1
ECDH10B_2643,nlpB,1822,6122,2687618,2688652,2688135,bamC,ECDH10B_RS13440,1
ECDH10B_2644,dapA,1645,6210,2688669,2689547,2689108,dapA,ECDH10B_RS13445,1
ECDH10B_2645,gcvR,231,777,2689693,2690265,2689979,,ECDH10B_RS13450,0
ECDH10B_2646,bcp,345,1210,2690265,2690735,2690500,bcp,ECDH10B_RS13455,0
ECDH10B_2647,hyfA,1,19,2690988,2691605,2691296,hyfA,ECDH10B_RS13460,0
ECDH10B_2648,hyfB,10,23,2691605,2693623,2692614,hyfB,ECDH10B_RS13465,0
ECDH10B_2649,hyfC,5,4,2693634,2694581,2694107,hyfC,ECDH10B_RS13470,0
ECDH10B_2650,hyfD,2,7,2694598,2696037,2695317,,ECDH10B_RS13475,0
ECDH10B_2651,hyfE,0,1,2696049,2696699,2696374,hyfE,ECDH10B_RS13480,0
ECDH10B_2652,hyfF,9,40,2696704,2698284,2697494,hyfF,ECDH10B_RS13485,0
ECDH10B_2653,hyfG,21,69,2698274,2699941,2699107,hyfG,ECDH10B_RS13490,0
ECDH10B_2654,hyfH,1,4,2699951,2700496,2700223,hyfH,ECDH10B_RS13495,0
ECDH10B_2655,hyfI,4,6,2700493,2701251,2700872,hyfI,ECDH10B_RS13500,0
ECDH10B_2656,hyfJ,0,5,2701244,2701657,2701450,hyfJ,ECDH10B_RS13505,0
ECDH10B_2657,hyfR,9,27,2701687,2703699,2702693,,ECDH10B_RS13510,0
ECDH10B_2658,focB,5,15,2703721,2704569,2704145,,ECDH10B_RS13515,0
ECDH10B_2659,yfgO,161,514,2704607,2705668,2705137,,ECDH10B_RS13520,1
ECDH10B_2660,yfgC,206,804,2705881,2707344,2706612,bepA,ECDH10B_RS13525,0
ECDH10B_2661,yfgD,113,197,2707365,2707724,2707544,arsC,ECDH10B_RS13530,0
ECDH10B_2662,hda,248,662,2707862,2708608,2708235,hda,ECDH10B_RS13535,1
ECDH10B_2663,uraA,140,317,2708658,2709947,2709302,uraA,ECDH10B_RS13540,1
ECDH10B_2664,upp,512,1891,2710033,2710659,2710346,upp,ECDH10B_RS13545,1
ECDH10B_2665,purM,220,285,2710984,2712021,2711502,purM,ECDH10B_RS13550,0
ECDH10B_2666,purN,95,308,2712021,2712659,2712340,purN,ECDH10B_RS13555,0
ECDH10B_2667,ppk,454,1629,2712831,2714897,2713864,ppk1,ECDH10B_RS13560,0
ECDH10B_2668,ppx,288,864,2714902,2716443,2715672,ppx,ECDH10B_RS13565,0
ECDH10B_2669,yfgF,16,60,2716482,2718725,2717603,pdeF,ECDH10B_RS13570,1
ECDH10B_2670,yfgG,67,336,2719077,2719268,2719172,,ECDH10B_RS13580,0
ECDH10B_2671,yfgH,8,21,2719579,2720097,2719838,,ECDH10B_RS13585,0
ECDH10B_2672,yfgI,10,37,2720113,2720652,2720382,,ECDH10B_RS13590,0
ECDH10B_2673,guaA,8904,18611,2720745,2722322,2721533,guaA,ECDH10B_RS13595,1
ECDH10B_2674,guaB,4971,10907,2722391,2723857,2723124,guaB,ECDH10B_RS13600,1
ECDH10B_2675,xseA,541,986,2724019,2725389,2724704,xseA,ECDH10B_RS13605,0
ECDH10B_2676,yfgJ,37,183,2725386,2725601,2725493,,ECDH10B_RS13610,1
ECDH10B_2677,engA,1469,2424,2725671,2727143,2726407,der,ECDH10B_RS13615,1
ECDH10B_2678,yfgL,1380,3253,2727261,2728439,2727850,bamB,ECDH10B_RS13620,1
ECDH10B_2679,yfgM,225,1063,2728450,2729070,2728760,,ECDH10B_RS13625,1
ECDH10B_2680,hisS,1725,3837,2729088,2730362,2729725,hisS,ECDH10B_RS13630,1
ECDH10B_2681,ispG,1072,2840,2730473,2731591,2731032,ispG,ECDH10B_RS13635,1
ECDH10B_2682,yfgA,910,2494,2731618,2732631,2732124,rodZ,ECDH10B_RS13640,1
ECDH10B_2683,yfgB,836,905,2732916,2734070,2733493,trmG/rlmN,ECDH10B_RS13645,1
ECDH10B_2684,ndk,1818,2689,2734220,2734651,2734435,ndk,ECDH10B_RS13650,1
ECDH10B_2685,pbpC,53,129,2734800,2737112,2735956,pbpC,ECDH10B_RS13655,1
ECDH10B_2686,yfhM,791,3117,2737113,2742074,2739593,yfhM,ECDH10B_RS13660,1
ECDH10B_2687,sseA,376,2439,2742281,2743126,2742703,sseA,ECDH10B_RS13665,0
ECDH10B_2689,sseB,331,815,2743944,2744720,2744332,sseB,ECDH10B_RS13670,1
ECDH10B_2690,pepB,959,2376,2744862,2746145,2745503,pepB,ECDH10B_RS13675,1
ECDH10B_2691,yfhJ,130,384,2746323,2746523,2746423,iscX,ECDH10B_RS13680,1
ECDH10B_2692,fdx,87,215,2746535,2746870,2746702,fdx,ECDH10B_RS13685,1
ECDH10B_2693,hscA,911,1418,2746872,2748722,2747797,hscA,ECDH10B_RS13690,1
ECDH10B_2694,hscB,145,198,2748739,2749254,2748996,hscB,ECDH10B_RS13695,1
ECDH10B_2695,iscA,385,906,2749350,2749673,2749511,iscA,ECDH10B_RS13700,1
ECDH10B_2696,iscU,204,445,2749690,2750076,2749883,iscU,ECDH10B_RS13705,1
ECDH10B_2697,iscS,2083,4967,2750104,2751318,2750711,iscS,ECDH10B_RS13710,1
ECDH10B_2698,iscR,573,741,2751430,2751918,2751674,iscR,ECDH10B_RS13715,1
ECDH10B_2699,yfhQ,881,2202,2752370,2753110,2752740,trmJ,ECDH10B_RS13720,1
ECDH10B_2700,suhB,791,1621,2753229,2754032,2753630,suhB,ECDH10B_RS13725,0
ECDH10B_2701,yfhR,5,9,2754177,2755031,2754604,,ECDH10B_RS13730,0
ECDH10B_2702,csiE,159,625,2755222,2756502,2755862,csiE,ECDH10B_RS13735,0
ECDH10B_2703,hcaT,135,210,2756494,2757633,2757063,,ECDH10B_RS13740,1
ECDH10B_2704,hcaR,31,141,2757793,2758683,2758238,,ECDH10B_RS13745,1
ECDH10B_2705,hcaE,42,98,2758819,2760180,2759499,,ECDH10B_RS13750,0
ECDH10B_2706,hcaF,7,16,2760177,2760695,2760436,,ECDH10B_RS13755,0
ECDH10B_2707,hcaC,1,1,2760695,2761015,2760855,,ECDH10B_RS13760,0
ECDH10B_2708,hcaB,13,28,2761012,2761824,2761418,,ECDH10B_RS13765,0
ECDH10B_2709,hcaD,15,54,2761834,2763036,2762435,,ECDH10B_RS13770,0
ECDH10B_2710,yphA,32,74,2763133,2763555,2763344,,ECDH10B_RS13775,0
ECDH10B_2711,yphB,21,34,2763603,2764475,2764039,,ECDH10B_RS13780,1
ECDH10B_2712,yphC,17,54,2764487,2765581,2765034,,ECDH10B_RS13785,1
ECDH10B_2713,yphD,10,16,2765614,2766612,2766113,,ECDH10B_RS13790,1
ECDH10B_2714,yphE,4,11,2766637,2768148,2767392,,ECDH10B_RS13795,1
ECDH10B_2715,yphF,3,8,2768171,2769154,2768662,,ECDH10B_RS13800,1
ECDH10B_2716,yphG,17,40,2769251,2772532,2770891,,ECDH10B_RS13805,1
ECDH10B_2717,yphH,32,163,2772650,2773843,2773246,,ECDH10B_RS13810,0
ECDH10B_2718,glyA,3821,15372,2774041,2775294,2774667,,ECDH10B_RS13815,1
ECDH10B_2719,hmp,92,263,2775622,2776812,2776217,hmpA,ECDH10B_RS13820,0
ECDH10B_2720,glnB,139,503,2776857,2777195,2777026,glnB,ECDH10B_RS13825,1
ECDH10B_2721,yfhA,91,267,2777256,2778590,2777923,glrR,ECDH10B_RS13830,1
ECDH10B_2722,yfhG,39,110,2778580,2779293,2778936,qseG,ECDH10B_RS13835,1
ECDH10B_2723,yfhK,107,325,2779458,2780885,2780171,qseE,ECDH10B_RS13840,1
ECDH10B_2725,purL,1026,1591,2781443,2785330,2783386,purL,ECDH10B_RS13845,1
ECDH10B_2726,yfhD,31,92,2785588,2787144,2786366,mltF,ECDH10B_RS13850,0
ECDH10B_2727,tadA,132,240,2787141,2787677,2787409,tadA,ECDH10B_RS13855,1
ECDH10B_2728,yfhB,123,517,2787702,2788337,2788019,yfhb,ECDH10B_RS13860,1
ECDH10B_2729,yfhH,31,174,2788546,2789394,2788970,,ECDH10B_RS13865,0
ECDH10B_2730,yfhL,17,36,2789450,2789710,2789580,yfhL,ECDH10B_RS13870,0
ECDH10B_2732,pdxJ,416,1211,2790785,2791516,2791150,pdxJ,ECDH10B_RS13895,1
ECDH10B_2733,recO,69,93,2791528,2792256,2791892,recO,ECDH10B_RS13900,1
ECDH10B_2734,era,375,701,2792268,2793173,2792720,era,ECDH10B_RS13905,1
ECDH10B_2735,rnc,281,435,2793170,2793850,2793510,rnc,ECDH10B_RS13910,1
ECDH10B_2736,lepB,1016,1527,2794122,2795096,2794609,lepB,ECDH10B_RS13915,1
ECDH10B_2737,lepA,1517,3520,2795112,2796911,2796011,lepA,ECDH10B_RS13920,1
ECDH10B_2738,rseC,54,136,2797109,2797588,2797348,rseC,ECDH10B_RS13925,1
ECDH10B_2739,rseB,306,951,2797585,2798541,2798063,rseB,ECDH10B_RS13930,1
ECDH10B_2740,rseA,596,1812,2798541,2799191,2798866,rseA,ECDH10B_RS13935,1
ECDH10B_2741,rpoE,487,1238,2799224,2799799,2799511,rpoE,ECDH10B_RS13940,1
ECDH10B_2742,nadB,150,303,2800207,2801829,2801018,nadB,ECDH10B_RS13950,0
ECDH10B_2743,yfiC,88,198,2801814,2802551,2802182,trmN,ECDH10B_RS13955,1
ECDH10B_2744,srmB,722,1826,2802683,2804017,2803350,srmB,ECDH10B_RS13960,0
ECDH10B_2745,yfiE,51,164,2804226,2805107,2804666,,ECDH10B_RS13970,1
ECDH10B_2746,yfiK,8,24,2805210,2805797,2805503,eamB,ECDH10B_RS13975,0
ECDH10B_2747,yfiD,1221,11425,2805853,2806236,2806044,grcA,ECDH10B_RS13980,1
ECDH10B_2748,ung,171,581,2806541,2807230,2806885,ung,ECDH10B_RS13985,0
ECDH10B_2749,yfiF,1298,3855,2807278,2808315,2807796,,ECDH10B_RS13990,1
ECDH10B_2750,trxC,80,440,2808522,2808941,2808731,trxC,ECDH10B_RS14000,0
ECDH10B_2751,yfiP,54,162,2809010,2809708,2809359,,ECDH10B_RS14005,0
ECDH10B_2752,yfiQ,993,4065,2809740,2812400,2811070,pat,ECDH10B_RS14010,0
ECDH10B_2753,pssA,544,2602,2812514,2813869,2813191,pssA,ECDH10B_RS14015,0
ECDH10B_2754,yfiM,14,58,2813894,2814238,2814066,,ECDH10B_RS14020,0
ECDH10B_2755,kgtP,1912,3331,2814235,2815533,2814884,kgtP,ECDH10B_RS14025,1
ECDH10B_2756,rrfG,0,0,2815858,2815973,2815915,rrf,ECDH10B_RS14035,1
ECDH10B_2757,rrlG,2,12,2816051,2818980,2817515,,ECDH10B_RS14040,1
ECDH10B_2758,gltW,221,269,2819156,2819231,2819193,,ECDH10B_RS14045,1
ECDH10B_2759,rrsG,480,1404,2819391,2820944,2820167,,ECDH10B_RS14050,1
ECDH10B_2760,clpB,1400,14390,2821387,2823960,2822673,clpB,ECDH10B_RS14055,1
ECDH10B_2761,yfiH,199,363,2824090,2824821,2824455,pgeF,ECDH10B_RS14060,1
ECDH10B_2762,rluD,480,961,2824818,2825798,2825308,rluD,ECDH10B_RS14065,1
ECDH10B_2763,yfiO,901,2107,2825933,2826670,2826301,bamD,ECDH10B_RS14070,0
ECDH10B_2764,yfiA,5041,37099,2826941,2827282,2827111,raiA,ECDH10B_RS14080,0
ECDH10B_2766,pheA,878,2661,2827532,2828692,2828112,pheA,ECDH10B_RS14085,0
ECDH10B_2767,tyrA,240,465,2828735,2829856,2829295,tyrA,ECDH10B_RS14090,1
ECDH10B_2768,aroF,186,523,2829867,2830937,2830402,aroF,ECDH10B_RS14095,1
ECDH10B_2769,yfiL,0,14,2831147,2831512,2831329,,ECDH10B_RS14100,0
ECDH10B_2770,yfiR,53,178,2831662,2832180,2831921,,ECDH10B_RS14105,0
ECDH10B_2771,yfiN,47,92,2832170,2833396,2832783,dgcN,ECDH10B_RS14110,0
ECDH10B_2772,yfiB,65,288,2833412,2833894,2833653,,ECDH10B_RS14115,0
ECDH10B_2773,rplS,3100,7092,2833970,2834317,2834143,rplS,ECDH10B_RS14120,1
ECDH10B_2774,trmD,6049,8020,2834359,2835126,2834742,trmD,ECDH10B_RS14125,1
ECDH10B_2775,rimM,4316,7933,2835157,2835705,2835431,rimM,ECDH10B_RS14130,1
ECDH10B_2776,rpsP,1889,4555,2835724,2835972,2835848,rpsP,ECDH10B_RS14135,1
ECDH10B_2777,ffh,2577,6384,2836221,2837582,2836901,ffh,ECDH10B_RS14140,1
ECDH10B_2779,yfjD,198,546,2838561,2839847,2839204,,ECDH10B_RS14150,0
ECDH10B_2780,grpE,1131,6887,2839902,2840495,2840198,grpE,ECDH10B_RS14155,1
ECDH10B_2781,ppnK,210,584,2840618,2841496,2841057,nadK,ECDH10B_RS14165,0
ECDH10B_2782,recN,49,145,2841582,2843243,2842412,recN,ECDH10B_RS14170,0
ECDH10B_2783,smpA,685,1976,2843392,2843733,2843562,bamE,ECDH10B_RS14175,0
ECDH10B_2784,yfjF,17,32,2843795,2844085,2843940,,ECDH10B_RS14180,1
ECDH10B_2785,yfjG,131,407,2844075,2844551,2844313,ratA,ECDH10B_RS14185,1
ECDH10B_2786,smpB,589,2120,2844683,2845165,2844924,smpB,ECDH10B_RS14190,0
ECDH10B_2787,ssrA,21781,195272,2845380,2845742,2845561,ssrA,ECDH10B_RS23390,0
ECDH10B_2789,yfjH,18,78,2847431,2848387,2847909,,ECDH10B_RS14200,1
ECDH10B_2790,alpA,0,7,2848431,2848643,2848537,,ECDH10B_RS14205,0
ECDH10B_2791,yfjI,4,10,2848772,2850181,2849476,,ECDH10B_RS14210,0
ECDH10B_2792,yfjJ,4,6,2850334,2850960,2850647,,ECDH10B_RS14215,0
ECDH10B_2793,yfjK,102,434,2851138,2853327,2852232,,ECDH10B_RS14220,1
ECDH10B_2794,yfjL,144,674,2853324,2854940,2854132,,ECDH10B_RS14225,1
ECDH10B_2795,yfjM,3,14,2855300,2855563,2855431,,ECDH10B_RS14230,1
ECDH10B_2796,yfjN,119,469,2855705,2856778,2856241,,ECDH10B_RS14235,0
ECDH10B_2797,yfjO,19,60,2856771,2857142,2856956,,ECDH10B_RS14240,0
ECDH10B_2798,yfjP,12,25,2857497,2858360,2857928,,ECDH10B_RS14245,0
ECDH10B_2799,yfjQ,2,8,2858452,2859273,2858862,,ECDH10B_RS14250,0
ECDH10B_2800,yfjR,5,10,2859490,2860191,2859840,,ECDH10B_RS14255,0
ECDH10B_2801,ypjK,0,0,2860232,2860468,2860350,,ECDH10B_RS14260,0
ECDH10B_2802,yfjS,0,5,2860468,2860911,2860689,,ECDH10B_RS14265,0
ECDH10B_2803,yfjT,6,23,2860935,2861402,2861168,,ECDH10B_RS14270,0
ECDH10B_2804,yfjU,2,12,2861627,2861941,2861784,,ECDH10B_RS14275,1
ECDH10B_2809,yfjW,57,190,2863105,2864808,2863956,,ECDH10B_RS14285,0
ECDH10B_2810,yfjX,0,0,2865706,2866164,2865935,,ECDH10B_RS14290,0
ECDH10B_2811,yfjY,0,1,2866173,2866655,2866414,,ECDH10B_RS14295,0
ECDH10B_2812,ypjJ,0,0,2866664,2866864,2866764,,ECDH10B_RS24545,0
ECDH10B_2813,yfjZ,0,2,2866902,2867219,2867060,,ECDH10B_RS14300,0
ECDH10B_2814,ypjF,10,32,2867240,2867569,2867404,ypjF,ECDH10B_RS14305,0
ECDH10B_2816,pinH,1,10,2872852,2873070,2872961,,ECDH10B_RS24560,1
ECDH10B_2819,ypjC,2,20,2873425,2874798,2874111,,ECDH10B_RS26075,1
ECDH10B_2820,ileY,0,0,2875549,2875624,2875586,,ECDH10B_RS14335,1
ECDH10B_2826,ygaT,31,67,2878772,2879749,2879260,csiD,ECDH10B_RS14355,0
ECDH10B_2827,ygaF,57,165,2879769,2881037,2880403,,ECDH10B_RS14360,0
ECDH10B_2829,gabT,167,346,2882522,2883802,2883162,,ECDH10B_RS14370,0
ECDH10B_2830,gabP,26,62,2884040,2885440,2884740,gabP,ECDH10B_RS14375,0
ECDH10B_2831,csiR,27,92,2885461,2886123,2885792,csiR,ECDH10B_RS14380,0
ECDH10B_2832,ygaU,105,486,2886124,2886573,2886348,kbp,ECDH10B_RS14385,1
ECDH10B_2833,yqaE,20,60,2886657,2886815,2886736,,ECDH10B_RS14390,1
ECDH10B_2834,ygaV,9,21,2886998,2887297,2887147,,ECDH10B_RS14395,0
ECDH10B_2835,ygaP,18,50,2887307,2887831,2887569,ygaP,ECDH10B_RS14400,0
ECDH10B_2836,stpA,109,201,2887878,2888282,2888080,stpA,ECDH10B_RS14405,1
ECDH10B_2837,ygaW,20,343,2888951,2889400,2889175,alaE,ECDH10B_RS14410,0
ECDH10B_2838,ygaC,17,56,2889437,2889781,2889609,,ECDH10B_RS14415,1
ECDH10B_2840,nrdH,7,19,2890510,2890755,2890632,nrdH,ECDH10B_RS14425,0
ECDH10B_2841,nrdI,5,4,2890752,2891162,2890957,nrdI,ECDH10B_RS14430,0
ECDH10B_2842,nrdE,96,131,2891135,2893279,2892207,nrdE,ECDH10B_RS14435,0
ECDH10B_2843,nrdF,39,70,2893289,2894248,2893768,,ECDH10B_RS14440,0
ECDH10B_2844,proW,8,35,2896574,2897638,2897106,proW,ECDH10B_RS14455,0
ECDH10B_2845,proX,10,28,2897696,2898688,2898192,,ECDH10B_RS14460,0
ECDH10B_2848,ygaY,11,26,2898880,2900057,2899468,,ECDH10B_RS14465,0
ECDH10B_2849,ygaZ,184,438,2900181,2900918,2900549,,ECDH10B_RS14470,0
ECDH10B_2850,ygaH,51,145,2900908,2901243,2901075,ygaH,ECDH10B_RS14475,0
ECDH10B_2852,emrA,133,191,2901991,2903163,2902577,emrA,ECDH10B_RS14485,0
ECDH10B_2853,emrB,80,135,2903180,2904718,2903949,emrB,ECDH10B_RS14490,0
ECDH10B_2854,luxS,853,2919,2904782,2905297,2905039,luxS,ECDH10B_RS14495,1
ECDH10B_2856,gshA,1333,3714,2905447,2907003,2906225,gshA,ECDH10B_RS14500,1
ECDH10B_2857,yqaA,67,169,2907076,2907504,2907290,,ECDH10B_RS14505,1
ECDH10B_2858,yqaB,201,798,2907501,2908067,2907784,yqaB,ECDH10B_RS14510,1
ECDH10B_2859,argQ,151,290,2908348,2908424,2908386,,ECDH10B_RS14515,1
ECDH10B_2860,argZ,116,296,2908623,2908699,2908661,,ECDH10B_RS14520,1
ECDH10B_2861,argY,105,227,2908762,2908838,2908800,,ECDH10B_RS14525,1
ECDH10B_2862,argV,16,28,2909037,2909113,2909075,,ECDH10B_RS14530,1
ECDH10B_2863,serV,181,289,2909117,2909209,2909163,,ECDH10B_RS14535,1
ECDH10B_2864,csrA,970,3255,2909525,2909710,2909617,csrA,ECDH10B_RS14540,1
ECDH10B_2865,alaS,6321,12231,2909945,2912575,2911260,alaS,ECDH10B_RS14545,1
ECDH10B_2866,recX,29,80,2912703,2913203,2912953,recX,ECDH10B_RS14555,1
ECDH10B_2868,ygaD,334,1077,2914413,2914910,2914661,pncC,ECDH10B_RS14565,1
ECDH10B_2869,mltB,209,569,2915055,2916140,2915597,mltB,ECDH10B_RS14570,1
ECDH10B_2870,srlA,2,22,2916396,2916959,2916677,srlA,ECDH10B_RS14575,0
ECDH10B_2871,srlE,10,33,2916956,2917915,2917435,srlE,ECDH10B_RS14580,0
ECDH10B_2872,srlB,0,7,2917926,2918297,2918111,srlB,ECDH10B_RS14585,0
ECDH10B_2873,srlD,15,61,2918301,2919080,2918690,srlD,ECDH10B_RS14590,0
ECDH10B_2874,gutM,3,17,2919185,2919544,2919364,gutM,ECDH10B_RS14595,0
ECDH10B_2875,srlR,105,546,2919611,2920384,2919997,srlR,ECDH10B_RS14600,0
ECDH10B_2876,gutQ,138,685,2920377,2921342,2920859,gutQ,ECDH10B_RS14605,0
ECDH10B_2877,norR,72,281,2921339,2922853,2922096,norR,ECDH10B_RS14610,1
ECDH10B_2878,norV,22,44,2923040,2924479,2923759,norV,ECDH10B_RS14615,0
ECDH10B_2879,norW,6,27,2924476,2925609,2925042,norW,ECDH10B_RS14620,0
ECDH10B_2880,hypF,88,606,2925737,2927989,2926863,hypF,ECDH10B_RS14625,1
ECDH10B_2881,hydN,5,28,2928142,2928669,2928405,hydN,ECDH10B_RS14630,1
ECDH10B_2882,ascG,115,250,2928818,2929831,2929324,,ECDH10B_RS14635,1
ECDH10B_2883,ascF,31,101,2930088,2931545,2930816,ascF,ECDH10B_RS14640,0
ECDH10B_2884,ascB,35,124,2931554,2932978,2932266,,ECDH10B_RS14645,0
ECDH10B_2885,hycI,61,344,2933137,2933607,2933372,hycI,ECDH10B_RS14650,1
ECDH10B_2886,hycH,4,7,2933600,2934010,2933805,,ECDH10B_RS14655,1
