gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,norm_exp
DR76_RS14665,3028646,3029917,3029281,,DR76_2821,141.565894185387
DR76_RS14670,3030079,3030154,3030116,,DR76_2822,15.2614663305701
DR76_RS14675,3030255,3031742,3030998,,DR76_2823,45.8390199405545
DR76_RS14680,3031903,3031978,3031940,,DR76_2824,0.312419390550433
DR76_RS14685,3032016,3032966,3032491,cbl,DR76_2825,38.3806280050411
DR76_RS14690,3033068,3033985,3033526,,DR76_2826,21.8912487777669
DR76_RS14695,3034312,3034387,3034349,,DR76_2827,0.609659252325328
DR76_RS14700,3034841,3035557,3035199,,DR76_2828,143.290705804948
DR76_RS14705,3035900,3037354,3036627,,DR76_2829,299.475402481645
DR76_RS14710,3037456,3038772,3038114,,DR76_2830,58.4007474868312
DR76_RS14715,3039087,3040139,3039613,,DR76_2831,4.50000794768226
DR76_RS14720,3040267,3040743,3040505,,DR76_2832,3.21840457800549
DR76_RS14725,3040756,3042264,3041510,,DR76_2833,20.2557729367819
DR76_RS14730,3042261,3042431,3042346,,,0.0784594592215007
DR76_RS14735,3042358,3043164,3042761,,DR76_2834,0.902072090589395
DR76_RS14740,3043755,3045776,3044765,,DR76_2835,9.05732543329143
DR76_RS14745,3045907,3047484,3046695,,DR76_2836,5.24302268540058
DR76_RS14750,3047488,3048291,3047889,,DR76_2837,1.0713336451368
DR76_RS14755,3048288,3049448,3048868,,DR76_2838,2.9149192463842
DR76_RS14760,3049385,3058876,3054130,,DR76_2839,33.9045853414751
DR76_RS14765,3058964,3065089,3062026,,DR76_2840,27.9674950818581
DR76_RS14770,3065262,3066221,3065741,,DR76_2841,6.27989023756798
DR76_RS14775,3066388,3068190,3067289,,DR76_2842,3.96256268473204
DR76_RS14780,3068177,3069979,3069078,,DR76_2843,7.45110834054821
DR76_RS14785,3069849,3071252,3070550,,DR76_2844,3.21882795892122
DR76_RS14790,3071280,3072584,3071932,,DR76_2845,10.6327600875678
DR76_RS14795,3072778,3074040,3073409,,DR76_2846,130.641651735427
DR76_RS14800,3074202,3074277,3074239,,DR76_2847,11.6023674476099
DR76_RS14805,3074378,3075175,3074776,,DR76_2848,157.435175535674
DR76_RS14810,3075269,3075358,3075313,,DR76_2849,22.2928819838698
DR76_RS14815,3075637,3076473,3076055,,DR76_2850,120.837479606326
DR76_RS14820,3076690,3076908,3076799,,DR76_2851,0.390878849771934
DR76_RS14825,3076990,3077280,3077135,,DR76_2852,0.266309119719698
DR76_RS14830,3077333,3077629,3077481,,DR76_2853,0.147413175009741
DR76_RS14835,3077702,3077944,3077823,,DR76_2854,0.311000944214864
DR76_RS14840,3078053,3078403,3078228,,DR76_2855,15.5872234226448
DR76_RS14845,3078467,3078871,3078669,,DR76_2856,59.2820930370418
DR76_RS14850,3079030,3079509,3079269,,DR76_2857,0.371867362905412
DR76_RS14855,3079683,3080414,3080048,,DR76_2858,7.51608179465708
DR76_RS14860,3080499,3081080,3080789,,DR76_2859,1.98532499091487
DR76_RS14865,3082433,3083395,3082914,,DR76_2860,91.6943197191938
DR76_RS14870,3083456,3084628,3084042,,DR76_2861,70.9705192705068
DR76_RS14880,3085118,3085591,3085354,,DR76_2864,1.27110256082367
DR76_RS14885,3086024,3086554,3086289,,DR76_2865,1.50165391497734
DR76_RS14890,3086565,3086840,3086702,,DR76_2866,0.814106887934634
DR76_RS14895,3086900,3087736,3087318,,DR76_2867,10.7571815140317
DR76_RS14900,3087873,3088382,3088127,,DR76_2868,89.2855083319229
DR76_RS14905,3088514,3089377,3088945,,DR76_2869,70.5664534281567
DR76_RS14910,3089494,3090996,3090245,,DR76_2870,6.79165516288956
DR76_RS14915,3091642,3091947,3091794,,DR76_2871,0.0608664186905484
DR76_RS14920,3092346,3092903,3092624,,DR76_2872,0.958683170273235
DR76_RS14925,3092956,3094419,3093687,,DR76_2873,3.34354599256185
DR76_RS14930,3094534,3096354,3095444,,DR76_2874,92.5562279962644
DR76_RS14935,3096468,3097688,3097078,,DR76_2875,145.492572330814
DR76_RS14945,3098536,3099186,3098861,,DR76_2876,28.3025258997376
DR76_RS14950,3099444,3100079,3099761,,DR76_2877,7.9918138770853
DR76_RS14955,3100080,3101084,3100582,,DR76_2878,10.1692438675051
DR76_RS14960,3101193,3101606,3101399,,DR76_2879,6.54562767278356
DR76_RS14965,3101739,3102410,3102074,,DR76_2880,53.148685498612
DR76_RS14970,3102410,3103768,3103089,,DR76_2881,38.5137730026551
DR76_RS14975,3103876,3104727,3104301,,DR76_2882,45.9974410193731
DR76_RS14985,3105323,3106381,3105852,,DR76_2883,19.0442666519016
DR76_RS14995,3106947,3107312,3107129,,,5.17521233862058
DR76_RS15000,3107352,3108002,3107677,,DR76_2885,22.2328623270107
DR76_RS15005,3108114,3109532,3108823,,DR76_2886,74.0209970262604
DR76_RS15010,3109513,3109983,3109748,,DR76_2888,10.1319193520151
DR76_RS15015,3109972,3110892,3110432,,DR76_2887,16.9594805840591
DR76_RS15020,3111065,3111982,3111523,,DR76_2889,73.2001997577142
DR76_RS15025,3112061,3112243,3112152,,DR76_2890,19.3795079575601
DR76_RS15030,3112414,3114108,3113261,,DR76_2892,45.7159954305768
DR76_RS15035,3114105,3114920,3114512,,DR76_2891,9.0075315079581
DR76_RS15040,3115218,3115445,3115331,,DR76_2893,8.2026552861294
DR76_RS15045,3115554,3115796,3115675,,DR76_2894,17.6819386148363
DR76_RS15050,3115840,3116463,3116151,rcsA,DR76_2895,33.5583361320078
DR76_RS15055,3116753,3117538,3117145,,DR76_2896,16.7154432247928
DR76_RS15060,3117547,3117816,3117681,,DR76_2897,1.52832931802583
DR76_RS15065,3117826,3118563,3118194,,DR76_2898,4.82688687891573
DR76_RS15070,3118563,3118928,3118745,,DR76_2899,4.11791485325108
DR76_RS15075,3118931,3119344,3119137,,DR76_2900,5.6561732956259
DR76_RS15080,3119341,3120345,3119843,,DR76_2901,13.9586915097493
DR76_RS15085,3120350,3120814,3120582,fliL,DR76_2902,10.7424253661719
DR76_RS15090,3120919,3122046,3121482,,DR76_2903,11.4745159141214
DR76_RS15095,3122043,3122486,3122264,fliJ,DR76_2904,2.34753830679863
DR76_RS15100,3122505,3123878,3123191,fliI,DR76_2905,7.61183768723275
DR76_RS15105,3123878,3124564,3124221,,DR76_2906,5.68951754943651
DR76_RS15110,3124557,3125552,3125054,,DR76_2907,13.4379925254986
DR76_RS15115,3125545,3127203,3126374,,DR76_2908,15.0203711078644
DR76_RS15120,3127418,3127732,3127575,,DR76_2909,1.81265485919221
DR76_RS15135,3128077,3128409,3128243,,DR76_2910,20.6592910298351
DR76_RS15140,3128578,3129129,3128853,,DR76_2911,23.302650752073
DR76_RS15145,3129139,3129936,3129537,,DR76_2912,15.1083793702181
DR76_RS15150,3130438,3131520,3130979,,DR76_2913,4376.04734573382
DR76_RS15155,3132033,3132701,3132367,,DR76_2914,5.36774071904121
DR76_RS15160,3132810,3133043,3132926,,DR76_2915,4.48808869249359
DR76_RS15165,3133040,3134245,3133642,,DR76_2916,30.9363583486929
DR76_RS15170,3134432,3134845,3134638,,DR76_2917,83.8980600731298
DR76_RS15175,3134879,3136366,3135622,,DR76_2918,63.3341039603125
DR76_RS15180,3136444,3136809,3136626,,DR76_2919,45.0466131285691
DR76_RS15185,3136809,3137219,3137014,,DR76_2920,70.8304542800105
DR76_RS15190,3137244,3138650,3137947,,DR76_2921,459.455371294875
DR76_RS15195,3138916,3140703,3139809,,DR76_2922,4036.96703982965
DR76_RS15200,3141023,3141742,3141382,fliA,DR76_2923,134.728762620362
DR76_RS15205,3141788,3142339,3142063,,DR76_2924,47.578169137775
DR76_RS15210,3142427,3143227,3142827,,DR76_2925,430.141921231137
DR76_RS15215,3143332,3144318,3143825,,DR76_2926,116.746429114053
DR76_RS15220,3144333,3145001,3144667,,DR76_2927,40.7306013534446
DR76_RS15225,3144998,3145750,3145374,,DR76_2928,49.3493709162094
DR76_RS15230,3145980,3146702,3146341,,DR76_2929,60.34042864753
DR76_RS15235,3146770,3146994,3146882,,DR76_2930,26.2384448424245
DR76_RS15245,3147453,3148109,3147781,,DR76_2931,222.39004224881
DR76_RS15250,3148106,3149938,3149022,,DR76_2932,270.426183000402
DR76_RS15255,3149995,3150543,3150269,,DR76_2933,142.856960238798
DR76_RS15260,3150695,3150770,3150732,,DR76_2934,31.8626923305753
DR76_RS15265,3150824,3150897,3150860,,DR76_2935,6.26854266688343
DR76_RS15270,3150910,3150996,3150953,,DR76_2936,9.30009264981056
DR76_RS15275,3151192,3151857,3151524,,DR76_2937,405.441043588918
DR76_RS15280,3151919,3153130,3152524,,DR76_2938,49.2736431057696
DR76_RS15285,3153321,3153560,3153440,,DR76_2939,69.6615420395384
DR76_RS15290,3153598,3154095,3153846,,DR76_2940,547.329896222692
DR76_RS15295,3154267,3154590,3154428,,DR76_2941,7.71458056759677
DR76_RS15305,3155054,3155305,3155179,,DR76_2942,23.3349999404638
DR76_RS15310,3155384,3155887,3155635,,DR76_2943,475.516611746436
DR76_RS15315,3156684,3157673,3157178,,DR76_2944,85.7659075656703
DR76_RS15320,3157743,3159257,3158500,araG,DR76_2945,59.6253379257579
DR76_RS15325,3159272,3160258,3159765,araH,DR76_2946,37.812443363323
DR76_RS15330,3160425,3161225,3160825,,DR76_2947,7.32185989057354
DR76_RS15335,3161200,3162624,3161912,,DR76_2948,15.2346426239332
DR76_RS15340,3162631,3163059,3162845,,DR76_2949,34.7431454839901
DR76_RS15345,3163839,3164189,3164014,,DR76_2950,123.306686160958
DR76_RS15350,3164192,3164770,3164481,,DR76_2951,180.245199623031
DR76_RS15355,3164896,3165783,3165339,,DR76_2952,266.213421200598
DR76_RS15360,3165780,3166706,3166243,motB,DR76_2953,168.365347723812
DR76_RS15365,3166711,3168675,3167693,,DR76_2954,321.77944307827
DR76_RS15370,3168696,3169199,3168947,,DR76_2955,120.741678248694
DR76_RS15375,3169344,3171005,3170174,,DR76_2956,458.848039434908
DR76_RS15385,3171296,3172156,3171726,,DR76_2958,123.110411941844
DR76_RS15390,3172159,3173208,3172683,,DR76_2959,131.691390548504
DR76_RS15395,3173223,3173612,3173417,,DR76_2960,123.576719589521
DR76_RS15400,3173623,3174267,3173945,,DR76_2961,186.510288247682
DR76_RS15405,3174476,3175624,3175050,,DR76_2962,9.74529584124987
DR76_RS15410,3175617,3177695,3176656,,DR76_2963,26.2227773431849
DR76_RS15415,3177695,3178087,3177891,,DR76_2964,3.61013018960888
DR76_RS15420,3178140,3179873,3179006,,DR76_2965,217.695831521536
DR76_RS15425,3180089,3180655,3180372,,DR76_2966,37.7892817813393
DR76_RS15430,3180669,3181415,3181042,,DR76_2967,139.16523709012
DR76_RS15435,3181803,3182903,3182353,,DR76_2968,1.95439424885967
DR76_RS15440,3182928,3185357,3184142,,DR76_2969,6.92075530927584
DR76_RS15445,3185522,3186493,3186007,,DR76_2970,75.0476819066009
DR76_RS15450,3186490,3187233,3186861,,DR76_2971,47.270428467147
DR76_RS15455,3187274,3187669,3187471,,DR76_2972,31.8439559210362
DR76_RS15460,3187722,3188540,3188131,,DR76_2973,23.2140923350647
DR76_RS15465,3188537,3189103,3188820,,DR76_2974,50.2249996213788
DR76_RS15470,3189413,3191185,3190299,,DR76_2975,497.571754403645
DR76_RS15475,3191178,3191630,3191404,,DR76_2976,60.2820379247854
DR76_RS15480,3191659,3192399,3192029,,DR76_2977,218.866729082132
DR76_RS15485,3192434,3192955,3192694,,DR76_2978,55.0597202499143
DR76_RS15490,3192957,3193559,3193258,,DR76_2979,0.953432765846683
DR76_RS15495,3193835,3194446,3194140,,DR76_2980,254.125239431907
DR76_RS15500,3194455,3195465,3194960,,DR76_2981,277.958030322115
DR76_RS15505,3195612,3196397,3196004,,DR76_2982,67.2413472379573
DR76_RS15510,3196394,3197149,3196771,,DR76_2983,158.628309013098
DR76_RS15515,3197228,3198160,3197694,,DR76_2984,141.358186276191
DR76_RS15520,3198176,3199498,3198837,,DR76_2985,241.669455260748
DR76_RS15525,3199617,3200588,3200102,,DR76_2986,114.253065912018
DR76_RS15530,3200720,3202162,3201441,,DR76_2987,1263.01092203083
DR76_RS15535,3202290,3203159,3202724,,DR76_2988,76.5789748910368
DR76_RS15545,3203497,3204972,3204234,,DR76_2990,154.754065511672
DR76_RS15550,3205207,3207018,3206112,,DR76_2991,99.128382768508
DR76_RS15555,3207055,3207696,3207375,,DR76_2992,207.288599590608
DR76_RS15560,3207752,3208930,3208341,,DR76_2993,56.6747015681488
DR76_RS15565,3209064,3209354,3209209,,DR76_2994,749.472403540764
DR76_RS15570,3209421,3209777,3209599,,DR76_2995,347.65903771693
DR76_RS15580,3210104,3210763,3210433,,DR76_2996,175.55222078952
DR76_RS15585,3210972,3212636,3211804,,,124.478011913185
DR76_RS15595,3213029,3213691,3213360,,DR76_2998,53.2214281127923
DR76_RS15600,3213715,3214371,3214043,,DR76_3000,61.4893749900568
DR76_RS15605,3214474,3214704,3214589,,DR76_3001,8.06927827088696
DR76_RS15610,3214843,3215217,3215030,,DR76_3002,132.623843226494
DR76_RS15615,3215221,3216093,3215657,,DR76_3003,117.038801297976
DR76_RS15620,3216106,3216447,3216276,,DR76_3004,97.6450658173613
DR76_RS15630,3216842,3217498,3217170,,DR76_3005,6.56762435590961
DR76_RS15635,3217499,3217774,3217636,,DR76_3006,4.54228626042202
DR76_RS15640,3217795,3218031,3217913,,DR76_3007,4.74730558053544
DR76_RS15645,3218149,3219588,3218868,,DR76_3008,36.5804856153912
DR76_RS15650,3219668,3222301,3220984,,DR76_3009,133.137725056394
DR76_RS15655,3222270,3223553,3222911,,DR76_3010,51.0298351888663
DR76_RS15660,3223683,3224180,3223931,,DR76_3011,174.117528054134
DR76_RS15665,3224277,3224975,3224626,,DR76_3012,546.60879445406
DR76_RS15670,3224995,3227043,3226019,,DR76_3013,677.880088058891
DR76_RS15675,3227235,3228116,3227675,,DR76_3014,350.310386708449
DR76_RS15680,3228162,3229535,3228848,,DR76_3015,15.4196553917603
DR76_RS15685,3229712,3230503,3230107,,DR76_3016,125.206459460973
DR76_RS15690,3230647,3230886,3230766,,DR76_3017,20.8543812255995
DR76_RS15695,3231045,3231188,3231116,,,17.4584794923605
DR76_RS15700,3231263,3231550,3231406,,DR76_3018,45.1645355377087
DR76_RS15705,3232021,3232258,3232139,,,70.0088293741246
DR76_RS15710,3232220,3232363,3232291,,,71.0126277498087
DR76_RS15715,3232376,3232585,3232480,,DR76_3019,1596.51877570122
DR76_RS15720,3232751,3233560,3233155,,DR76_3021,74.8710315131989
DR76_RS15725,3233557,3234123,3233840,,DR76_3020,27.4317648724203
DR76_RS15735,3234552,3235010,3234781,,DR76_3022,12.1646462863573
DR76_RS15740,3235065,3235916,3235490,,DR76_3023,300.426735062047
DR76_RS15745,3235929,3236729,3236329,,DR76_3024,271.829892312604
DR76_RS15750,3236792,3237763,3237277,,DR76_3025,403.535823710473
DR76_RS15755,3238029,3238238,3238133,,DR76_3026,28.0477126542909
DR76_RS15760,3238226,3239782,3239004,,DR76_3027,246.143488668983
DR76_RS15765,3239786,3241384,3240585,,DR76_3028,32.2355547589006
DR76_RS15770,3241515,3242879,3242197,,DR76_3029,521.046025253904
DR76_RS15775,3243063,3243641,3243352,,DR76_3030,15.3057347741495
DR76_RS15780,3243645,3245006,3244325,pabB,DR76_3031,40.1890705849255
DR76_RS15785,3245080,3245259,3245169,,DR76_3032,43.7523920454606
DR76_RS15790,3245379,3245738,3245558,,DR76_3033,55.1341157334164
DR76_RS15800,3246100,3246444,3246272,,DR76_3034,106.59977273867
DR76_RS15805,3246576,3248486,3247531,,DR76_3035,220.437107100627
DR76_RS15810,3248544,3249239,3248891,,DR76_3036,63.6221131559814
DR76_RS15815,3249279,3249860,3249569,,DR76_3037,100.87109125185
DR76_RS15820,3250065,3251750,3250907,,DR76_3038,130.084962967982
DR76_RS15825,3251820,3252947,3252383,,DR76_3039,105.35058555229
DR76_RS15840,3253490,3254128,3253809,,DR76_3040,42.6102628572843
DR76_RS15845,3254301,3254660,3254480,,DR76_3041,3.55167728267374
DR76_RS15850,3254664,3254846,3254755,,DR76_3042,2.07144836631833
DR76_RS15855,3254994,3255242,3255118,,DR76_3043,23.789433798009
DR76_RS15860,3255379,3255477,3255428,,,20.8536827673564
DR76_RS15865,3255510,3256535,3256022,,DR76_3044,295.705734184775
DR76_RS15870,3256718,3256972,3256845,,DR76_3045,19.551056250124
DR76_RS15875,3256994,3257341,3257167,,DR76_3046,87.0579495600096
DR76_RS15880,3257396,3258577,3257986,,DR76_3047,41.3613889972151
DR76_RS15885,3258674,3259495,3259084,,DR76_3049,16.8367526812581
DR76_RS15890,3259452,3259898,3259675,,DR76_3048,26.0979540656547
DR76_RS15895,3260020,3260172,3260096,,,11.4873034609909
DR76_RS15900,3260173,3260676,3260424,,DR76_3050,75.0233769556089
DR76_RS15905,3260719,3262209,3261464,,DR76_3051,29.1520939460615
DR76_RS15910,3262390,3263865,3263127,,DR76_3052,15.3760854064239
DR76_RS15915,3264012,3265295,3264653,,DR76_3053,12.1418028413998
DR76_RS15920,3265408,3267342,3266375,,DR76_3054,40.7531912509242
DR76_RS15925,3267778,3268524,3268151,,DR76_3055,202.318899353281
DR76_RS15930,3268614,3269468,3269041,,DR76_3056,120.291796337332
DR76_RS15935,3269519,3270403,3269961,,DR76_3057,210.995925648978
DR76_RS15940,3270487,3271482,3270984,,DR76_3058,3799.35864417969
DR76_RS15945,3271824,3272237,3272030,,DR76_3059,408.710373552846
DR76_RS15950,3272279,3272551,3272415,,DR76_3060,229.32479546887
DR76_RS15955,3272921,3273997,3273459,,DR76_3061,8.4600088170705
DR76_RS15960,3274024,3275403,3274713,,DR76_3062,5.47514078947822
DR76_RS15965,3275420,3276463,3275941,,DR76_3063,3.2429415466259
DR76_RS15970,3276484,3277320,3276902,,DR76_3064,4.03945539402958
DR76_RS15975,3277325,3278272,3277798,,DR76_3065,4.72657904015657
DR76_RS15980,3278282,3279262,3278772,,DR76_3066,10.0206873234871
DR76_RS15985,3279399,3280157,3279778,,DR76_3067,19.900651852576
DR76_RS15990,3280275,3281633,3280954,,DR76_3068,8.60615184933306
DR76_RS15995,3281726,3282367,3282046,,DR76_3069,31.622613703139
DR76_RS16000,3282378,3283394,3282886,,DR76_3070,43.9457456578632
DR76_RS16005,3283561,3285417,3284489,,DR76_3071,214.746826503399
DR76_RS16010,3285360,3285524,3285442,,,0.0770410128859312
DR76_RS16015,3285578,3286129,3285853,,DR76_3072,187.852317936
DR76_RS16020,3286155,3286304,3286229,,,1.48463255895051
DR76_RS16025,3286246,3287289,3286767,,DR76_3073,398.439439243872
DR76_RS16030,3287294,3289240,3288267,,DR76_3074,312.135684564186
DR76_RS16035,3289359,3290159,3289759,,DR76_3075,2.64634491849748
DR76_RS16040,3290229,3291929,3291079,,DR76_3076,2.17133282416177
DR76_RS16045,3291926,3293869,3292897,,DR76_3077,4.9754434229337
DR76_RS16050,3293925,3295268,3294596,,DR76_3078,206.846915030949
DR76_RS16055,3295504,3295776,3295640,,DR76_3080,16.0210790433995
DR76_RS16060,3295742,3296149,3295945,,DR76_3079,14.3789558815019
DR76_RS16065,3296236,3296856,3296546,,DR76_3081,23.8024964222059
DR76_RS16070,3296865,3298172,3297518,,DR76_3082,52.6801293619017
DR76_RS16075,3298239,3298892,3298565,,DR76_3083,9.51432110618046
DR76_RS16080,3298892,3300427,3299659,,DR76_3084,22.2009365195357
DR76_RS16085,3300400,3301566,3300983,,DR76_3085,28.21295088746
DR76_RS16090,3301576,3302124,3301850,,DR76_3086,7.30369516553847
DR76_RS16095,3302124,3302831,3302477,,DR76_3087,7.71415718668105
DR76_RS16100,3302845,3303522,3303183,,DR76_3088,10.5787108232278
DR76_RS16105,3303527,3304237,3303882,,DR76_3089,9.80220352811049
DR76_RS16110,3304404,3305210,3304807,,DR76_3090,67.0017757054767
DR76_RS16115,3305656,3306876,3306266,,DR76_3091,7.54305380488235
DR76_RS16120,3306873,3307820,3307346,,DR76_3092,4.44439193341827
DR76_RS16125,3307904,3309382,3308643,,DR76_3093,5.5248079410726
DR76_RS16130,3309379,3310722,3310050,,DR76_3094,7.61342596700616
DR76_RS16135,3310715,3311683,3311199,,DR76_3095,4.72346707015809
DR76_RS16140,3312013,3312498,3312255,,DR76_3096,118.788896214815
DR76_RS16145,3312701,3313276,3312988,,DR76_3098,32.0069935355866
DR76_RS16150,3313236,3314123,3313679,,DR76_3097,287.672869077998
DR76_RS16160,3314353,3315180,3314766,,DR76_3099,114.236295698111
DR76_RS16165,3315382,3315720,3315551,,DR76_3100,160.359940192367
DR76_RS16170,3316020,3316340,3316180,,DR76_3101,24.4331142325386
DR76_RS16175,3316425,3317783,3317104,,DR76_3102,14.4940198681209
DR76_RS16180,3317834,3318184,3318009,,DR76_3103,8.58756374338227
DR76_RS16185,3318192,3319034,3318613,,DR76_3104,18.5820205745861
DR76_RS16190,3319137,3320489,3319813,,DR76_3105,22.160796641224
DR76_RS16195,3320502,3321260,3320881,,DR76_3106,34.0574187543493
DR76_RS16200,3321307,3323568,3322437,,DR76_3107,21.1110147684481
DR76_RS16205,3323751,3324014,3323882,,DR76_3108,22.0714129922337
DR76_RS16210,3324061,3325452,3324756,,DR76_3109,500.589856630443
DR76_RS16215,3325585,3326175,3325880,,DR76_3110,44.1218243667611
DR76_RS16220,3326339,3327007,3326673,,DR76_3111,86.7461855680033
DR76_RS16225,3327154,3327690,3327422,,DR76_3112,81.5015339484882
DR76_RS16230,3327731,3328591,3328161,,DR76_3113,307.502067583632
DR76_RS16235,3328697,3328987,3328842,,DR76_3114,38.649647243693
DR76_RS16240,3329088,3330017,3329552,,DR76_3115,158.818718083582
DR76_RS16245,3330304,3331062,3330683,,DR76_3116,22.1845083778624
DR76_RS16250,3331115,3331222,3331168,,DR76_3117,5.53331861908602
DR76_RS16260,3332945,3334873,3333909,,DR76_3119,7258.68902233366
DR76_RS16265,3334877,3335419,3335148,,,3506.67683021015
DR76_RS16270,3335516,3335713,3335614,,DR76_3121,918.008062852661
DR76_RS16275,3335766,3336122,3335944,,DR76_3122,1157.24404057842
DR76_RS16285,3336573,3337556,3337064,,DR76_3123,316.022172555529
DR76_RS16290,3337571,3339958,3338764,,DR76_3124,828.24946075162
DR76_RS16295,3339963,3340262,3340112,,DR76_3125,368.50531252094
DR76_RS16300,3340363,3341343,3340853,,DR76_3126,47.6146468914335
DR76_RS16305,3341405,3341956,3341680,,DR76_3127,37.4927619076569
DR76_RS16310,3341956,3342705,3342330,,DR76_3128,36.8175575167186
DR76_RS16315,3342783,3343247,3343015,,DR76_3129,59.6799804044515
DR76_RS16320,3343494,3344207,3343850,,DR76_3130,100.548553779021
DR76_RS16325,3344270,3345706,3344988,,DR76_3131,76.1497764603551
DR76_RS16330,3345710,3345901,3345805,,DR76_3132,7.79744366941337
DR76_RS16335,3346033,3347079,3346556,,DR76_3133,207.952444502444
