block,start,end,rev_comp,inversion,strain,gene_name,gbk_start,gbk_midpoint,gbk_strand,gbk_end,norm_exp,block_length,log_exp
Block868,3323937,3328222,0,1.0,BW25113,b3184,3325129,3325611,1,3326094,15.4995736191819,4285,2.803334539310941
Block868,3323937,3328222,0,1.0,BW25113,b3185,3326221,3326349,1,3326478,41.773794509709795,4285,3.7559256372586276
Block868,3323937,3328222,0,1.0,BW25113,b3186,3326499,3326654,1,3326810,719.1468932041272,4285,6.579455209540256
Block868,3323937,3328222,0,1.0,BW25113,b3187,3327069,3327554,0,3328040,377.263960917886,4285,5.935592261221668
Block869,3328267,3353987,0,1.0,BW25113,b3188,3328268,3328407,0,3328546,26.662103751031104,25720,3.3200633808653945
Block869,3328267,3353987,0,1.0,BW25113,b3189,3328594,3329223,1,3329853,49.3215665262234,25720,3.9184337431918657
Block869,3328267,3353987,0,1.0,BW25113,b3190,3329908,3330035,1,3330162,51.6869460382898,25720,3.9643677216055395
Block869,3328267,3353987,0,1.0,BW25113,b3191,3330322,3330468,1,3330615,15.28641638972,25720,2.7903314100593755
Block869,3328267,3353987,0,1.0,BW25113,b3192,3330615,3330932,1,3331250,202.34959613053798,25720,5.3149266462707985
Block869,3328267,3353987,0,1.0,BW25113,b3193,3331269,3331544,1,3331820,149.493666748415,25720,5.013921001897603
Block869,3328267,3353987,0,1.0,BW25113,b3194,3331825,3332216,1,3332607,47.118941821783714,25720,3.8736759004611883
Block869,3328267,3353987,0,1.0,BW25113,b3195,3332615,3333019,1,3333424,11.764947596375801,25720,2.546702945426564
Block869,3328267,3353987,0,1.0,BW25113,b3196,3333634,3334122,0,3334611,17.1152778014717,25720,2.8967556596681345
Block869,3328267,3353987,0,1.0,BW25113,b3197,3334625,3335118,0,3335611,112.31624727733102,25720,4.730182558259101
Block869,3328267,3353987,0,1.0,BW25113,b3198,3335632,3335915,0,3336198,156.152809490565,25720,5.057218640847468
Block869,3328267,3353987,0,1.0,BW25113,b3199,3336195,3336482,0,3336770,183.618731769596,25720,5.218292789128792
Block869,3328267,3353987,0,1.0,BW25113,b3200,3336739,3337017,0,3337296,104.381664329808,25720,4.6575886582587
Block869,3328267,3353987,0,1.0,BW25113,b3201,3337303,3337665,0,3338028,40.1455395706051,25720,3.7171155268519938
Block869,3328267,3353987,0,1.0,BW25113,b3202,3338076,3338792,0,3339509,359.792554318295,25720,5.88830315138544
Block869,3328267,3353987,0,1.0,BW25113,b3203,3339532,3339675,0,3339819,868.549598130464,25720,6.76797537429569
Block869,3328267,3353987,0,1.0,BW25113,b3204,3339937,3340182,0,3340428,352.024393618528,25720,5.86653715828095
Block869,3328267,3353987,0,1.0,BW25113,b3205,3340474,3340901,0,3341328,310.55354407215697,25720,5.741571214538294
Block869,3328267,3353987,0,1.0,BW25113,b3206,3341325,3341461,0,3341597,10.965637438511903,25720,2.4820389952034336
Block869,3328267,3353987,0,1.0,BW25113,b3207,3341811,3342127,0,3342443,132.096934193387,25720,4.891077691276932
Block869,3328267,3353987,0,1.0,BW25113,b3208,3342440,3342804,1,3343168,12.999584063194499,25720,2.639027619402093
Block869,3328267,3353987,0,1.0,BW25113,b3209,3343165,3343491,1,3343818,62.0331394974888,25720,4.1436606118591905
Block869,3328267,3353987,0,1.0,BW25113,b3210,3344048,3345216,1,3346384,51.1906912128895,25720,3.95490414973105
Block869,3328267,3353987,0,1.0,BW25113,b3211,3346480,3346944,1,3347409,3.48448441935966,25720,1.5006235322382229
Block869,3328267,3353987,0,1.0,BW25113,b3212,3348084,3350314,0,3352544,436.6605233904271,25720,6.081443549109124
Block869,3328267,3353987,0,1.0,BW25113,b3213,3352557,3353266,0,3353975,367.170452837677,25720,5.908546017989823
Block870,3362370,3367778,0,1.0,BW25113,b3221,3362373,3362605,1,3362837,5.80401273252303,5408,1.9175125458609399
Block870,3362370,3367778,0,1.0,BW25113,b3222,3362834,3363271,1,3363709,11.106225183842401,5408,2.493719798307766
Block870,3362370,3367778,0,1.0,BW25113,b3223,3363706,3364050,1,3364395,7.404746078393232,5408,2.128796555624121
Block870,3362370,3367778,0,1.0,BW25113,b3224,3364443,3365188,1,3365933,1.84197228963516,5408,1.0444982793230675
Block870,3362370,3367778,0,1.0,BW25113,b3225,3366042,3366488,1,3366935,4.263830628791228,5408,1.660859018123772
Block871,3369637,3372136,0,1.0,BW25113,b3228,3369638,3369886,1,3370135,69.4113114242075,2499,4.254353923896681
Block871,3369637,3372136,0,1.0,BW25113,b3229,3370141,3370460,1,3370779,88.3173553639579,2499,4.492195817979629
Block871,3369637,3372136,0,1.0,BW25113,b3230,3371174,3371370,1,3371566,90.40374440466248,2499,4.515286444849225
Block871,3369637,3372136,0,1.0,BW25113,b3231,3371582,3371796,1,3372010,134.108568158734,2499,4.9060786638191916
Block872,3372141,3383867,0,1.0,BW25113,b3232,3372229,3372792,1,3373356,21.344195872047106,11726,3.106566594807778
Block872,3372141,3383867,0,1.0,BW25113,b3233,3373550,3373749,0,3373948,370.89405097140195,11726,5.918609004490638
Block872,3372141,3383867,0,1.0,BW25113,b3234,3374102,3374785,0,3375469,252.222651593496,11726,5.534269147538332
Block872,3372141,3383867,0,1.0,BW25113,b3235,3375559,3376092,0,3376626,32.152908615219005,11726,3.5011304538150996
Block872,3372141,3383867,0,1.0,BW25113,b3236,3376689,3377158,1,3377627,315.739990593757,11726,5.758081218366532
Block872,3372141,3383867,0,1.0,BW25113,b3237,3378062,3378297,0,3378532,500.44498662687005,11726,6.217493903731462
Block872,3372141,3383867,0,1.0,BW25113,b3238,3378897,3379028,0,3379160,97.25755215570791,11726,4.587592114520038
Block872,3372141,3383867,0,1.0,BW25113,b3239,3379216,3379352,1,3379488,18.4112053475172,11726,2.965850494558205
Block872,3372141,3383867,0,1.0,BW25113,b3240,3379580,3380563,1,3381547,3.81453675792658,11726,1.5716398325068548
Block872,3372141,3383867,0,1.0,BW25113,b3241,3381553,3382019,1,3382485,3.71924000716675,11726,1.5516477712023145
Block872,3372141,3383867,0,1.0,BW25113,b3242,3382493,3382594,1,3382696,1.57645325343168,11726,0.9464137451834262
Block872,3372141,3383867,0,1.0,BW25113,b3243,3382879,3383343,0,3383808,23.203012548650303,11726,3.1864771108963836
Block873,3383909,3385456,0,1.0,BW25113,b3244,3383942,3384664,1,3385387,71.8211428713392,1547,4.288006337094595
Block876,3385737,3400624,0,1.0,BW25113,b3247,3389685,3390419,1,3391154,26.6010135504707,14887,3.3178524948919783
Block876,3385737,3400624,0,1.0,BW25113,b3248,3391144,3391440,1,3391737,7.05912751950294,14887,2.0868053024586497
Block876,3385737,3400624,0,1.0,BW25113,b3249,3391746,3391990,1,3392234,6.56633851640237,14887,2.023709267002495
Block876,3385737,3400624,0,1.0,BW25113,b3250,3392234,3392785,1,3393337,12.029906511510598,14887,2.567247216246133
Block876,3385737,3400624,0,1.0,BW25113,b3251,3393403,3393924,1,3394446,39.3595296501189,14887,3.697827541555234
Block876,3385737,3400624,0,1.0,BW25113,b3252,3394751,3395721,1,3396691,19.7362107681762,14887,3.0318814844785567
Block876,3385737,3400624,0,1.0,BW25113,b3253,3396843,3397330,0,3397817,10.29209771429,14887,2.4241031637624104
Block876,3385737,3400624,0,1.0,BW25113,b3255,3398795,3399030,0,3399265,131.157387523624,14887,4.88399354205023
Block877,3400734,3412466,0,1.0,BW25113,b3258,3400966,3401691,0,3402417,18.7056664738015,11732,2.980906232648024
Block877,3400734,3412466,0,1.0,BW25113,b3259,3402429,3402869,0,3403310,39.6751345955416,11732,3.7056169621479755
Block877,3400734,3412466,0,1.0,BW25113,b3260,3403639,3404121,0,3404604,73.2341909918493,11732,4.307224839078304
Block877,3400734,3412466,0,1.0,BW25113,b3261,3404630,3404778,0,3404926,103.11749313834801,11732,4.645520003178316
Block877,3400734,3412466,0,1.0,BW25113,b3262,3405012,3405454,0,3405896,2.19224080521053,11732,1.1607231169709542
Block877,3400734,3412466,0,1.0,BW25113,b3263,3405980,3406069,0,3406159,1.24044192847615,11732,0.8066731359062159
Block877,3400734,3412466,0,1.0,BW25113,b3264,3406162,3406493,1,3406824,1.40929334600308,11732,0.8793334870798213
Block877,3400734,3412466,0,1.0,BW25113,b3265,3407223,3407801,0,3408380,0.040849082492843,11732,0.04003680553317679
Block877,3400734,3412466,0,1.0,BW25113,b3266,3408392,3409944,0,3411496,1.67857595966378,11732,0.985285294967487
Block877,3400734,3412466,0,1.0,BW25113,b3267,3411749,3411859,0,3411970,2.12591978576494,11732,1.1397285713261434
Block878,3412467,3416625,0,1.0,BW25113,b3269,3413493,3414083,0,3414674,4.30599804871658,4158,1.6688378879651184
Block878,3412467,3416625,0,1.0,BW25113,b3270,3414684,3415235,0,3415787,1.6475056632523102,4158,0.9736179375854936
Block878,3412467,3416625,0,1.0,BW25113,b3271,3415795,3416174,0,3416553,5.80075313716257,4158,1.917033361514211
Block887,3422377,3428545,0,1.0,BW25113,b3279,3422379,3422764,0,3423149,394.63879777573,6168,5.9805016681847105
Block887,3422377,3428545,0,1.0,BW25113,b3280,3423125,3423253,1,3423382,14.7135636986956,6168,2.754524269234889
Block887,3422377,3428545,0,1.0,BW25113,b3281,3423379,3423788,1,3424197,757.5071213162262,6168,6.631352187427739
Block887,3422377,3428545,0,1.0,BW25113,b3282,3424202,3424488,1,3424774,73.60490399851379,6168,4.31220624229461
Block887,3422377,3428545,0,1.0,BW25113,b3283,3424779,3425050,1,3425321,143.57123333285801,6168,4.973772350326765
Block887,3422377,3428545,0,1.0,BW25113,b3284,3425350,3425586,1,3425823,72.75667080308409,6168,4.300771442696675
Block887,3422377,3428545,0,1.0,BW25113,b3287,3427049,3427303,0,3427558,94.60555256822859,6168,4.560230899628326
Block887,3422377,3428545,0,1.0,BW25113,b3288,3427573,3428046,0,3428520,149.79128539391002,6168,5.0158966647389445
Block888,3428556,3431713,0,1.0,BW25113,b3289,3428566,3429210,0,3429855,54.025463925890996,3157,4.007796058560827
Block888,3428556,3431713,0,1.0,BW25113,b3290,3429877,3430565,0,3431253,29.4848795698343,3157,3.417230808879098
Block889,3431716,3447072,0,1.0,BW25113,b3292,3432064,3432276,1,3432489,44.10539566819049,15356,3.8090018772282135
Block889,3431716,3447072,0,1.0,BW25113,b3293,3432500,3432684,1,3432868,42.2755947909135,15356,3.767588845414116
Block889,3431716,3447072,0,1.0,BW25113,b3294,3432975,3433166,1,3433358,145.129627773805,15356,4.984494089256909
Block889,3431716,3447072,0,1.0,BW25113,b3295,3433399,3433893,1,3434388,1754.24334986006,15356,7.470362787176357
Block889,3431716,3447072,0,1.0,BW25113,b3296,3434414,3434724,1,3435034,491.32230590067803,15356,6.199133595306422
Block889,3431716,3447072,0,1.0,BW25113,b3297,3435068,3435262,1,3435457,334.196201227181,15356,5.814716035689239
Block889,3431716,3447072,0,1.0,BW25113,b3298,3435474,3435652,1,3435830,280.199705172063,15356,5.6390651114724575
Block889,3431716,3447072,0,1.0,BW25113,b3299,3435977,3436035,1,3436093,236.744847903426,15356,5.471198030963256
Block889,3431716,3447072,0,1.0,BW25113,b3300,3436125,3436790,1,3437456,244.46596391254,15356,5.503158297755726
Block889,3431716,3447072,0,1.0,BW25113,b3301,3437464,3437681,1,3437898,219.235274631754,15356,5.39469640506365
Block889,3431716,3447072,0,1.0,BW25113,b3302,3437902,3437991,1,3438081,167.265467693411,15356,5.125542897098153
Block889,3431716,3447072,0,1.0,BW25113,b3303,3438085,3438336,1,3438588,138.69413778882,15356,4.939455302525042
Block889,3431716,3447072,0,1.0,BW25113,b3304,3438603,3438779,1,3438956,210.624806189687,15356,5.3548149246333265
Block889,3431716,3447072,0,1.0,BW25113,b3305,3438966,3439232,1,3439499,383.86965292007403,15356,5.952904713118143
Block889,3431716,3447072,0,1.0,BW25113,b3306,3439512,3439708,1,3439904,412.92131635145597,15356,6.025675898640084
Block889,3431716,3447072,0,1.0,BW25113,b3307,3439938,3440090,1,3440243,321.09478122933103,15356,5.774845853875347
Block889,3431716,3447072,0,1.0,BW25113,b3308,3440258,3440527,1,3440797,1201.96070984691,15356,7.092541055297443
Block889,3431716,3447072,0,1.0,BW25113,b3309,3440812,3440969,1,3441126,785.2529470719501,15356,6.667278556270837
Block889,3431716,3447072,0,1.0,BW25113,b3310,3441137,3441322,1,3441508,5019.62011360655,15356,8.521308733663627
Block889,3431716,3447072,0,1.0,BW25113,b3311,3441673,3441800,1,3441927,62.3824892841809,15356,4.149187629038701
Block889,3431716,3447072,0,1.0,BW25113,b3312,3441927,3442022,1,3442118,334.63682167051104,15356,5.816029687497228
Block889,3431716,3447072,0,1.0,BW25113,b3313,3442118,3442323,1,3442528,461.32675917708394,15356,6.136271912029583
Block889,3431716,3447072,0,1.0,BW25113,b3314,3442541,3442891,1,3443242,440.679164232287,15356,6.0905837457268674
Block889,3431716,3447072,0,1.0,BW25113,b3315,3443260,3443426,1,3443592,530.950667709685,15356,6.276550755172951
Block889,3431716,3447072,0,1.0,BW25113,b3316,3443607,3443746,1,3443885,3460.81421408132,15356,8.149548069963798
Block889,3431716,3447072,0,1.0,BW25113,b3317,3443902,3444312,1,3444723,1442.7643083166001,15356,7.275009084743315
Block889,3431716,3447072,0,1.0,BW25113,b3318,3444741,3444892,1,3445043,2605.2494373753398,15356,7.865667469671919
Block889,3431716,3447072,0,1.0,BW25113,b3319,3445040,3445342,1,3445645,1429.0164351342596,15356,7.265441216288789
Block889,3431716,3447072,0,1.0,BW25113,b3320,3445656,3445970,1,3446285,302.52457871460604,15356,5.7154625914531465
Block889,3431716,3447072,0,1.0,BW25113,b3321,3446318,3446473,1,3446629,1466.7196321602698,15356,7.291465204667415
Block890,3447120,3462243,0,1.0,BW25113,b3323,3447288,3448022,1,3448757,29.3593830031613,15123,3.413105629631899
Block890,3447120,3462243,0,1.0,BW25113,b3324,3448937,3449344,0,3449752,2.18363583622792,15123,1.1580238883970462
Block890,3447120,3462243,0,1.0,BW25113,b3325,3449736,3450712,0,3451688,3.73966454841318,15123,1.5559663628256777
Block890,3447120,3462243,0,1.0,BW25113,b3326,3451698,3452438,0,3453179,1.12202124544175,15123,0.7523690521311862
Block890,3447120,3462243,0,1.0,BW25113,b3327,3453176,3453774,0,3454372,1.14689729371193,15123,0.7640236806364042
Block890,3447120,3462243,0,1.0,BW25113,b3328,3454382,3454600,0,3454819,0.549168554417438,15123,0.43771837050347256
Block890,3447120,3462243,0,1.0,BW25113,b3329,3454827,3455081,0,3455336,0.549466532333262,15123,0.4379106990019245
Block890,3447120,3462243,0,1.0,BW25113,b3330,3455333,3455521,0,3455710,2.6478466302992203,15123,1.2941370291954006
Block890,3447120,3462243,0,1.0,BW25113,b3331,3455703,3455996,0,3456290,1.074652972228,15123,0.7297938973963496
Block890,3447120,3462243,0,1.0,BW25113,b3332,3456283,3456774,0,3457266,0.549466532333262,15123,0.4379106990019245
Block890,3447120,3462243,0,1.0,BW25113,b3333,3457281,3457862,0,3458444,5.295693260598429,15123,1.8398657902011974
Block890,3447120,3462243,0,1.0,BW25113,b3334,3458441,3458671,0,3458902,6.85527954605997,15123,2.0611858593696857
Block890,3447120,3462243,0,1.0,BW25113,b3335,3458902,3459240,0,3459579,4.2242998837308905,15123,1.6533207953286106
Block890,3447120,3462243,0,1.0,BW25113,b3336,3459608,3459846,1,3460084,166.602244582554,15123,5.1215935804556425
Block890,3447120,3462243,0,1.0,BW25113,b3337,3460156,3460253,1,3460350,533.892168495528,15123,6.28206517236726
Block893,3464843,3492535,0,1.0,BW25113,b3341,3466901,3467170,1,3467440,846.545713014399,27692,6.742344776460026
Block893,3464843,3492535,0,1.0,BW25113,b3342,3467537,3467724,1,3467911,2979.52978749027,27692,7.999856344735278
Block893,3464843,3492535,0,1.0,BW25113,b3343,3468037,3468180,1,3468324,149.902083864098,27692,5.016631175248352
Block893,3464843,3492535,0,1.0,BW25113,b3344,3468332,3468511,1,3468691,22.4582284085466,27692,3.1552213249666767
Block893,3464843,3492535,0,1.0,BW25113,b3345,3468691,3468884,1,3469077,57.5170862475605,27692,4.069318784200782
Block893,3464843,3492535,0,1.0,BW25113,b3346,3469077,3469438,1,3469799,45.93881324627221,27692,3.8488449077486124
Block893,3464843,3492535,0,1.0,BW25113,b3347,3469966,3470372,1,3470778,92.8324747358475,27692,4.541511008630136
Block893,3464843,3492535,0,1.0,BW25113,b3348,3470999,3471108,0,3471217,8.83406514389276,27692,2.2858523933213517
Block893,3464843,3492535,0,1.0,BW25113,b3349,3471266,3471561,1,3471856,1683.19320924458,27692,7.429041920551533
Block893,3464843,3492535,0,1.0,BW25113,b3350,3472161,3473063,1,3473966,27.211776287545295,27692,3.3397394896230597
Block893,3464843,3492535,0,1.0,BW25113,b3351,3473966,3474243,1,3474520,20.0631444232287,27692,3.0475248034061395
Block893,3464843,3492535,0,1.0,BW25113,b3352,3474648,3475604,0,3476561,80.493852471443,27692,4.400527587603602
Block893,3464843,3492535,0,1.0,BW25113,b3353,3476561,3477072,0,3477583,18.254536489240998,27692,2.9577466947486712
Block893,3464843,3492535,0,1.0,BW25113,b3354,3477577,3477686,0,3477795,262.277998111208,27692,5.57321050095686
Block893,3464843,3492535,0,1.0,BW25113,b3355,3477849,3478283,0,3478718,133.82078278446102,27692,4.903946361553379
Block893,3464843,3492535,0,1.0,BW25113,b3356,3478773,3478975,1,3479177,62.1255819846803,27692,4.145126107112316
Block893,3464843,3492535,0,1.0,BW25113,b3357,3479479,3479795,0,3480111,2135.976369929,27692,7.6671471976674646
Block893,3464843,3492535,0,1.0,BW25113,b3358,3480150,3481201,0,3482252,47.344000024785615,27692,3.87834211957195
Block893,3464843,3492535,0,1.0,BW25113,b3359,3482319,3482929,1,3483539,19.610798260649602,27692,3.0258151258674815
Block893,3464843,3492535,0,1.0,BW25113,b3360,3483625,3483906,1,3484188,10.5807407660318,27692,2.4493434395316904
Block893,3464843,3492535,0,1.0,BW25113,b3361,3484220,3484521,1,3484822,94.0278597179949,27692,4.554170108797597
Block893,3464843,3492535,0,1.0,BW25113,b3362,3484812,3484895,1,3484979,51.031943813931,27692,3.95185783408795
Block893,3464843,3492535,0,1.0,BW25113,b3363,3485084,3485370,1,3485656,86.30754542300659,27692,4.469436890072891
Block893,3464843,3492535,0,1.0,BW25113,b3364,3485927,3486517,0,3487108,21.824899650621802,27692,3.1278520300035386
Block893,3464843,3492535,0,1.0,BW25113,b3365,3487370,3488641,0,3489913,66.7866073926753,27692,4.216364644353031
Block893,3464843,3492535,0,1.0,BW25113,b3366,3489910,3490073,0,3490236,1.09893306466652,27692,0.741429151176391
Block893,3464843,3492535,0,1.0,BW25113,b3367,3490362,3490765,0,3491168,2.6633952608368503,27692,1.298390384291576
Block896,3498387,3503149,0,1.0,BW25113,b3377,3499391,3500043,1,3500695,0.668456206535509,4762,0.5118987716580605
Block896,3498387,3503149,0,1.0,BW25113,b3378,3500707,3500883,1,3501060,3.15290650686335,4762,1.423808452202425
Block896,3498387,3503149,0,1.0,BW25113,b3379,3501071,3501510,1,3501949,1.57645325343168,4762,0.9464137451834262
Block897,3503270,3505844,0,1.0,BW25113,b3382,3504419,3504600,1,3504781,2.63941314631414,2574,1.291822445110666
Block897,3503270,3505844,0,1.0,BW25113,b3383,3504798,3505250,1,3505703,3.17659064347023,2574,1.4294952781915844
Block898,3505990,3524031,0,1.0,BW25113,b3384,3505993,3506495,1,3506997,126.703018316084,18041,4.849707398750429
Block898,3505990,3524031,0,1.0,BW25113,b3385,3506990,3507369,1,3507748,184.46545519275296,18041,5.222868639329397
Block898,3505990,3524031,0,1.0,BW25113,b3386,3507741,3508079,1,3508418,76.3802802629268,18041,4.348731971169747
Block898,3505990,3524031,0,1.0,BW25113,b3387,3508436,3508854,1,3509272,92.11940586936191,18041,4.533882603693894
Block898,3505990,3524031,0,1.0,BW25113,b3388,3509379,3510022,1,3510665,124.58426859964199,18041,4.832976996186812
Block898,3505990,3524031,0,1.0,BW25113,b3389,3510757,3511301,1,3511845,120.200527398237,18041,4.797446425096349
Block898,3505990,3524031,0,1.0,BW25113,b3390,3511902,3512162,1,3512423,117.051160692222,18041,4.771118095691759
Block898,3505990,3524031,0,1.0,BW25113,b3391,3512824,3513443,1,3514062,4.8128480024199005,18041,1.760070640505324
Block898,3505990,3524031,0,1.0,BW25113,b3392,3513974,3514176,1,3514378,1.54472428502543,18041,0.9340223081908673
Block898,3505990,3524031,0,1.0,BW25113,b3393,3514368,3514588,1,3514808,0.33157791249630497,18041,0.28636463939004414
Block898,3505990,3524031,0,1.0,BW25113,b3394,3514792,3515061,1,3515331,0.0,18041,0.0
