ATCC_names,BW_names,DH_names,MG_names,ATCC_GSE94978_1,ATCC_GSE94978_2,BW25113_GSE73673_6,BW25113_GSE73673_7,BW25113_GSE73673_8,BW25113_GSE85914,K12DH_GSE98890_1,K12DH_GSE98890_2,K12MG_GSE114917_LP1,K12MG_GSE114917_LP2,K12MG_GSE114917_LP3,K12MG_GSE114917_LP4,K12MG_GSE40313_1,K12MG_GSE40313_2,K12MG_GSE54199_DNA,K12MG_GSE54199_RNA,K12MG_GSE60522_1,K12MG_GSE60522_2,K12MG_GSE60522_3
DR76_RS01255,BW25113_RS12125,ECDH10B_RS12635,b2322,632.0,886.0,58.0,28.0,30.0,1.0,62.0,89.0,38.0,22.0,23.0,40.0,14.0,15.0,104505.5,54722.0,88.0,69.0,93.0
DR76_RS01260,BW25113_RS12130,ECDH10B_RS12640,b2323,15078.0,68656.0,11.0,8.0,3.0,413.0,4155.0,11213.0,5822.0,5750.0,4514.0,4216.0,787.0,970.0,107075.0,235542.0,2942.0,3138.0,2996.0
DR76_RS01265,BW25113_RS12135,ECDH10B_RS12645,b2324,2540.0,3759.0,934.0,457.0,545.0,19.0,211.0,626.0,221.0,222.0,216.0,190.0,72.0,135.0,196814.5,101495.5,228.0,152.0,204.0
DR76_RS01270,BW25113_RS12140,ECDH10B_RS12650,b2325,829.0,1053.0,6.0,3.0,8.0,66.0,165.0,330.0,92.0,74.0,58.0,93.0,22.0,32.0,24611.0,31935.5,12.0,11.0,8.0
DR76_RS01275,BW25113_RS12145,ECDH10B_RS12655,b2326,1185.0,1170.0,9.0,3.0,2.0,67.0,95.0,149.0,138.0,134.0,101.0,168.0,30.0,50.0,56271.5,79284.0,321.0,343.0,243.0
DR76_RS01280,BW25113_RS12150,ECDH10B_RS12660,b2327,875.0,703.0,16.0,12.0,5.0,55.0,126.0,171.0,121.0,117.0,76.0,141.0,36.0,62.0,79127.0,61982.5,178.0,180.0,156.0
DR76_RS01285,BW25113_RS12155,ECDH10B_RS12665,b2328,1407.0,1339.0,27.0,17.0,13.0,24.0,139.0,349.0,106.0,116.0,91.0,173.0,60.0,88.0,63409.0,52842.0,286.0,242.0,264.0
DR76_RS01290,BW25113_RS12160,ECDH10B_RS12670,b2329,2790.0,2942.0,54.0,24.0,25.0,142.0,586.0,1377.0,376.0,380.0,306.0,466.0,153.0,202.0,90491.5,83366.5,1728.0,1276.0,1526.0
DR76_RS01295,BW25113_RS12165,ECDH10B_RS12675,b2330,2586.0,2555.0,52.0,28.0,31.0,1441.0,464.0,1747.0,420.0,463.0,343.0,614.0,93.0,168.0,80566.5,109339.0,1169.0,1009.0,1042.0
DR76_RS01320,BW25113_RS12185,ECDH10B_RS12695,b2334,36.0,41.0,12.0,4.0,15.0,1.0,0.0,3.0,2.0,5.0,2.0,2.0,0.0,3.0,61988.0,5252.5,3.0,0.0,9.0
DR76_RS01325,BW25113_RS12190,ECDH10B_RS12700,b2335,49.0,39.0,34.0,21.0,25.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,58886.0,9992.0,8.0,2.0,2.0
DR76_RS01330,BW25113_RS12195,ECDH10B_RS12705,b2336,91.0,133.0,6.0,4.0,2.0,4.0,0.0,4.0,5.0,6.0,2.0,1.0,4.0,2.0,77468.0,10801.0,0.0,0.0,0.0
DR76_RS01340,BW25113_RS12205,ECDH10B_RS12715,b2339,72.0,97.0,3.0,1.0,0.0,1.0,6.0,10.0,1.0,2.0,0.0,1.0,1.0,0.0,69554.5,7205.5,1.0,0.0,0.0
DR76_RS01350,BW25113_RS12215,ECDH10B_RS12725,b2341,8195.0,7888.0,58.0,29.0,27.0,22.0,234.0,549.0,413.0,502.0,324.0,288.0,148.0,281.0,196263.5,59556.5,193.0,162.0,201.0
DR76_RS01355,BW25113_RS12220,ECDH10B_RS12730,b2342,6142.0,4189.0,4.0,3.0,3.0,40.0,94.0,271.0,262.0,286.0,188.0,183.0,108.0,231.0,96251.5,31840.0,110.0,110.0,160.0
DR76_RS01360,BW25113_RS12225,ECDH10B_RS12735,b2343,11246.0,9555.0,2.0,1.0,0.0,22.0,222.0,1545.0,2188.0,2165.0,2108.0,1002.0,241.0,459.0,28470.5,378008.5,70.0,53.0,72.0
DR76_RS01370,BW25113_RS12240,ECDH10B_RS12750,b2346,4173.0,4293.0,4.0,0.0,1.0,40.0,359.0,1236.0,714.0,733.0,551.0,733.0,124.0,153.0,81959.0,71574.0,289.0,288.0,284.0
DR76_RS01375,BW25113_RS12245,ECDH10B_RS12755,b2347,196.0,148.0,1.0,3.0,1.0,62.0,22.0,70.0,27.0,19.0,23.0,12.0,19.0,22.0,92602.0,24943.5,12.0,16.0,38.0
DR76_RS01415,BW25113_RS12340,ECDH10B_RS12850,b2365,532.0,266.0,15.0,5.0,5.0,9.0,1115.0,2643.0,22.0,16.0,14.0,16.0,25.0,26.0,140943.0,36874.0,62.0,25.0,32.0
DR76_RS01420,BW25113_RS12345,ECDH10B_RS12855,b2366,1503.0,784.0,6.0,4.0,3.0,27.0,3242.0,4893.0,94.0,90.0,90.0,64.0,30.0,42.0,132566.0,76120.0,103.0,100.0,168.0
DR76_RS01425,BW25113_RS12350,ECDH10B_RS12860,b2367,148.0,101.0,18.0,8.0,9.0,3.0,7.0,21.0,2.0,5.0,1.0,3.0,2.0,2.0,180858.0,23678.5,1.0,2.0,2.0
DR76_RS01430,BW25113_RS12355,ECDH10B_RS12865,b2368,75.0,92.0,6.0,4.0,2.0,3.0,5.0,7.0,3.0,4.0,2.0,4.0,3.0,0.0,132294.5,10100.0,8.0,3.0,3.0
DR76_RS01435,BW25113_RS12360,ECDH10B_RS12870,b2369,9109.0,7676.0,3.0,0.0,0.0,480.0,193.0,589.0,739.0,746.0,458.0,538.0,221.0,335.0,69933.0,78933.0,69.0,76.0,64.0
DR76_RS01445,BW25113_RS12370,ECDH10B_RS12880,b2371,45.0,48.0,14.0,8.0,6.0,1.0,2.0,10.0,6.0,1.0,1.0,2.0,4.0,8.0,128926.5,18399.5,0.0,1.0,13.0
DR76_RS01450,BW25113_RS12375,ECDH10B_RS12885,b2372,16.0,36.0,12.0,6.0,1.0,0.0,5.0,15.0,1.0,3.0,0.0,0.0,0.0,2.0,113261.5,14368.5,4.0,2.0,1.0
DR76_RS01455,BW25113_RS12380,ECDH10B_RS12890,b2373,74.0,82.0,7.0,4.0,1.0,5.0,12.0,24.0,3.0,7.0,3.0,5.0,4.0,4.0,162955.0,19839.0,17.0,11.0,10.0
DR76_RS01460,BW25113_RS12385,ECDH10B_RS12895,b2374,71.0,74.0,5.0,1.0,1.0,3.0,22.0,27.0,5.0,5.0,7.0,5.0,1.0,4.0,129391.5,11550.0,5.0,5.0,6.0
DR76_RS01470,BW25113_RS12395,ECDH10B_RS12905,b2376,13.0,5.0,0.0,0.0,0.0,12.0,1.0,8.0,0.0,4.0,0.0,1.0,6.0,14.0,28516.0,7357.5,0.0,0.0,0.0
DR76_RS01480,BW25113_RS12405,ECDH10B_RS12915,b2377,671.0,483.0,1.0,0.0,0.0,38.0,83.0,364.0,45.0,51.0,49.0,20.0,42.0,34.0,28731.5,29112.0,106.0,95.0,117.0
DR76_RS01485,BW25113_RS12410,ECDH10B_RS12920,b2378,15549.0,8638.0,2.0,0.0,3.0,468.0,279.0,682.0,320.0,276.0,180.0,367.0,95.0,161.0,85594.0,167680.0,13.0,26.0,12.0
DR76_RS01490,BW25113_RS12415,ECDH10B_RS12925,b2379,6667.0,1629.0,32.0,15.0,20.0,88.0,139.0,458.0,194.0,189.0,156.0,188.0,114.0,178.0,95538.5,31670.5,329.0,264.0,320.0
DR76_RS01495,BW25113_RS12420,ECDH10B_RS12930,b2380,2832.0,2328.0,62.0,28.0,38.0,52.0,90.0,201.0,280.0,227.0,183.0,240.0,64.0,131.0,148616.5,61421.0,95.0,67.0,101.0
DR76_RS01505,BW25113_RS12430,ECDH10B_RS12940,b2382,796.0,716.0,18.0,3.0,8.0,31.0,18.0,127.0,116.0,101.0,92.0,76.0,34.0,63.0,75807.5,21472.0,5.0,11.0,4.0
DR76_RS01510,BW25113_RS12435,ECDH10B_RS12945,b2383,300.0,330.0,69.0,29.0,30.0,0.0,24.0,60.0,23.0,29.0,18.0,19.0,16.0,18.0,202445.5,24927.0,42.0,12.0,24.0
DR76_RS01515,BW25113_RS12440,ECDH10B_RS12950,b2384,56.0,94.0,9.0,1.0,1.0,0.0,4.0,6.0,4.0,4.0,3.0,2.0,3.0,7.0,86282.5,12719.5,23.0,14.0,24.0
DR76_RS01520,BW25113_RS12445,ECDH10B_RS12955,b2385,72.0,94.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,6.0,5.0,6.0,2.0,5.0,82888.5,13135.5,7.0,9.0,9.0
DR76_RS01525,BW25113_RS12450,ECDH10B_RS12960,b2386,36.0,51.0,2.0,4.0,0.0,1.0,2.0,6.0,9.0,3.0,4.0,3.0,2.0,4.0,100189.5,18625.5,2.0,1.0,1.0
DR76_RS01530,BW25113_RS12455,ECDH10B_RS12965,b2387,10.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,24894.5,3556.0,0.0,0.0,1.0
DR76_RS01535,BW25113_RS12460,ECDH10B_RS12970,b2388,3438.0,4775.0,4.0,1.0,0.0,35.0,454.0,2339.0,1040.0,1102.0,823.0,580.0,96.0,149.0,92292.0,67873.5,363.0,281.0,351.0
DR76_RS01540,BW25113_RS12465,ECDH10B_RS12975,b2389,649.0,719.0,32.0,21.0,27.0,22.0,16.0,76.0,70.0,73.0,53.0,41.0,31.0,50.0,107257.5,37140.0,57.0,44.0,42.0
DR76_RS01545,BW25113_RS12470,ECDH10B_RS12980,b2390,5418.0,2146.0,34.0,12.0,17.0,28.0,60.0,235.0,6.0,11.0,4.0,9.0,35.0,37.0,27616.5,19074.5,7.0,1.0,7.0
DR76_RS01555,BW25113_RS12480,ECDH10B_RS12990,b2392,1886.0,1232.0,22.0,9.0,5.0,426.0,128.0,321.0,33.0,36.0,24.0,47.0,110.0,185.0,96613.0,57441.0,308.0,314.0,251.0
DR76_RS01560,BW25113_RS12485,ECDH10B_RS12995,b2393,2833.0,5811.0,584.0,368.0,345.0,108.0,721.0,3101.0,314.0,332.0,232.0,457.0,51.0,98.0,135449.5,447870.5,2055.0,2036.0,1876.0
DR76_RS01565,BW25113_RS12495,ECDH10B_RS13005,b2395,2373.0,2011.0,25.0,13.0,15.0,9.0,89.0,298.0,149.0,101.0,93.0,169.0,40.0,94.0,244554.0,168747.5,395.0,369.0,347.0
DR76_RS01580,BW25113_RS12510,ECDH10B_RS13020,b2398,4588.0,4077.0,3.0,1.0,0.0,190.0,106.0,464.0,537.0,497.0,383.0,219.0,122.0,253.0,41933.0,70908.0,97.0,91.0,78.0
DR76_RS01585,BW25113_RS12515,ECDH10B_RS13025,b2399,5308.0,4153.0,1.0,1.0,1.0,18.0,63.0,323.0,641.0,607.0,536.0,262.0,125.0,172.0,49087.5,77542.0,4.0,6.0,8.0
DR76_RS01590,BW25113_RS12520,ECDH10B_RS13030,b2400,8265.0,13146.0,11.0,7.0,13.0,155.0,2791.0,6504.0,1170.0,1148.0,934.0,1998.0,351.0,524.0,123651.0,453562.5,2888.0,2355.0,2380.0
DR76_RS01615,BW25113_RS12540,ECDH10B_RS13055,b2405,489.0,348.0,154.0,86.0,90.0,16.0,38.0,131.0,35.0,33.0,25.0,25.0,18.0,32.0,92881.0,19932.0,54.0,36.0,43.0
DR76_RS01625,BW25113_RS12550,ECDH10B_RS13065,b2406,159.0,139.0,56.0,14.0,14.0,2.0,17.0,107.0,23.0,14.0,19.0,16.0,16.0,23.0,141706.0,29730.5,33.0,17.0,21.0
DR76_RS01630,BW25113_RS12555,ECDH10B_RS13070,b2407,59.0,97.0,9.0,2.0,5.0,0.0,1.0,9.0,2.0,3.0,1.0,4.0,3.0,2.0,80817.5,18319.0,18.0,4.0,5.0
DR76_RS01635,BW25113_RS12560,ECDH10B_RS13075,b2408,86.0,95.0,5.0,3.0,2.0,2.0,7.0,12.0,0.0,2.0,4.0,2.0,7.0,5.0,95686.5,16712.0,3.0,5.0,9.0
DR76_RS01640,BW25113_RS12565,ECDH10B_RS13080,b2409,426.0,518.0,3.0,0.0,1.0,19.0,12.0,52.0,18.0,20.0,22.0,14.0,11.0,19.0,78363.0,18809.5,54.0,32.0,69.0
DR76_RS01645,BW25113_RS12570,ECDH10B_RS13085,b2410,1799.0,1273.0,4.0,2.0,2.0,33.0,512.0,1684.0,228.0,247.0,185.0,164.0,68.0,87.0,96750.5,68503.0,281.0,246.0,235.0
DR76_RS01650,BW25113_RS12575,ECDH10B_RS13090,b4546,101.0,125.0,1.0,1.0,0.0,16.0,9.0,30.0,10.0,8.0,11.0,10.0,11.0,23.0,20599.5,8695.5,4.0,0.0,2.0
DR76_RS01655,BW25113_RS12580,ECDH10B_RS13095,b2411,3421.0,4284.0,39.0,17.0,16.0,20.0,704.0,1085.0,450.0,452.0,323.0,688.0,83.0,130.0,166192.0,93207.0,557.0,462.0,505.0
DR76_RS01665,BW25113_RS12590,ECDH10B_RS13105,b2413,2351.0,1817.0,15.0,7.0,17.0,205.0,143.0,318.0,154.0,163.0,119.0,184.0,40.0,53.0,96521.5,92241.5,163.0,124.0,165.0
DR76_RS01670,BW25113_RS12595,ECDH10B_RS13110,b2414,11569.0,34251.0,141.0,78.0,70.0,742.0,751.0,2895.0,1297.0,1448.0,1089.0,864.0,138.0,202.0,111285.0,137849.0,5533.0,4902.0,3769.0
DR76_RS01675,BW25113_RS12600,ECDH10B_RS13115,b2415,6062.0,12830.0,10.0,8.0,2.0,848.0,1726.0,8582.0,2145.0,2223.0,1752.0,1783.0,153.0,279.0,38555.5,366065.5,3257.0,2950.0,3326.0
DR76_RS01680,BW25113_RS12605,ECDH10B_RS13120,b2416,29238.0,53053.0,1332.0,766.0,759.0,1358.0,4841.0,25184.0,5708.0,6135.0,4752.0,4518.0,1037.0,1865.0,200350.0,1531839.5,13664.0,10677.0,14028.0
DR76_RS01685,BW25113_RS12610,ECDH10B_RS13125,b2417,13182.0,24389.0,991.0,517.0,620.0,1108.0,1043.0,6281.0,4292.0,4869.0,3620.0,3423.0,571.0,990.0,69468.5,294182.5,10081.0,10506.0,11468.0
DR76_RS01690,BW25113_RS12615,ECDH10B_RS13130,b2418,1761.0,4610.0,839.0,416.0,470.0,253.0,136.0,689.0,406.0,438.0,326.0,333.0,42.0,51.0,85323.0,65777.5,710.0,472.0,627.0
DR76_RS01700,BW25113_RS12630,ECDH10B_RS13145,b2421,3369.0,2755.0,42.0,13.0,17.0,109.0,107.0,218.0,90.0,81.0,53.0,95.0,31.0,40.0,79156.0,33418.0,1865.0,1662.0,906.0
DR76_RS01705,BW25113_RS12635,ECDH10B_RS13150,b2422,6907.0,7145.0,39.0,23.0,13.0,86.0,28.0,171.0,32.0,38.0,28.0,33.0,15.0,19.0,93042.0,15011.0,3018.0,2814.0,1608.0
DR76_RS01710,BW25113_RS12640,ECDH10B_RS13155,b2423,2982.0,2671.0,127.0,66.0,59.0,39.0,10.0,13.0,23.0,12.0,13.0,19.0,11.0,15.0,77719.0,14518.0,1597.0,1528.0,1046.0
DR76_RS01720,BW25113_RS12650,ECDH10B_RS13165,b2425,4992.0,13280.0,108.0,58.0,43.0,33.0,24.0,108.0,29.0,19.0,32.0,16.0,15.0,16.0,92802.5,12961.5,2075.0,1967.0,1263.0
DR76_RS01725,BW25113_RS12655,ECDH10B_RS13170,b2426,11420.0,11513.0,75.0,43.0,34.0,21.0,1544.0,6312.0,8975.0,10050.0,8074.0,5402.0,857.0,1294.0,71369.5,291406.0,172.0,173.0,149.0
DR76_RS01730,BW25113_RS12665,ECDH10B_RS13180,b2428,1070.0,1500.0,17.0,12.0,16.0,9.0,145.0,643.0,287.0,301.0,198.0,157.0,15.0,20.0,87816.5,27620.0,86.0,117.0,121.0
DR76_RS01740,BW25113_RS12680,ECDH10B_RS13195,b2431,7406.0,24118.0,5.0,5.0,4.0,281.0,665.0,1983.0,5375.0,5650.0,4602.0,3110.0,279.0,473.0,77240.5,109582.0,1329.0,1235.0,1457.0
DR76_RS01745,BW25113_RS12685,ECDH10B_RS13200,b2432,1014.0,1113.0,1.0,2.0,2.0,274.0,163.0,364.0,158.0,154.0,77.0,141.0,36.0,57.0,63786.5,70343.5,61.0,77.0,115.0
DR76_RS01750,BW25113_RS12690,ECDH10B_RS13205,b2433,204.0,222.0,11.0,2.0,5.0,58.0,11.0,23.0,41.0,35.0,22.0,46.0,21.0,26.0,39709.5,28430.5,120.0,113.0,133.0
DR76_RS01755,BW25113_RS12695,ECDH10B_RS13210,b2434,441.0,516.0,32.0,18.0,12.0,53.0,44.0,72.0,74.0,59.0,51.0,77.0,31.0,32.0,44950.5,15537.0,291.0,276.0,325.0
DR76_RS01760,BW25113_RS12700,ECDH10B_RS13215,b2435,2748.0,1523.0,41.0,26.0,27.0,39.0,114.0,417.0,266.0,206.0,164.0,292.0,160.0,181.0,100985.0,66234.5,167.0,158.0,139.0
DR76_RS01765,BW25113_RS12705,ECDH10B_RS13220,b2436,1310.0,932.0,24.0,12.0,14.0,23.0,67.0,164.0,158.0,104.0,111.0,156.0,59.0,70.0,75495.0,28056.0,111.0,86.0,68.0
DR76_RS01770,BW25113_RS12710,ECDH10B_RS13225,b2437,270.0,321.0,33.0,19.0,19.0,60.0,12.0,72.0,43.0,38.0,26.0,19.0,24.0,40.0,95420.5,19677.5,59.0,33.0,49.0
DR76_RS01775,BW25113_RS12715,ECDH10B_RS13230,b2438,104.0,224.0,9.0,4.0,8.0,5.0,14.0,74.0,59.0,59.0,40.0,38.0,27.0,33.0,46025.5,4233.5,51.0,50.0,65.0
DR76_RS01780,BW25113_RS12720,ECDH10B_RS13235,b2439,118.0,206.0,10.0,4.0,4.0,13.0,17.0,73.0,80.0,80.0,74.0,52.0,42.0,42.0,57236.0,6204.5,52.0,50.0,75.0
DR76_RS01785,BW25113_RS12725,ECDH10B_RS13240,b2440,116.0,245.0,7.0,9.0,4.0,34.0,42.0,128.0,127.0,108.0,109.0,83.0,30.0,58.0,70959.0,12825.5,281.0,263.0,276.0
DR76_RS01790,BW25113_RS12730,ECDH10B_RS13245,b2441,188.0,511.0,18.0,9.0,12.0,78.0,57.0,180.0,440.0,426.0,382.0,281.0,447.0,499.0,115309.0,63965.0,351.0,228.0,354.0
DR76_RS01800,BW25113_RS12785,ECDH10B_RS13300,b2452,145.0,218.0,37.0,25.0,25.0,5.0,2.0,13.0,11.0,12.0,14.0,9.0,5.0,9.0,107296.5,18237.0,21.0,3.0,18.0
DR76_RS13120,BW25113_RS00070,ECDH10B_RS00070,b0014,9078.0,53683.0,1884.0,1309.0,1257.0,841.0,4038.0,55645.0,3693.0,4020.0,2902.0,3704.0,618.0,929.0,258901.5,1597938.0,37248.0,26390.0,27791.0
DR76_RS13125,BW25113_RS00075,ECDH10B_RS00075,b0015,1627.0,8282.0,192.0,129.0,133.0,169.0,463.0,2590.0,629.0,613.0,450.0,679.0,107.0,181.0,112252.0,161669.5,1880.0,1421.0,1656.0
DR76_RS01805,BW25113_RS12790,ECDH10B_RS13305,b2453,55.0,109.0,3.0,1.0,2.0,0.0,1.0,13.0,5.0,5.0,3.0,5.0,6.0,8.0,103906.0,15184.5,17.0,8.0,14.0
DR76_RS01810,BW25113_RS12795,ECDH10B_RS13310,b2454,30.0,119.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,5.0,2.0,1.0,70005.0,10101.5,3.0,2.0,2.0
DR76_RS01815,BW25113_RS12800,ECDH10B_RS13315,b2455,75.0,143.0,7.0,2.0,0.0,0.0,3.0,15.0,7.0,10.0,4.0,11.0,1.0,5.0,116241.0,12393.0,11.0,4.0,4.0
DR76_RS01820,BW25113_RS12805,ECDH10B_RS13320,b2456,20.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24537.5,2891.0,0.0,1.0,0.0
DR76_RS01825,BW25113_RS12810,ECDH10B_RS13325,b2457,226.0,373.0,1.0,0.0,0.0,1.0,0.0,9.0,15.0,17.0,14.0,10.0,9.0,12.0,24432.5,4671.0,1.0,7.0,5.0
DR76_RS01830,BW25113_RS12815,ECDH10B_RS13330,b2458,198.0,260.0,2.0,0.0,0.0,1.0,3.0,5.0,11.0,9.0,10.0,5.0,14.0,17.0,82973.0,15373.5,12.0,10.0,21.0
DR76_RS01835,BW25113_RS12820,ECDH10B_RS13335,b2459,154.0,168.0,4.0,0.0,0.0,0.0,4.0,8.0,12.0,15.0,12.0,9.0,5.0,7.0,70231.0,7545.0,5.0,6.0,9.0
DR76_RS01840,BW25113_RS12825,ECDH10B_RS13340,b2460,210.0,200.0,1.0,1.0,0.0,3.0,4.0,2.0,12.0,14.0,7.0,11.0,9.0,10.0,57788.0,11494.0,11.0,8.0,14.0
DR76_RS01845,BW25113_RS12830,ECDH10B_RS13345,b2461,69.0,85.0,0.0,2.0,2.0,5.0,0.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,46627.5,4484.5,0.0,1.0,0.0
DR76_RS01850,BW25113_RS12835,ECDH10B_RS13350,b2462,26.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,4.0,1.0,0.0,28140.5,3571.5,8.0,1.0,0.0
DR76_RS01855,BW25113_RS12840,ECDH10B_RS13355,b2463,6395.0,9579.0,15.0,12.0,6.0,92.0,1358.0,4458.0,1099.0,1354.0,947.0,959.0,643.0,947.0,173873.0,197722.0,2094.0,1536.0,2024.0
DR76_RS01870,BW25113_RS12855,ECDH10B_RS13370,b2466,5080.0,3044.0,396.0,242.0,259.0,4.0,47.0,132.0,30.0,24.0,19.0,18.0,34.0,38.0,95454.5,34456.0,50.0,35.0,41.0
DR76_RS01875,BW25113_RS12860,ECDH10B_RS13375,b2467,1455.0,1852.0,262.0,148.0,164.0,43.0,128.0,421.0,174.0,174.0,124.0,145.0,35.0,51.0,72550.0,47763.0,119.0,143.0,115.0
DR76_RS01880,BW25113_RS12865,ECDH10B_RS13380,b2468,1278.0,2738.0,109.0,67.0,55.0,6.0,26.0,94.0,320.0,314.0,241.0,160.0,59.0,121.0,173399.0,39041.0,20.0,31.0,18.0
DR76_RS01885,BW25113_RS12870,ECDH10B_RS13385,b2469,3360.0,2135.0,6.0,1.0,4.0,15.0,33.0,171.0,163.0,131.0,88.0,120.0,123.0,148.0,173735.5,63421.0,61.0,50.0,40.0
DR76_RS01890,BW25113_RS12875,ECDH10B_RS13390,b2470,1942.0,1457.0,43.0,18.0,24.0,6.0,40.0,150.0,89.0,75.0,50.0,89.0,38.0,59.0,271183.0,61434.5,79.0,54.0,67.0
DR76_RS01900,BW25113_RS12885,ECDH10B_RS13400,b2471,2256.0,2147.0,1.0,1.0,0.0,38.0,26.0,121.0,157.0,182.0,148.0,104.0,40.0,76.0,43897.5,43462.5,128.0,101.0,157.0
DR76_RS01905,BW25113_RS12890,ECDH10B_RS13405,b2472,4812.0,4499.0,6.0,2.0,5.0,193.0,165.0,390.0,500.0,534.0,445.0,415.0,103.0,160.0,109626.0,102707.0,308.0,262.0,337.0
DR76_RS01910,BW25113_RS12895,ECDH10B_RS13410,b4547,951.0,730.0,15.0,13.0,12.0,584.0,15.0,58.0,68.0,86.0,63.0,50.0,19.0,49.0,25076.0,18024.0,172.0,84.0,133.0
DR76_RS01915,BW25113_RS12900,ECDH10B_RS13415,b2473,1092.0,1449.0,32.0,19.0,13.0,65.0,80.0,517.0,205.0,254.0,209.0,163.0,60.0,81.0,58829.5,18764.5,34.0,37.0,41.0
DR76_RS01920,BW25113_RS12905,ECDH10B_RS13420,b2474,2195.0,2064.0,103.0,47.0,44.0,62.0,188.0,396.0,324.0,292.0,217.0,247.0,92.0,164.0,183740.0,61697.5,315.0,252.0,291.0
DR76_RS01925,BW25113_RS12910,ECDH10B_RS13425,b2475,1999.0,2127.0,11.0,5.0,4.0,122.0,198.0,664.0,201.0,224.0,180.0,155.0,135.0,193.0,72428.0,41104.0,241.0,227.0,214.0
DR76_RS01930,BW25113_RS12915,ECDH10B_RS13430,b2476,2315.0,7326.0,6.0,5.0,6.0,101.0,335.0,851.0,194.0,193.0,137.0,238.0,48.0,51.0,85240.0,63085.0,3392.0,3672.0,2562.0
DR76_RS01940,BW25113_RS12925,ECDH10B_RS13440,b2477,13614.0,23943.0,71.0,35.0,49.0,80.0,1822.0,6122.0,2212.0,2242.0,1737.0,2082.0,404.0,612.0,87571.5,180649.0,4282.0,3814.0,3637.0
DR76_RS01945,BW25113_RS12930,ECDH10B_RS13445,b2478,19696.0,28754.0,74.0,52.0,36.0,873.0,1645.0,6210.0,2862.0,2767.0,2197.0,2122.0,469.0,682.0,78848.0,374786.5,4003.0,3541.0,3642.0
DR76_RS01950,BW25113_RS12935,ECDH10B_RS13450,b2479,2123.0,2924.0,115.0,51.0,68.0,931.0,231.0,777.0,488.0,396.0,325.0,303.0,105.0,94.0,58668.0,62007.0,533.0,457.0,573.0
DR76_RS01955,BW25113_RS12940,ECDH10B_RS13455,b2480,3958.0,5683.0,125.0,61.0,83.0,1037.0,345.0,1210.0,573.0,455.0,380.0,558.0,82.0,154.0,65265.5,107436.5,1718.0,1705.0,1900.0
DR76_RS01970,BW25113_RS13015,ECDH10B_RS13530,b2495,1625.0,2581.0,6.0,0.0,1.0,63.0,113.0,197.0,237.0,237.0,207.0,198.0,30.0,54.0,33673.5,36857.5,81.0,93.0,106.0
DR76_RS01975,BW25113_RS13020,ECDH10B_RS13535,b2496,4755.0,3433.0,68.0,27.0,34.0,25.0,248.0,662.0,232.0,194.0,192.0,206.0,132.0,189.0,68579.0,79090.5,316.0,412.0,245.0
DR76_RS01980,BW25113_RS13025,ECDH10B_RS13540,b2497,495.0,458.0,117.0,70.0,61.0,14.0,140.0,317.0,132.0,129.0,105.0,240.0,19.0,33.0,133491.5,43676.0,1077.0,1594.0,667.0
DR76_RS01985,BW25113_RS13030,ECDH10B_RS13545,b2498,3110.0,3032.0,27.0,8.0,13.0,399.0,512.0,1891.0,989.0,825.0,667.0,1120.0,96.0,168.0,60433.5,100159.0,1670.0,1966.0,1321.0
DR76_RS01990,BW25113_RS13035,ECDH10B_RS13550,b2499,3062.0,7110.0,12.0,3.0,9.0,89.0,220.0,285.0,188.0,177.0,144.0,338.0,39.0,49.0,89838.0,39430.5,2477.0,2957.0,2192.0
DR76_RS01995,BW25113_RS13040,ECDH10B_RS13555,b2500,1373.0,2938.0,43.0,21.0,27.0,36.0,95.0,308.0,111.0,121.0,81.0,189.0,25.0,46.0,55508.0,26941.5,372.0,328.0,358.0
DR76_RS02005,BW25113_RS13050,ECDH10B_RS13565,b2502,5558.0,6695.0,117.0,74.0,53.0,230.0,288.0,864.0,503.0,517.0,376.0,455.0,118.0,193.0,173157.5,134729.5,435.0,308.0,355.0
DR76_RS02010,BW25113_RS13055,ECDH10B_RS13570,b2503,597.0,547.0,119.0,56.0,74.0,4.0,16.0,60.0,58.0,42.0,35.0,21.0,12.0,29.0,293947.5,48174.0,6.0,5.0,9.0
DR76_RS02020,BW25113_RS13065,ECDH10B_RS13580,b2504,1745.0,799.0,0.0,1.0,0.0,652.0,67.0,336.0,35.0,27.0,33.0,19.0,29.0,30.0,23823.5,43939.0,52.0,24.0,34.0
DR76_RS02025,BW25113_RS13070,ECDH10B_RS13585,b2505,194.0,96.0,2.0,0.0,0.0,6.0,8.0,21.0,8.0,8.0,1.0,5.0,4.0,6.0,47849.0,8141.5,0.0,1.0,1.0
