locus_tag,gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,gbk_strand,norm_exp,block,taxa,start,end,rev_comp,inversion,strain,gbk_old_locus_tag
ECDH10B_0729,ybeZ,744153,745232,744692,,ECDH10B_RS03725,1,238.85904257323503,Block169,NC_010473,741209,748443,0,1,K12DH,
ECDH10B_0730,miaB,745346,746770,746058,miaB,ECDH10B_RS03730,1,451.883876417688,Block169,NC_010473,741209,748443,0,1,K12DH,
ECDH10B_0731,ubiF,746916,748091,747503,ubiF,ECDH10B_RS03735,0,173.25557217468497,Block169,NC_010473,741209,748443,0,1,K12DH,
ECDH10B_0732,glnX,748245,748319,748282,,ECDH10B_RS03740,1,0.0,Block169,NC_010473,741209,748443,0,1,K12DH,
ECDH10B_0733,glnV,748357,748431,748394,,ECDH10B_RS03745,1,0.0,Block169,NC_010473,741209,748443,0,1,K12DH,
ECDH10B_0734,metU,748479,748555,748517,,ECDH10B_RS03750,1,0.0,Block170,NC_010473,748466,748868,0,1,K12DH,
ECDH10B_0735,glnW,748571,748645,748608,,ECDH10B_RS03755,1,0.498243035771955,Block170,NC_010473,748466,748868,0,1,K12DH,
ECDH10B_0736,glnU,748680,748754,748717,,ECDH10B_RS03760,1,0.0678830310207802,Block170,NC_010473,748466,748868,0,1,K12DH,
ECDH10B_0737,leuW,748778,748862,748820,,ECDH10B_RS03765,1,0.283063033396367,Block170,NC_010473,748466,748868,0,1,K12DH,
ECDH10B_0739,asnB,749328,750992,750160,asnB,ECDH10B_RS03775,1,344.86168555037597,Block172,NC_010473,749163,751063,0,1,K12DH,
ECDH10B_0740,nagD,751389,752141,751765,nagD,ECDH10B_RS03780,1,101.560290189041,Block174,NC_010473,751376,757715,0,1,K12DH,
ECDH10B_0741,nagC,752189,753409,752799,nagC,ECDH10B_RS03785,1,90.7592646219997,Block174,NC_010473,751376,757715,0,1,K12DH,
ECDH10B_0742,nagA,753418,754566,753992,nagA,ECDH10B_RS03790,1,62.616807948050784,Block174,NC_010473,751376,757715,0,1,K12DH,
ECDH10B_0743,nagB,754626,755426,755026,nagB,ECDH10B_RS03795,1,104.330470212306,Block174,NC_010473,751376,757715,0,1,K12DH,
ECDH10B_0744,nagE,755759,757705,756732,nagE,ECDH10B_RS03800,0,452.588721249024,Block174,NC_010473,751376,757715,0,1,K12DH,
ECDH10B_0747,ybfN,761605,761931,761768,,ECDH10B_RS03815,0,3.88216610235642,Block178,NC_010473,760155,767015,0,1,K12DH,
ECDH10B_0748,fur,762015,762461,762238,fur,ECDH10B_RS03820,1,359.07379419162004,Block178,NC_010473,760155,767015,0,1,K12DH,
ECDH10B_0749,fldA,762750,763280,763015,fldA,ECDH10B_RS03835,1,365.8981833609111,Block178,NC_010473,760155,767015,0,1,K12DH,
ECDH10B_0750,ybfE,763420,763782,763601,ybfE,ECDH10B_RS03840,1,54.0957248320698,Block178,NC_010473,760155,767015,0,1,K12DH,
ECDH10B_0751,ybfF,763853,764617,764235,ybfF,ECDH10B_RS03845,1,52.067969046627205,Block178,NC_010473,760155,767015,0,1,K12DH,
ECDH10B_0752,seqA,764802,765347,765074,seqA,ECDH10B_RS03850,0,147.367391283452,Block178,NC_010473,760155,767015,0,1,K12DH,
ECDH10B_0753,pgm,765373,767013,766193,pgm,ECDH10B_RS03855,0,600.538788293601,Block178,NC_010473,760155,767015,0,1,K12DH,
ECDH10B_0758,potE,768761,770080,769420,potE,ECDH10B_RS03875,1,4.10887701404525,Block182,NC_010473,768759,771992,0,1,K12DH,
ECDH10B_0762,kdpC,776222,776794,776508,kdpC,ECDH10B_RS03900,1,2.9318036680655,Block184,NC_010473,773087,781138,0,1,K12DH,
ECDH10B_0763,kdpB,776803,778851,777827,kdpB,ECDH10B_RS03905,1,5.909730973383981,Block184,NC_010473,773087,781138,0,1,K12DH,
ECDH10B_0764,kdpA,778874,780547,779710,kdpA,ECDH10B_RS03910,1,1.06436910256469,Block184,NC_010473,773087,781138,0,1,K12DH,
ECDH10B_0765,kdpF,780547,780636,780591,kdpF,ECDH10B_RS03915,1,0.0,Block184,NC_010473,773087,781138,0,1,K12DH,
ECDH10B_0774,ybgA,790816,791325,791070,,ECDH10B_RS03960,0,9.803427985053641,Block185,NC_010473,790777,792678,0,1,K12DH,
ECDH10B_0776,ybgH,792890,794371,793630,dtpD,ECDH10B_RS03970,1,9.849551622306633,Block186,NC_010473,792887,799970,0,1,K12DH,
ECDH10B_0777,ybgI,794642,795385,795013,ybgI,ECDH10B_RS03975,0,111.811930298037,Block186,NC_010473,792887,799970,0,1,K12DH,
ECDH10B_0778,ybgJ,795408,796064,795736,pxpB,ECDH10B_RS03980,0,39.52876285183329,Block186,NC_010473,792887,799970,0,1,K12DH,
ECDH10B_0779,ybgK,796058,796990,796524,pxpC,ECDH10B_RS03985,0,59.6081951893686,Block186,NC_010473,792887,799970,0,1,K12DH,
ECDH10B_0780,ybgL,796980,797714,797347,pxpA,ECDH10B_RS03990,0,34.1172749142213,Block186,NC_010473,792887,799970,0,1,K12DH,
ECDH10B_0781,nei,797750,798541,798145,nei,ECDH10B_RS03995,0,20.0705062779395,Block186,NC_010473,792887,799970,0,1,K12DH,
ECDH10B_0782,abrB,798538,799584,799061,,ECDH10B_RS04000,1,49.54197022541271,Block186,NC_010473,792887,799970,0,1,K12DH,
ECDH10B_0787,gltA,805000,806283,805641,gltA,ECDH10B_RS04025,1,1173.85877212085,Block187,NC_010473,804984,810222,0,1,K12DH,
ECDH10B_0788,sdhC,806977,807381,807179,sdhC,ECDH10B_RS04035,0,423.80374522254203,Block187,NC_010473,804984,810222,0,1,K12DH,
ECDH10B_0789,sdhD,807375,807722,807548,sdhD,ECDH10B_RS04040,0,59.93236307499821,Block187,NC_010473,804984,810222,0,1,K12DH,
ECDH10B_0790,sdhA,807722,809488,808605,sdhA,ECDH10B_RS04045,0,1724.56278242816,Block187,NC_010473,804984,810222,0,1,K12DH,
ECDH10B_0791,sdhB,809504,810220,809862,,ECDH10B_RS04050,0,873.992577971183,Block187,NC_010473,804984,810222,0,1,K12DH,
ECDH10B_0792,sucA,810521,813322,811921,sucA,ECDH10B_RS04060,0,4745.55883490809,Block192,NC_010473,810463,814549,0,1,K12DH,
ECDH10B_0794,sucC,814829,815995,815412,sucC,ECDH10B_RS04070,0,2593.7602074129,Block193,NC_010473,814779,816945,0,1,K12DH,
ECDH10B_0795,sucD,815995,816864,816429,sucD,ECDH10B_RS04075,0,1512.6229866037695,Block193,NC_010473,814779,816945,0,1,K12DH,
ECDH10B_0799,cydA,823273,824841,824057,cydA,ECDH10B_RS04100,0,2429.5349745662697,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0800,cydB,824857,825996,825426,cydB,ECDH10B_RS04105,0,876.314409966319,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0801,ybgT,826011,826124,826067,cydX,ECDH10B_RS04110,0,0.0678830310207802,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0802,ybgE,826124,826417,826270,ybgE,ECDH10B_RS04115,0,50.387252051025705,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0803,ybgC,826567,826971,826769,ybgC,ECDH10B_RS04120,0,46.1070956509705,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0804,tolQ,826968,827660,827314,tolQ,ECDH10B_RS04125,0,63.2638412944513,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0805,tolR,827664,828092,827878,tolR,ECDH10B_RS04130,0,30.939605790416497,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0806,tolA,828157,829422,828789,tolA,ECDH10B_RS04135,0,239.801433520005,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0807,tolB,829555,830847,830201,tolB,ECDH10B_RS04140,0,869.3253554634509,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0808,pal,830882,831403,831142,pal,ECDH10B_RS04145,0,1402.40127823261,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0809,ybgF,831413,832204,831808,cpoB,ECDH10B_RS04150,0,604.4764198976831,Block195,NC_010473,823198,832443,0,1,K12DH,
ECDH10B_0813,valZ,832883,832958,832920,,ECDH10B_RS04170,0,4.43676125983591,Block196,NC_010473,832813,833036,0,1,K12DH,
ECDH10B_0816,lysQ,833392,833467,833429,,ECDH10B_RS04185,0,3.88346852721512,Block198,NC_010473,833373,833469,0,1,K12DH,
ECDH10B_0817,nadA,833900,834943,834421,nadA,ECDH10B_RS04190,0,63.3406503850679,Block201,NC_010473,833792,836067,0,1,K12DH,
ECDH10B_0818,pnuC,834981,835700,835340,,ECDH10B_RS04195,0,50.451609636300496,Block201,NC_010473,833792,836067,0,1,K12DH,
ECDH10B_0820,ybgS,836752,837132,836942,,ECDH10B_RS04205,1,21.903348115500602,Block202,NC_010473,836698,837677,0,1,K12DH,
ECDH10B_0822,gpmA,838658,839410,839034,gpmA,ECDH10B_RS04220,1,858.4608929071629,Block205,NC_010473,838640,839581,0,1,K12DH,
ECDH10B_0826,galT,843134,844180,843657,galT,ECDH10B_RS04245,1,139.709442112276,Block207,NC_010473,842966,845382,0,1,K12DH,
ECDH10B_0827,galE,844190,845206,844698,galE,ECDH10B_RS04250,1,330.55024476708803,Block207,NC_010473,842966,845382,0,1,K12DH,
ECDH10B_0829,modE,847007,847795,847401,modE,ECDH10B_RS04260,1,61.7280073349022,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0830,ybhT,847924,848073,847998,,ECDH10B_RS04265,0,14.056997120736304,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0831,modA,848240,849013,848626,modA,ECDH10B_RS04270,0,57.3308575880257,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0832,modB,849013,849702,849357,modB,ECDH10B_RS04275,0,15.0201928891992,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0833,modC,849705,850763,850234,modC,ECDH10B_RS04280,0,20.908164468815396,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0834,ybhA,850764,851582,851173,,ECDH10B_RS04285,1,66.4721958716196,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0835,pgl,851737,852732,852234,pgl,ECDH10B_RS04290,0,191.964510557632,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0836,ybhD,852773,853726,853249,,ECDH10B_RS04295,1,1.8789654748140503,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0837,ybhH,853910,854962,854436,,ECDH10B_RS04300,0,0.486712126458708,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0838,ybhI,855038,856471,855754,,ECDH10B_RS04305,0,0.13576606204156,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0839,ybhJ,856654,858915,857784,,ECDH10B_RS04310,0,4.51617520016993,Block208,NC_010473,845501,858941,0,1,K12DH,
ECDH10B_0842,bioA,861119,862408,861763,bioA,ECDH10B_RS04325,1,233.47417587604198,Block211,NC_010473,861063,868667,0,1,K12DH,
ECDH10B_0843,bioB,862495,863535,863015,bioB,ECDH10B_RS04330,0,1004.88412000388,Block211,NC_010473,861063,868667,0,1,K12DH,
ECDH10B_0844,bioF,863532,864686,864109,bioF,ECDH10B_RS04335,0,666.941866661435,Block211,NC_010473,861063,868667,0,1,K12DH,
ECDH10B_0845,bioC,864673,865428,865050,bioC,ECDH10B_RS04340,0,193.05121179721002,Block211,NC_010473,861063,868667,0,1,K12DH,
ECDH10B_0849,moaA,870195,871184,870689,moaA,ECDH10B_RS04365,0,230.206830351402,Block214,NC_010473,868929,873783,0,1,K12DH,
ECDH10B_0850,moaB,871206,871718,871462,moaB,ECDH10B_RS04370,0,46.3029301948807,Block214,NC_010473,868929,873783,0,1,K12DH,
ECDH10B_0851,moaC,871721,872206,871963,moaC,ECDH10B_RS04375,0,18.4476347433192,Block214,NC_010473,868929,873783,0,1,K12DH,
ECDH10B_0852,moaD,872199,872444,872321,moaD,ECDH10B_RS04380,0,0.634009097813515,Block214,NC_010473,868929,873783,0,1,K12DH,
ECDH10B_0853,moaE,872446,872898,872672,moaE,ECDH10B_RS04385,0,35.4222997730904,Block214,NC_010473,868929,873783,0,1,K12DH,
ECDH10B_0854,ybhL,873035,873739,873387,,ECDH10B_RS04390,0,238.37995408151298,Block214,NC_010473,868929,873783,0,1,K12DH,
ECDH10B_0855,ybhM,873944,874657,874300,,ECDH10B_RS04395,0,2.5129745726275696,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0856,ybhN,874693,875649,875171,,ECDH10B_RS04400,1,1.5164885010836595,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0857,ybhO,875649,876890,876269,clsB,ECDH10B_RS04405,1,5.49090187794605,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0858,ybhP,876887,877648,877267,,ECDH10B_RS04410,1,4.07558671096421,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0859,ybhQ,877781,878191,877986,,ECDH10B_RS04415,0,112.694218786893,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0860,ybhR,878153,879259,878706,,ECDH10B_RS04420,1,10.7307286007181,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0861,ybhS,879270,880403,879836,,ECDH10B_RS04425,1,8.987529187945581,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0862,ybhF,880396,882132,881264,,ECDH10B_RS04430,1,28.3433100028788,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0864,ybiH,883123,883794,883458,cecR,ECDH10B_RS04440,1,16.026907445197597,Block215,NC_010473,873933,885211,0,1,K12DH,
ECDH10B_0867,dinG,886221,888371,887296,dinG,ECDH10B_RS04455,0,83.1076366607019,Block218,NC_010473,886119,890591,0,1,K12DH,
ECDH10B_0868,ybiB,888399,889361,888880,ybiB,ECDH10B_RS04460,0,71.6785413768956,Block218,NC_010473,886119,890591,0,1,K12DH,
ECDH10B_0869,ybiC,889502,890587,890044,,ECDH10B_RS04465,0,141.636024563617,Block218,NC_010473,886119,890591,0,1,K12DH,
ECDH10B_0871,ybiI,891341,891607,891474,ybiI,ECDH10B_RS04475,1,5.53442066548164,Block220,NC_010473,890864,892392,0,1,K12DH,
ECDH10B_0872,ybiX,891681,892358,892019,ybiX,ECDH10B_RS04480,1,6.849864923220348,Block220,NC_010473,890864,892392,0,1,K12DH,
ECDH10B_0874,ybiM,894947,895207,895077,,ECDH10B_RS25905,1,2.08261456787639,Block221,NC_010473,892415,898727,0,1,K12DH,
ECDH10B_0875,ybiN,895483,896409,895946,rlmF,ECDH10B_RS04495,0,26.2402384660934,Block221,NC_010473,892415,898727,0,1,K12DH,
ECDH10B_0876,ybiO,896406,898631,897518,ybiO,ECDH10B_RS04500,1,6.938204923150232,Block221,NC_010473,892415,898727,0,1,K12DH,
ECDH10B_0877,glnQ,898892,899614,899253,glnQ,ECDH10B_RS04505,1,57.5294878960683,Block224,NC_010473,898891,902181,0,1,K12DH,
ECDH10B_0878,glnP,899611,900270,899940,glnP,ECDH10B_RS04510,1,41.1912458994131,Block224,NC_010473,898891,902181,0,1,K12DH,
ECDH10B_0879,glnH,900409,901155,900782,glnH,ECDH10B_RS04515,1,135.548120251099,Block224,NC_010473,898891,902181,0,1,K12DH,
ECDH10B_0880,dps,901559,902062,901810,dps,ECDH10B_RS04525,1,203.07779127216,Block224,NC_010473,898891,902181,0,1,K12DH,
ECDH10B_0882,ompX,903601,904116,903858,ompX,ECDH10B_RS04535,0,1198.01115234359,Block227,NC_010473,902367,904159,0,1,K12DH,
ECDH10B_0883,ybiP,904165,905748,904956,,ECDH10B_RS04540,1,17.138702609874002,Block228,NC_010473,904162,910707,0,1,K12DH,
ECDH10B_0886,mntR,906334,906801,906567,,ECDH10B_RS04550,0,58.33776305843921,Block228,NC_010473,904162,910707,0,1,K12DH,
ECDH10B_0887,ybiR,906798,907916,907357,,ECDH10B_RS04555,0,30.4874863918976,Block228,NC_010473,904162,910707,0,1,K12DH,
ECDH10B_0889,ybiT,909114,910706,909910,,ECDH10B_RS04565,0,218.169235699757,Block228,NC_010473,904162,910707,0,1,K12DH,
ECDH10B_0892,ybiW,913325,915757,914541,,ECDH10B_RS04580,1,8.75951585139805,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0893,ybiY,915763,916662,916212,,ECDH10B_RS04585,1,1.4153151669818402,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0895,moeB,917531,918280,917905,moeB,ECDH10B_RS04595,1,70.3722140931678,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0896,moeA,918280,919515,918897,moeA,ECDH10B_RS04600,1,138.432497857053,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0897,iaaA,919719,920684,920201,iaaA,ECDH10B_RS04605,0,59.67607822038939,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0898,gsiA,920671,922542,921606,gsiA,ECDH10B_RS04610,0,44.3125629015102,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0899,gsiB,922562,924100,923331,gsiB,ECDH10B_RS04615,0,33.4921918760036,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0900,gsiC,924118,925038,924578,gsiC,ECDH10B_RS04620,0,10.028836471883801,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0901,gsiD,925041,925952,925496,gsiD,ECDH10B_RS04625,0,3.87193761790187,Block230,NC_010473,912388,926076,0,1,K12DH,
ECDH10B_0902,yliE,926130,928478,927304,,ECDH10B_RS04630,0,9.329549192766883,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0903,yliF,928486,929814,929150,,ECDH10B_RS04635,0,3.7809927682546,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0904,rimO,929861,931186,930523,rimO,ECDH10B_RS04640,1,107.41646480485001,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0905,bssR,931399,931782,931590,bssR,ECDH10B_RS04645,0,304.004038387341,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0906,yliI,931893,933008,932450,,ECDH10B_RS04650,0,20.8030838601374,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0907,yliJ,933005,933631,933318,,ECDH10B_RS04655,1,121.56402494640301,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0908,dacC,933878,935080,934479,dacC,ECDH10B_RS04660,0,120.98265161013599,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0909,deoR,935127,935885,935506,deoR,ECDH10B_RS04665,1,44.1358829016505,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0910,ybjG,935943,936539,936241,ybjG,ECDH10B_RS04670,1,24.131957229873095,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0911,cmr,936824,938056,937440,mdfA,ECDH10B_RS04675,0,26.764148170209197,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0912,ybjH,938097,938381,938239,,ECDH10B_RS04680,1,2.77297578739744,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0913,ybjI,938467,939282,938874,ybjI,ECDH10B_RS04685,1,16.923522607498402,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0914,ybjJ,939282,940490,939886,,ECDH10B_RS04690,1,23.263613585633607,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0915,ybjK,940574,941110,940842,,ECDH10B_RS04695,0,18.7768214139686,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0917,ybjL,941285,942970,942127,,ECDH10B_RS04700,1,63.765800690384296,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0918,ybjM,943240,943617,943428,,ECDH10B_RS04705,0,11.398028001612596,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0919,grxA,943647,943904,943775,grxA,ECDH10B_RS04710,1,5.3768952096722815,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0920,ybjC,944064,944351,944207,,ECDH10B_RS04715,0,14.557845006225701,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0921,nfsA,944335,945057,944696,nfsA,ECDH10B_RS04720,0,40.7724168039751,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0922,rimK,945118,946020,945569,rimK,ECDH10B_RS04725,0,42.2799792454629,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0923,ybjN,946108,946584,946346,,ECDH10B_RS04730,0,94.7859319315785,Block231,NC_010473,926080,946714,0,1,K12DH,
ECDH10B_0924,potF,946935,948047,947491,potF,ECDH10B_RS04740,0,28.617446976679396,Block232,NC_010473,946721,949310,0,1,K12DH,
ECDH10B_0925,potG,948142,949275,948708,potG,ECDH10B_RS04745,0,16.1230619942797,Block232,NC_010473,946721,949310,0,1,K12DH,
ECDH10B_0927,potI,950235,951080,950657,potI,ECDH10B_RS04755,0,13.3141910540838,Block233,NC_010473,949329,952786,0,1,K12DH,
ECDH10B_0928,ybjO,951140,951628,951384,,ECDH10B_RS04760,0,5.8187861237367,Block233,NC_010473,949329,952786,0,1,K12DH,
ECDH10B_0930,artJ,952995,953726,953360,,ECDH10B_RS04770,1,29.789310623224306,Block237,NC_010473,952978,953815,0,1,K12DH,
ECDH10B_0932,artQ,954685,955401,955043,artQ,ECDH10B_RS04780,1,45.6806429207954,Block241,NC_010473,954047,957341,0,1,K12DH,
ECDH10B_0934,artP,956157,956885,956521,artP,ECDH10B_RS04790,1,84.5843227344111,Block241,NC_010473,954047,957341,0,1,K12DH,
ECDH10B_0936,ybjQ,957744,958067,957905,,ECDH10B_RS04800,0,20.8748741657343,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0937,ybjR,958064,958894,958479,,ECDH10B_RS04805,0,56.7699412206678,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0938,ybjS,958891,959904,959397,,ECDH10B_RS04810,1,38.638659813825996,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0939,ybjT,960003,961433,960718,,ECDH10B_RS04815,1,48.6981817390734,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0940,ltaE,961444,962445,961944,ltaE,ECDH10B_RS04820,1,135.878609346607,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0941,poxB,962482,964200,963341,poxB,ECDH10B_RS04825,1,62.0571940055515,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0942,hcr,964333,965301,964817,hcr,ECDH10B_RS04830,1,14.5308759130231,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0943,hcp,965313,966965,966139,hcp,ECDH10B_RS04835,1,4.53793459393773,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0944,ybjE,967109,968008,967558,lysO,ECDH10B_RS04840,1,20.039820824575894,Block242,NC_010473,957644,968378,0,1,K12DH,
ECDH10B_0945,aqpZ,968503,969198,968850,aqpZ,ECDH10B_RS04845,1,13.2539316578002,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0946,ybjD,969624,971282,970453,,ECDH10B_RS04855,0,82.1390402783892,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0947,ybjX,971279,972235,971757,,ECDH10B_RS04860,1,118.877166138048,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0948,macA,972386,973501,972943,macA,ECDH10B_RS04865,0,45.1093071545679,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0949,macB,973498,975444,974471,macB,ECDH10B_RS04870,0,40.703231348095606,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0950,cspD,975517,975741,975629,cspD,ECDH10B_RS04875,1,98.1849113532222,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0951,clpS,976064,976384,976224,clpS,ECDH10B_RS04880,0,54.5348199820018,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0952,clpA,976415,978691,977553,clpA,ECDH10B_RS04885,0,1468.90475333503,Block244,NC_010473,968407,978818,0,1,K12DH,
ECDH10B_0953,serW,979035,979122,979078,,ECDH10B_RS04890,1,4.69806489946448,Block245,NC_010473,978858,985230,0,1,K12DH,
ECDH10B_0954,infA,979376,979594,979485,infA,ECDH10B_RS04895,1,369.485946434973,Block245,NC_010473,978858,985230,0,1,K12DH,
ECDH10B_0955,aat,979879,980583,980231,aat,ECDH10B_RS04900,1,30.268399114945893,Block245,NC_010473,978858,985230,0,1,K12DH,
ECDH10B_0956,cydC,980625,982346,981485,cydC,ECDH10B_RS04905,1,142.238966379236,Block245,NC_010473,978858,985230,0,1,K12DH,
ECDH10B_0957,cydD,982347,984113,983230,cydD,ECDH10B_RS04910,1,170.44038002461,Block245,NC_010473,978858,985230,0,1,K12DH,
ECDH10B_0958,trxB,984236,985201,984718,trxB,ECDH10B_RS04915,1,381.433168980215,Block245,NC_010473,978858,985230,0,1,K12DH,
ECDH10B_0961,lolA,990523,991134,990828,lolA,ECDH10B_RS04930,0,85.4385306196199,Block249,NC_010473,988816,998033,0,1,K12DH,
ECDH10B_0962,ycaJ,991145,992488,991816,,ECDH10B_RS04935,0,67.8696589194098,Block249,NC_010473,988816,998033,0,1,K12DH,
ECDH10B_0963,serS,992579,993871,993225,serS,ECDH10B_RS04940,0,1625.35850115732,Block249,NC_010473,988816,998033,0,1,K12DH,
ECDH10B_0964,dmsA,994110,996554,995332,dmsA,ECDH10B_RS04945,0,372.6086888242511,Block249,NC_010473,988816,998033,0,1,K12DH,
ECDH10B_0965,dmsB,996565,997182,996873,dmsB,ECDH10B_RS04950,0,34.6575433982551,Block249,NC_010473,988816,998033,0,1,K12DH,
ECDH10B_0967,ycaC,998082,998708,998395,,ECDH10B_RS04960,1,39.390391940074295,Block250,NC_010473,998050,998934,0,1,K12DH,
ECDH10B_0968,ycaD,999022,1000170,999596,,ECDH10B_RS04965,0,32.730231265300695,Block251,NC_010473,998941,1000215,0,1,K12DH,
ECDH10B_0972,pflA,1003491,1004231,1003861,pflA,ECDH10B_RS04985,1,248.244371144464,Block252,NC_010473,1003464,1013142,0,1,K12DH,
ECDH10B_0973,pflB,1004423,1006705,1005564,pflB,ECDH10B_RS04990,1,7850.4007093438295,Block252,NC_010473,1003464,1013142,0,1,K12DH,
ECDH10B_0974,focA,1006760,1007617,1007188,focA,ECDH10B_RS25915,1,625.550238248197,Block252,NC_010473,1003464,1013142,0,1,K12DH,
ECDH10B_0975,ycaO,1008023,1009783,1008903,,ECDH10B_RS05000,1,545.882753813465,Block252,NC_010473,1003464,1013142,0,1,K12DH,
ECDH10B_0976,ycaP,1009913,1010605,1010259,,ECDH10B_RS05005,0,14.048071061140499,Block252,NC_010473,1003464,1013142,0,1,K12DH,
ECDH10B_0977,serC,1010804,1011892,1011348,serC,ECDH10B_RS05010,0,506.128166669925,Block252,NC_010473,1003464,1013142,0,1,K12DH,
ECDH10B_0979,ycaL,1013415,1014179,1013797,,ECDH10B_RS05020,0,3.49792973485823,Block253,NC_010473,1013303,1037447,0,1,K12DH,
