block	taxa	start	end	rev_comp	inversion
Block775	U00096	2999106	3009994	0	1
Block776NZ_CP009072	1874260	1876660	1	1
Block776	NZ_CP009273	3003363	3005763	0	1
Block776	NC_010473	3101896	3104296	0	1
Block776	U00096	3010004	3012404	0	1
Block777NZ_CP009072	1871833	1874258	1	1
Block777	NZ_CP009273	3005945	3008370	0	1
Block777	NC_010473	3104478	3106903	0	1
Block777	U00096	3012586	3015011	0	1
Block778NZ_CP009072	1844513	1871747	1	1
Block778	NZ_CP009273	3008455	3035690	0	1
Block778	NC_010473	3106988	3134223	0	1
Block778	U00096	3015096	3042331	0	1
Block779NZ_CP009072	1841870	1844476	1	1
Block779	NZ_CP009273	3035846	3038452	0	1
Block779	NC_010473	3134379	3136985	0	1
Block779	U00096	3042487	3045093	0	1
Block77NZ_CP009072	2574432	2574500	1	1
Block77	NZ_CP009273	265914	265982	0	1
Block77	NC_010473	243531	243599	0	1
Block77	U00096	270203	270271	0	1
Block780NZ_CP009072	1831084	1841741	1	1
Block780	NZ_CP009273	3039482	3050140	0	1
Block780	NC_010473	3138015	3148673	0	1
Block780	U00096	3046123	3056781	0	1
Block781NZ_CP009072	1827095	1831065	1	1
Block781	NZ_CP009273	3050158	3054129	0	1
Block781	NC_010473	3148691	3152662	0	1
Block781	U00096	3056799	3060770	0	1
Block782NZ_CP009072	1826727	1827088	1	1
Block782	NZ_CP009273	3054137	3054498	0	1
Block782	NC_010473	3152670	3153031	0	1
Block782	U00096	3060778	3061139	0	1
Block783NZ_CP009072	1826134	1826699	1	1
Block783	NZ_CP009273	3054565	3055130	0	1
Block783	NC_010473	3153098	3153663	0	1
Block783	U00096	3061206	3061771	0	1
Block784NZ_CP009072	1825064	1826079	1	1
Block784	NZ_CP009273	3059521	3060536	0	1
Block784	NC_010473	3158054	3159069	0	1
Block784	U00096	3066162	3067177	0	1
Block785NZ_CP009072	1822296	1825059	1	1
Block785	NZ_CP009273	3060540	3063313	0	1
Block785	NC_010473	3159073	3161846	0	1
Block785	U00096	3067181	3069954	0	1
Block786NZ_CP009072	1818558	1822213	1	1
Block786	NZ_CP009273	3063563	3067218	0	1
Block786	NC_010473	3162096	3165751	0	1
Block786	U00096	3070204	3073859	0	1
Block787NZ_CP009072	1813919	1815060	1	1
Block787	NZ_CP009273	3067584	3068725	0	1
Block787	NC_010473	3166117	3167258	0	1
Block787	U00096	3074225	3075366	0	1
Block788NZ_CP009072	1811239	1813890	1	1
Block788	NZ_CP009273	3069404	3072055	0	1
Block788	NC_010473	3167937	3170588	0	1
Block788	U00096	3076045	3078696	0	1
Block789NZ_CP009072	1810553	1811210	1	1
Block789	NZ_CP009273	3072084	3072741	0	1
Block789	NC_010473	3171816	3172473	0	1
Block789	U00096	3078725	3079382	0	1
Block790NZ_CP009072	1804874	1809062	1	1
Block790	NZ_CP009273	3073042	3077232	0	1
Block790	NC_010473	3172774	3176964	0	1
Block790	U00096	3079683	3083873	0	1
Block791NZ_CP009072	1799962	1803919	1	1
Block791	NZ_CP009273	3077312	3081269	0	1
Block791	NC_010473	3177044	3181001	0	1
Block791	U00096	3083953	3087910	0	1
Block792NZ_CP009072	1793952	1799857	1	1
Block792	NZ_CP009273	3081361	3087266	0	1
Block792	NC_010473	3181093	3186998	0	1
Block792	U00096	3088002	3093907	0	1
Block794NZ_CP009072	1793800	1793831	1	1
Block794	NZ_CP009273	3087419	3087450	0	1
Block794	NC_010473	3187151	3187182	0	1
Block794	U00096	3094060	3094091	0	1
Block795NZ_CP009072	1789509	1793745	1	1
Block795	NZ_CP009273	3087483	3091719	0	1
Block795	NC_010473	3187215	3191451	0	1
Block795	U00096	3094124	3098360	0	1
Block796NZ_CP009072	1786243	1789398	1	1
Block796	NZ_CP009273	3091916	3095071	0	1
Block796	NC_010473	3191648	3194803	0	1
Block796	U00096	3098557	3101712	0	1
Block798NZ_CP009072	1781578	1786094	1	1
Block798	NZ_CP009273	3095220	3099736	0	1
Block798	NC_010473	3194952	3199468	0	1
Block798	U00096	3101861	3106377	0	1
Block799NZ_CP009072	1778793	1781577	1	1
Block799	NZ_CP009273	3099737	3102522	0	1
Block799	NC_010473	3209132	3211917	1	1
Block799	U00096	3106378	3109163	0	1
Block800NZ_CP009072	1777536	1778783	1	1
Block800	NZ_CP009273	3102531	3103778	0	1
Block800	NC_010473	3207876	3209123	1	1
Block800	U00096	3109172	3110419	0	1
Block801NZ_CP009072	1673849	1673907	1	1
Block801	NZ_CP009273	3103789	3103847	0	1
Block801	NC_010473	3207807	3207865	1	1
Block801	U00096	3110430	3110488	0	1
Block802NZ_CP009072	1652853	1654309	1	1
Block802	NZ_CP009273	3103970	3105427	0	1
Block802	NC_010473	3206227	3207684	1	1
Block802	U00096	3110611	3112068	0	1
Block803NZ_CP009072	1650161	1650580	1	1
Block803	NZ_CP009273	3112916	3113335	0	1
Block803	NC_010473	3215324	3215743	0	1
Block803	U00096	3119557	3119976	0	1
Block805NZ_CP009072	1639993	1650093	1	1
Block805	NZ_CP009273	3113403	3123503	0	1
Block805	NC_010473	3215811	3225911	0	1
Block805	U00096	3120044	3130144	0	1
Block806NZ_CP009072	1628871	1631599	1	1
Block806	NZ_CP009273	3124702	3127430	0	1
Block806	NC_010473	3227110	3229838	0	1
Block806	U00096	3131343	3134071	0	1
Block807NZ_CP009072	1626913	1628869	1	1
Block807	NZ_CP009273	3127431	3129387	0	1
Block807	NC_010473	3229839	3231795	0	1
Block807	U00096	3134072	3136028	0	1
Block809NZ_CP009072	1623318	1626842	1	1
Block809	NZ_CP009273	3129458	3132982	0	1
Block809	NC_010473	3231866	3235390	0	1
Block809	U00096	3136099	3139623	0	1
Block80NZ_CP009072	2563323	2563345	1	1
Block80	NZ_CP009273	278309	278331	0	1
Block80	NC_010473	255926	255948	0	1
Block80	U00096	282598	282620	0	1
Block810NZ_CP009072	1623223	1623271	1	1
Block810	NZ_CP009273	3133019	3133067	0	1
Block810	NC_010473	3235427	3235475	0	1
Block810	U00096	3139660	3139708	0	1
Block811NZ_CP009072	1615650	1623213	1	1
Block811	NZ_CP009273	3133068	3140631	0	1
Block811	NC_010473	3235476	3243039	0	1
Block811	U00096	3139709	3147272	0	1
Block812NZ_CP009072	1615319	1615530	1	1
Block812	NZ_CP009273	3140750	3140961	0	1
Block812	NC_010473	3243158	3243369	0	1
Block812	U00096	3147391	3147602	0	1
Block813NZ_CP009072	1612337	1615288	1	1
Block813	NZ_CP009273	3140990	3143941	0	1
Block813	NC_010473	3243398	3246349	0	1
Block813	U00096	3147631	3150582	0	1
Block814NZ_CP009072	1601961	1612319	1	1
Block814	NZ_CP009273	3144192	3154551	0	1
Block814	NC_010473	3246600	3256959	0	1
Block814	U00096	3150833	3161192	0	1
Block815NZ_CP009072	1591941	1594213	1	1
Block815	NZ_CP009273	3154614	3156886	0	1
Block815	NC_010473	3257022	3259294	0	1
Block815	U00096	3161255	3163527	0	1
Block816NZ_CP009072	1587649	1591623	1	1
Block816	NZ_CP009273	3157203	3161177	0	1
Block816	NC_010473	3259611	3263585	0	1
Block816	U00096	3163844	3167818	0	1
Block817NZ_CP009072	1584219	1587591	1	1
Block817	NZ_CP009273	3162157	3165529	0	1
Block817	NC_010473	3264565	3267937	0	1
Block817	U00096	3168798	3172170	0	1
Block818NZ_CP009072	1581829	1582889	1	1
Block818	NZ_CP009273	3165729	3166789	0	1
Block818	NC_010473	3268137	3269197	0	1
Block818	U00096	3172370	3173430	0	1
Block819NZ_CP009072	1566466	1574460	1	1
Block819	NZ_CP009273	3166905	3174899	0	1
Block819	NC_010473	3269313	3277307	0	1
Block819	U00096	3173546	3181540	0	1
Block81NZ_CP009072	4910857	4911686	1	1
Block81	NZ_CP009273	298610	299439	0	1
Block81	NC_010473	277673	278502	0	1
Block81	U00096	302899	303728	0	1
Block820NZ_CP009072	1561022	1562723	1	1
Block820	NZ_CP009273	3174981	3176682	0	1
Block820	NC_010473	3277389	3279090	0	1
Block820	U00096	3181622	3183323	0	1
Block821NZ_CP009072	1553965	1555190	1	1
Block821	NZ_CP009273	3177173	3178398	0	1
Block821	NC_010473	3279581	3280806	0	1
Block821	U00096	3183814	3185039	0	1
Block822NZ_CP009072	1553488	1553788	1	1
Block822	NZ_CP009273	3185140	3185440	0	1
Block822	NC_010473	3287548	3287848	0	1
Block822	U00096	3191781	3192081	0	1
Block823NZ_CP009072	1550682	1553430	1	1
Block823	NZ_CP009273	3185497	3188246	0	1
Block823	NC_010473	3287905	3290654	0	1
Block823	U00096	3192138	3194887	0	1
Block824NZ_CP009072	1544980	1550866	1	1
Block824	NZ_CP009273	3188437	3194323	0	1
Block824	NC_010473	3290845	3296731	0	1
Block824	U00096	3195078	3200964	0	1
Block825NZ_CP009072	1540979	1543138	1	1
Block825	NZ_CP009273	3194324	3196483	0	1
Block825	NC_010473	3296732	3298891	0	1
Block825	U00096	3200965	3203124	0	1
Block827NZ_CP009072	2280597	2280635	1	1
Block827	NZ_CP009273	3196571	3196609	0	1
Block827	NC_010473	3298979	3299017	0	1
Block827	U00096	3203212	3203250	0	1
Block828NZ_CP009072	1540055	1540879	1	1
Block828	NZ_CP009273	3196684	3197508	0	1
Block828	NC_010473	3299092	3299916	0	1
Block828	U00096	3203325	3204149	0	1
Block829NZ_CP009072	1512909	1540006	1	1
Block829	NZ_CP009273	3197556	3224654	0	1
Block829	NC_010473	3299964	3327062	0	1
Block829	U00096	3204197	3231295	0	1
Block82NZ_CP009072	4910208	4910793	1	1
Block82	NZ_CP009273	299502	300087	0	1
Block82	NC_010473	278565	279150	0	1
Block82	U00096	303791	304376	0	1
Block830NZ_CP009072	2648615	2648639	1	1
Block830	NZ_CP009273	3224764	3224788	0	1
Block830	NC_010473	3327172	3327196	0	1
Block830	U00096	3231405	3231429	0	1
Block831NZ_CP009072	1510187	1512865	1	1
Block831	NZ_CP009273	3224898	3227576	0	1
Block831	NC_010473	3327306	3329984	0	1
Block831	U00096	3231539	3234217	0	1
Block832NZ_CP009072	1510062	1510174	1	1
Block832	NZ_CP009273	3227914	3228026	0	1
Block832	NC_010473	3330322	3330434	0	1
Block832	U00096	3234555	3234667	0	1
Block834NZ_CP009072	1506432	1509908	1	1
Block834	NZ_CP009273	3228179	3231655	0	1
Block834	NC_010473	3330587	3334063	0	1
Block834	U00096	3234820	3238296	0	1
Block835NZ_CP009072	1505121	1506382	1	1
Block835	NZ_CP009273	3231704	3232965	0	1
Block835	NC_010473	3334112	3335373	0	1
Block835	U00096	3238345	3239606	0	1
Block836NZ_CP009072	1505053	1505082	1	1
Block836	NZ_CP009273	3233080	3233109	0	1
Block836	NC_010473	3335488	3335517	0	1
Block836	U00096	3239721	3239750	0	1
Block837NZ_CP009072	1494423	1504981	1	1
Block837	NZ_CP009273	3233180	3243739	0	1
Block837	NC_010473	3335588	3346147	0	1
Block837	U00096	3239821	3250380	0	1
Block838NZ_CP009072	1492642	1494407	1	1
Block838	NZ_CP009273	3243754	3245520	0	1
Block838	NC_010473	3346162	3347928	0	1
Block838	U00096	3250395	3252161	0	1
Block839NZ_CP009072	1492161	1492590	1	1
Block839	NZ_CP009273	3245582	3246011	0	1
Block839	NC_010473	3347990	3348419	0	1
Block839	U00096	3252223	3252652	0	1
Block83NZ_CP009072	4902776	4910175	1	1
Block83	NZ_CP009273	300126	307527	0	1
Block83	NC_010473	279189	286590	0	1
Block83	U00096	304415	311816	0	1
Block840NZ_CP009072	1490214	1492097	1	1
Block840	NZ_CP009273	3246687	3248570	0	1
Block840	NC_010473	3349095	3350978	0	1
Block840	U00096	3253328	3255211	0	1
Block843NZ_CP009072	1487190	1490090	1	1
Block843	NZ_CP009273	3248694	3251594	0	1
Block843	NC_010473	3351102	3354002	0	1
Block843	U00096	3255335	3258235	0	1
Block844NZ_CP009072	1477578	1487172	1	1
Block844	NZ_CP009273	3251609	3261203	0	1
Block844	NC_010473	3354017	3363611	0	1
Block844	U00096	3258250	3267844	0	1
Block845NZ_CP009072	1477476	1477532	1	1
Block845	NZ_CP009273	3261258	3261314	0	1
Block845	NC_010473	3363666	3363722	0	1
Block845	U00096	3267899	3267955	0	1
Block846NZ_CP009072	1477347	1477396	1	1
Block846	NZ_CP009273	3262935	3262984	0	1
Block846	NC_010473	3365343	3365392	0	1
Block846	U00096	3269576	3269625	0	1
Block847NZ_CP009072	1471292	1477309	1	1
Block847	NZ_CP009273	3263533	3269550	0	1
Block847	NC_010473	3365941	3371958	0	1
Block847	U00096	3270174	3276191	0	1
Block849NZ_CP009072	1470998	1471194	1	1
Block849	NZ_CP009273	3269648	3269844	0	1
Block849	NC_010473	3372056	3372252	0	1
Block849	U00096	3276289	3276485	0	1
Block84NZ_CP009072	4901752	4902613	1	1
Block84	NZ_CP009273	307689	308552	0	1
Block84	NC_010473	286752	287615	0	1
Block84	U00096	311978	312841	0	1
Block851NZ_CP009072	1470791	1470906	1	1
Block851	NZ_CP009273	3269936	3270051	0	1
Block851	NC_010473	3372344	3372459	0	1
Block851	U00096	3276577	3276692	0	1
Block853NZ_CP009072	1469626	1470675	1	1
Block853	NZ_CP009273	3270167	3271216	0	1
Block853	NC_010473	3372575	3373624	0	1
Block853	U00096	3276808	3277857	0	1
Block855NZ_CP009072	1469041	1469411	1	1
Block855	NZ_CP009273	3271431	3271801	0	1
Block855	NC_010473	3373839	3374209	0	1
Block855	U00096	3278072	3278442	0	1
Block857NZ_CP009072	1468706	1468856	1	1
Block857	NZ_CP009273	3271986	3272136	0	1
Block857	NC_010473	3374394	3374544	0	1
Block857	U00096	3278627	3278777	0	1
Block859NZ_CP009072	1466431	1468411	1	1
Block859	NZ_CP009273	3272431	3274411	0	1
Block859	NC_010473	3374839	3376819	0	1
Block859	U00096	3279072	3281052	0	1
Block85NZ_CP009072	4900800	4901702	1	1
Block85	NZ_CP009273	308601	309504	0	1
Block85	NC_010473	287664	288567	0	1
Block85	U00096	312890	313793	0	1
Block860NZ_CP009072	1458187	1464081	1	1
Block860	NZ_CP009273	3274456	3280352	0	1
Block860	NC_010473	3376864	3382760	0	1
Block860	U00096	3281097	3286993	0	1
Block861NZ_CP009072	1457183	1458087	1	1
Block861	NZ_CP009273	3285837	3286741	0	1
Block861	NC_010473	3388245	3389149	0	1
Block861	U00096	3292478	3293382	0	1
Block862NZ_CP009072	1451735	1456994	1	1
Block862	NZ_CP009273	3286929	3292189	0	1
Block862	NC_010473	3389337	3394597	0	1
Block862	U00096	3293570	3298830	0	1
Block863NZ_CP009072	1446768	1451660	1	1
Block863	NZ_CP009273	3292869	3297761	0	1
Block863	NC_010473	3395277	3400169	0	1
Block863	U00096	3299510	3304402	0	1
Block864NZ_CP009072	1422379	1446661	1	1
Block864	NZ_CP009273	3297867	3322151	0	1
Block864	NC_010473	3400275	3424559	0	1
Block864	U00096	3304508	3328792	0	1
Block865NZ_CP009072	1420782	1422361	1	1
Block865	NZ_CP009273	3322168	3323747	0	1
Block865	NC_010473	3424576	3426155	0	1
Block865	U00096	3328809	3330388	0	1
Block866NZ_CP009072	1420744	1420767	1	1
Block866	NZ_CP009273	3323761	3323784	0	1
Block866	NC_010473	3426169	3426192	0	1
Block866	U00096	3330402	3330425	0	1
Block868NZ_CP009072	1416453	1420737	1	1
Block868	NZ_CP009273	3323937	3328222	0	1
Block868	NC_010473	3426345	3430630	0	1
Block868	U00096	3330578	3334863	0	1
Block869NZ_CP009072	1390683	1416402	1	1
Block869	NZ_CP009273	3328267	3353987	0	1
Block869	NC_010473	3430675	3456395	0	1
Block869	U00096	3334908	3360628	0	1
Block86NZ_CP009072	4894369	4894555	1	1
Block86	NZ_CP009273	309517	309703	0	1
Block86	NC_010473	288580	288766	0	1
Block86	U00096	313806	313992	0	1
Block870NZ_CP009072	1385222	1390630	1	1
Block870	NZ_CP009273	3362370	3367778	0	1
Block870	NC_010473	3464778	3470186	0	1
Block870	U00096	3369011	3374419	0	1
Block871NZ_CP009072	1382546	1385045	1	1
Block871	NZ_CP009273	3369637	3372136	0	1
Block871	NC_010473	3472045	3474544	0	1
Block871	U00096	3376278	3378777	0	1
Block872NZ_CP009072	1370816	1382540	1	1
Block872	NZ_CP009273	3372141	3383867	0	1
Block872	NC_010473	3474549	3486275	0	1
Block872	U00096	3378782	3390508	0	1
Block873NZ_CP009072	1369233	1370780	1	1
Block873	NZ_CP009273	3383909	3385456	0	1
Block873	NC_010473	3486317	3487864	0	1
Block873	U00096	3390550	3392097	0	1
Block876NZ_CP009072	1354339	1369226	1	1
Block876	NZ_CP009273	3385737	3400624	0	1
Block876	NC_010473	3488145	3503032	0	1
Block876	U00096	3392378	3407265	0	1
Block877NZ_CP009072	1333926	1345658	1	1
Block877	NZ_CP009273	3400734	3412466	0	1
Block877	NC_010473	3503142	3514874	0	1
Block877	U00096	3407375	3419107	0	1
Block878NZ_CP009072	1329766	1333924	1	1
Block878	NZ_CP009273	3412467	3416625	0	1
Block878	NC_010473	3514875	3519033	0	1
Block878	U00096	3419108	3423266	0	1
Block879NZ_CP009072	2150199	2150237	1	1
Block879	NZ_CP009273	3416966	3417004	0	1
Block879	NC_010473	3519374	3519412	0	1
Block879	U00096	3423607	3423645	0	1
Block87NZ_CP009072	4893187	4894277	1	1
Block87	NZ_CP009273	309794	310884	0	1
Block87	NC_010473	288857	289947	0	1
Block87	U00096	314083	315173	0	1
Block885NZ_CP009072	2907310	2907530	1	1
Block885	NZ_CP009273	3420203	3420423	0	1
Block885	NC_010473	3522611	3522831	0	1
Block885	U00096	3426844	3427064	0	1
Block887NZ_CP009072	1318343	1324511	1	1
Block887	NZ_CP009273	3422377	3428545	0	1
Block887	NC_010473	3524785	3530953	0	1
Block887	U00096	3429018	3435186	0	1
Block888NZ_CP009072	1315169	1318326	1	1
Block888	NZ_CP009273	3428556	3431713	0	1
Block888	NC_010473	3530964	3534121	0	1
Block888	U00096	3435197	3438354	0	1
Block889NZ_CP009072	1299807	1315163	1	1
Block889	NZ_CP009273	3431716	3447072	0	1
Block889	NC_010473	3534124	3549480	0	1
Block889	U00096	3438357	3453713	0	1
Block88NZ_CP009072	4888509	4889349	1	1
Block88	NZ_CP009273	312269	313110	0	1
Block88	NC_010473	291332	292173	0	1
Block88	U00096	316558	317399	0	1
Block890NZ_CP009072	1284633	1299756	1	1
Block890	NZ_CP009273	3447120	3462243	0	1
Block890	NC_010473	3549528	3564651	0	1
Block890	U00096	3453761	3468884	0	1
Block891NZ_CP009072	1283134	1284601	1	1
Block891	NZ_CP009273	3462266	3463733	0	1
Block891	NC_010473	3564674	3566141	0	1
Block891	U00096	3468907	3470374	0	1
Block892NZ_CP009072	2150590	2150975	1	1
Block892	NZ_CP009273	3464092	3464477	0	1
Block892	NC_010473	3566500	3566885	0	1
Block892	U00096	3470733	3471118	0	1
Block893NZ_CP009072	1254332	1282024	1	1
Block893	NZ_CP009273	3464843	3492535	0	1
Block893	NC_010473	3567251	3594943	0	1
Block893	U00096	3471484	3499176	0	1
Block894NZ_CP009072	1253902	1254199	1	1
Block894	NZ_CP009273	3492663	3492960	0	1
Block894	NC_010473	3595071	3595368	0	1
Block894	U00096	3499304	3499601	0	1
Block895NZ_CP009072	2711219	2711255	1	1
Block895	NZ_CP009273	3498140	3498176	0	1
Block895	NC_010473	3600548	3600584	0	1
Block895	U00096	3504781	3504817	0	1
Block896NZ_CP009072	1248925	1253687	1	1
Block896	NZ_CP009273	3498387	3503149	0	1
Block896	NC_010473	3600795	3605557	0	1
Block896	U00096	3505028	3509790	0	1
Block897NZ_CP009072	1246229	1248803	1	1
Block897	NZ_CP009273	3503270	3505844	0	1
Block897	NC_010473	3605678	3608252	0	1
Block897	U00096	3509911	3512485	0	1
Block898NZ_CP009072	1228172	1246213	1	1
Block898	NZ_CP009273	3505990	3524031	0	1
Block898	NC_010473	3608398	3626439	0	1
Block898	U00096	3512631	3530672	0	1
Block899NZ_CP009072	1224337	1227999	1	1
Block899	NZ_CP009273	3524129	3527791	0	1
Block899	NC_010473	3626537	3630199	0	1
Block899	U00096	3530770	3534432	0	1
Block89NZ_CP009072	4887875	4887919	1	1
Block89	NZ_CP009273	313113	313157	0	1
Block89	NC_010473	292176	292220	0	1
Block89	U00096	317402	317446	0	1
Block900NZ_CP009072	1214833	1223500	1	1
Block900	NZ_CP009273	3527891	3536560	0	1
Block900	NC_010473	3630299	3638968	0	1
Block900	U00096	3534532	3543201	0	1
Block901NZ_CP009072	1212136	1214825	1	1
Block901	NZ_CP009273	3536822	3539511	0	1
Block901	NC_010473	3639230	3641919	0	1
Block901	U00096	3543463	3546152	0	1
Block902NZ_CP009072	1205418	1211965	1	1
Block902	NZ_CP009273	3539678	3546225	0	1
Block902	NC_010473	3642086	3648633	0	1
Block902	U00096	3546319	3552866	0	1
Block903NZ_CP009072	1194789	1205386	1	1
Block903	NZ_CP009273	3546246	3556843	0	1
Block903	NC_010473	3648654	3659251	0	1
Block903	U00096	3552887	3563483	0	1
Block904NZ_CP009072	2810818	2810840	1	1
Block904	NZ_CP009273	3556977	3556999	0	1
Block904	NC_010473	3659385	3659407	0	1
Block904	U00096	3563617	3563639	0	1
Block905NZ_CP009072	1173250	1184784	1	1
Block905	NZ_CP009273	3557488	3569023	0	1
Block905	NC_010473	3659896	3671431	0	1
Block905	U00096	3564128	3575663	0	1
Block906NZ_CP009072	1166713	1169765	1	1
Block906	NZ_CP009273	3569080	3572132	0	1
Block906	NC_010473	3671488	3674540	0	1
Block906	U00096	3575720	3578772	0	1
Block907NZ_CP009072	1164724	1166606	1	1
Block907	NZ_CP009273	3572370	3574252	0	1
Block907	NC_010473	3674778	3676660	0	1
Block907	U00096	3579010	3580892	0	1
Block908NZ_CP009072	1162190	1164696	1	1
Block908	NZ_CP009273	3574279	3576786	0	1
Block908	NC_010473	3676687	3679194	0	1
Block908	U00096	3580919	3583426	0	1
Block909NZ_CP009072	1159670	1162068	1	1
Block909	NZ_CP009273	3577685	3580083	0	1
Block909	NC_010473	3680093	3682491	0	1
Block909	U00096	3584325	3586723	0	1
Block90NZ_CP009072	4887646	4887753	1	1
Block90	NZ_CP009273	313179	313286	0	1
Block90	NC_010473	292242	292349	0	1
Block90	U00096	317468	317575	0	1
Block910NZ_CP009072	1153890	1159627	1	1
Block910	NZ_CP009273	3580135	3585872	0	1
Block910	NC_010473	3682543	3688280	0	1
Block910	U00096	3586775	3592512	0	1
Block911NZ_CP009072	1153856	1153885	1	1
Block911	NZ_CP009273	3585879	3585908	0	1
Block911	NC_010473	3688287	3688316	0	1
Block911	U00096	3592519	3592548	0	1
Block912NZ_CP009072	1492712	1492736	1	1
Block912	NZ_CP009273	3585925	3585949	0	1
Block912	NC_010473	3688333	3688357	0	1
Block912	U00096	3592565	3592589	0	1
Block913NZ_CP009072	1142693	1153780	1	1
Block913	NZ_CP009273	3585984	3597071	0	1
Block913	NC_010473	3688392	3699479	0	1
Block913	U00096	3592624	3603711	0	1
Block914NZ_CP009072	1137808	1142607	1	1
Block914	NZ_CP009273	3597154	3601953	0	1
Block914	NC_010473	3699562	3704361	0	1
Block914	U00096	3603794	3608593	0	1
Block915NZ_CP009072	1137544	1137573	1	1
Block915	NZ_CP009273	3602021	3602050	0	1
Block915	NC_010473	3704429	3704458	0	1
Block915	U00096	3608661	3608690	0	1
Block916NZ_CP009072	1127256	1137493	1	1
Block916	NZ_CP009273	3602109	3612346	0	1
Block916	NC_010473	3704517	3714754	0	1
Block916	U00096	3608749	3618986	0	1
Block917NZ_CP009072	2896563	2896611	1	1
Block917	NZ_CP009273	3618890	3618938	0	1
Block917	NC_010473	3721298	3721346	0	1
Block917	U00096	3625530	3625578	0	1
Block918NZ_CP009072	1116204	1121376	1	1
Block918	NZ_CP009273	3619007	3624179	0	1
Block918	NC_010473	3721415	3726587	0	1
Block918	U00096	3625647	3630819	0	1
Block919NZ_CP009072	1114709	1114836	1	1
Block919	NZ_CP009273	3629052	3629179	0	1
Block919	NC_010473	3731460	3731587	0	1
Block919	U00096	3635692	3635819	0	1
Block91NZ_CP009072	4885012	4887594	1	1
Block91	NZ_CP009273	313337	315919	0	1
Block91	NC_010473	292400	294982	0	1
Block91	U00096	317626	320208	0	1
Block920NZ_CP009072	1111598	1114515	1	1
Block920	NZ_CP009273	3629610	3632527	0	1
Block920	NC_010473	3732018	3734935	0	1
Block920	U00096	3636250	3639167	0	1
Block922NZ_CP009072	1103070	1111570	1	1
Block922	NZ_CP009273	3632728	3641228	0	1
Block922	NC_010473	3735136	3743636	0	1
Block922	U00096	3639368	3647868	0	1
Block923NZ_CP009072	1103028	1103061	1	1
Block923	NZ_CP009273	3641667	3641700	0	1
Block923	NC_010473	3744075	3744108	0	1
Block923	U00096	3648307	3648340	0	1
Block924NZ_CP009072	1102961	1103006	1	1
Block924	NZ_CP009273	3641721	3641766	0	1
Block924	NC_010473	3744129	3744174	0	1
Block924	U00096	3648361	3648406	0	1
Block925NZ_CP009072	1102098	1102832	1	1
Block925	NZ_CP009273	3643580	3644315	0	1
Block925	NC_010473	3745988	3746723	0	1
Block925	U00096	3650220	3650955	0	1
Block926NZ_CP009072	1101520	1102036	1	1
Block926	NZ_CP009273	3644386	3644906	0	1
Block926	NC_010473	3746794	3747314	0	1
Block926	U00096	3651026	3651546	0	1
Block927NZ_CP009072	1101428	1101514	1	1
Block927	NZ_CP009273	3644913	3644999	0	1
Block927	NC_010473	3747321	3747407	0	1
Block927	U00096	3651553	3651639	0	1
Block928NZ_CP009072	1099973	1101321	1	1
Block928	NZ_CP009273	3647206	3648557	0	1
Block928	NC_010473	3749614	3750965	0	1
Block928	U00096	3653846	3655197	0	1
Block929NZ_CP009072	1081538	1090902	1	1
Block929	NZ_CP009273	3648609	3657973	0	1
Block929	NC_010473	3751017	3760381	0	1
Block929	U00096	3655249	3664613	0	1
Block92NZ_CP009072	4879791	4884984	1	1
Block92	NZ_CP009273	315946	321140	0	1
Block92	NC_010473	295009	300203	0	1
Block92	U00096	320235	325429	0	1
Block930NZ_CP009072	1079737	1081424	1	1
Block930	NZ_CP009273	3658086	3659775	0	1
Block930	NC_010473	3760494	3762183	0	1
Block930	U00096	3664726	3666415	0	1
Block931NZ_CP009072	3579695	3579759	1	1
Block931	NZ_CP009273	3660281	3660345	0	1
Block931	NC_010473	3762689	3762753	0	1
Block931	U00096	3666921	3666985	0	1
Block932NZ_CP009072	1076597	1078853	1	1
Block932	NZ_CP009273	3660659	3662915	0	1
Block932	NC_010473	3763067	3765323	0	1
Block932	U00096	3667299	3669555	0	1
Block933NZ_CP009072	1071757	1076568	1	1
Block933	NZ_CP009273	3662943	3667754	0	1
Block933	NC_010473	3765351	3770162	0	1
Block933	U00096	3669583	3674394	0	1
Block934NZ_CP009072	1069998	1071752	1	1
Block934	NZ_CP009273	3667777	3669531	0	1
Block934	NC_010473	3770185	3771939	0	1
Block934	U00096	3674417	3676171	0	1
Block935NZ_CP009072	1046041	1069977	1	1
Block935	NZ_CP009273	3669555	3693493	0	1
Block935	NC_010473	3771963	3795901	0	1
Block935	U00096	3676195	3700133	0	1
Block936NZ_CP009072	1045430	1045529	1	1
Block936	NZ_CP009273	3693522	3693621	0	1
Block936	NC_010473	3795930	3796029	0	1
Block936	U00096	3700162	3700261	0	1
Block937NZ_CP009072	1045887	1045911	1	1
Block937	NZ_CP009273	3693623	3693647	0	1
Block937	NC_010473	3796031	3796055	0	1
Block937	U00096	3700263	3700287	0	1
Block938NZ_CP009072	1037383	1045391	1	1
Block938	NZ_CP009273	3693660	3701669	0	1
Block938	NC_010473	3796068	3804077	0	1
Block938	U00096	3700300	3708309	0	1
Block939NZ_CP009072	1025535	1037286	1	1
Block939	NZ_CP009273	3701933	3713684	0	1
Block939	NC_010473	3804173	3815924	0	1
Block939	U00096	3708573	3720324	0	1
Block93NZ_CP009072	4866863	4873751	1	1
