qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end	A_alt_name	B_alt_name
sp|P31455|YIDR_ECOLI	tr|A0A0H2VCQ9|A0A0H2VCQ9_ECOL6	yidR	yidR	3868061.0		3869309.0		b3689	c4609
sp|P31456|CBRA_ECOLI	sp|Q8CVK0|CBRA_ECOL6	cbrA	cbrA	3869376.0	4371112.0	3870441.0	4372213.0	b3690	c4611
sp|P31459|DGOK_ECOLI	tr|A0A0H2VCH6|A0A0H2VCH6_ECOL6	dgoK	dgoK	3873595.0	4375332.0	3874474.0	4376211.0	b3693	c4615
sp|P31460|DGOR_ECOLI	tr|A0A0H2VE38|A0A0H2VE38_ECOL6	dgoR	c4616	3874470.0		3875160.0		b4479	
sp|P31462|MDTL_ECOLI	sp|Q8FBV0|MDTL_ECOL6	mdtL	mdtL	3891614.0	4393351.0	3892790.0	4394527.0	b3710	c4633
sp|P31463|YIDZ_ECOLI	sp|Q8FBU9|YIDZ_ECOL6	yidZ	yidZ	3892764.0	4394501.0	3893724.0	4395461.0	b3711	c4634
sp|P31466|ADEP_ECOLI	tr|A0A0H2VF69|A0A0H2VF69_ECOL6	adeP	yieG	3895271.0		3896609.0		b3714	c4637
sp|P31467|YIEH_ECOLI	tr|A0A0H2VCI6|A0A0H2VCI6_ECOL6	yieH	yieH	3896773.0	4398512.0	3897439.0	4399178.0	b3715	c4638
sp|P31468|CBRB_ECOLI	sp|Q8FBU5|CBRB_ECOL6	cbrB	cbrB	3897505.0		3897973.0		b3716	c4639
sp|P31470|YIEK_ECOLI	tr|A0A0H2VE46|A0A0H2VE46_ECOL6	yieK	yieK	3898670.0		3899393.0		b3718	c4640
sp|P31471|YIEL_ECOLI	tr|A0A0H2VCG0|A0A0H2VCG0_ECOL6	yieL	yieL	3899407.0		3900577.0		b3719	c4641
sp|P31473|RAVA_ECOLI	sp|Q8FBS5|RAVA_ECOL6	ravA	ravA	3929596.0	4430629.0	3931093.0	4432126.0	b3746	c4674
sp|P31474|HSRA_ECOLI	tr|A0A0H2VCT5|A0A0H2VCT5_ECOL6	hsrA	yieO	3939184.0		3940612.0		b3754	c4682
sp|P31475|YIEP_ECOLI	tr|A0A0H2VF86|A0A0H2VF86_ECOL6	yieP	yieP	3940634.0		3941327.0		b3755	c4683
sp|P31545|EFEB_ECOLI	sp|Q8CW71|EFEB_ECOL6	efeB	efeB	1083375.0	1116549.0	1084647.0	1117821.0	b1019	c1157
sp|P31547|METI_ECOLI	tr|A0A0H2V652|A0A0H2V652_ECOL6	metI	yaeE	220967.0		221621.0		b0198	c0239
sp|P31548|THIQ_ECOLI	sp|Q8FL82|THIQ_ECOL6	thiQ	thiQ	72228.0	76569.0	72927.0	77268.0	b0066	c0082
sp|P31549|THIP_ECOLI	tr|A0A0H2V5U8|A0A0H2V5U8_ECOL6	thiP	yabK	72910.0		74521.0		b0067	c0083
sp|P31550|THIB_ECOLI	tr|A0A0H2V3Z4|A0A0H2V3Z4_ECOL6	thiB	tbpA	74496.0		75480.0		b0068	c0084
sp|P31551|CAID_ECOLI	sp|Q8FLA6|CAID_ECOL6	caiD	caiD	35376.0	38035.0	36162.0	38821.0	b0036	c0045
sp|P31552|CAIC_ECOLI	sp|Q8FLA5|CAIC_ECOL6	caiC	caiC	36270.0	38929.0	37824.0	40483.0	b0037	c0046
sp|P31553|CAIT_ECOLI	sp|P59333|CAIT_ECOL6	caiT	caiT	40416.0	43073.0	41931.0	44588.0	b0040	c0049
sp|P31554|LPTD_ECOLI	sp|Q8CWE6|LPTD_ECOL6	lptD	lptD	54754.0	57946.0	57109.0	60301.0	b0054	c0067
sp|P31572|CAIB_ECOLI	sp|Q8FLA4|CAIB_ECOL6	caiB	caiB	37897.0	40555.0	39115.0	41773.0	b0038	c0047
sp|P31574|FIXB_ECOLI	sp|P59674|FIXB_ECOL6	fixB	fixB	43187.0		44129.0		b0042	c0051/c0052
sp|P31600|NFRA_ECOLI	tr|A0A0H2V749|A0A0H2V749_ECOL6	nfrA	nfrA	587981.0	631602.0	590954.0	634575.0	b0568	c0654
sp|P31658|HCHA_ECOLI	sp|P59331|HCHA_ECOL6	hchA	hchA	2035834.0	2187472.0	2036686.0	2188324.0	b1967	c2385
sp|P31660|PRPC_ECOLI	tr|A0A0H2V4Q1|A0A0H2V4Q1_ECOL6	prpC	prpC	350011.0	439383.0	351181.0	440553.0	b0333	c0452
sp|P31663|PANC_ECOLI	sp|Q8FL31|PANC_ECOL6	panC	panC	147943.0	158464.0	148795.0	159317.0	b0133	c0164
sp|P31665|RPNC_ECOLI	tr|A0A0H2V616|A0A0H2V616_ECOL6	rpnC	yadD					b0132	c0162
sp|P31666|YADE_ECOLI	tr|A0A0H2V463|A0A0H2V463_ECOL6	yadE	yadE	145080.0		146310.0		b0130	c0159
sp|P31677|OTSA_ECOLI	sp|Q8FGN6|OTSA_ECOL6	otsA	otsA	1980187.0	2128863.0	1981612.0	2130288.0	b1896	c2310
sp|P31679|YAAU_ECOLI	tr|A0A0H2V4I1|A0A0H2V4I1_ECOL6	yaaU	yaaU	45806.0		47138.0		b0045	c0055
sp|P31680|DJLA_ECOLI	sp|Q8FL94|DJLA_ECOL6	djlA	djlA	57363.0	60555.0	58179.0	61371.0	b0055	c0068
sp|P31697|FIMC_ECOLI	sp|P59590|FIMC_ECOL6	fimC	fimC	4544303.0	5139034.0	4545029.0	5139760.0	b4316	c5395
sp|P31802|NARP_ECOLI	tr|A0A0H2V8W8|A0A0H2V8W8_ECOL6	narP	narP	2290499.0	2578183.0	2291147.0	2578831.0	b2193	c2730
sp|P31806|NNR_ECOLI	tr|A0A0H2VDW3|A0A0H2VDW3_ECOL6	nnr	yjeF	4394065.0		4395613.0		b4167	c5251
sp|P31808|YCIK_ECOLI	tr|A0A0H2V6Y9|A0A0H2V6Y9_ECOL6	yciK	yciK	1328353.0		1329112.0		b1271	c1736
sp|P31825|TRMN6_ECOLI	sp|Q8FF14|TRMN6_ECOL6	yfiC	yfiC					b2575	c3099
sp|P31826|YDDA_ECOLI	tr|A0A0H2V7C3|A0A0H2V7C3_ECOL6	yddA	yddA	1577656.0		1579342.0		b1496	c1925
sp|P31827|YDDB_ECOLI	tr|A0A0H2V8M0|A0A0H2V8M0_ECOL6	yddB	yddB	1575246.0		1577619.0		b1495	c1924
sp|P31828|PQQL_ECOLI	tr|A0A0H2V7F0|A0A0H2V7F0_ECOL6	pqqL	pqqL	1572406.0		1575202.0		b1494	c1923
sp|P31979|NUOF_ECOLI	tr|A0A0H2V918|A0A0H2V918_ECOL6	nuoF	nuoF	2400217.0	2682722.0	2401555.0	2684060.0	b2284	c2825
sp|P32055|FCL_ECOLI	tr|A0A0H2V8M4|A0A0H2V8M4_ECOL6	fcl	wcaG					b2052	c2578
sp|P32056|GMM_ECOLI	tr|A0A0H2VA20|A0A0H2VA20_ECOL6	gmm	wcaH					b2051	c2577
sp|P32057|WCAI_ECOLI	tr|A0A0H2V8R3|A0A0H2V8R3_ECOL6	wcaI	wcaI	2124522.0	2412058.0	2125746.0	2413282.0	b2050	c2576
sp|P32099|LPLA_ECOLI	sp|Q8FA49|LPLA_ECOL6	lplA	lplA	4623100.0	5212481.0	4624117.0	5213498.0	b4386	c5471
sp|P32108|YIBI_ECOLI	tr|A0A0H2VC97|A0A0H2VC97_ECOL6	yibI	yibI	3771381.0		3771744.0		b3598	c4415
sp|P32125|MOBB_ECOLI	tr|A0A0H2VD05|A0A0H2VD05_ECOL6	mobB	mobB	4040905.0	4566396.0	4041433.0	4566924.0	b3856	c4800
sp|P32128|YIHF_ECOLI	tr|A0A0H2VCR9|A0A0H2VCR9_ECOL6	yihF	yihF	4044198.0		4045629.0		b3861	c4806
sp|P32129|YIHG_ECOLI	tr|A0A0H2VED9|A0A0H2VED9_ECOL6	yihG	yihG	4045669.0		4046602.0		b3862	c4807
sp|P32131|HEMN_ECOLI	tr|A0A0H2VEE4|A0A0H2VEE4_ECOL6	hemN	hemN	4052044.0	4577535.0	4053418.0	4578909.0	b3867	c4816
sp|P32134|YIHM_ECOLI	tr|A0A0H2VCS9|A0A0H2VCS9_ECOL6	yihM	yihM	4061164.0		4062145.0		b3873	c4822
sp|P32135|YIHN_ECOLI	tr|A0A0H2VEE7|A0A0H2VEE7_ECOL6	yihN	yihN	4062246.0		4063512.0		b3874	c4823
sp|P32141|SQUT_ECOLI	tr|A0A0H2VCT4|A0A0H2VCT4_ECOL6	yihT	yihT	4071772.0		4072651.0		b3881	c4827
sp|P32144|CSQR_ECOLI	tr|A0A0H2VCQ4|A0A0H2VCQ4_ECOL6	csqR	yihW					b3884	c4824
sp|P32156|RHAM_ECOLI	sp|Q8FBE2|RHAM_ECOL6	rhaM	rhaM	4093123.0	4612770.0	4093438.0	4613085.0	b3901	c4850
sp|P32157|YIIM_ECOLI	tr|A0A0H2VD38|A0A0H2VD38_ECOL6	yiiM	yiiM	4102821.0	4622479.0	4103496.0	4623154.0	b3910	c4862
sp|P32160|YIIQ_ECOLI	tr|A0A0H2VCS6|A0A0H2VCS6_ECOL6	yiiQ	yiiQ	4111614.0		4112214.0		b3920	c4872
sp|P32162|YIIS_ECOLI	tr|A0A0H2VFH4|A0A0H2VFH4_ECOL6	yiiS	yiiS	4112966.0		4113266.0		b3922	c4874
sp|P32166|MENA_ECOLI	tr|A0A0H2VCT2|A0A0H2VCT2_ECOL6	menA	menA	4119422.0	4639116.0	4120349.0	4640043.0	b3930	c4883
sp|P32167|YIIX_ECOLI	tr|A0A0H2VEI2|A0A0H2VEI2_ECOL6	yiiX	yiiX	4127285.0		4127894.0		b3937	c4890
sp|P32169|RHAD_ECOLI	sp|Q8FBE1|RHAD_ECOL6	rhaD	rhaD	4093447.0	4613094.0	4094272.0	4613919.0	b3902	c4851
sp|P32170|RHAA_ECOLI	sp|Q8FBE0|RHAA_ECOL6	rhaA	rhaA	4094722.0	4614379.0	4095982.0	4615639.0	b3903	c4852
sp|P32171|RHAB_ECOLI	sp|Q8FBD9|RHAB_ECOL6	rhaB	rhaB	4095978.0	4615635.0	4097448.0	4617105.0	b3904	c4853
sp|P32173|MOBA_ECOLI	sp|Q8FBH7|MOBA_ECOL6	mobA	mobA	4041414.0	4566905.0	4041999.0	4567490.0	b3857	c4801
sp|P32177|FDHD_ECOLI	sp|Q8FBE5|FDHD_ECOL6	fdhD	fdhD	4086015.0	4609527.0	4086849.0	4610361.0	b3895	c4847
sp|P32662|GPH_ECOLI	sp|Q8FCW0|GPH_ECOL6	gph	c4155	3513630.0		3514389.0		b3385	
sp|P32664|NUDC_ECOLI	sp|Q8FB75|NUDC_ECOL6	nudC	nudC	4196902.0	4728109.0	4197676.0	4728883.0	b3996	c4953
sp|P32668|YIJF_ECOLI	tr|A0A0H2VCX9|A0A0H2VCX9_ECOL6	yijF	yijF	4137039.0		4137657.0		b3944	c4902
sp|P32669|FSAB_ECOLI	sp|Q8FBA7|FSAB_ECOL6	fsaB	fsaB	4139045.0		4139708.0		b3946	c4905
sp|P32670|PTFX2_ECOLI	tr|A0A0H2VCU7|A0A0H2VCU7_ECOL6	ptsA	ptsA					b3947	c4906
sp|P32672|PTFC2_ECOLI	tr|A0A0H2VD87|A0A0H2VD87_ECOL6	frwC	frwC	4142529.0		4143609.0		b3949	c4907
sp|P32674|GRE1_ECOLI	tr|A0A0H2VCY5|A0A0H2VCY5_ECOL6	pflD	pflD	4143994.0		4146292.0		b3951	c4910
sp|P32675|PFLC_ECOLI	tr|A0A0H2VEJ3|A0A0H2VEJ3_ECOL6	pflC	pflC	4146257.0		4147136.0		b3952	c4911
sp|P32676|PTFB3_ECOLI	tr|A0A0H2VCV2|A0A0H2VCV2_ECOL6	frwD	frwD	4147137.0		4147479.0		b3953	c4912
sp|P32677|YIJO_ECOLI	tr|A0A0H2VD90|A0A0H2VD90_ECOL6	yijO	yijO	4147465.0		4148317.0		b3954	c4913
sp|P32680|YJAG_ECOLI	tr|A0A0H2VEL1|A0A0H2VEL1_ECOL6	yjaG	yjaG	4199503.0		4200094.0		b3999	c4956
sp|P32681|YJAH_ECOLI	tr|A0A0H2VCW4|A0A0H2VCW4_ECOL6	yjaH	yjaH	4200565.0		4201261.0		b4001	c4958
sp|P32684|RLUF_ECOLI	sp|Q8FB47|RLUF_ECOL6	rluF	rluF	4230353.0	4766159.0	4231226.0	4767032.0	b4022	c4988
sp|P32685|YJBD_ECOLI	tr|A0A0H2VDC0|A0A0H2VDC0_ECOL6	yjbD	yjbD	4231358.0		4231631.0		b4023	c4989
sp|P32687|YJBF_ECOLI	tr|A0A0H2VCY2|A0A0H2VCY2_ECOL6	yjbF	yjbF	4236261.0		4236900.0		b4027	c4995
sp|P32688|YJBG_ECOLI	tr|A0A0H2VDC5|A0A0H2VDC5_ECOL6	yjbG	yjbG	4236896.0		4237634.0		b4028	c4996
sp|P32689|YJBH_ECOLI	tr|A0A0H2VFN6|A0A0H2VFN6_ECOL6	yjbH	yjbH	4237633.0		4239730.0		b4029	c4997
sp|P32695|DUSA_ECOLI	sp|Q8FB30|DUSA_ECOL6	dusA	dusA	4261668.0	4792188.0	4262706.0	4793184.0	b4049	c5018
sp|P32701|PDEC_ECOLI	tr|A0A0H2VD18|A0A0H2VD18_ECOL6	pdeC	yjcC					b4061	c5052
sp|P32703|YJCE_ECOLI	tr|A0A0H2VER5|A0A0H2VER5_ECOL6	yjcE	c5057	4279979.0		4281629.0		b4065	
sp|P32705|ACTP_ECOLI	sp|Q8FAZ0|ACTP_ECOL6	actP	actP	4283252.0	4836343.0	4284902.0	4837993.0	b4067	c5062
sp|P32709|NRFD_ECOLI	tr|A0A0H2VFT1|A0A0H2VFT1_ECOL6	nrfD	nrfD	4290475.0	4843759.0	4291432.0	4844716.0	b4073	c5069
sp|P32710|NRFE_ECOLI	tr|A0A0H2VD79|A0A0H2VD79_ECOL6	nrfE	nrfE	4291511.0		4293170.0		b4074	c5070
sp|P32711|NRFF_ECOLI	tr|A0A0H2VES4|A0A0H2VES4_ECOL6	nrfF	nrfF	4293162.0	4846446.0	4293546.0	4846830.0	b4075	c5071
sp|P32712|NRFG_ECOLI	tr|A0A0H2VD34|A0A0H2VD34_ECOL6	nrfG	nrfG	4293542.0	4846826.0	4294139.0	4847423.0	b4076	c5072
sp|P32714|MDTP_ECOLI	sp|Q8CVH8|MDTP_ECOL6	mdtP	mdtP	4299563.0	4858722.0	4301030.0	4860189.0	b4080	c5085
sp|P32715|MDTO_ECOLI	sp|Q8FAX2|MDTO_ECOL6	mdtO	mdtO	4301026.0	4860185.0	4303078.0	4862237.0	b4081	c5086
sp|P32716|MDTN_ECOLI	sp|Q8FAX1|MDTN_ECOL6	mdtN	mdtN	4303077.0	4862236.0	4304109.0	4863268.0	b4082	c5087
sp|P32717|YJCS_ECOLI	tr|A0A0H2VFU6|A0A0H2VFU6_ECOL6	yjcS	yjcS	4304611.0	4863770.0	4306597.0	4865756.0	b4083	c5089
sp|P32718|ALSK_ECOLI	tr|A0A0H2VD93|A0A0H2VD93_ECOL6	alsK	yjcT	4306869.0		4307799.0		b4084	c5090
sp|P32719|ALSE_ECOLI	tr|A0A0H2VET7|A0A0H2VET7_ECOL6	alsE	yjcU	4307782.0		4308478.0		b4085	c5091
sp|P32720|ALSC_ECOLI	tr|A0A0H2VD52|A0A0H2VD52_ECOL6	alsC	yjcV	4308488.0		4309469.0		b4086	c5092
sp|P32721|ALSA_ECOLI	tr|A0A0H2VDI5|A0A0H2VDI5_ECOL6	alsA	yjcW	4309447.0		4310980.0		b4087	c5093
sp|P33011|YEEA_ECOLI	tr|A0A0H2V9Z1|A0A0H2V9Z1_ECOL6	yeeA	yeeA	2079532.0		2080591.0		b2008	c2536
sp|P33012|SBMC_ECOLI	tr|A0A0H2V8J9|A0A0H2V8J9_ECOL6	sbmC	sbmC	2080788.0	2370292.0	2081262.0	2370766.0	b2009	c2537
sp|P33013|DACD_ECOLI	tr|A0A0H2V8T0|A0A0H2V8T0_ECOL6	dacD	dacD	2081380.0	2370884.0	2082547.0	2372051.0	b2010	c2538
sp|P33018|SFGH2_ECOLI	sp|Q8FFU3|SFGH2_ECOL6	yeiG	yeiG	2243909.0	2535604.0	2244746.0	2536441.0	b2154	c2689
sp|P33020|YEII_ECOLI	tr|A0A0H2V8Y5|A0A0H2V8Y5_ECOL6	yeiI	yeiI	2251699.0		2252788.0		b2160	c2695
sp|P33022|RIHB_ECOLI	sp|Q8FFT8|RIHB_ECOL6	rihB	rihB	2254244.0	2544749.0	2255186.0	2545691.0	b2162	c2696
sp|P33024|PSUT_ECOLI	tr|A0A0H2V8U8|A0A0H2V8U8_ECOL6	psuT	yeiM	2256084.0		2257335.0		b2164	c2698
sp|P33026|SETB_ECOLI	tr|A0A0H2V8V3|A0A0H2V8V3_ECOL6	setB	yeiO	2263862.0		2265044.0		b2170	c2706
sp|P33029|YEIQ_ECOLI	tr|A0A0H2V932|A0A0H2V932_ECOL6	yeiQ	yeiQ	2266244.0		2267711.0		b2172	c2709
sp|P33030|YEIR_ECOLI	tr|A0A0H2VB92|A0A0H2VB92_ECOL6	yeiR	yeiR	2267828.0	2558363.0	2268815.0	2559350.0	b2173	c2710
sp|P33128|YADV_ECOLI	tr|A0A0H2V4S3|A0A0H2V4S3_ECOL6	yadV	ecpD	155460.0	380294.0	156201.0	381938.0	b0140	c0401, c0171
sp|P33129|HTRE_ECOLI	tr|A0A0H2V462|A0A0H2V462_ECOL6	htrE	htrE	152828.0		155426.0		b0139	c0170
sp|P33135|FLIR_ECOLI	tr|A0A0H2V872|A0A0H2V872_ECOL6	fliR	fliR	2022892.0	2174661.0	2023678.0	2175447.0	b1950	c2367
sp|P33136|OPGG_ECOLI	sp|P67555|OPGG_ECOL6	mdoG	mdoG		1252834.0		1254370.0	b1048	c1313
sp|P33195|GCSP_ECOLI	sp|Q8FE67|GCSP_ECOL6	gcvP	gcvP	3046167.0	3342120.0	3049041.0	3344994.0	b2903	c3483
sp|P33218|YEBE_ECOLI	tr|A0A0H2V862|A0A0H2V862_ECOL6	yebE	yebE	1929047.0		1929707.0		b1846	c2258
sp|P33219|YEBF_ECOLI	sp|Q8CVZ5|YEBF_ECOL6	yebF	yebF	1930033.0	2081710.0	1930390.0	2082067.0	b1847	c2259
sp|P33224|AIDB_ECOLI	tr|A0A0H2VDX7|A0A0H2VDX7_ECOL6	aidB	aidB	4414274.0		4415900.0		b4187	c5275
sp|P33225|TORA_ECOLI	sp|Q8CW73|TORA_ECOL6	torA	torA	1059255.0	1093995.0	1061802.0	1096542.0	b0997	c1133
sp|P33226|TORC_ECOLI	tr|A0A0H2V6R0|A0A0H2V6R0_ECOL6	torC	torC	1058083.0	1092823.0	1059256.0	1093996.0	b0996	c1132
sp|P33231|LLDP_ECOLI	sp|P65253|LLDP_ECOL6	lldP	lldP	3777398.0	4211731.0	3779054.0	4213387.0	b3603	c4425
sp|P33232|LLDD_ECOLI	sp|Q8FCB1|LLDD_ECOL6	lldD	lldD	3779826.0	4214159.0	3781017.0	4215350.0	b3605	c4427
sp|P33234|ADIY_ECOLI	tr|A0A0H2VDB5|A0A0H2VDB5_ECOL6	adiY	adiY	4337167.0	4895703.0	4337929.0	4896465.0	b4116	c5121
sp|P33235|FLGK_ECOLI	tr|A0A0H2V692|A0A0H2V692_ECOL6	flgK	flgK	1138377.0	1281878.0	1140021.0	1283522.0	b1082	c1351
sp|P33340|YEHA_ECOLI	tr|A0A0H2V8Z2|A0A0H2V8Z2_ECOL6	yehA	yehA	2187379.0		2188414.0		b2108	c2635
sp|P33341|YEHB_ECOLI	tr|A0A0H2VB38|A0A0H2VB38_ECOL6	yehB	yehB	2188429.0		2190910.0		b2109	c2636
sp|P33343|YEHD_ECOLI	tr|A0A0H2VA88|A0A0H2VA88_ECOL6	yehD	yehD	2191679.0		2192222.0		b2111	c2638
sp|P33344|YEHE_ECOLI	tr|A0A0H2V8Z6|A0A0H2V8Z6_ECOL6	yehE	yehE	2192514.0		2192796.0		b2112	c2640
sp|P33346|YEHI_ECOLI	tr|A0A0H2V8V2|A0A0H2V8V2_ECOL6	yehI	yehI	2200278.0		2203911.0		b2118	c2644
sp|P33349|YEHM_ECOLI	tr|A0A0H2VA98|A0A0H2VA98_ECOL6	yehM	yehM	2205694.0		2207974.0		b2120	c2650
sp|P33354|YEHR_ECOLI	tr|A0A0H2VB51|A0A0H2VB51_ECOL6	yehR	yehR	2211224.0		2211686.0		b2123	c2653
sp|P33358|MLRA_ECOLI	tr|A0A0H2VAA1|A0A0H2VAA1_ECOL6	mlrA	yehV	2214865.0		2215597.0		b2127	c2657
sp|P33359|YEHW_ECOLI	tr|A0A0H2V8S1|A0A0H2V8S1_ECOL6	yehW	yehW	2215744.0	2507451.0	2216476.0	2508183.0	b2128	c2658
sp|P33360|YEHX_ECOLI	tr|A0A0H2V908|A0A0H2V908_ECOL6	yehX	yehX	2216480.0	2508187.0	2217407.0	2509114.0	b2129	c2659
sp|P33361|YEHY_ECOLI	tr|A0A0H2VB56|A0A0H2VB56_ECOL6	yehY	yehY	2217399.0	2509106.0	2218557.0	2510264.0	b2130	c2660
sp|P33362|YEHZ_ECOLI	tr|A0A0H2V8W6|A0A0H2V8W6_ECOL6	yehZ	yehZ					b2131	c2661
sp|P33363|BGLX_ECOLI	tr|A0A0H2V8S7|A0A0H2V8S7_ECOL6	bglX	bglX	2219691.0	2511377.0	2221989.0	2513675.0	b2132	c2663
sp|P33369|MDTQ_ECOLI	sp|Q8FFV6|MDTQ_ECOL6	mdtQ	mdtQ	2227322.0	2518999.0	2228758.0	2520526.0	b2139	c2671
sp|P33371|DUSC_ECOLI	sp|Q8FFV5|DUSC_ECOL6	dusC	dusC	2229437.0	2521129.0	2230385.0	2522080.0	b2140	c2672
sp|P33554|PPDA_ECOLI	tr|A0A0H2VA85|A0A0H2VA85_ECOL6	ppdA	ppdA	2963706.0		2964177.0		b2826	c3420
sp|P33570|TKT2_ECOLI	tr|A0A0H2VBT2|A0A0H2VBT2_ECOL6	tktB	tktB	2579635.0		2581639.0		b2465	c2990
sp|P33590|NIKA_ECOLI	tr|A0A0H2VBZ7|A0A0H2VBZ7_ECOL6	nikA	nikA	3613666.0	4052321.0	3615241.0	4053896.0	b3476	c4269
sp|P33591|NIKB_ECOLI	tr|A0A0H2VEC2|A0A0H2VEC2_ECOL6	nikB	nikB	3615240.0	4053895.0	3616185.0	4054840.0	b3477	c4270
sp|P33593|NIKD_ECOLI	sp|Q8FCN0|NIKD_ECOL6	nikD	nikD	3617014.0	4055669.0	3617779.0	4056434.0	b3479	c4272
sp|P33594|NIKE_ECOLI	sp|Q8FCM9|NIKE_ECOL6	nikE	nikE	3617775.0	4056430.0	3618582.0	4057237.0	b3480	c4273
sp|P33595|SGRR_ECOLI	sp|Q8FL80|SGRR_ECOL6	sgrR	sgrR	75643.0	79984.0	77299.0	81640.0	b0069	c0085
sp|P33596|RECX_ECOLI	sp|P65999|RECX_ECOL6	recX	recX	2822138.0	3104606.0	2822639.0	3105107.0	b2698	c3252
sp|P33599|NUOCD_ECOLI	sp|Q8FFJ7|NUOCD_ECOL6	nuoC	nuoC	2402054.0	2684559.0	2403845.0	2686362.0	b2286	c2827
sp|P33602|NUOG_ECOLI	sp|Q8FFJ9|NUOG_ECOL6	nuoG	nuoG	2397438.0	2679943.0	2400165.0	2682670.0	b2283	c2824
sp|P33607|NUOL_ECOLI	tr|A0A0H2VAJ8|A0A0H2VAJ8_ECOL6	nuoL	nuoL	2393204.0	2675709.0	2395046.0	2677551.0	b2278	c2819
sp|P33634|YFIE_ECOLI	tr|A0A0H2VC24|A0A0H2VC24_ECOL6	yfiE	yfiE	2714438.0		2715320.0		b2577	c3101
sp|P33643|RLUD_ECOLI	sp|P65834|RLUD_ECOL6	rluD	rluD	2735030.0	2997731.0	2736011.0	2998712.0	b2594	c3116
sp|P33644|POLOX_ECOLI	tr|A0A0H2V9U0|A0A0H2V9U0_ECOL6	yfiH	yfiH	2734302.0		2735034.0		b2593	c3115
sp|P33650|FEOB_ECOLI	sp|Q8FCT7|FEOB_ECOL6	feoB	feoB	3540406.0	3967270.0	3542728.0	3969592.0	b3409	c4186
sp|P33667|SELU_ECOLI	sp|Q8FK67|SELU_ECOL6	selU	selU					b0503	c0618
sp|P33913|YEJA_ECOLI	tr|A0A0H2V8V6|A0A0H2V8V6_ECOL6	yejA	yejA	2272363.0		2274178.0		b2177	c2714
sp|P33915|YEJE_ECOLI	tr|A0A0H2VB97|A0A0H2VB97_ECOL6	yejE	yejE	2275272.0		2276298.0		b2179	c2716
sp|P33916|YEJF_ECOLI	tr|A0A0H2V901|A0A0H2V901_ECOL6	yejF	yejF	2276299.0	2566834.0	2277889.0	2568424.0	b2180	c2717
sp|P33919|RADD_ECOLI	tr|A0A0H2V8W2|A0A0H2V8W2_ECOL6	radD	yejH					b2184	c2721
sp|P33920|NDPA_ECOLI	sp|Q8FFR9|NDPA_ECOL6	yejK	yejK	2282939.0	2573476.0	2283947.0	2574484.0	b2186	c2724
sp|P33927|CCMF_ECOLI	tr|A0A0H2V909|A0A0H2V909_ECOL6	ccmF	ccmF	2292960.0	2580468.0	2294904.0	2582412.0	b2196	c2733
sp|P33931|CCMA_ECOLI	sp|Q8FFR2|CCMA_ECOL6	ccmA	ccmA	2297020.0	2584528.0	2297644.0	2585146.0	b2201	c2738
sp|P33934|NAPH_ECOLI	tr|A0A0H2VBB4|A0A0H2VBB4_ECOL6	napH	napH	2298714.0	2586222.0	2299578.0	2587086.0	b2204	c2743
sp|P33937|NAPA_ECOLI	sp|Q8CVW4|NAPA_ECOL6	napA	napA	2300266.0	2587774.0	2302753.0	2590261.0	b2206	c2745
sp|P33940|MQO_ECOLI	sp|Q8FFQ5|MQO_ECOL6	mqo	mqo	2305107.0	2592050.0	2306754.0	2593697.0	b2210	c2751
sp|P33941|YOJI_ECOLI	tr|A0A0H2V8X9|A0A0H2V8X9_ECOL6	yojI	yojI	2306971.0	2593914.0	2308615.0	2595558.0	b2211	c2752
sp|P34209|YDCF_ECOLI	tr|A0A0H2V9H5|A0A0H2V9H5_ECOL6	ydcF	ydcF	1487234.0		1488035.0		b1414	c1841
sp|P34749|HOFQ_ECOLI	tr|A0A0H2VBI8|A0A0H2VBI8_ECOL6	hofQ	hofQ	3519464.0	3945517.0	3520703.0	3946756.0	b3391	c4161
sp|P35340|AHPF_ECOLI	tr|A0A0H2V562|A0A0H2V562_ECOL6	ahpF	ahpF	639752.0	681677.0	641318.0	683243.0	b0606	c0695
sp|P36547|EUTR_ECOLI	tr|A0A0H2VAU4|A0A0H2VAU4_ECOL6	eutR	yfeG	2554129.0		2555182.0		b2437	c2971
sp|P36548|AMIA_ECOLI	tr|A0A0H2V9D6|A0A0H2V9D6_ECOL6	amiA	amiA	2552351.0	2829899.0	2553221.0	2830769.0	b2435	c2969
sp|P36553|HEM6_ECOLI	sp|Q8FFA3|HEM6_ECOL6	hemF	hemF	2553224.0	2830772.0	2554124.0	2831672.0	b2436	c2970
sp|P36554|MDTD_ECOLI	sp|Q8FG02|MDTD_ECOL6	mdtD	mdtD		4440217.0		4441645.0	b2077	c2603
sp|P36561|COBS_ECOLI	sp|Q8FGA4|COBS_ECOL6	cobS	cobS	2064478.0	2319366.0	2065222.0	2320110.0	b1992	c2478
sp|P36562|COBT_ECOLI	sp|Q8FGA5|COBT_ECOL6	cobT	cobT	2063387.0	2318275.0	2064467.0	2319355.0	b1991	c2477
sp|P36566|CMOM_ECOLI	tr|A0A0H2V5U7|A0A0H2V5U7_ECOL6	cmoM	smtA					b0921	c1063
sp|P36645|HOFB_ECOLI	tr|A0A0H2V435|A0A0H2V435_ECOL6	hofB	hofB	115713.0		117099.0		b0107	c0126
