qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end
sp|P25737|LYSP_ECOLI	sp|P25737|LYSP_ECOLI	lysP	lysP	2247062.0	2250396.0	2248532.0	2251866.0
sp|P25738|MSYB_ECOLI	sp|P25738|MSYB_ECOLI	msyB	msyB	1113806.0	10642.0	1114181.0	11356.0
sp|P25740|RFAG_ECOLI	sp|P25740|RFAG_ECOLI	rfaG	rfaG		3833347.0		3834472.0
sp|P25741|RFAP_ECOLI	sp|P25741|RFAP_ECOLI	rfaP	rfaP		3834464.0		3835262.0
sp|P25742|RFAQ_ECOLI	sp|P25742|RFAQ_ECOLI	rfaQ	rfaQ		3832280.0		3833351.0
sp|P25743|YCHE_ECOLI	sp|P25743|YCHE_ECOLI	ychE	ychE	1298597.0	1300174.0	1299245.0	1300822.0
sp|P25744|MDTG_ECOLI	sp|P25744|MDTG_ECOLI	mdtG	mdtG	1114263.0	1115840.0	1115490.0	1117067.0
sp|P25745|MNMA_ECOLI	sp|P25745|MNMA_ECOLI	mnmA	mnmA	1192666.0	1194243.0	1193773.0	1195350.0
sp|P25746|HFLD_ECOLI	sp|P25746|HFLD_ECOLI	hflD	hflD	1191989.0	1193566.0	1192631.0	1194208.0
sp|P25747|YEIB_ECOLI	sp|P25747|YEIB_ECOLI	yeiB	yeiB	2241809.0		2242967.0	
sp|P25748|GALS_ECOLI	sp|P25748|GALS_ECOLI	galS	galS	2240627.0	2243961.0	2241668.0	2245002.0
sp|P25772|LIGB_ECOLI	sp|P25772|LIGB_ECOLI	ligB	ligB	3819487.0	3819244.0	3821170.0	3820927.0
sp|P25798|FLIF_ECOLI	sp|P25798|FLIF_ECOLI	fliF	fliF	2013228.0	2015365.0	2014887.0	2017024.0
sp|P25888|RHLE_ECOLI	sp|P25888|RHLE_ECOLI	rhlE	rhlE	830871.0	831293.0	832236.0	832658.0
sp|P25889|PREA_ECOLI	sp|P25889|PREA_ECOLI	preA	preA	2235264.0	2238598.0	2236500.0	2239834.0
sp|P25894|LOIP_ECOLI	sp|P25894|LOIP_ECOLI	loiP	loiP	3081912.0	3080568.0	3082671.0	3081327.0
sp|P25906|PDXI_ECOLI	sp|P25906|PDXI_ECOLI	pdxI	pdxI		1475934.0		1476795.0
sp|P25907|YDBD_ECOLI	sp|P25907|YDBD_ECOLI	ydbD	ydbD	1475143.0		1477450.0	
sp|P25960|LEP4_ECOLI	sp|P25960|LEP4_ECOLI	gspO	gspO	3465542.0	4174195.0	3466220.0	4174873.0
sp|P26218|BGLH_ECOLI	sp|P26218|BGLH_ECOLI	bglH	bglH	3900603.0	3734460.0	3902220.0	3736077.0
sp|P26266|FEPE_ECOLI	sp|P26266|FEPE_ECOLI	fepE	fepE	618253.0	617476.0	619387.0	618610.0
sp|P26281|HPPK_ECOLI	sp|P26281|HPPK_ECOLI	folK	folK	157252.0	157252.0	157732.0	157732.0
sp|P26365|AMIB_ECOLI	sp|P26365|AMIB_ECOLI	amiB	amiB	4396064.0	4400744.0	4397402.0	4402082.0
sp|P26458|APPB_ECOLI	sp|P26458|APPB_ECOLI	appB	appB		1039717.0		1040854.0
sp|P26602|UBIC_ECOLI	sp|P26602|UBIC_ECOLI	ubiC	ubiC	4252505.0	4256095.0	4253003.0	4256593.0
sp|P26608|FLIS_ECOLI	sp|P26608|FLIS_ECOLI	fliS	fliS	2005302.0	2007439.0	2005713.0	2007850.0
sp|P26612|AMY2_ECOLI	sp|P26612|AMY2_ECOLI	amyA	amyA	2006155.0	2008292.0	2007643.0	2009780.0
sp|P26616|MAO1_ECOLI	sp|P26616|MAO1_ECOLI	maeA	maeA	1553971.0	1555685.0	1555669.0	1557383.0
sp|P26646|ACUI_ECOLI	sp|P26646|ACUI_ECOLI	acuI	acuI	3403483.0		3404458.0	
sp|P26647|PLSC_ECOLI	sp|P26647|PLSC_ECOLI	plsC	plsC	3162743.0	3161399.0	3163481.0	3162137.0
sp|P26648|FTSP_ECOLI	sp|P26648|FTSP_ECOLI	ftsP	ftsP	3161256.0	3159912.0	3162669.0	3161325.0
sp|P26649|GLGS_ECOLI	sp|P26649|GLGS_ECOLI	glgS	glgS	3191738.0	3190394.0	3191939.0	3190595.0
sp|P27111|CYNR_ECOLI	sp|P27111|CYNR_ECOLI	cynR	cynR	357790.0	357014.0	358690.0	357914.0
sp|P27125|RHAT_ECOLI	sp|P27125|RHAT_ECOLI	rhaT	rhaT	4099490.0	3536155.0	4100525.0	3537190.0
sp|P27126|RFAS_ECOLI	sp|P27126|RFAS_ECOLI	rfaS	rfaS		3835298.0		3836234.0
sp|P27127|RFAB_ECOLI	sp|P27127|RFAB_ECOLI	rfaB	rfaB				
sp|P27128|RFAI_ECOLI	sp|P27128|RFAI_ECOLI	rfaI	rfaI				
sp|P27129|RFAJ_ECOLI	sp|P27129|RFAJ_ECOLI	rfaJ	rfaJ		3838415.0		3839432.0
sp|P27238|YFED_ECOLI	sp|P27238|YFED_ECOLI	yfeD	yfeD	2518812.0		2519205.0	
sp|P27240|RFAY_ECOLI	sp|P27240|RFAY_ECOLI	rfaY	rfaY		3839449.0		3840148.0
sp|P27241|RFAZ_ECOLI	sp|P27241|RFAZ_ECOLI	rfaZ	rfaZ				
sp|P27242|WAAU_ECOLI	sp|P27242|WAAU_ECOLI	waaU	waaU	3798238.0		3799312.0	
sp|P27243|RFAL_ECOLI	sp|P27243|RFAL_ECOLI	rfaL	rfaL				
sp|P27245|MARR_ECOLI	sp|P27245|MARR_ECOLI	marR	marR	1619119.0	1620833.0	1619554.0	1621268.0
sp|P27247|PLSX_ECOLI	sp|P27247|PLSX_ECOLI	plsX	plsX	1147620.0	1149197.0	1148691.0	1150268.0
sp|P27248|GCST_ECOLI	sp|P27248|GCST_ECOLI	gcvT	gcvT	3049572.0	3048228.0	3050667.0	3049323.0
sp|P27249|GLND_ECOLI	sp|P27249|GLND_ECOLI	glnD	glnD	185977.0	185977.0	188650.0	188650.0
sp|P27250|AHR_ECOLI	sp|P27250|AHR_ECOLI	ahr	ahr	4495189.0	4499869.0	4496209.0	4500889.0
sp|P27253|SCPA_ECOLI	sp|P27253|SCPA_ECOLI	scpA	scpA	3060849.0	3059505.0	3062994.0	3061650.0
sp|P27254|ARGK_ECOLI	sp|P27254|ARGK_ECOLI	argK	argK	3062986.0		3063982.0	
sp|P27278|NADR_ECOLI	sp|P27278|NADR_ECOLI	nadR	nadR	4627314.0	4631994.0	4628547.0	4633227.0
sp|P27294|INAA_ECOLI	sp|P27294|INAA_ECOLI	inaA	inaA	2348821.0	2353491.0	2349472.0	2354142.0
sp|P27296|DING_ECOLI	sp|P27296|DING_ECOLI	dinG	dinG	833069.0	833491.0	835220.0	835642.0
sp|P27297|BAX_ECOLI	sp|P27297|BAX_ECOLI	bax	bax	3736352.0		3737177.0	
sp|P27298|OPDA_ECOLI	sp|P27298|OPDA_ECOLI	prlC	prlC	3643139.0	3995232.0	3645182.0	3997275.0
sp|P27300|LPXK_ECOLI	sp|P27300|LPXK_ECOLI	lpxK	lpxK	968365.0	968787.0	969352.0	969774.0
sp|P27303|EMRA_ECOLI	sp|P27303|EMRA_ECOLI	emrA	emrA	2811426.0	2810082.0	2812599.0	2811255.0
sp|P27305|GLUQ_ECOLI	sp|P27305|GLUQ_ECOLI	gluQ	gluQ	159185.0		160112.0	
sp|P27306|STHA_ECOLI	sp|P27306|STHA_ECOLI	sthA	sthA	4159389.0	3475890.0	4160790.0	3477291.0
sp|P27375|HTRC_ECOLI	sp|P27375|HTRC_ECOLI	htrC	htrC				
sp|P27431|ROXA_ECOLI	sp|P27431|ROXA_ECOLI	roxA	roxA	1187118.0	1188695.0	1188240.0	1189817.0
sp|P27434|RODZ_ECOLI	sp|P27434|RODZ_ECOLI	rodZ	rodZ	2641830.0	2640486.0	2642844.0	2641500.0
sp|P27550|ACSA_ECOLI	sp|P27550|ACSA_ECOLI	acs	acs	4285412.0	4289002.0	4287371.0	4290961.0
sp|P27828|WECB_ECOLI	sp|P27828|WECB_ECOLI	wecB	wecB	3970132.0	3665417.0	3971263.0	3666548.0
sp|P27829|WECC_ECOLI	sp|P27829|WECC_ECOLI	wecC	wecC	3971259.0	3664158.0	3972522.0	3665421.0
sp|P27830|RMLB2_ECOLI	sp|P27830|RMLB2_ECOLI	rffG	rffG	3972521.0	3663091.0	3973589.0	3664159.0
sp|P27832|WECD_ECOLI	sp|P27832|WECD_ECOLI	wecD	wecD	3974466.0		3975141.0	
sp|P27833|WECE_ECOLI	sp|P27833|WECE_ECOLI	wecE	wecE	3975145.0		3976276.0	
sp|P27835|WZYE_ECOLI	sp|P27835|WZYE_ECOLI	wzyE	wzyE	3978600.0	3656727.0	3979953.0	3658080.0
sp|P27836|WECG_ECOLI	sp|P27836|WECG_ECOLI	wecG	wecG	3979955.0		3980696.0	
sp|P27837|YIFK_ECOLI	sp|P27837|YIFK_ECOLI	yifK	yifK	3980886.0		3982272.0	
sp|P27838|CYAY_ECOLI	sp|P27838|CYAY_ECOLI	cyaY	cyaY	3993738.0	3642621.0	3994059.0	3642942.0
sp|P27840|YIGE_ECOLI	sp|P27840|YIGE_ECOLI	yigE	yigE	4000291.0		4001056.0	
sp|P27842|YIGF_ECOLI	sp|P27842|YIGF_ECOLI	yigF	yigF	4002418.0		4002799.0	
sp|P27843|YIGG_ECOLI	sp|P27843|YIGG_ECOLI	yigG	yigG	4002812.0		4003193.0	
sp|P27844|RARD_ECOLI	sp|P27844|RARD_ECOLI	rarD	rarD	4003287.0	3632502.0	4004178.0	3633393.0
sp|P27848|YIGL_ECOLI	sp|P27848|YIGL_ECOLI	yigL	yigL	4010199.0	3625680.0	4011000.0	3626481.0
sp|P27859|TATD_ECOLI	sp|P27859|TATD_ECOLI	tatD	tatD	4023553.0	3612344.0	4024336.0	3613127.0
sp|P27862|YIGZ_ECOLI	sp|P27862|YIGZ_ECOLI	yigZ	yigZ	4032491.0		4033106.0	
sp|P27896|NARQ_ECOLI	sp|P27896|NARQ_ECOLI	narQ	narQ	2585730.0	2584386.0	2587431.0	2586087.0
sp|P28224|MLIC_ECOLI	sp|P28224|MLIC_ECOLI	mliC	mliC	1718065.0	1719779.0	1718395.0	1720109.0
sp|P28246|BCR_ECOLI	sp|P28246|BCR_ECOLI	bcr	bcr	2278569.0	2281903.0	2279760.0	2283094.0
sp|P28248|DCD_ECOLI	sp|P28248|DCD_ECOLI	dcd	dcd	2141633.0	2143770.0	2142215.0	2144352.0
sp|P28249|ASMA_ECOLI	sp|P28249|ASMA_ECOLI	asmA	asmA	2139758.0	2141895.0	2141612.0	2143749.0
sp|P28303|DINF_ECOLI	sp|P28303|DINF_ECOLI	dinF	dinF	4257741.0	4261385.0	4259121.0	4262711.0
sp|P28304|QOR1_ECOLI	sp|P28304|QOR1_ECOLI	qorA	qorA	4263247.0		4264231.0	
sp|P28305|PABC_ECOLI	sp|P28305|PABC_ECOLI	pabC	pabC	1153299.0	1154876.0	1154109.0	1155686.0
sp|P28306|MLTG_ECOLI	sp|P28306|MLTG_ECOLI	mltG	mltG				
sp|P28307|CSGA_ECOLI	sp|P28307|CSGA_ECOLI	csgA	csgA	1104446.0	1104687.0	1104902.0	1105143.0
sp|P28369|RFH_ECOLI	sp|P28369|RFH_ECOLI	prfH	prfH	253701.0		254202.0	
sp|P28629|ADIA_ECOLI	sp|P28629|ADIA_ECOLI	adiA	adiA	4338253.0	4342931.0	4340521.0	4345199.0
sp|P28630|HOLA_ECOLI	sp|P28630|HOLA_ECOLI	holA	holA	670573.0	670995.0	671605.0	672027.0
sp|P28631|HOLB_ECOLI	sp|P28631|HOLB_ECOLI	holB	holB	1155761.0	1157338.0	1156766.0	1158343.0
sp|P28632|HOLD_ECOLI	sp|P28632|HOLD_ECOLI	holD	holD	4607802.0	4612482.0	4608216.0	4612896.0
sp|P28634|TRMO_ECOLI	sp|P28634|TRMO_ECOLI	trmO	trmO				
sp|P28635|METQ_ECOLI	sp|P28635|METQ_ECOLI	metQ	metQ	220112.0	220112.0	220928.0	220928.0
sp|P28638|YHDJ_ECOLI	sp|P28638|YHDJ_ECOLI	yhdJ	yhdJ	3411652.0	3411507.0	3412537.0	3412392.0
sp|P28696|YAAI_ECOLI	sp|P28696|YAAI_ECOLI	yaaI	yaaI	11381.0		11786.0	
sp|P28697|MBIA_ECOLI	sp|P28697|MBIA_ECOLI	mbiA	mbiA				
sp|P28721|GLTF_ECOLI	sp|P28721|GLTF_ECOLI	gltF	gltF	3361175.0		3361940.0	
sp|P28722|YHCA_ECOLI	sp|P28722|YHCA_ECOLI	yhcA	yhcA	3362111.0		3362786.0	
sp|P28861|FENR_ECOLI	sp|P28861|FENR_ECOLI	fpr	fpr	4113725.0	3522208.0	4114472.0	3522955.0
sp|P28903|NRDD_ECOLI	sp|P28903|NRDD_ECOLI	nrdD	nrdD	4460521.0	4465201.0	4462660.0	4467340.0
sp|P28904|TREC_ECOLI	sp|P28904|TREC_ECOLI	treC	treC	4463053.0	4467733.0	4464709.0	4469389.0
sp|P28905|HOLC_ECOLI	sp|P28905|HOLC_ECOLI	holC	holC	4483836.0	4488516.0	4484280.0	4488960.0
sp|P28911|YHHH_ECOLI	sp|P28911|YHHH_ECOLI	yhhH	yhhH	3623398.0	4016632.0	3623782.0	4017016.0
sp|P28915|YBFC_ECOLI	sp|P28915|YBFC_ECOLI	ybfC	ybfC	735649.0		736219.0	
sp|P28916|YBFD_ECOLI	sp|P28916|YBFD_ECOLI	ybfD	ybfD	738091.0		738853.0	
sp|P29009|YDFB_ECOLI	sp|P29009|YDFB_ECOLI	ydfB	ydfB	1648664.0		1648793.0	
sp|P29010|YDFD_ECOLI	sp|P29010|YDFD_ECOLI	ydfD	ydfD	1649793.0	1651507.0	1649985.0	1651699.0
sp|P29012|ALR2_ECOLI	sp|P29012|ALR2_ECOLI	dadX	dadX	1238878.0	1240455.0	1239949.0	1241526.0
sp|P29013|YCGB_ECOLI	sp|P29013|YCGB_ECOLI	ycgB	ycgB	1235708.0		1237241.0	
sp|P29018|CYDD_ECOLI	sp|P29018|CYDD_ECOLI	cydD	cydD	929195.0	929617.0	930962.0	931384.0
sp|P29131|FTSN_ECOLI	sp|P29131|FTSN_ECOLI	ftsN	ftsN	4122379.0	3513341.0	4123339.0	3514301.0
sp|P29208|MENC_ECOLI	sp|P29208|MENC_ECOLI	menC	menC	2374999.0	2379669.0	2375962.0	2380632.0
sp|P29217|YCEH_ECOLI	sp|P29217|YCEH_ECOLI	yceH	yceH	1126156.0		1126804.0	
sp|P29680|DCUP_ECOLI	sp|P29680|DCUP_ECOLI	hemE	hemE	4197715.0	3437900.0	4198780.0	3438965.0
sp|P29744|FLGL_ECOLI	sp|P29744|FLGL_ECOLI	flgL	flgL	1140032.0	1141609.0	1140986.0	1142563.0
sp|P29745|PEPT_ECOLI	sp|P29745|PEPT_ECOLI	pepT	pepT	1185843.0	1187420.0	1187070.0	1188647.0
sp|P30011|NADC_ECOLI	sp|P30011|NADC_ECOLI	nadC	nadC	117751.0	117751.0	118645.0	118645.0
sp|P30014|RNT_ECOLI	sp|P30014|RNT_ECOLI	rnt	rnt	1728346.0	1730060.0	1728994.0	1730708.0
sp|P30125|LEU3_ECOLI	sp|P30125|LEU3_ECOLI	leuB	leuB	80866.0	80866.0	81958.0	81958.0
sp|P30126|LEUD_ECOLI	sp|P30126|LEUD_ECOLI	leuD	leuD	78847.0	78847.0	79453.0	79453.0
sp|P30128|GREB_ECOLI	sp|P30128|GREB_ECOLI	greB	greB	3536811.0	4103127.0	3537288.0	4103604.0
sp|P30130|FIMD_ECOLI	sp|P75857|ELFC_ECOLI	fimD	elfC	4545095.0		4547732.0	
sp|P30131|HYPF_ECOLI	sp|P30131|HYPF_ECOLI	hypF	hypF	2835172.0	2833828.0	2837425.0	2836081.0
sp|P30136|THIC_ECOLI	sp|P30136|THIC_ECOLI	thiC	thiC	4194203.0	3440581.0	4196099.0	3442477.0
sp|P30137|THIE_ECOLI	sp|P30137|THIE_ECOLI	thiE	thiE	4193568.0	3442476.0	4194204.0	3443112.0
sp|P30138|THIF_ECOLI	sp|P30138|THIF_ECOLI	thiF	thiF	4192820.0	3443104.0	4193576.0	3443860.0
sp|P30139|THIG_ECOLI	sp|P30139|THIG_ECOLI	thiG	thiG	4191864.0	3444045.0	4192635.0	3444816.0
sp|P30140|THIH_ECOLI	sp|P30140|THIH_ECOLI	thiH	thiH	4190734.0	3444812.0	4191868.0	3445946.0
sp|P30143|YAAJ_ECOLI	sp|P30143|YAAJ_ECOLI	yaaJ	yaaJ	6528.0		7959.0	
sp|P30147|HYI_ECOLI	sp|P30147|HYI_ECOLI	hyi	hyi	535709.0	534933.0	536486.0	535710.0
sp|P30149|YABI_ECOLI	sp|P30149|YABI_ECOLI	yabI	yabI	71350.0		72115.0	
sp|P30176|RIBX_ECOLI	sp|P30176|RIBX_ECOLI	ybiA	ybiA	832467.0	832889.0	832950.0	833372.0
sp|P30177|YBIB_ECOLI	sp|P30177|YBIB_ECOLI	ybiB	ybiB	835247.0	835669.0	836210.0	836632.0
sp|P30178|HCXB_ECOLI	sp|P30178|HCXB_ECOLI	hcxB	hcxB		836772.0		837858.0
sp|P30192|INSZ_ECOLI	sp|P30192|INSZ_ECOLI	insZ	insZ	1294425.0		1295322.0	
sp|P30235|PSUK_ECOLI	sp|P30235|PSUK_ECOLI	psuK	psuK	2258354.0		2259296.0	
sp|P30744|SDHM_ECOLI	sp|P30744|SDHM_ECOLI	sdaB	sdaB	2929575.0	2928231.0	2930943.0	2929599.0
sp|P30745|MOAA_ECOLI	sp|P30745|MOAA_ECOLI	moaA	moaA	817043.0	817465.0	818033.0	818455.0
sp|P30748|MOAD_ECOLI	sp|P30748|MOAD_ECOLI	moaD	moaD	819047.0	819469.0	819293.0	819715.0
sp|P30749|MOAE_ECOLI	sp|P30749|MOAE_ECOLI	moaE	moaE	819294.0	819716.0	819747.0	820169.0
sp|P30750|METN_ECOLI	sp|P30750|METN_ECOLI	metN	metN	221613.0	221613.0	222645.0	222645.0
sp|P30843|BASR_ECOLI	sp|P30843|BASR_ECOLI	basR	basR	4333281.0	4337959.0	4333950.0	4338628.0
sp|P30844|BASS_ECOLI	sp|P30844|BASS_ECOLI	basS	basS	4332180.0		4333272.0	
sp|P30847|BAES_ECOLI	sp|P30847|BAES_ECOLI	baeS	baeS	2162875.0	2165012.0	2164279.0	2166416.0
sp|P30852|SMF_ECOLI	sp|P30852|SMF_ECOLI	smf	smf	3432435.0		3433560.0	
sp|P30855|EVGS_ECOLI	sp|P30855|EVGS_ECOLI	evgS	evgS	2484373.0	2489819.0	2487967.0	2493413.0
sp|P30859|ARTI_ECOLI	sp|P30859|ARTI_ECOLI	artI	artI	902256.0		902988.0	
sp|P30860|ARTJ_ECOLI	sp|P30860|ARTJ_ECOLI	artJ	artJ	899843.0	902678.0	900575.0	903410.0
sp|P30863|DKGB_ECOLI	sp|P30863|DKGB_ECOLI	dkgB	dkgB	229166.0	229166.0	229970.0	229970.0
sp|P30864|YAFC_ECOLI	sp|P30864|YAFC_ECOLI	yafC	yafC	229966.0		230881.0	
sp|P30866|YAFE_ECOLI	sp|P30866|YAFE_ECOLI	yafE	yafE	231925.0		232549.0	
sp|P30870|GLNE_ECOLI	sp|P30870|GLNE_ECOLI	glnE	glnE	3196800.0	3195456.0	3199641.0	3198297.0
sp|P30871|3PASE_ECOLI	sp|P30871|3PASE_ECOLI	ygiF	ygiF	3199663.0	3198319.0	3200965.0	3199621.0
sp|P30958|MFD_ECOLI	sp|P30958|MFD_ECOLI	mfd	mfd	1170517.0	1172094.0	1173964.0	1175541.0
sp|P30979|YBEF_ECOLI	sp|P30979|YBEF_ECOLI	ybeF	ybeF	660424.0		661378.0	
sp|P31057|PANB_ECOLI	sp|P31057|PANB_ECOLI	panB	panB	148806.0	148806.0	149601.0	149601.0
sp|P31058|YADC_ECOLI	sp|P31058|YADC_ECOLI	yadC	yadC	149714.0	149714.0	150953.0	150953.0
sp|P31060|MODF_ECOLI	sp|P31060|MODF_ECOLI	modF	modF	792315.0	792737.0	793788.0	794210.0
sp|P31061|NOHA_ECOLI	sp|P31061|NOHA_ECOLI	nohA	nohA				
sp|P31062|NOHD_ECOLI	sp|P31062|NOHD_ECOLI	nohD	nohD	580833.0		581379.0	
sp|P31063|YEDD_ECOLI	sp|P31063|YEDD_ECOLI	yedD	yedD	2007676.0		2008090.0	
sp|P31064|YEDE_ECOLI	sp|P31064|YEDE_ECOLI	yedE	yedE	2008276.0	2010413.0	2009482.0	2011619.0
sp|P31068|FLIH_ECOLI	sp|P31068|FLIH_ECOLI	fliH	fliH	2015867.0	2018004.0	2016554.0	2018691.0
sp|P31069|KCH_ECOLI	sp|P31069|KCH_ECOLI	kch	kch	1309015.0	1310729.0	1310269.0	1311983.0
sp|P31120|GLMM_ECOLI	sp|P31120|GLMM_ECOLI	glmM	glmM	3322732.0	3322587.0	3324070.0	3323925.0
sp|P31121|MARB_ECOLI	sp|P31121|MARB_ECOLI	marB	marB	1619988.0	1621702.0	1620207.0	1621921.0
sp|P31122|SOTB_ECOLI	sp|P31122|SOTB_ECOLI	sotB	sotB				
sp|P31125|EAMA_ECOLI	sp|P31125|EAMA_ECOLI	eamA	eamA	1620237.0	1621951.0	1621137.0	1622851.0
sp|P31126|YDEE_ECOLI	sp|P31126|YDEE_ECOLI	ydeE	ydeE	1621331.0	1623045.0	1622519.0	1624233.0
sp|P31129|DGCZ_ECOLI	sp|P31129|DGCZ_ECOLI	dgcZ	dgcZ	1622959.0	1624673.0	1623850.0	1625564.0
sp|P31130|YDEI_ECOLI	sp|P31130|YDEI_ECOLI	ydeI	ydeI	1624104.0	1625818.0	1624497.0	1626211.0
sp|P31131|YDEJ_ECOLI	sp|P31131|YDEJ_ECOLI	ydeJ	ydeJ	1624772.0		1625291.0	
sp|P31133|POTF_ECOLI	sp|P31133|POTF_ECOLI	potF	potF	893783.0	894205.0	894896.0	895318.0
sp|P31134|POTG_ECOLI	sp|P31134|POTG_ECOLI	potG	potG	894990.0	895412.0	896124.0	896546.0
sp|P31135|POTH_ECOLI	sp|P31135|POTH_ECOLI	potH	potH	896133.0	896555.0	897087.0	897509.0
sp|P31142|THTM_ECOLI	sp|P31142|THTM_ECOLI	sseA	sseA	2652493.0	2651149.0	2653339.0	2651995.0
sp|P31433|YICH_ECOLI	sp|P31433|YICH_ECOLI	yicH	yicH	3830456.0		3832166.0	
sp|P31434|XYLS_ECOLI	sp|P31434|XYLS_ECOLI	yicI	yicI	3832218.0	3805877.0	3834537.0	3808196.0
sp|P31435|YICJ_ECOLI	sp|P31435|YICJ_ECOLI	yicJ	yicJ	3834546.0		3835929.0	
sp|P31437|YICL_ECOLI	sp|P31437|YICL_ECOLI	yicL	yicL	3838247.0		3839171.0	
sp|P31440|ADEQ_ECOLI	sp|P31440|ADEQ_ECOLI	adeQ	adeQ	3842454.0	3796625.0	3843789.0	3797960.0
sp|P31441|ADEC_ECOLI	sp|P31441|ADEC_ECOLI	ade	ade				
sp|P31442|EMRD_ECOLI	sp|P31442|EMRD_ECOLI	emrD	emrD	3853921.0	3785308.0	3855106.0	3786493.0
sp|P31443|YIDF_ECOLI	sp|P31443|YIDF_ECOLI	yidF	yidF	3855113.0		3855611.0	
sp|P31446|YIDI_ECOLI	sp|P31446|YIDI_ECOLI	yidI	yidI	3856414.0		3856864.0	
sp|P31447|YIDJ_ECOLI	sp|P31447|YIDJ_ECOLI	yidJ	yidJ	3856910.0		3858404.0	
sp|P31448|YIDK_ECOLI	sp|P31448|YIDK_ECOLI	yidK	yidK	3858400.0		3860116.0	
sp|P31449|YIDL_ECOLI	sp|P31449|YIDL_ECOLI	yidL	yidL	3860282.0		3861176.0	
sp|P31452|PTXC_ECOLI	sp|P31452|PTXC_ECOLI	glvC	glvC	3861986.0		3863603.0	
sp|P31453|YIDP_ECOLI	sp|P31453|YIDP_ECOLI	yidP	yidP	3863898.0		3864615.0	
sp|P31455|YIDR_ECOLI	sp|P31455|YIDR_ECOLI	yidR	yidR	3868061.0		3869309.0	
sp|P31456|CBRA_ECOLI	sp|P31456|CBRA_ECOLI	cbrA	cbrA	3869376.0	3769973.0	3870441.0	3771038.0
sp|P31459|DGOK_ECOLI	sp|P31459|DGOK_ECOLI	dgoK	dgoK	3873595.0	3765940.0	3874474.0	3766819.0
sp|P31460|DGOR_ECOLI	sp|P31460|DGOR_ECOLI	dgoR	dgoR	3874470.0	3765254.0	3875160.0	3765944.0
sp|P31462|MDTL_ECOLI	sp|P31462|MDTL_ECOLI	mdtL	mdtL	3891614.0	3745226.0	3892790.0	3746402.0
sp|P31463|YIDZ_ECOLI	sp|P31463|YIDZ_ECOLI	yidZ	yidZ	3892764.0	3744292.0	3893724.0	3745252.0
sp|P31466|ADEP_ECOLI	sp|P31466|ADEP_ECOLI	adeP	adeP	3895271.0	3740071.0	3896609.0	3741409.0
sp|P31467|YIEH_ECOLI	sp|P31467|YIEH_ECOLI	yieH	yieH	3896773.0	3739241.0	3897439.0	3739907.0
sp|P31468|CBRB_ECOLI	sp|P31468|CBRB_ECOLI	cbrB	cbrB	3897505.0		3897973.0	
sp|P31469|CBRC_ECOLI	sp|P31469|CBRC_ECOLI	cbrC	cbrC	3898021.0		3898609.0	
sp|P31471|YIEL_ECOLI	sp|P31471|YIEL_ECOLI	yieL	yieL	3899407.0		3900577.0	
sp|P31473|RAVA_ECOLI	sp|P31473|RAVA_ECOLI	ravA	ravA	3929596.0	3705587.0	3931093.0	3707084.0
sp|P31474|HSRA_ECOLI	sp|P31474|HSRA_ECOLI	hsrA	hsrA	3939184.0		3940612.0	
sp|P31475|YIEP_ECOLI	sp|P31475|YIEP_ECOLI	yieP	yieP	3940634.0		3941327.0	
sp|P31545|EFEB_ECOLI	sp|P31545|EFEB_ECOLI	efeB	efeB	1083375.0	1083797.0	1084647.0	1085069.0
sp|P31547|METI_ECOLI	sp|P31547|METI_ECOLI	metI	metI	220967.0	220967.0	221621.0	221621.0
sp|P31548|THIQ_ECOLI	sp|P31548|THIQ_ECOLI	thiQ	thiQ	72228.0	72228.0	72927.0	72927.0
sp|P31549|THIP_ECOLI	sp|P31549|THIP_ECOLI	thiP	thiP	72910.0	72910.0	74521.0	74521.0
sp|P31550|THIB_ECOLI	sp|P31550|THIB_ECOLI	thiB	thiB	74496.0	74496.0	75480.0	75480.0
sp|P31551|CAID_ECOLI	sp|P31551|CAID_ECOLI	caiD	caiD	35376.0	35376.0	36162.0	36162.0
sp|P31553|CAIT_ECOLI	sp|P31553|CAIT_ECOLI	caiT	caiT	40416.0	40416.0	41931.0	41931.0
sp|P31572|CAIB_ECOLI	sp|P31572|CAIB_ECOLI	caiB	caiB	37897.0	37897.0	39115.0	39115.0
sp|P31574|FIXB_ECOLI	sp|P31574|FIXB_ECOLI	fixB	fixB	43187.0		44129.0	
sp|P31600|NFRA_ECOLI	sp|P31600|NFRA_ECOLI	nfrA	nfrA	587981.0	587204.0	590954.0	590177.0
sp|P31658|HCHA_ECOLI	sp|P31658|HCHA_ECOLI	hchA	hchA	2035834.0	2037971.0	2036686.0	2038823.0
sp|P31660|PRPC_ECOLI	sp|P31660|PRPC_ECOLI	prpC	prpC	350011.0	349235.0	351181.0	350405.0
sp|P31663|PANC_ECOLI	sp|P31663|PANC_ECOLI	panC	panC	147943.0	147943.0	148795.0	148795.0
sp|P31665|RPNC_ECOLI	sp|P31665|RPNC_ECOLI	rpnC	rpnC		146967.0		147870.0
sp|P31666|YADE_ECOLI	sp|P31666|YADE_ECOLI	yadE	yadE	145080.0		146310.0	
sp|P31667|RPNA_ECOLI	sp|P31667|RPNA_ECOLI	rpnA	rpnA		4096370.0		4097249.0
