gene_id,Locus_tag,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,norm_exp
yfgD,b2495,2610937,2611296,2611116,,BW25113_RS13015,33.1259428633116
hda,b2496,2611434,2612180,2611807,,BW25113_RS13020,13.8315448476423
uraA,b2497,2612230,2613519,2612874,,BW25113_RS13025,8.75973554892594
upp,b2498,2613605,2614231,2613918,,BW25113_RS13030,209.933801742616
purM,b2499,2614556,2615593,2615074,,BW25113_RS13035,46.9120058722759
purN,b2500,2615593,2616231,2615912,,BW25113_RS13040,19.4330545034182
ppk,b2501,2616403,2618469,2617436,,BW25113_RS13045,198.087887603436
ppx,b2502,2618474,2620015,2619244,,BW25113_RS13050,122.264369796007
yfgF,b2503,2620054,2622297,2621175,,BW25113_RS13055,3.52887348534305
yfgG,b2504,2622649,2622840,2622744,,BW25113_RS13065,342.615840412484
yfgH,b2505,2623151,2623669,2623410,,BW25113_RS13070,3.15290650686335
yfgI,b2506,2623685,2624224,2623954,,BW25113_RS13075,2.62742208905279
guaA,b2507,2624317,2625894,2625105,,BW25113_RS13080,469.038468805715
guaB,b2508,2625963,2627429,2626696,,BW25113_RS13085,94.8860361696824
xseA,b2509,2627591,2628961,2628276,,BW25113_RS13090,96.8450020521997
yfgJ,b2510,2628958,2629173,2629065,,BW25113_RS13095,16.213872441738
der,b2511,2629243,2630715,2629979,,BW25113_RS13100,63.9818114649353
bamB,b2512,2630833,2632011,2631422,,BW25113_RS13105,59.6916609858859
yfgM,b2513,2632022,2632642,2632332,,BW25113_RS13110,72.099041600875
hisS,b2514,2632660,2633934,2633297,,BW25113_RS13115,59.3980965749212
ispG,b2515,2634045,2635163,2634604,,BW25113_RS13120,31.4536160745597
rodZ,b2516,2635190,2636203,2635696,,BW25113_RS13125,320.465586776594
rlmN,b2517,2636488,2637642,2637065,,BW25113_RS13130,36.9082804165435
ndk,b2518,2637792,2638223,2638007,,BW25113_RS13135,85.6595137577175
pbpC,b2519,2638372,2640684,2639528,,BW25113_RS13140,5.88800495674465
yfhM,b2520,2640685,2645646,2643165,,BW25113_RS13145,48.2430132282859
sseA,b2521,2645853,2646698,2646275,,BW25113_RS13150,36.2005916443107
sseB,b2522,2647516,2648292,2647904,,BW25113_RS13155,28.0400486697738
pepB,b2523,2648434,2649717,2649075,,BW25113_RS13160,18.1171183551125
iscX,b2524,2649895,2650095,2649995,,BW25113_RS13165,38.4562909582616
fdx,b2525,2650107,2650442,2650274,,BW25113_RS13170,42.6663605488874
hscA,b2526,2650444,2652294,2651369,,BW25113_RS13175,25.2380693665953
hscB,b2527,2652311,2652826,2652568,hscB,BW25113_RS13180,28.1822520564559
iscA,b2528,2652922,2653245,2653083,,BW25113_RS13185,56.3587343356047
iscU,b2529,2653262,2653648,2653455,,BW25113_RS13190,398.459293520045
iscS,b2530,2653676,2654890,2654283,,BW25113_RS13195,120.387888070304
iscR,b2531,2655002,2655490,2655246,,BW25113_RS13200,206.015092992657
trmJ,b2532,2655942,2656682,2656312,,BW25113_RS13205,39.9190821037656
suhB,b2533,2656801,2657604,2657202,,BW25113_RS13210,15.2449986032762
yfhR,b2534,2657749,2658603,2658176,,BW25113_RS13215,1.2809210252757
csiE,b2535,2658794,2660074,2659434,,BW25113_RS13220,51.3600548113062
hcaT,b2536,2660066,2661205,2660635,,BW25113_RS13225,2.2098571865944
hcaR,b2537,2661365,2662255,2661810,,BW25113_RS13230,14.3514756108565
hcaE,b2538,2662391,2663752,2663071,,BW25113_RS13235,8.99319038908625
hcaF,b2539,2663749,2664267,2664008,,BW25113_RS13240,7.9026908084048
hcaC,b2540,2664267,2664587,2664427,,BW25113_RS13245,1.05096883562112
hcaB,b2541,2664584,2665396,2664990,,BW25113_RS13250,3.82228361181013
hcaD,b2542,2665406,2666608,2666007,,BW25113_RS13255,4.36966429873262
yphA,b2543,2666705,2667127,2666916,,BW25113_RS13260,80.4195404662619
yphB,b2544,2667175,2668047,2667611,,BW25113_RS13265,2.18587507207169
yphC,b2545,2668059,2669120,2668589,,BW25113_RS13270,2.31777670194656
yphD,b2546,2669186,2670184,2669685,,BW25113_RS13275,1.19307365526239
yphE,b2547,2670209,2671720,2670964,,BW25113_RS13280,0.586758041549823
yphF,b2548,2671743,2672726,2672234,,BW25113_RS13285,0.040849082492843
yphG,b2549,2672823,2676104,2674463,,BW25113_RS13290,0.0947365464275156
yphH,b2550,2676222,2677415,2676818,,BW25113_RS13295,8.4690243087082
glyA,b2551,2677613,2678866,2678239,,BW25113_RS13300,477.736388199619
hmp,b2552,2679194,2680384,2679789,,BW25113_RS13305,15.275950198363
glnB,b2553,2680429,2680767,2680598,,BW25113_RS13310,34.07116920804
glrR,b2554,2680828,2682162,2681495,,BW25113_RS13315,29.4652226708642
yfhG,b2555,2682152,2682865,2682508,,BW25113_RS13320,44.1308221405145
glrK,b2556,2683030,2684457,2683743,,BW25113_RS13325,6.65355367430589
purL,b2557,2685015,2688902,2686958,,BW25113_RS13330,59.0617079756586
mltF,b2558,2689160,2690716,2689938,,BW25113_RS13335,3.00061748608478
tadA,b2559,2690713,2691249,2690981,,BW25113_RS13340,9.01717250360896
pgpC,b2560,2691274,2691909,2691591,,BW25113_RS13345,46.8089622676326
yfhH,b2561,2692118,2692966,2692542,,BW25113_RS13350,3.80093817215244
yfhL,b2562,2693022,2693282,2693152,,BW25113_RS13355,2.74996933653132
acpS,b2563,2693977,2694357,2694167,acpS,BW25113_RS13375,6.32949715033358
pdxJ,b2564,2694357,2695088,2694722,,BW25113_RS13380,189.198372526324
recO,b2565,2695100,2695828,2695464,,BW25113_RS13385,238.376019180679
era,b2566,2695840,2696745,2696292,,BW25113_RS13390,33.0019149507192
rnc,b2567,2696742,2697422,2697082,,BW25113_RS13395,75.5705862058337
lepB,b2568,2697694,2698668,2698181,,BW25113_RS13400,46.9221922830575
lepA,b2569,2698684,2700483,2699583,,BW25113_RS13405,44.3389143173353
rseC,b2570,2700681,2701160,2700920,,BW25113_RS13410,40.8100408319922
rseB,b2571,2701157,2702113,2701635,,BW25113_RS13415,218.355809618205
rseA,b2572,2702113,2702763,2702438,,BW25113_RS13420,455.580119355104
rpoE,b2573,2702796,2703371,2703083,,BW25113_RS13425,127.759540806301
nadB,b2574,2703779,2705401,2704590,,BW25113_RS13435,13.7945990498767
trmN,b2575,2705386,2706123,2705754,,BW25113_RS13440,12.3379538121312
srmB,b2576,2706255,2707589,2706922,,BW25113_RS13445,56.8263855687974
yfiE,b2577,2707798,2708679,2708238,,BW25113_RS13455,2.37773198825332
eamB,b2578,2708782,2709369,2709075,,BW25113_RS13460,6.08669671461247
grcA,b2579,2709425,2709808,2709616,,BW25113_RS13465,2297.58127099773
ung,b2580,2710113,2710802,2710457,,BW25113_RS13470,36.3057931021423
yfiF,b2581,2710850,2711887,2711368,,BW25113_RS13475,47.6909907121736
trxC,b2582,2712094,2712513,2712303,,BW25113_RS13485,122.078173888298
yfiP,b2583,2712582,2713280,2712931,,BW25113_RS13490,73.5099853088604
pka,b2584,2713312,2715972,2714642,,BW25113_RS13495,35.3559814366288
pssA,b2585,2716086,2717441,2716763,pssA,BW25113_RS13500,152.630302310289
yfiM,b2586,2717487,2717810,2717648,,BW25113_RS13505,1.67238171152249
kgtP,b2587,2717807,2719105,2718456,,BW25113_RS13510,646.382919412023
clpB,b2592,2724959,2727532,2726245,,BW25113_RS13540,960.501632236636
yfiH,b2593,2727662,2728393,2728027,,BW25113_RS13545,21.5428876299149
rluD,b2594,2728390,2729370,2728880,,BW25113_RS13550,56.7781118962043
bamD,b2595,2729505,2730242,2729873,,BW25113_RS13555,182.955829217657
raiA,b2597,2730513,2730854,2730683,,BW25113_RS13565,2019.14797459424
pheA,b2599,2731104,2732264,2731684,,BW25113_RS13570,1166.56415803505
tyrA,b2600,2732307,2733428,2732867,tyrA,BW25113_RS13575,57.8382145407002
aroF,b2601,2733439,2734509,2733974,,BW25113_RS13580,258.260192220755
yfiL,b2602,2734719,2735084,2734901,,BW25113_RS13585,112.978782982912
yfiR,b2603,2735234,2735752,2735493,,BW25113_RS13590,80.0364775676397
yfiN,b2604,2735742,2736968,2736355,,BW25113_RS13595,73.8858000362545
yfiB,b2605,2736984,2737466,2737225,,BW25113_RS13600,93.7404717827437
rplS,b2606,2737542,2737889,2737715,,BW25113_RS13605,3.73834621098067
trmD,b2607,2737931,2738698,2738314,,BW25113_RS13610,111.521117258873
rimM,b2608,2738729,2739277,2739003,rimM,BW25113_RS13615,65.3039604956455
rpsP,b2609,2739296,2739544,2739420,,BW25113_RS13620,215.202903111342
ffh,b2610,2739793,2741154,2740473,,BW25113_RS13625,78.1124402666612
ypjD,b2611,2741321,2742112,2741716,,BW25113_RS13630,53.4804435234768
grpE,b2614,2743474,2744067,2743770,,BW25113_RS13640,377.98908536204
nadK,b2615,2744190,2745068,2744629,ppnK,BW25113_RS13650,111.710590351728
recN,b2616,2745154,2746815,2745984,,BW25113_RS13655,24.0072720721878
bamE,b2617,2746964,2747305,2747134,,BW25113_RS13660,51.6608692754061
ratB,b2618,2747367,2747657,2747512,,BW25113_RS13665,2.18363583622792
ratA,b2619,2747647,2748123,2747885,,BW25113_RS13670,2.24490945996719
smpB,b2620,2748255,2748737,2748496,,BW25113_RS13675,399.470280242257
intA,b2622,2749518,2750759,2750138,,BW25113_RS13680,26.7908384834201
yfjH,b2623,2751003,2751959,2751481,,BW25113_RS13685,480.309249028624
alpA,b2624,2752003,2752215,2752109,,BW25113_RS13690,1.71855807307295
yfjI,b2625,2752344,2753753,2753048,,BW25113_RS13695,4.0261315852531
yfjJ,b2626,2753906,2754532,2754219,,BW25113_RS13700,0.0204245412464215
yfjK,b2627,2754710,2756899,2755804,,BW25113_RS13705,21.6632818132673
yfjL,b2628,2756896,2758512,2757704,,BW25113_RS13710,50.3947024241407
yfjM,b2629,2758872,2759135,2759003,,BW25113_RS13715,1.67118979985919
rnlA,b2630,2759277,2760350,2759813,,BW25113_RS13720,67.1865196574717
rnlB,b2631,2760343,2760714,2760528,,BW25113_RS13725,122.593753094258
yfjP,b2632,2761069,2761932,2761500,,BW25113_RS13730,2.11605083019249
yfjQ,b2633,2762024,2762845,2762434,,BW25113_RS13735,2.87148743765763
yfjR,b2634,2763062,2763763,2763412,,BW25113_RS13740,0.0236841366068789
ypjK,b2635,2763804,2764040,2763922,,BW25113_RS13745,0.549168554417438
yfjS,b2636,2764040,2764483,2764261,,BW25113_RS13750,2.12562180784911
yfjT,b2637,2764507,2764974,2764740,,BW25113_RS13755,1.61242642521573
yfjW,b2642,2766677,2768380,2767528,,BW25113_RS13770,2.42569621729872
yfjX,b2643,2769278,2769736,2769507,,BW25113_RS13775,0.0479642290454056
yfjY,b2644,2769745,2770227,2769986,,BW25113_RS13780,1.67238171152249
yfjZ,b2645,2770474,2770791,2770632,,BW25113_RS13785,0.54590895905698
ypjF,b2646,2770812,2771141,2770976,,BW25113_RS13790,0.525484417810559
ypjA,b2647,2771505,2776085,2773795,,BW25113_RS23130,10.4539683870683
csiD,b2659,2782344,2783321,2782832,,BW25113_RS13845,92.5089416712652
lhgO,b2660,2783341,2784609,2783975,,BW25113_RS13850,99.3982531311813
gabD,b2661,2784632,2786080,2785356,,BW25113_RS13855,31.1669769807943
gabT,b2662,2786094,2787374,2786734,,BW25113_RS13860,30.2065461193791
gabP,b2663,2787612,2789012,2788312,,BW25113_RS13865,20.8466631503974
csiR,b2664,2789033,2789695,2789364,,BW25113_RS13870,15.0732954165362
ygaU,b2665,2789696,2790145,2789920,,BW25113_RS13875,277.517046227714
yqaE,b2666,2790229,2790387,2790308,,BW25113_RS13880,34.7056557121038
ygaV,b2667,2790570,2790869,2790719,,BW25113_RS13885,8.95691923938638
ygaP,b2668,2790879,2791403,2791141,,BW25113_RS13890,8.02523805588333
stpA,b2669,2791450,2791854,2791652,,BW25113_RS13895,14.3926688072001
alaE,b2670,2792523,2792972,2792747,,BW25113_RS13900,6.89125271784402
ygaC,b2671,2793009,2793353,2793181,,BW25113_RS13905,13.8046996827158
ygaM,b2672,2793505,2793834,2793669,,BW25113_RS13910,1354.33913365406
nrdH,b2673,2794082,2794327,2794204,,BW25113_RS13915,2526.52908083317
nrdI,b2674,2794324,2794734,2794529,nrdI,BW25113_RS13920,185.516424028374
nrdE,b2675,2794707,2796851,2795779,,BW25113_RS13925,413.19665916582
nrdF,b2676,2796861,2797820,2797340,,BW25113_RS13930,290.826808077159
proV,b2677,2798174,2799376,2798775,,BW25113_RS13935,43.8787522141618
proW,b2678,2799369,2800433,2799901,,BW25113_RS13940,22.2664466676029
proX,b2679,2800491,2801483,2800987,,BW25113_RS13945,37.5953372419996
ygaZ,b2682,2802976,2803713,2803344,,BW25113_RS13955,68.4355215628512
ygaH,b2683,2803703,2804038,2803870,,BW25113_RS13960,260.652262291298
mprA,b2684,2804129,2804659,2804394,,BW25113_RS13965,160.293171973467
emrA,b2685,2804786,2805958,2805372,,BW25113_RS13970,9.97433498282816
emrB,b2686,2805975,2807513,2806744,emrB,BW25113_RS13975,4.62575638894907
luxS,b2687,2807577,2808092,2807834,,BW25113_RS13980,529.264931441465
gshA,b2688,2808242,2809798,2809020,,BW25113_RS13985,406.279889717886
yqaA,b2689,2809871,2810299,2810085,,BW25113_RS13990,286.75934993304
yqaB,b2690,2810296,2810862,2810579,,BW25113_RS13995,34.1824653535291
csrA,b2696,2812320,2812505,2812412,,BW25113_RS14030,2459.86361218105
alaS,b2697,2812740,2815370,2814055,,BW25113_RS14035,146.162341804025
recX,b2698,2815498,2815998,2815748,,BW25113_RS14045,9.331062094093
recA,b2699,2816067,2817128,2816597,,BW25113_RS14050,91.8649941423512
pncC,b2700,2817208,2817705,2817456,,BW25113_RS14055,13.8519693888887
mltB,b2701,2817850,2818935,2818392,,BW25113_RS14060,43.881682667722
srlA,b2702,2819191,2819754,2819472,srlA,BW25113_RS14065,2.26533400121361
srlE,b2703,2819751,2820710,2820230,srlE,BW25113_RS14070,1.28781020168991
srlB,b2704,2820721,2821092,2820906,,BW25113_RS14075,3.20027478007711
srlD,b2705,2821096,2821875,2821485,,BW25113_RS14080,7.88226626715838
srlM,b2706,2821980,2822339,2822159,,BW25113_RS14085,10.5570566294249
srlR,b2707,2822406,2823179,2822792,srlR,BW25113_RS14090,14.7372478353025
srlQ,b2708,2823172,2824137,2823654,,BW25113_RS14095,12.1341058386883
norR,b2709,2824134,2825648,2824891,,BW25113_RS14100,1.42991502133118
norV,b2710,2825835,2827274,2826554,,BW25113_RS14105,3.84178725464528
norW,b2711,2827271,2828404,2827837,,BW25113_RS14110,2.73534160440496
hypF,b2712,2828532,2830784,2829658,,BW25113_RS14115,1.882821372128
hydN,b2713,2830937,2831464,2831200,,BW25113_RS14120,0.596536827631195
ascG,b2714,2831613,2832623,2832118,,BW25113_RS14125,7.96620366798784
ascF,b2715,2832883,2834340,2833611,,BW25113_RS14130,3.35715191932757
ascB,b2716,2834349,2835773,2835061,,BW25113_RS14135,3.32078130852227
hycI,b2717,2835932,2836402,2836167,,BW25113_RS14140,8.9332351027795
hycH,b2718,2836395,2836805,2836600,,BW25113_RS14145,6.85172197278368
hycG,b2719,2836802,2837569,2837185,,BW25113_RS14150,8.47880309478958
hycF,b2720,2837569,2838111,2837840,,BW25113_RS14155,0.627607124042666
hycE,b2721,2838121,2839830,2838975,hycE,BW25113_RS14160,0.645394990424073
hycD,b2722,2839848,2840771,2840309,hycD,BW25113_RS14165,0
hycC,b2723,2840774,2842600,2841687,,BW25113_RS14170,0.549466532333262
hycB,b2724,2842597,2843208,2842902,,BW25113_RS14175,0.525484417810559
hycA,b2725,2843333,2843794,2843563,,BW25113_RS14185,0
hypA,b2726,2844006,2844356,2844181,,BW25113_RS14190,14.1880792808851
hypB,b2727,2844360,2845232,2844796,,BW25113_RS14195,21.0398012536688
hypC,b2728,2845223,2845495,2845359,,BW25113_RS14200,8.9332351027795
hypD,b2729,2845495,2846616,2846055,,BW25113_RS14205,5.96414946713394
hypE,b2730,2846613,2847623,2847118,,BW25113_RS14210,2.75932371892766
fhlA,b2731,2847697,2849775,2848736,,BW25113_RS14215,22.9915348554786
ygbA,b2732,2849812,2850165,2849988,,BW25113_RS14220,5.86202676090183
mutS,b2733,2850452,2853013,2851732,,BW25113_RS14225,30.2181308514053
pphB,b2734,2853119,2853775,2853447,,BW25113_RS14230,1.69487393646607
ygbI,b2735,2853826,2854593,2854209,,BW25113_RS14235,10.2292984333577
ygbJ,b2736,2854789,2855697,2855243,,BW25113_RS14240,2.18587507207169
ygbK,b2737,2855694,2856860,2856277,,BW25113_RS14245,1.19394062434607
ygbL,b2738,2856952,2857590,2857271,,BW25113_RS14250,4.22429988373089
ygbM,b2739,2857595,2858371,2857983,,BW25113_RS14255,12.1098257462497
ygbN,b2740,2858460,2859824,2859142,,BW25113_RS14260,1.09833710883488
rpoS,b2741,2859918,2860910,2860414,,BW25113_RS14265,120.407878022186
nlpD,b2742,2860973,2862112,2861542,nlpD,BW25113_RS14270,200.61984408789
pcm,b2743,2862252,2862878,2862565,,BW25113_RS14275,27.7329882299623
umpG,b2744,2862872,2863633,2863252,,BW25113_RS14280,32.0892446663386
truD,b2745,2863614,2864663,2864138,,BW25113_RS14285,18.753808442899
ispF,b2746,2864660,2865139,2864899,,BW25113_RS14290,19.6087124152388
ispD,b2747,2865139,2865849,2865494,,BW25113_RS14295,59.8353993885245
ftsB,b2748,2865868,2866179,2866023,,BW25113_RS14300,19.0373496137936
ygbE,b2749,2866373,2866696,2866534,,BW25113_RS14305,31.6516123161121
cysC,b2750,2866746,2867351,2867048,,BW25113_RS14310,33.9986444823113
cysN,b2751,2867351,2868778,2868064,,BW25113_RS14315,62.0182686108387
cysD,b2752,2868780,2869688,2869234,,BW25113_RS14320,127.679341921888
iap,b2753,2869940,2870977,2870458,,BW25113_RS14325,11.0902448610059
ygbF,b2754,2871928,2872212,2872070,,BW25113_RS14330,1.60013739003856
ygbT,b2755,2872214,2873131,2872672,,BW25113_RS14335,2.17299008106287
casE,b2756,2873147,2873746,2873446,,BW25113_RS14340,6.36576830003346
casD,b2757,2873733,2874407,2874070,,BW25113_RS14345,4.27582168605258
casC,b2758,2874410,2875501,2874955,,BW25113_RS14350,1.62382152664543
casB,b2759,2875514,2875996,2875755,,BW25113_RS14355,2.14930594445599
casA,b2760,2875989,2877497,2876743,,BW25113_RS14360,0.572852691024317
ygcB,b2761,2877912,2880578,2879245,,BW25113_RS14365,1.16938951865551
cysH,b2762,2880937,2881671,2881304,,BW25113_RS14370,326.396875870178
cysI,b2763,2881746,2883458,2882602,,BW25113_RS14375,38.4891670824344
cysJ,b2764,2883458,2885257,2884357,,BW25113_RS14380,19.9811404869346
queD,b2765,2885573,2885938,2885755,,BW25113_RS14385,1.97908357574862
ygcN,b2766,2886016,2887287,2886651,,BW25113_RS14390,3.32714761358898
ygcO,b2767,2887278,2887538,2887408,,BW25113_RS14395,2.12591978576494
ygcP,b2768,2887555,2888130,2887842,,BW25113_RS14400,1.12202124544175
ygcQ,b2769,2888278,2889138,2888708,,BW25113_RS14405,0.54590895905698
ygcR,b2770,2889135,2889914,2889524,,BW25113_RS14410,0
ygcS,b2771,2889892,2891229,2890560,,BW25113_RS14415,0.0710524098206367
ygcW,b2774,2892847,2893632,2893239,,BW25113_RS14425,0
yqcE,b2775,2893951,2895228,2894589,,BW25113_RS14430,0.0204245412464215
ygcE,b2776,2895255,2896733,2895994,,BW25113_RS14435,0.525484417810559
queE,b2777,2898106,2898777,2898441,,BW25113_RS14440,2.6514042035755
ygcG,b2778,2899070,2899942,2899506,,BW25113_RS14450,0.0947365464275156
eno,b2779,2900002,2901300,2900651,,BW25113_RS14455,381.299961458712
pyrG,b2780,2901388,2903025,2902206,pyrG,BW25113_RS14460,217.395732968918
mazG,b2781,2903253,2904044,2903648,,BW25113_RS14465,19.4838823870246
mazF,b2782,2904115,2904450,2904282,,BW25113_RS14470,74.0178170890089
mazE,b2783,2904450,2904698,2904574,,BW25113_RS14475,63.1806773847456
relA,b2784,2904776,2907010,2905893,,BW25113_RS14480,77.1347872522942
rlmD,b2785,2907058,2908359,2907708,rumA,BW25113_RS14485,18.8672727266336
barA,b2786,2908416,2911172,2909794,,BW25113_RS14490,16.2658288334237
gudD,b2787,2911404,2912744,2912074,,BW25113_RS14495,2.79321104530095
gudX,b2788,2912765,2914105,2913435,,BW25113_RS14500,0.586758041549823
gudP,b2789,2914107,2915459,2914783,,BW25113_RS14505,0.0959284580908112
yqcA,b2790,2915894,2916343,2916118,,BW25113_RS14510,13.173083617048
truC,b2791,2916361,2917143,2916752,,BW25113_RS14515,12.6589943006672
yqcC,b2792,2917143,2917472,2917307,,BW25113_RS14520,39.9368157536025
syd,b2793,2918094,2918639,2918366,,BW25113_RS14530,22.998460288171
queF,b2794,2918707,2919555,2919131,,BW25113_RS14535,85.0220737862892
ygdH,b2795,2919667,2921031,2920349,,BW25113_RS14540,128.988031728593
sdaC,b2796,2921588,2922877,2922232,,BW25113_RS14545,11.235029766106
sdaB,b2797,2922935,2924302,2923618,,BW25113_RS14550,3.94390996087739
ygdG,b2798,2924414,2925169,2924791,,BW25113_RS14555,6.44878480245165
fucO,b2799,2925224,2926372,2925798,,BW25113_RS14560,1.19307365526239
fucA,b2800,2926400,2927047,2926723,,BW25113_RS14565,3.21418013060262
fucP,b2801,2927594,2928910,2928252,,BW25113_RS14570,1.14570538204863
fucI,b2802,2928943,2930718,2929830,,BW25113_RS14575,2.67479036226655
fucK,b2803,2930827,2932245,2931536,,BW25113_RS14580,2.13791084302629
fucU,b2804,2932247,2932669,2932458,fucU,BW25113_RS14585,14.1880792808851
fucR,b2805,2932727,2933458,2933092,,BW25113_RS14590,22.0907700892899
rlmM,b2806,2933502,2934602,2934052,,BW25113_RS14595,40.1766368988295
ygdD,b2807,2934595,2934990,2934792,,BW25113_RS14600,43.1714204254515
gcvA,b2808,2935009,2935926,2935467,,BW25113_RS14605,16.0724263102062
ygdI,b2809,2936277,2936504,2936390,,BW25113_RS14610,60.0686199603751
csdA,b2810,2936696,2937901,2937298,,BW25113_RS14615,15.6679634826811
csdE,b2811,2937901,2938344,2938122,,BW25113_RS14620,10.9053932458358
tcdA,b2812,2938395,2939201,2938798,,BW25113_RS14625,11.3415408927181
mltA,b2813,2939440,2940537,2939988,,BW25113_RS14630,11.9083978524115
amiC,b2817,2941116,2942369,2941742,amiC,BW25113_RS14650,2.91520746332523
argA,b2818,2942601,2943932,2943266,,BW25113_RS14655,30.6121199645762
recD,b2819,2943994,2945820,2944907,,BW25113_RS14660,8.74009699950809
recB,b2820,2945820,2949362,2947591,,BW25113_RS14665,20.525424145051
ptrA,b2821,2949355,2952243,2950799,,BW25113_RS14670,19.2313286316642
recC,b2822,2952419,2955787,2954103,,BW25113_RS14675,23.9606883919592
ppdC,b2823,2955800,2956123,2955961,,BW25113_RS14680,2.6753863180982
ygdB,b2824,2956108,2956515,2956311,,BW25113_RS14685,1.19307365526239
ppdB,b2825,2956512,2957075,2956793,,BW25113_RS14690,1.16938951865551
ppdA,b2826,2957066,2957536,2957301,,BW25113_RS14695,0.224669953710637
thyA,b2827,2957720,2958514,2958117,,BW25113_RS14700,66.2584049173442
lgt,b2828,2958521,2959396,2958958,,BW25113_RS14705,62.6036981292771
